          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.44511E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00   -0.10906E+03 -0.10231E+03  0.21136E+03  0.93053E+02  0.13551E+03 -0.74181E+02      298.00
  0.35614E-03  0.45282E+03   -0.25000E-03 -0.25000E-03  0.50000E-03  0.00000E+00  0.00000E+00  0.00000E+00   -0.11142E+03 -0.10401E+03  0.21544E+03  0.92553E+02  0.13967E+03 -0.73840E+02      298.00
  0.71297E-03  0.46035E+03   -0.50000E-03 -0.50000E-03  0.10000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.11368E+03 -0.10567E+03  0.21934E+03  0.92267E+02  0.14355E+03 -0.73632E+02      298.00
  0.10703E-02  0.46774E+03   -0.75000E-03 -0.75000E-03  0.15000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.11572E+03 -0.10738E+03  0.22311E+03  0.92401E+02  0.14705E+03 -0.73580E+02      298.00
  0.14281E-02  0.47502E+03   -0.10000E-02 -0.10000E-02  0.20000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.11772E+03 -0.10902E+03  0.22675E+03  0.92650E+02  0.15043E+03 -0.73645E+02      298.00
  0.17861E-02  0.48208E+03   -0.12500E-02 -0.12500E-02  0.25000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.11964E+03 -0.11062E+03  0.23026E+03  0.92986E+02  0.15360E+03 -0.73781E+02      298.00
  0.21443E-02  0.48909E+03   -0.15000E-02 -0.15000E-02  0.30000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.12149E+03 -0.11218E+03  0.23368E+03  0.93501E+02  0.15665E+03 -0.74031E+02      298.00
  0.25026E-02  0.49597E+03   -0.17500E-02 -0.17500E-02  0.35000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.12327E+03 -0.11373E+03  0.23700E+03  0.94144E+02  0.15955E+03 -0.74359E+02      298.00
  0.28610E-02  0.50256E+03   -0.20000E-02 -0.20000E-02  0.40000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.12497E+03 -0.11524E+03  0.24021E+03  0.94795E+02  0.16225E+03 -0.74705E+02      298.00
  0.32195E-02  0.50920E+03   -0.22500E-02 -0.22500E-02  0.45000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.12663E+03 -0.11672E+03  0.24336E+03  0.95610E+02  0.16491E+03 -0.75156E+02      298.00
  0.35779E-02  0.51571E+03   -0.25000E-02 -0.25000E-02  0.50000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.12824E+03 -0.11819E+03  0.24643E+03  0.96496E+02  0.16747E+03 -0.75655E+02      298.00
  0.39363E-02  0.52210E+03   -0.27500E-02 -0.27500E-02  0.55000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.12980E+03 -0.11962E+03  0.24942E+03  0.97436E+02  0.16994E+03 -0.76196E+02      298.00
  0.42946E-02  0.52865E+03   -0.30000E-02 -0.30000E-02  0.60000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.13133E+03 -0.12104E+03  0.25237E+03  0.98557E+02  0.17246E+03 -0.76849E+02      298.00
  0.46527E-02  0.53483E+03   -0.32500E-02 -0.32500E-02  0.65000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.13281E+03 -0.12243E+03  0.25524E+03  0.99574E+02  0.17477E+03 -0.77453E+02      298.00
  0.50106E-02  0.54093E+03   -0.35000E-02 -0.35000E-02  0.70000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.13425E+03 -0.12379E+03  0.25804E+03  0.10064E+03  0.17703E+03 -0.78089E+02      298.00
  0.53684E-02  0.54690E+03   -0.37500E-02 -0.37500E-02  0.75000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.13566E+03 -0.12513E+03  0.26079E+03  0.10172E+03  0.17921E+03 -0.78738E+02      298.00
  0.57260E-02  0.55278E+03   -0.40000E-02 -0.40000E-02  0.80000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.13703E+03 -0.12645E+03  0.26348E+03  0.10282E+03  0.18134E+03 -0.79404E+02      298.00
