          S1          S2          D1          D2
  0.8440E+02 -0.2267E+03  0.2088E-08 -0.4411E-02
  0.7768E+02 -0.2261E+03 -0.8302E-03 -0.4708E-02
  0.6810E+02 -0.2234E+03 -0.1832E-02 -0.5034E-02
  0.3607E+02 -0.2083E+03 -0.3080E-02 -0.5334E-02
 -0.2885E+02 -0.1625E+03 -0.4494E-02 -0.5355E-02
 -0.4662E+02 -0.1453E+03 -0.5933E-02 -0.4979E-02
 -0.5692E+02 -0.1304E+03 -0.7563E-02 -0.4365E-02
 -0.1163E+03  0.1952E+02 -0.9159E-02 -0.3334E-02
 -0.1482E+03  0.1170E+03 -0.7840E-02 -0.1383E-02
 -0.1512E+03  0.1524E+03 -0.6614E-02 -0.4902E-07
 -0.1486E+03  0.1837E+03 -0.5524E-02  0.9740E-03
 -0.1446E+03  0.1997E+03 -0.4603E-02  0.1675E-02
 -0.1416E+03  0.2062E+03 -0.3836E-02  0.2215E-02
 -0.1392E+03  0.2097E+03 -0.3173E-02  0.2662E-02
 -0.1369E+03  0.2121E+03 -0.2567E-02  0.3059E-02
 -0.1341E+03  0.2140E+03 -0.1981E-02  0.3432E-02
 -0.1287E+03  0.2164E+03 -0.1383E-02  0.3799E-02
 -0.9106E+02  0.2261E+03 -0.7282E-03  0.4130E-02
 -0.8440E+02  0.2267E+03 -0.1502E-07  0.4411E-02
 -0.7768E+02  0.2261E+03  0.8302E-03  0.4708E-02
 -0.6810E+02  0.2234E+03  0.1832E-02  0.5034E-02
 -0.3607E+02  0.2083E+03  0.3080E-02  0.5334E-02
  0.7749E+00  0.1832E+03  0.4563E-02  0.5438E-02
  0.1384E+02  0.1700E+03  0.6389E-02  0.5361E-02
  0.5882E+02  0.1014E+03  0.8521E-02  0.4919E-02
  0.1211E+03 -0.3282E+02  0.9158E-02  0.3333E-02
  0.1482E+03 -0.1171E+03  0.7840E-02  0.1383E-02
  0.1512E+03 -0.1524E+03  0.6614E-02  0.4901E-07
  0.1486E+03 -0.1837E+03  0.5524E-02 -0.9740E-03
  0.1446E+03 -0.1997E+03  0.4603E-02 -0.1675E-02
  0.1416E+03 -0.2062E+03  0.3836E-02 -0.2215E-02
  0.1392E+03 -0.2097E+03  0.3173E-02 -0.2662E-02
  0.1369E+03 -0.2121E+03  0.2567E-02 -0.3059E-02
  0.1341E+03 -0.2140E+03  0.1981E-02 -0.3432E-02
  0.1287E+03 -0.2164E+03  0.1383E-02 -0.3799E-02
  0.9106E+02 -0.2261E+03  0.7282E-03 -0.4130E-02
  0.8440E+02 -0.2267E+03  0.2088E-08 -0.4411E-02
          S1          S2          D1          D2
  0.1190E+03 -0.3537E+03  0.1739E-08 -0.2827E-02
  0.1093E+03 -0.3529E+03 -0.5286E-03 -0.2998E-02
  0.9480E+02 -0.3488E+03 -0.1158E-02 -0.3182E-02
  0.1327E+02 -0.3078E+03 -0.1923E-02 -0.3332E-02
 -0.5950E+02 -0.2593E+03 -0.2713E-02 -0.3233E-02
 -0.7801E+02 -0.2410E+03 -0.3568E-02 -0.2994E-02
 -0.9495E+02 -0.2164E+03 -0.4547E-02 -0.2625E-02
 -0.1465E+03 -0.9217E+02 -0.5554E-02 -0.2022E-02
 -0.2383E+03  0.1802E+03 -0.4841E-02 -0.8537E-03
 -0.2426E+03  0.2346E+03 -0.4122E-02 -0.1780E-07
 -0.2385E+03  0.2888E+03 -0.3455E-02  0.6092E-03
 -0.2333E+03  0.3092E+03 -0.2891E-02  0.1052E-02
 -0.2294E+03  0.3179E+03 -0.2422E-02  0.1398E-02
 -0.2259E+03  0.3229E+03 -0.2013E-02  0.1689E-02
 -0.2225E+03  0.3263E+03 -0.1636E-02  0.1949E-02
 -0.2183E+03  0.3293E+03 -0.1268E-02  0.2196E-02
 -0.2101E+03  0.3329E+03 -0.8890E-03  0.2443E-02
 -0.1293E+03  0.3528E+03 -0.4695E-03  0.2663E-02
 -0.1190E+03  0.3537E+03 -0.9081E-08  0.2827E-02
 -0.1093E+03  0.3529E+03  0.5286E-03  0.2998E-02
 -0.9480E+02  0.3488E+03  0.1158E-02  0.3182E-02
 -0.3989E+02  0.3227E+03  0.1927E-02  0.3338E-02
 -0.2060E+02  0.3093E+03  0.2873E-02  0.3424E-02
 -0.2123E+01  0.2905E+03  0.4138E-02  0.3472E-02
  0.1041E+03  0.1261E+03  0.5652E-02  0.3263E-02
  0.2191E+03 -0.1139E+03  0.5630E-02  0.2049E-02
  0.2383E+03 -0.1802E+03  0.4841E-02  0.8537E-03
  0.2426E+03 -0.2346E+03  0.4122E-02  0.1781E-07
  0.2385E+03 -0.2888E+03  0.3455E-02 -0.6092E-03
  0.2333E+03 -0.3092E+03  0.2891E-02 -0.1052E-02
  0.2294E+03 -0.3179E+03  0.2422E-02 -0.1398E-02
  0.2259E+03 -0.3229E+03  0.2013E-02 -0.1689E-02
