          S1          S2          D1          D2
 -0.2920E+02 -0.1724E+03 -0.7682E-08 -0.5802E-02
 -0.7564E+02 -0.1681E+03 -0.9718E-03 -0.5512E-02
 -0.1450E+03 -0.1494E+03 -0.1801E-02 -0.4948E-02
 -0.1928E+03 -0.1268E+03 -0.2425E-02 -0.4201E-02
 -0.2344E+03 -0.9848E+02 -0.2843E-02 -0.3388E-02
 -0.2471E+03 -0.8601E+02 -0.3132E-02 -0.2628E-02
 -0.2538E+03 -0.7651E+02 -0.3356E-02 -0.1938E-02
 -0.2586E+03 -0.6605E+02 -0.3538E-02 -0.1288E-02
 -0.2628E+03 -0.4991E+02 -0.3681E-02 -0.6492E-03
 -0.2659E+03 -0.5424E+01 -0.3761E-02 -0.4903E-07
 -0.2639E+03  0.1678E+02 -0.3747E-02  0.6607E-03
 -0.2591E+03  0.3499E+02 -0.3679E-02  0.1339E-02
 -0.2513E+03  0.5157E+02 -0.3558E-02  0.2054E-02
 -0.2378E+03  0.7064E+02 -0.3366E-02  0.2824E-02
 -0.2180E+03  0.9081E+02 -0.3066E-02  0.3654E-02
 -0.1821E+03  0.1148E+03 -0.2626E-02  0.4548E-02
 -0.1203E+03  0.1432E+03 -0.1947E-02  0.5348E-02
 -0.3575E+02  0.1659E+03 -0.1024E-02  0.5808E-02
  0.2920E+02  0.1724E+03 -0.1362E-06  0.5802E-02
  0.7564E+02  0.1681E+03  0.9718E-03  0.5512E-02
  0.1450E+03  0.1494E+03  0.1801E-02  0.4948E-02
  0.1928E+03  0.1268E+03  0.2425E-02  0.4201E-02
  0.2344E+03  0.9848E+02  0.2843E-02  0.3388E-02
  0.2471E+03  0.8601E+02  0.3132E-02  0.2628E-02
  0.2538E+03  0.7651E+02  0.3356E-02  0.1938E-02
  0.2586E+03  0.6605E+02  0.3538E-02  0.1288E-02
  0.2628E+03  0.4991E+02  0.3681E-02  0.6492E-03
  0.2659E+03  0.5424E+01  0.3761E-02  0.4903E-07
  0.2639E+03 -0.1678E+02  0.3747E-02 -0.6607E-03
  0.2591E+03 -0.3499E+02  0.3679E-02 -0.1339E-02
  0.2513E+03 -0.5157E+02  0.3558E-02 -0.2054E-02
  0.2378E+03 -0.7064E+02  0.3366E-02 -0.2824E-02
  0.2180E+03 -0.9081E+02  0.3066E-02 -0.3654E-02
  0.1821E+03 -0.1148E+03  0.2626E-02 -0.4548E-02
  0.1203E+03 -0.1432E+03  0.1947E-02 -0.5348E-02
  0.3575E+02 -0.1659E+03  0.1024E-02 -0.5808E-02
 -0.2920E+02 -0.1724E+03 -0.7682E-08 -0.5802E-02
          S1          S2          D1          D2
 -0.4844E+02 -0.3028E+03 -0.7528E-12 -0.3302E-02
 -0.1161E+03 -0.2967E+03 -0.5559E-03 -0.3153E-02
 -0.2288E+03 -0.2648E+03 -0.1045E-02 -0.2873E-02
 -0.3085E+03 -0.2271E+03 -0.1425E-02 -0.2468E-02
 -0.3814E+03 -0.1773E+03 -0.1687E-02 -0.2011E-02
 -0.4047E+03 -0.1545E+03 -0.1871E-02 -0.1570E-02
 -0.4163E+03 -0.1380E+03 -0.2016E-02 -0.1164E-02
 -0.4244E+03 -0.1207E+03 -0.2135E-02 -0.7772E-03
 -0.4310E+03 -0.9540E+02 -0.2233E-02 -0.3938E-03
 -0.4362E+03 -0.8918E+01 -0.2293E-02 -0.1606E-07
 -0.4323E+03  0.3721E+02 -0.2278E-02  0.4018E-03
 -0.4243E+03  0.6765E+02 -0.2228E-02  0.8108E-03
 -0.4120E+03  0.9382E+02 -0.2145E-02  0.1238E-02
 -0.3838E+03  0.1330E+03 -0.2019E-02  0.1694E-02
 -0.3549E+03  0.1621E+03 -0.1825E-02  0.2174E-02
 -0.2780E+03  0.2125E+03 -0.1548E-02  0.2681E-02
 -0.1860E+03  0.2548E+03 -0.1129E-02  0.3101E-02
 -0.4243E+02  0.2939E+03 -0.5851E-03  0.3318E-02
  0.4841E+02  0.3028E+03 -0.1085E-06  0.3302E-02
  0.1161E+03  0.2967E+03  0.5559E-03  0.3153E-02
  0.2289E+03  0.2648E+03  0.1046E-02  0.2873E-02
  0.3085E+03  0.2270E+03  0.1425E-02  0.2468E-02
  0.3814E+03  0.1773E+03  0.1687E-02  0.2011E-02
  0.4047E+03  0.1545E+03  0.1871E-02  0.1570E-02
  0.4163E+03  0.1380E+03  0.2016E-02  0.1164E-02
  0.4244E+03  0.1207E+03  0.2135E-02  0.7772E-03
  0.4310E+03  0.9541E+02  0.2233E-02  0.3938E-03
  0.4362E+03  0.8927E+01  0.2293E-02  0.1614E-07
  0.4323E+03 -0.3721E+02  0.2278E-02 -0.4018E-03
  0.4243E+03 -0.6765E+02  0.2228E-02 -0.8108E-03
  0.4120E+03 -0.9382E+02  0.2145E-02 -0.1238E-02
  0.3838E+03 -0.1330E+03  0.2019E-02 -0.1694E-02
  0.3549E+03 -0.1621E+03  0.1825E-02 -0.2174E-02
  0.2780E+03 -0.2125E+03  0.1548E-02 -0.2681E-02
  0.1860E+03 -0.2548E+03  0.1129E-02 -0.3101E-02
  0.4239E+02 -0.2939E+03  0.5851E-03 -0.3318E-02
 -0.4844E+02 -0.3028E+03 -0.7528E-12 -0.3302E-02
          S1          S2          D1          D2
 -0.6052E+02 -0.3721E+03 -0.2003E-08 -0.2687E-02
 -0.1365E+03 -0.3653E+03 -0.4528E-03 -0.2569E-02
 -0.2673E+03 -0.3280E+03 -0.8557E-03 -0.2351E-02
 -0.3546E+03 -0.2870E+03 -0.1174E-02 -0.2034E-02
 -0.4443E+03 -0.2251E+03 -0.1404E-02 -0.1673E-02
 -0.4768E+03 -0.1934E+03 -0.1565E-02 -0.1313E-02
 -0.4917E+03 -0.1722E+03 -0.1692E-02 -0.9767E-03
 -0.5017E+03 -0.1506E+03 -0.1797E-02 -0.6540E-03
 -0.5097E+03 -0.1199E+03 -0.1884E-02 -0.3322E-03
 -0.5162E+03 -0.1510E+02 -0.1937E-02 -0.1747E-07
 -0.5114E+03  0.4048E+02 -0.1928E-02  0.3401E-03
 -0.5009E+03  0.8033E+02 -0.1886E-02  0.6865E-03
 -0.4840E+03  0.1163E+03 -0.1814E-02  0.1047E-02
 -0.4464E+03  0.1698E+03 -0.1698E-02  0.1425E-02
 -0.4129E+03  0.2033E+03 -0.1526E-02  0.1819E-02
 -0.3149E+03  0.2681E+03 -0.1283E-02  0.2223E-02
 -0.2065E+03  0.3174E+03 -0.9271E-03  0.2547E-02
 -0.4359E+02  0.3618E+03 -0.4773E-03  0.2707E-02
  0.6035E+02  0.3720E+03 -0.8260E-07  0.2688E-02
  0.1368E+03  0.3651E+03  0.4530E-03  0.2569E-02
  0.2676E+03  0.3279E+03  0.8558E-03  0.2351E-02
  0.3546E+03  0.2870E+03  0.1174E-02  0.2034E-02
  0.4444E+03  0.2250E+03  0.1403E-02  0.1673E-02
  0.4769E+03  0.1933E+03  0.1565E-02  0.1313E-02
  0.4918E+03  0.1722E+03  0.1691E-02  0.9766E-03
  0.5018E+03  0.1507E+03  0.1796E-02  0.6539E-03
  0.5098E+03  0.1201E+03  0.1883E-02  0.3321E-03
  0.5162E+03  0.1524E+02  0.1937E-02  0.1821E-07
  0.5115E+03 -0.4044E+02  0.1928E-02 -0.3401E-03
  0.5009E+03 -0.8033E+02  0.1886E-02 -0.6865E-03
  0.4840E+03 -0.1163E+03  0.1814E-02 -0.1047E-02
  0.4465E+03 -0.1696E+03  0.1698E-02 -0.1425E-02
  0.4129E+03 -0.2032E+03  0.1527E-02 -0.1819E-02
  0.3147E+03 -0.2682E+03  0.1283E-02 -0.2223E-02
  0.2064E+03 -0.3175E+03  0.9271E-03 -0.2547E-02
  0.4301E+02 -0.3619E+03  0.4773E-03 -0.2706E-02
 -0.6052E+02 -0.3721E+03 -0.2003E-08 -0.2687E-02
          S1          S2          D1          D2
 -0.6754E+02 -0.4176E+03 -0.1216E-12 -0.2394E-02
 -0.1433E+03 -0.4109E+03 -0.4042E-03 -0.2293E-02
 -0.2732E+03 -0.3736E+03 -0.7694E-03 -0.2114E-02
 -0.3705E+03 -0.3289E+03 -0.1064E-02 -0.1842E-02
 -0.4683E+03 -0.2610E+03 -0.1283E-02 -0.1529E-02
 -0.5089E+03 -0.2215E+03 -0.1439E-02 -0.1208E-02
 -0.5264E+03 -0.1968E+03 -0.1563E-02 -0.9022E-03
 -0.5376E+03 -0.1727E+03 -0.1666E-02 -0.6062E-03
