          S1          S2          D1          D2
 -0.6697E+02 -0.2600E+03  0.1180E-10 -0.3846E-02
 -0.7744E+02 -0.2591E+03 -0.6464E-03 -0.3666E-02
 -0.8901E+02 -0.2559E+03 -0.1262E-02 -0.3468E-02
 -0.1256E+03 -0.2375E+03 -0.1862E-02 -0.3226E-02
 -0.1538E+03 -0.2178E+03 -0.2419E-02 -0.2883E-02
 -0.1658E+03 -0.2060E+03 -0.2953E-02 -0.2478E-02
 -0.1750E+03 -0.1927E+03 -0.3493E-02 -0.2017E-02
 -0.1837E+03 -0.1739E+03 -0.4048E-02 -0.1474E-02
 -0.1902E+03 -0.1494E+03 -0.4618E-02 -0.8143E-03
 -0.1933E+03 -0.1080E+03 -0.5173E-02 -0.5620E-07
 -0.1874E+03 -0.4034E+02 -0.5545E-02  0.9777E-03
 -0.1647E+03  0.4413E+02 -0.5532E-02  0.2013E-02
 -0.1310E+03  0.1177E+03 -0.5026E-02  0.2902E-02
 -0.1051E+03  0.1548E+03 -0.4255E-02  0.3570E-02
 -0.5521E+02  0.2058E+03 -0.3328E-02  0.3966E-02
 -0.2238E+02  0.2286E+03 -0.2390E-02  0.4140E-02
  0.2497E+02  0.2506E+03 -0.1507E-02  0.4141E-02
  0.5361E+02  0.2588E+03 -0.7074E-03  0.4011E-02
  0.6697E+02  0.2600E+03 -0.8617E-07  0.3846E-02
  0.7744E+02  0.2591E+03  0.6464E-03  0.3666E-02
  0.8901E+02  0.2559E+03  0.1262E-02  0.3468E-02
  0.1256E+03  0.2375E+03  0.1862E-02  0.3226E-02
  0.1538E+03  0.2178E+03  0.2419E-02  0.2883E-02
  0.1658E+03  0.2060E+03  0.2953E-02  0.2478E-02
  0.1750E+03  0.1927E+03  0.3493E-02  0.2017E-02
  0.1837E+03  0.1739E+03  0.4048E-02  0.1474E-02
  0.1902E+03  0.1494E+03  0.4618E-02  0.8143E-03
  0.1933E+03  0.1080E+03  0.5173E-02  0.5620E-07
  0.1874E+03  0.4034E+02  0.5545E-02 -0.9777E-03
  0.1647E+03 -0.4413E+02  0.5532E-02 -0.2013E-02
  0.1310E+03 -0.1177E+03  0.5026E-02 -0.2902E-02
  0.1051E+03 -0.1548E+03  0.4255E-02 -0.3570E-02
  0.5521E+02 -0.2058E+03  0.3328E-02 -0.3966E-02
  0.2238E+02 -0.2286E+03  0.2390E-02 -0.4140E-02
 -0.2497E+02 -0.2506E+03  0.1507E-02 -0.4141E-02
 -0.5361E+02 -0.2588E+03  0.7074E-03 -0.4011E-02
 -0.6697E+02 -0.2600E+03  0.1180E-10 -0.3846E-02
          S1          S2          D1          D2
 -0.1067E+03 -0.4364E+03 -0.9877E-09 -0.2292E-02
 -0.1232E+03 -0.4349E+03 -0.3861E-03 -0.2190E-02
 -0.1413E+03 -0.4300E+03 -0.7560E-03 -0.2077E-02
 -0.1940E+03 -0.4034E+03 -0.1120E-02 -0.1940E-02
 -0.2648E+03 -0.3567E+03 -0.1449E-02 -0.1727E-02
 -0.2821E+03 -0.3396E+03 -0.1763E-02 -0.1480E-02
 -0.2955E+03 -0.3203E+03 -0.2081E-02 -0.1202E-02
 -0.3071E+03 -0.2954E+03 -0.2412E-02 -0.8779E-03
 -0.3159E+03 -0.2618E+03 -0.2762E-02 -0.4870E-03
 -0.3210E+03 -0.1872E+03 -0.3116E-02 -0.1610E-07
 -0.3117E+03 -0.6294E+02 -0.3327E-02  0.5866E-03
 -0.2704E+03  0.8800E+02 -0.3307E-02  0.1204E-02
 -0.2188E+03  0.2012E+03 -0.2986E-02  0.1724E-02
 -0.1767E+03  0.2615E+03 -0.2525E-02  0.2118E-02
 -0.9114E+02  0.3483E+03 -0.1975E-02  0.2354E-02
 -0.4096E+02  0.3829E+03 -0.1420E-02  0.2460E-02
  0.4324E+02  0.4223E+03 -0.8952E-03  0.2460E-02
  0.8576E+02  0.4344E+03 -0.4206E-03  0.2385E-02
  0.1066E+03  0.4364E+03 -0.5465E-07  0.2292E-02
  0.1232E+03  0.4349E+03  0.3861E-03  0.2190E-02
  0.1413E+03  0.4300E+03  0.7560E-03  0.2077E-02
  0.1940E+03  0.4034E+03  0.1120E-02  0.1940E-02
  0.2648E+03  0.3567E+03  0.1449E-02  0.1727E-02
  0.2821E+03  0.3396E+03  0.1763E-02  0.1480E-02
  0.2955E+03  0.3203E+03  0.2081E-02  0.1202E-02
  0.3071E+03  0.2954E+03  0.2412E-02  0.8779E-03
  0.3159E+03  0.2618E+03  0.2762E-02  0.4870E-03
  0.3210E+03  0.1872E+03  0.3116E-02  0.1609E-07
  0.3117E+03  0.6296E+02  0.3327E-02 -0.5866E-03
  0.2704E+03 -0.8797E+02  0.3307E-02 -0.1204E-02
  0.2188E+03 -0.2012E+03  0.2986E-02 -0.1724E-02
  0.1767E+03 -0.2615E+03  0.2525E-02 -0.2119E-02
  0.9112E+02 -0.3483E+03  0.1975E-02 -0.2354E-02
  0.4095E+02 -0.3829E+03  0.1420E-02 -0.2460E-02
 -0.4326E+02 -0.4223E+03  0.8952E-03 -0.2460E-02
 -0.8577E+02 -0.4344E+03  0.4206E-03 -0.2385E-02
 -0.1067E+03 -0.4364E+03 -0.9877E-09 -0.2292E-02
          S1          S2          D1          D2
 -0.1247E+03 -0.5081E+03 -0.2466E-08 -0.1968E-02
 -0.1432E+03 -0.5065E+03 -0.3316E-03 -0.1881E-02
 -0.1634E+03 -0.5010E+03 -0.6494E-03 -0.1784E-02
 -0.2200E+03 -0.4725E+03 -0.9630E-03 -0.1668E-02
 -0.3054E+03 -0.4170E+03 -0.1246E-02 -0.1485E-02
 -0.3249E+03 -0.3977E+03 -0.1518E-02 -0.1274E-02
 -0.3403E+03 -0.3755E+03 -0.1795E-02 -0.1036E-02
 -0.3537E+03 -0.3466E+03 -0.2084E-02 -0.7585E-03
 -0.3640E+03 -0.3076E+03 -0.2391E-02 -0.4216E-03
 -0.3695E+03 -0.2281E+03 -0.2706E-02 -0.1689E-07
 -0.3582E+03 -0.7840E+02 -0.2904E-02  0.5120E-03
 -0.3087E+03  0.1025E+03 -0.2890E-02  0.1052E-02
 -0.2478E+03  0.2364E+03 -0.2603E-02  0.1503E-02
 -0.1979E+03  0.3076E+03 -0.2193E-02  0.1840E-02
 -0.9988E+02  0.4078E+03 -0.1707E-02  0.2034E-02
 -0.4240E+02  0.4474E+03 -0.1224E-02  0.2119E-02
  0.5377E+02  0.4924E+03 -0.7698E-03  0.2115E-02
  0.1011E+03  0.5059E+03 -0.3613E-03  0.2049E-02
  0.1246E+03  0.5081E+03 -0.4501E-07  0.1968E-02
  0.1431E+03  0.5065E+03  0.3316E-03  0.1881E-02
  0.1634E+03  0.5009E+03  0.6495E-03  0.1784E-02
  0.2204E+03  0.4722E+03  0.9631E-03  0.1668E-02
  0.3055E+03  0.4170E+03  0.1246E-02  0.1485E-02
  0.3249E+03  0.3977E+03  0.1518E-02  0.1274E-02
  0.3403E+03  0.3755E+03  0.1795E-02  0.1036E-02
  0.3537E+03  0.3466E+03  0.2084E-02  0.7585E-03
  0.3640E+03  0.3076E+03  0.2391E-02  0.4216E-03
  0.3695E+03  0.2279E+03  0.2706E-02  0.1708E-07
  0.3583E+03  0.7857E+02  0.2904E-02 -0.5119E-03
  0.3088E+03 -0.1022E+03  0.2890E-02 -0.1052E-02
  0.2479E+03 -0.2359E+03  0.2604E-02 -0.1503E-02
  0.1976E+03 -0.3078E+03  0.2194E-02 -0.1841E-02
  0.9966E+02 -0.4079E+03  0.1707E-02 -0.2034E-02
