          S1          S2          D1          D2
  0.1156E+03 -0.2604E+03  0.4030E-13 -0.3841E-02
  0.1133E+03 -0.2602E+03 -0.7341E-03 -0.4164E-02
  0.1102E+03 -0.2593E+03 -0.1661E-02 -0.4562E-02
  0.1048E+03 -0.2567E+03 -0.2943E-02 -0.5097E-02
  0.4066E+02 -0.2055E+03 -0.4895E-02 -0.5836E-02
 -0.8075E+02 -0.9305E+02 -0.6296E-02 -0.5283E-02
 -0.9063E+02 -0.7915E+02 -0.7336E-02 -0.4236E-02
 -0.9856E+02 -0.6169E+02 -0.8265E-02 -0.3007E-02
 -0.1645E+03  0.2115E+03 -0.7864E-02 -0.1387E-02
 -0.1658E+03  0.2234E+03 -0.6032E-02 -0.1597E-07
 -0.1654E+03  0.2276E+03 -0.4864E-02  0.8577E-03
 -0.1648E+03  0.2302E+03 -0.4023E-02  0.1464E-02
 -0.1639E+03  0.2320E+03 -0.3357E-02  0.1938E-02
 -0.1628E+03  0.2336E+03 -0.2787E-02  0.2339E-02
 -0.1602E+03  0.2361E+03 -0.2265E-02  0.2699E-02
 -0.1350E+03  0.2516E+03 -0.1752E-02  0.3034E-02
 -0.1198E+03  0.2596E+03 -0.1200E-02  0.3298E-02
 -0.1176E+03  0.2602E+03 -0.6277E-03  0.3560E-02
 -0.1156E+03  0.2604E+03 -0.3854E-07  0.3841E-02
 -0.1133E+03  0.2602E+03  0.7341E-03  0.4164E-02
 -0.1102E+03  0.2593E+03  0.1661E-02  0.4562E-02
 -0.1048E+03  0.2567E+03  0.2943E-02  0.5097E-02
 -0.4596E+02  0.2099E+03  0.4898E-02  0.5837E-02
 -0.1222E+02  0.1776E+03  0.7308E-02  0.6132E-02
  0.7550E+02  0.4787E+02  0.9695E-02  0.5598E-02
  0.1301E+03 -0.7075E+02  0.9583E-02  0.3488E-02
  0.1645E+03 -0.2115E+03  0.7864E-02  0.1387E-02
  0.1658E+03 -0.2234E+03  0.6032E-02  0.1596E-07
  0.1654E+03 -0.2276E+03  0.4864E-02 -0.8577E-03
  0.1648E+03 -0.2302E+03  0.4023E-02 -0.1464E-02
  0.1639E+03 -0.2320E+03  0.3357E-02 -0.1938E-02
  0.1628E+03 -0.2336E+03  0.2787E-02 -0.2339E-02
  0.1602E+03 -0.2361E+03  0.2265E-02 -0.2699E-02
  0.1350E+03 -0.2516E+03  0.1752E-02 -0.3034E-02
  0.1198E+03 -0.2596E+03  0.1200E-02 -0.3298E-02
  0.1176E+03 -0.2602E+03  0.6277E-03 -0.3560E-02
  0.1156E+03 -0.2604E+03  0.4030E-13 -0.3841E-02
          S1          S2          D1          D2
  0.1843E+03 -0.4471E+03  0.4973E-09 -0.2237E-02
  0.1805E+03 -0.4467E+03 -0.4249E-03 -0.2410E-02
  0.1754E+03 -0.4453E+03 -0.9540E-03 -0.2621E-02
  0.1668E+03 -0.4412E+03 -0.1674E-02 -0.2899E-02
  0.4993E+02 -0.3492E+03 -0.2730E-02 -0.3254E-02
 -0.1365E+03 -0.1757E+03 -0.3522E-02 -0.2955E-02
 -0.1531E+03 -0.1523E+03 -0.4149E-02 -0.2395E-02
 -0.1676E+03 -0.1204E+03 -0.4731E-02 -0.1721E-02
 -0.2873E+03  0.3556E+03 -0.4454E-02 -0.7857E-03
 -0.2893E+03  0.3741E+03 -0.3457E-02 -0.1233E-07
 -0.2888E+03  0.3806E+03 -0.2810E-02  0.4955E-03
 -0.2877E+03  0.3846E+03 -0.2338E-02  0.8510E-03
 -0.2863E+03  0.3876E+03 -0.1960E-02  0.1132E-02
 -0.2841E+03  0.3907E+03 -0.1634E-02  0.1371E-02
 -0.2794E+03  0.3954E+03 -0.1332E-02  0.1588E-02
 -0.2315E+03  0.4249E+03 -0.1034E-02  0.1790E-02
 -0.1923E+03  0.4455E+03 -0.7060E-03  0.1940E-02
 -0.1878E+03  0.4468E+03 -0.3674E-03  0.2084E-02
 -0.1843E+03  0.4471E+03 -0.2038E-07  0.2237E-02
 -0.1805E+03  0.4467E+03  0.4250E-03  0.2410E-02
 -0.1754E+03  0.4453E+03  0.9540E-03  0.2621E-02
 -0.1668E+03  0.4412E+03  0.1674E-02  0.2899E-02
 -0.1317E+03  0.4152E+03  0.2754E-02  0.3282E-02
 -0.1053E+03  0.3886E+03  0.4528E-02  0.3799E-02
  0.1191E+03  0.5244E+02  0.6693E-02  0.3864E-02
  0.2600E+03 -0.2527E+03  0.5952E-02  0.2166E-02
  0.2873E+03 -0.3556E+03  0.4453E-02  0.7852E-03
  0.2893E+03 -0.3741E+03  0.3457E-02  0.1234E-07
  0.2888E+03 -0.3806E+03  0.2810E-02 -0.4955E-03
  0.2877E+03 -0.3846E+03  0.2338E-02 -0.8510E-03
  0.2863E+03 -0.3876E+03  0.1960E-02 -0.1132E-02
  0.2841E+03 -0.3907E+03  0.1634E-02 -0.1371E-02
  0.2794E+03 -0.3954E+03  0.1332E-02 -0.1588E-02
  0.2315E+03 -0.4249E+03  0.1034E-02 -0.1790E-02
  0.1923E+03 -0.4455E+03  0.7060E-03 -0.1940E-02
  0.1878E+03 -0.4468E+03  0.3674E-03 -0.2084E-02
  0.1843E+03 -0.4471E+03  0.4973E-09 -0.2237E-02
          S1          S2          D1          D2
  0.2122E+03 -0.5183E+03  0.1200E-12 -0.1929E-02
  0.2078E+03 -0.5179E+03 -0.3664E-03 -0.2078E-02
  0.2019E+03 -0.5162E+03 -0.8220E-03 -0.2259E-02
  0.1913E+03 -0.5111E+03 -0.1441E-02 -0.2496E-02
  0.1763E+02 -0.3778E+03 -0.2311E-02 -0.2755E-02
 -0.1425E+03 -0.2285E+03 -0.2992E-02 -0.2510E-02
 -0.1675E+03 -0.1931E+03 -0.3584E-02 -0.2069E-02
 -0.1907E+03 -0.1417E+03 -0.4128E-02 -0.1502E-02
 -0.3330E+03  0.4123E+03 -0.3841E-02 -0.6773E-03
 -0.3353E+03  0.4331E+03 -0.2982E-02 -0.4124E-08
 -0.3347E+03  0.4407E+03 -0.2425E-02  0.4276E-03
 -0.3335E+03  0.4452E+03 -0.2018E-02  0.7345E-03
 -0.3319E+03  0.4487E+03 -0.1692E-02  0.9770E-03
 -0.3292E+03  0.4525E+03 -0.1411E-02  0.1184E-02
 -0.3231E+03  0.4585E+03 -0.1150E-02  0.1371E-02
 -0.2727E+03  0.4897E+03 -0.8921E-03  0.1545E-02
 -0.2217E+03  0.5164E+03 -0.6096E-03  0.1675E-02
 -0.2163E+03  0.5179E+03 -0.3171E-03  0.1798E-02
 -0.2122E+03  0.5183E+03 -0.1042E-07  0.1929E-02
 -0.2078E+03  0.5179E+03  0.3664E-03  0.2078E-02
 -0.2019E+03  0.5163E+03  0.8220E-03  0.2259E-02
 -0.1914E+03  0.5112E+03  0.1441E-02  0.2496E-02
 -0.1636E+03  0.4914E+03  0.2369E-02  0.2824E-02
 -0.1395E+03  0.4668E+03  0.3964E-02  0.3326E-02
  0.1326E+03  0.5549E+02  0.6072E-02  0.3506E-02
  0.3085E+03 -0.3215E+03  0.5223E-02  0.1901E-02
  0.3330E+03 -0.4124E+03  0.3841E-02  0.6773E-03
  0.3353E+03 -0.4331E+03  0.2982E-02  0.4168E-08
  0.3347E+03 -0.4407E+03  0.2425E-02 -0.4275E-03
  0.3335E+03 -0.4452E+03  0.2018E-02 -0.7345E-03
  0.3319E+03 -0.4487E+03  0.1692E-02 -0.9770E-03
  0.3292E+03 -0.4525E+03  0.1411E-02 -0.1184E-02
  0.3232E+03 -0.4584E+03  0.1150E-02 -0.1371E-02
  0.2727E+03 -0.4897E+03  0.8922E-03 -0.1545E-02
  0.2216E+03 -0.5164E+03  0.6096E-03 -0.1675E-02
  0.2163E+03 -0.5179E+03  0.3171E-03 -0.1798E-02
  0.2122E+03 -0.5183E+03  0.1200E-12 -0.1929E-02
          S1          S2          D1          D2
  0.2150E+03 -0.5442E+03  0.4629E-11 -0.1838E-02
  0.2103E+03 -0.5438E+03 -0.3480E-03 -0.1974E-02
  0.2040E+03 -0.5420E+03 -0.7781E-03 -0.2138E-02
  0.1918E+03 -0.5361E+03 -0.1357E-02 -0.2351E-02
 -0.1041E+02 -0.3844E+03 -0.2134E-02 -0.2544E-02
 -0.1440E+03 -0.2601E+03 -0.2761E-02 -0.2317E-02
 -0.1711E+03 -0.2216E+03 -0.3344E-02 -0.1931E-02
 -0.1981E+03 -0.1616E+03 -0.3892E-02 -0.1417E-02
 -0.3523E+03  0.4280E+03 -0.3612E-02 -0.6368E-03
 -0.3546E+03  0.4493E+03 -0.2820E-02 -0.3725E-08
 -0.3540E+03  0.4570E+03 -0.2301E-02  0.4057E-03
 -0.3528E+03  0.4617E+03 -0.1920E-02  0.6988E-03
 -0.3510E+03  0.4655E+03 -0.1614E-02  0.9315E-03
 -0.3478E+03  0.4700E+03 -0.1347E-02  0.1131E-02
 -0.3408E+03  0.4770E+03 -0.1100E-02  0.1311E-02
 -0.2920E+03  0.5073E+03 -0.8541E-03  0.1479E-02
 -0.2256E+03  0.5420E+03 -0.5831E-03  0.1602E-02
 -0.2194E+03  0.5438E+03 -0.3027E-03  0.1717E-02
 -0.2150E+03  0.5442E+03 -0.5804E-08  0.1838E-02
 -0.2103E+03  0.5438E+03  0.3480E-03  0.1974E-02
 -0.2040E+03  0.5420E+03  0.7781E-03  0.2138E-02
 -0.1925E+03  0.5365E+03  0.1357E-02  0.2351E-02
 -0.1709E+03  0.5213E+03  0.2220E-02  0.2646E-02
 -0.1491E+03  0.4990E+03  0.3708E-02  0.3112E-02
  0.1404E+03  0.5831E+02  0.5745E-02  0.3317E-02
  0.3296E+03 -0.3446E+03  0.4898E-02  0.1783E-02
  0.3524E+03 -0.4283E+03  0.3612E-02  0.6369E-03
  0.3547E+03 -0.4493E+03  0.2820E-02  0.3830E-08
  0.3540E+03 -0.4570E+03  0.2301E-02 -0.4057E-03
  0.3528E+03 -0.4617E+03  0.1920E-02 -0.6988E-03
  0.3510E+03 -0.4655E+03  0.1613E-02 -0.9315E-03
  0.3478E+03 -0.4700E+03  0.1347E-02 -0.1131E-02
  0.3408E+03 -0.4769E+03  0.1100E-02 -0.1311E-02
  0.2917E+03 -0.5075E+03  0.8542E-03 -0.1480E-02
  0.2256E+03 -0.5420E+03  0.5831E-03 -0.1602E-02
  0.2194E+03 -0.5438E+03  0.3027E-03 -0.1717E-02
