          S1          S2          D1          D2
 -0.2159E+02 -0.9026E+02  0.1530E-10 -0.1108E-01
 -0.1609E+03 -0.7854E+02 -0.1649E-02 -0.9354E-02
 -0.1914E+03 -0.7044E+02 -0.2598E-02 -0.7138E-02
 -0.2687E+03 -0.3783E+02 -0.2992E-02 -0.5183E-02
 -0.2736E+03 -0.3447E+02 -0.3178E-02 -0.3787E-02
 -0.2759E+03 -0.3222E+02 -0.3301E-02 -0.2770E-02
 -0.2772E+03 -0.3039E+02 -0.3393E-02 -0.1959E-02
 -0.2780E+03 -0.2867E+02 -0.3467E-02 -0.1262E-02
 -0.2785E+03 -0.2661E+02 -0.3531E-02 -0.6226E-03
 -0.2790E+03 -0.4000E+01 -0.3584E-02 -0.8244E-08
 -0.2786E+03  0.2359E+02 -0.3537E-02  0.6239E-03
 -0.2780E+03  0.2564E+02 -0.3480E-02  0.1267E-02
 -0.2772E+03  0.2736E+02 -0.3413E-02  0.1970E-02
 -0.2759E+03  0.2916E+02 -0.3329E-02  0.2793E-02
 -0.2738E+03  0.3132E+02 -0.3215E-02  0.3831E-02
 -0.2695E+03  0.3421E+02 -0.3041E-02  0.5268E-02
 -0.2582E+03  0.3924E+02 -0.2732E-02  0.7506E-02
  0.2029E+02  0.1166E+03 -0.1560E-02  0.8848E-02
  0.4022E+02  0.1186E+03 -0.9049E-07  0.8432E-02
  0.5496E+02  0.1173E+03  0.1389E-02  0.7877E-02
  0.1386E+03  0.9098E+02  0.2573E-02  0.7072E-02
  0.2687E+03  0.3783E+02  0.2992E-02  0.5183E-02
  0.2736E+03  0.3447E+02  0.3178E-02  0.3787E-02
  0.2759E+03  0.3222E+02  0.3301E-02  0.2770E-02
  0.2772E+03  0.3039E+02  0.3393E-02  0.1959E-02
  0.2780E+03  0.2867E+02  0.3467E-02  0.1262E-02
  0.2785E+03  0.2661E+02  0.3531E-02  0.6226E-03
  0.2790E+03  0.4000E+01  0.3584E-02  0.8244E-08
  0.2786E+03 -0.2359E+02  0.3537E-02 -0.6239E-03
  0.2780E+03 -0.2564E+02  0.3480E-02 -0.1267E-02
  0.2772E+03 -0.2736E+02  0.3413E-02 -0.1970E-02
  0.2759E+03 -0.2916E+02  0.3329E-02 -0.2793E-02
  0.2738E+03 -0.3132E+02  0.3215E-02 -0.3831E-02
  0.2695E+03 -0.3421E+02  0.3041E-02 -0.5268E-02
  0.2582E+03 -0.3924E+02  0.2732E-02 -0.7506E-02
  0.1230E+03 -0.7752E+02  0.1777E-02 -0.1008E-01
 -0.2159E+02 -0.9026E+02  0.1530E-10 -0.1108E-01
          S1          S2          D1          D2
 -0.1599E+02 -0.1285E+03  0.3397E-13 -0.7785E-02
 -0.3224E+03 -0.1002E+03 -0.1122E-02 -0.6367E-02
 -0.3643E+03 -0.8943E+02 -0.1639E-02 -0.4504E-02
 -0.4096E+03 -0.7001E+02 -0.1884E-02 -0.3263E-02
 -0.4163E+03 -0.6545E+02 -0.2023E-02 -0.2411E-02
 -0.4195E+03 -0.6226E+02 -0.2120E-02 -0.1779E-02
 -0.4215E+03 -0.5949E+02 -0.2194E-02 -0.1267E-02
 -0.4228E+03 -0.5667E+02 -0.2255E-02 -0.8209E-03
 -0.4238E+03 -0.5286E+02 -0.2309E-02 -0.4071E-03
 -0.4249E+03 -0.7035E+01 -0.2354E-02 -0.3186E-08
 -0.4238E+03  0.4822E+02 -0.2313E-02  0.4077E-03
 -0.4229E+03  0.5200E+02 -0.2264E-02  0.8239E-03
 -0.4215E+03  0.5484E+02 -0.2207E-02  0.1274E-02
 -0.4196E+03  0.5762E+02 -0.2137E-02  0.1793E-02
 -0.4164E+03  0.6071E+02 -0.2046E-02  0.2438E-02
