          S1          S2          D1          D2
 -0.6864E+01 -0.1483E+03 -0.1095E-10 -0.6743E-02
 -0.1346E+03 -0.1361E+03 -0.1103E-02 -0.6256E-02
 -0.1831E+03 -0.1241E+03 -0.1908E-02 -0.5243E-02
 -0.2074E+03 -0.1128E+03 -0.2483E-02 -0.4301E-02
 -0.2364E+03 -0.9198E+02 -0.2890E-02 -0.3444E-02
 -0.2552E+03 -0.7365E+02 -0.3154E-02 -0.2647E-02
 -0.2655E+03 -0.5898E+02 -0.3339E-02 -0.1928E-02
 -0.2749E+03 -0.3938E+02 -0.3458E-02 -0.1259E-02
 -0.2777E+03 -0.2916E+02 -0.3536E-02 -0.6235E-03
 -0.2799E+03  0.7288E+01 -0.3573E-02  0.5139E-07
 -0.2791E+03  0.1694E+02 -0.3545E-02  0.6251E-03
 -0.2761E+03  0.2779E+02 -0.3494E-02  0.1272E-02
 -0.2647E+03  0.5156E+02 -0.3396E-02  0.1960E-02
 -0.2539E+03  0.6713E+02 -0.3224E-02  0.2705E-02
 -0.2380E+03  0.8280E+02 -0.2970E-02  0.3540E-02
 -0.2063E+03  0.1053E+03 -0.2573E-02  0.4456E-02
 -0.1790E+03  0.1179E+03 -0.1988E-02  0.5463E-02
 -0.9364E+02  0.1386E+03 -0.1137E-02  0.6449E-02
  0.6855E+01  0.1483E+03 -0.1275E-06  0.6743E-02
  0.1346E+03  0.1361E+03  0.1103E-02  0.6256E-02
  0.1831E+03  0.1241E+03  0.1908E-02  0.5243E-02
  0.2074E+03  0.1128E+03  0.2483E-02  0.4301E-02
  0.2364E+03  0.9198E+02  0.2890E-02  0.3444E-02
  0.2552E+03  0.7365E+02  0.3154E-02  0.2647E-02
  0.2655E+03  0.5898E+02  0.3339E-02  0.1928E-02
  0.2749E+03  0.3938E+02  0.3458E-02  0.1259E-02
  0.2777E+03  0.2916E+02  0.3536E-02  0.6235E-03
  0.2799E+03 -0.7288E+01  0.3573E-02 -0.5139E-07
  0.2791E+03 -0.1694E+02  0.3545E-02 -0.6251E-03
  0.2761E+03 -0.2779E+02  0.3494E-02 -0.1272E-02
  0.2647E+03 -0.5156E+02  0.3396E-02 -0.1960E-02
  0.2539E+03 -0.6713E+02  0.3224E-02 -0.2705E-02
  0.2380E+03 -0.8280E+02  0.2970E-02 -0.3540E-02
  0.2063E+03 -0.1053E+03  0.2573E-02 -0.4456E-02
  0.1790E+03 -0.1179E+03  0.1988E-02 -0.5463E-02
  0.9364E+02 -0.1386E+03  0.1137E-02 -0.6449E-02
 -0.6864E+01 -0.1483E+03 -0.1095E-10 -0.6743E-02
          S1          S2          D1          D2
 -0.9109E+01 -0.2496E+03  0.5313E-09 -0.4007E-02
 -0.1909E+03 -0.2304E+03 -0.6678E-03 -0.3787E-02
 -0.2887E+03 -0.2074E+03 -0.1165E-02 -0.3201E-02
 -0.3199E+03 -0.1929E+03 -0.1529E-02 -0.2648E-02
 -0.3674E+03 -0.1584E+03 -0.1798E-02 -0.2142E-02
 -0.3931E+03 -0.1334E+03 -0.1980E-02 -0.1661E-02
 -0.4068E+03 -0.1139E+03 -0.2116E-02 -0.1222E-02
 -0.4240E+03 -0.7629E+02 -0.2214E-02 -0.8058E-03
 -0.4296E+03 -0.5585E+02 -0.2276E-02 -0.4013E-03
 -0.4343E+03  0.1843E+02 -0.2302E-02  0.1045E-06
 -0.4329E+03  0.3541E+02 -0.2277E-02  0.4015E-03
 -0.4277E+03  0.5427E+02 -0.2235E-02  0.8134E-03
 -0.4064E+03  0.9921E+02 -0.2157E-02  0.1245E-02
 -0.3904E+03  0.1221E+03 -0.2029E-02  0.1702E-02
 -0.3674E+03  0.1448E+03 -0.1852E-02  0.2207E-02
 -0.3183E+03  0.1796E+03 -0.1589E-02  0.2752E-02
 -0.2809E+03  0.1968E+03 -0.1217E-02  0.3344E-02
 -0.1113E+03  0.2383E+03 -0.6836E-03  0.3876E-02
  0.9096E+01  0.2496E+03 -0.7218E-07  0.4007E-02
  0.1909E+03  0.2304E+03  0.6678E-03  0.3787E-02
  0.2887E+03  0.2074E+03  0.1165E-02  0.3201E-02
  0.3199E+03  0.1929E+03  0.1529E-02  0.2648E-02
  0.3674E+03  0.1584E+03  0.1798E-02  0.2142E-02
  0.3931E+03  0.1334E+03  0.1980E-02  0.1661E-02
  0.4068E+03  0.1139E+03  0.2116E-02  0.1222E-02
  0.4240E+03  0.7628E+02  0.2214E-02  0.8058E-03
