          S1          S2          D1          D2
 -0.1144E+03 -0.2476E+03  0.2705E-08 -0.4039E-02
 -0.1169E+03 -0.2473E+03 -0.6581E-03 -0.3732E-02
 -0.1216E+03 -0.2460E+03 -0.1254E-02 -0.3445E-02
 -0.1373E+03 -0.2377E+03 -0.1822E-02 -0.3155E-02
 -0.1594E+03 -0.2235E+03 -0.2349E-02 -0.2799E-02
 -0.1612E+03 -0.2218E+03 -0.2880E-02 -0.2416E-02
 -0.1622E+03 -0.2202E+03 -0.3455E-02 -0.1995E-02
 -0.1632E+03 -0.2183E+03 -0.4122E-02 -0.1500E-02
 -0.1640E+03 -0.2152E+03 -0.4953E-02 -0.8734E-03
 -0.1645E+03 -0.2083E+03 -0.6081E-02  0.2140E-07
 -0.1569E+03 -0.1278E+03 -0.7441E-02  0.1312E-02
 -0.1511E+03 -0.1065E+03 -0.8898E-02  0.3239E-02
 -0.8487E+02  0.2657E+02 -0.9979E-02  0.5761E-02
 -0.9449E+01  0.1348E+03 -0.8160E-02  0.6847E-02
  0.9820E+02  0.2389E+03 -0.5362E-02  0.6390E-02
  0.1067E+03  0.2451E+03 -0.3146E-02  0.5449E-02
  0.1102E+03  0.2468E+03 -0.1761E-02  0.4839E-02
  0.1125E+03  0.2474E+03 -0.7748E-03  0.4394E-02
  0.1144E+03  0.2476E+03  0.1220E-07  0.4039E-02
  0.1169E+03  0.2473E+03  0.6581E-03  0.3732E-02
  0.1216E+03  0.2460E+03  0.1254E-02  0.3445E-02
  0.1373E+03  0.2377E+03  0.1822E-02  0.3155E-02
  0.1594E+03  0.2235E+03  0.2349E-02  0.2799E-02
  0.1612E+03  0.2218E+03  0.2880E-02  0.2416E-02
  0.1622E+03  0.2202E+03  0.3455E-02  0.1995E-02
  0.1632E+03  0.2183E+03  0.4122E-02  0.1500E-02
  0.1640E+03  0.2152E+03  0.4953E-02  0.8734E-03
  0.1645E+03  0.2083E+03  0.6081E-02 -0.2140E-07
  0.1474E+03  0.5778E+02  0.7290E-02 -0.1285E-02
  0.1339E+03 -0.2196E+01  0.7426E-02 -0.2703E-02
  0.1281E+03 -0.1474E+02  0.7323E-02 -0.4227E-02
  0.1169E+03 -0.3032E+02  0.7028E-02 -0.5897E-02
 -0.9820E+02 -0.2389E+03  0.5362E-02 -0.6390E-02
 -0.1067E+03 -0.2451E+03  0.3146E-02 -0.5449E-02
 -0.1102E+03 -0.2468E+03  0.1761E-02 -0.4839E-02
 -0.1125E+03 -0.2474E+03  0.7748E-03 -0.4394E-02
 -0.1144E+03 -0.2476E+03  0.2705E-08 -0.4039E-02
          S1          S2          D1          D2
 -0.1864E+03 -0.4292E+03  0.3693E-09 -0.2330E-02
 -0.1903E+03 -0.4289E+03 -0.3814E-03 -0.2163E-02
 -0.1970E+03 -0.4270E+03 -0.7298E-03 -0.2005E-02
 -0.2424E+03 -0.4026E+03 -0.1064E-02 -0.1843E-02
 -0.2822E+03 -0.3774E+03 -0.1366E-02 -0.1628E-02
 -0.2856E+03 -0.3741E+03 -0.1668E-02 -0.1400E-02
 -0.2875E+03 -0.3713E+03 -0.1992E-02 -0.1150E-02
 -0.2891E+03 -0.3679E+03 -0.2364E-02 -0.8604E-03
 -0.2904E+03 -0.3629E+03 -0.2822E-02 -0.4976E-03
 -0.2911E+03 -0.3533E+03 -0.3435E-02  0.5070E-07
 -0.2865E+03 -0.3091E+03 -0.4311E-02  0.7602E-03
 -0.2778E+03 -0.2775E+03 -0.5655E-02  0.2058E-02
 -0.1045E+03  0.7157E+02 -0.6858E-02  0.3960E-02
  0.8435E+02  0.3403E+03 -0.4971E-02  0.4171E-02
  0.1594E+03  0.4147E+03 -0.2986E-02  0.3559E-02
  0.1736E+03  0.4252E+03 -0.1777E-02  0.3078E-02
  0.1794E+03  0.4279E+03 -0.1004E-02  0.2758E-02
  0.1832E+03  0.4289E+03 -0.4446E-03  0.2521E-02
  0.1864E+03  0.4292E+03 -0.4559E-08  0.2330E-02
  0.1903E+03  0.4289E+03  0.3814E-03  0.2163E-02
  0.1970E+03  0.4270E+03  0.7298E-03  0.2005E-02
  0.2424E+03  0.4026E+03  0.1064E-02  0.1843E-02
  0.2822E+03  0.3774E+03  0.1366E-02  0.1628E-02
  0.2856E+03  0.3741E+03  0.1668E-02  0.1400E-02
  0.2875E+03  0.3713E+03  0.1992E-02  0.1150E-02
  0.2891E+03  0.3679E+03  0.2364E-02  0.8604E-03
  0.2904E+03  0.3629E+03  0.2822E-02  0.4976E-03
  0.2911E+03  0.3532E+03  0.3435E-02 -0.5077E-07
  0.2674E+03  0.1776E+03  0.4236E-02 -0.7468E-03
  0.2226E+03 -0.2075E+02  0.4345E-02 -0.1582E-02
  0.2116E+03 -0.4454E+02  0.4214E-02 -0.2433E-02
  0.1918E+03 -0.7213E+02  0.3963E-02 -0.3327E-02
 -0.1594E+03 -0.4147E+03  0.2987E-02 -0.3559E-02
 -0.1736E+03 -0.4252E+03  0.1777E-02 -0.3078E-02
 -0.1794E+03 -0.4279E+03  0.1004E-02 -0.2758E-02
 -0.1832E+03 -0.4289E+03  0.4446E-03 -0.2521E-02
 -0.1864E+03 -0.4292E+03  0.3693E-09 -0.2330E-02
          S1          S2          D1          D2
 -0.2243E+03 -0.5153E+03  0.1366E-09 -0.1941E-02
 -0.2284E+03 -0.5149E+03 -0.3177E-03 -0.1801E-02
 -0.2354E+03 -0.5129E+03 -0.6080E-03 -0.1670E-02
 -0.2979E+03 -0.4792E+03 -0.8866E-03 -0.1536E-02
 -0.3375E+03 -0.4542E+03 -0.1138E-02 -0.1356E-02
 -0.3413E+03 -0.4505E+03 -0.1390E-02 -0.1167E-02
 -0.3436E+03 -0.4471E+03 -0.1662E-02 -0.9595E-03
 -0.3455E+03 -0.4431E+03 -0.1973E-02 -0.7183E-03
