          S1          S2          D1          D2
  0.8457E+01 -0.2405E+03  0.9183E-11 -0.4157E-02
 -0.2147E+02 -0.2381E+03 -0.7288E-03 -0.4134E-02
 -0.5223E+02 -0.2296E+03 -0.1464E-02 -0.4023E-02
 -0.1147E+03 -0.2013E+03 -0.2158E-02 -0.3738E-02
 -0.1572E+03 -0.1714E+03 -0.2767E-02 -0.3298E-02
 -0.2006E+03 -0.1277E+03 -0.3249E-02 -0.2726E-02
 -0.2244E+03 -0.9466E+02 -0.3584E-02 -0.2069E-02
 -0.2350E+03 -0.7201E+02 -0.3829E-02 -0.1394E-02
 -0.2434E+03 -0.3890E+02 -0.3995E-02 -0.7046E-03
 -0.2500E+03  0.2197E+02 -0.4001E-02 -0.9099E-07
 -0.2465E+03  0.6023E+02 -0.3889E-02  0.6856E-03
 -0.2342E+03  0.1055E+03 -0.3668E-02  0.1335E-02
 -0.2191E+03  0.1390E+03 -0.3341E-02  0.1929E-02
 -0.2071E+03  0.1563E+03 -0.2957E-02  0.2481E-02
 -0.1910E+03  0.1722E+03 -0.2524E-02  0.3008E-02
 -0.1397E+03  0.2075E+03 -0.2004E-02  0.3471E-02
 -0.1034E+03  0.2244E+03 -0.1389E-02  0.3817E-02
 -0.6021E+02  0.2358E+03 -0.7156E-03  0.4058E-02
 -0.8466E+01  0.2405E+03 -0.1150E-06  0.4157E-02
  0.2147E+02  0.2381E+03  0.7288E-03  0.4134E-02
  0.5223E+02  0.2296E+03  0.1464E-02  0.4023E-02
  0.1147E+03  0.2013E+03  0.2158E-02  0.3738E-02
  0.1572E+03  0.1714E+03  0.2767E-02  0.3298E-02
  0.2006E+03  0.1277E+03  0.3249E-02  0.2726E-02
  0.2244E+03  0.9466E+02  0.3584E-02  0.2069E-02
  0.2350E+03  0.7201E+02  0.3829E-02  0.1394E-02
  0.2434E+03  0.3890E+02  0.3995E-02  0.7046E-03
  0.2500E+03 -0.2197E+02  0.4001E-02  0.9099E-07
  0.2465E+03 -0.6023E+02  0.3889E-02 -0.6856E-03
  0.2342E+03 -0.1055E+03  0.3668E-02 -0.1335E-02
  0.2191E+03 -0.1390E+03  0.3341E-02 -0.1929E-02
  0.2071E+03 -0.1563E+03  0.2957E-02 -0.2481E-02
  0.1910E+03 -0.1722E+03  0.2524E-02 -0.3008E-02
  0.1397E+03 -0.2075E+03  0.2004E-02 -0.3471E-02
  0.1034E+03 -0.2244E+03  0.1389E-02 -0.3817E-02
  0.6021E+02 -0.2358E+03  0.7156E-03 -0.4058E-02
  0.8457E+01 -0.2405E+03  0.9183E-11 -0.4157E-02
          S1          S2          D1          D2
  0.1194E+02 -0.4203E+03  0.5380E-07 -0.2379E-02
 -0.3499E+02 -0.4164E+03 -0.4172E-03 -0.2366E-02
 -0.8132E+02 -0.4037E+03 -0.8400E-03 -0.2308E-02
 -0.1927E+03 -0.3522E+03 -0.1246E-02 -0.2158E-02
 -0.2610E+03 -0.3035E+03 -0.1606E-02 -0.1914E-02
 -0.3356E+03 -0.2291E+03 -0.1895E-02 -0.1590E-02
 -0.3769E+03 -0.1714E+03 -0.2101E-02 -0.1213E-02
 -0.3954E+03 -0.1319E+03 -0.2255E-02 -0.8209E-03
 -0.4092E+03 -0.7818E+02 -0.2364E-02 -0.4169E-03
 -0.4211E+03  0.3545E+02 -0.2375E-02 -0.5189E-07
 -0.4143E+03  0.1078E+03 -0.2308E-02  0.4068E-03
 -0.3919E+03  0.1917E+03 -0.2166E-02  0.7884E-03
 -0.3680E+03  0.2444E+03 -0.1964E-02  0.1134E-02
 -0.3478E+03  0.2734E+03 -0.1732E-02  0.1454E-02
 -0.3201E+03  0.3008E+03 -0.1474E-02  0.1756E-02
 -0.2251E+03  0.3659E+03 -0.1164E-02  0.2017E-02
 -0.1674E+03  0.3925E+03 -0.8027E-03  0.2205E-02
 -0.9046E+02  0.4130E+03 -0.4111E-03  0.2331E-02
 -0.1199E+02  0.4203E+03 -0.5565E-07  0.2379E-02
  0.3499E+02  0.4164E+03  0.4172E-03  0.2366E-02
  0.8134E+02  0.4037E+03  0.8400E-03  0.2308E-02
  0.1927E+03  0.3522E+03  0.1246E-02  0.2158E-02
  0.2610E+03  0.3035E+03  0.1606E-02  0.1914E-02
  0.3356E+03  0.2290E+03  0.1895E-02  0.1590E-02
  0.3769E+03  0.1714E+03  0.2101E-02  0.1213E-02
  0.3954E+03  0.1319E+03  0.2255E-02  0.8209E-03
  0.4092E+03  0.7822E+02  0.2364E-02  0.4169E-03
  0.4211E+03 -0.3543E+02  0.2375E-02  0.5195E-07
  0.4143E+03 -0.1078E+03  0.2308E-02 -0.4068E-03
  0.3919E+03 -0.1917E+03  0.2166E-02 -0.7884E-03
  0.3680E+03 -0.2444E+03  0.1964E-02 -0.1134E-02
  0.3478E+03 -0.2734E+03  0.1733E-02 -0.1454E-02
  0.3201E+03 -0.3008E+03  0.1474E-02 -0.1756E-02
  0.2251E+03 -0.3659E+03  0.1164E-02 -0.2017E-02
  0.1674E+03 -0.3925E+03  0.8027E-03 -0.2205E-02
  0.9044E+02 -0.4130E+03  0.4111E-03 -0.2331E-02
  0.1194E+02 -0.4203E+03  0.5380E-07 -0.2379E-02
          S1          S2          D1          D2
  0.1251E+02 -0.5044E+03  0.7843E-08 -0.1983E-02
 -0.4122E+02 -0.5000E+03 -0.3476E-03 -0.1971E-02
 -0.9209E+02 -0.4861E+03 -0.7005E-03 -0.1925E-02
 -0.2212E+03 -0.4253E+03 -0.1044E-02 -0.1808E-02
 -0.2961E+03 -0.3720E+03 -0.1352E-02 -0.1612E-02
 -0.3815E+03 -0.2867E+03 -0.1608E-02 -0.1349E-02
 -0.4358E+03 -0.2107E+03 -0.1794E-02 -0.1036E-02
 -0.4591E+03 -0.1610E+03 -0.1931E-02 -0.7031E-03
 -0.4759E+03 -0.9576E+02 -0.2029E-02 -0.3578E-03
 -0.4903E+03  0.4000E+02 -0.2040E-02 -0.5117E-07
 -0.4819E+03  0.1296E+03 -0.1981E-02  0.3493E-03
 -0.4540E+03  0.2337E+03 -0.1855E-02  0.6751E-03
 -0.4252E+03  0.2972E+03 -0.1676E-02  0.9673E-03
 -0.4010E+03  0.3321E+03 -0.1471E-02  0.1235E-02
 -0.3670E+03  0.3657E+03 -0.1246E-02  0.1485E-02
 -0.2562E+03  0.4425E+03 -0.9780E-03  0.1694E-02
 -0.1904E+03  0.4728E+03 -0.6715E-03  0.1845E-02
 -0.1035E+03  0.4959E+03 -0.3430E-03  0.1945E-02
 -0.1287E+02  0.5043E+03 -0.5154E-07  0.1983E-02
  0.4112E+02  0.4999E+03  0.3476E-03  0.1972E-02
  0.9222E+02  0.4859E+03  0.7006E-03  0.1925E-02
  0.2214E+03  0.4251E+03  0.1044E-02  0.1808E-02
  0.2962E+03  0.3720E+03  0.1352E-02  0.1612E-02
  0.3818E+03  0.2863E+03  0.1608E-02  0.1349E-02
  0.4360E+03  0.2105E+03  0.1793E-02  0.1036E-02
  0.4593E+03  0.1611E+03  0.1931E-02  0.7029E-03
  0.4759E+03  0.9619E+02  0.2029E-02  0.3578E-03
  0.4903E+03 -0.3974E+02  0.2040E-02  0.5166E-07
  0.4819E+03 -0.1295E+03  0.1981E-02 -0.3493E-03
  0.4541E+03 -0.2333E+03  0.1855E-02 -0.6752E-03
  0.4253E+03 -0.2970E+03  0.1676E-02 -0.9675E-03
  0.4009E+03 -0.3320E+03  0.1472E-02 -0.1235E-02
  0.3667E+03 -0.3657E+03  0.1246E-02 -0.1485E-02
  0.2559E+03 -0.4425E+03  0.9781E-03 -0.1694E-02
  0.1903E+03 -0.4728E+03  0.6715E-03 -0.1845E-02
  0.1033E+03 -0.4959E+03  0.3430E-03 -0.1945E-02
  0.1251E+02 -0.5044E+03  0.7843E-08 -0.1983E-02
          S1          S2          D1          D2
  0.1103E+02 -0.5486E+03  0.2066E-07 -0.1823E-02
 -0.4372E+02 -0.5441E+03 -0.3195E-03 -0.1812E-02
 -0.9407E+02 -0.5304E+03 -0.6446E-03 -0.1771E-02
 -0.2328E+03 -0.4635E+03 -0.9656E-03 -0.1673E-02
 -0.3068E+03 -0.4110E+03 -0.1255E-02 -0.1496E-02
 -0.3966E+03 -0.3211E+03 -0.1501E-02 -0.1260E-02
 -0.4574E+03 -0.2358E+03 -0.1685E-02 -0.9728E-03
 -0.4838E+03 -0.1798E+03 -0.1821E-02 -0.6628E-03
 -0.5018E+03 -0.1097E+03 -0.1919E-02 -0.3384E-03
 -0.5177E+03  0.4071E+02 -0.1932E-02 -0.4874E-07
 -0.5079E+03  0.1418E+03 -0.1876E-02  0.3308E-03
 -0.4767E+03  0.2593E+03 -0.1751E-02  0.6372E-03
 -0.4464E+03  0.3263E+03 -0.1575E-02  0.9095E-03
 -0.4202E+03  0.3639E+03 -0.1378E-02  0.1156E-02
 -0.3830E+03  0.4007E+03 -0.1162E-02  0.1385E-02
 -0.2626E+03  0.4844E+03 -0.9078E-03  0.1572E-02
 -0.1948E+03  0.5156E+03 -0.6206E-03  0.1705E-02
 -0.1039E+03  0.5398E+03 -0.3159E-03  0.1792E-02
 -0.1166E+02  0.5485E+03 -0.3721E-07  0.1823E-02
  0.4351E+02  0.5439E+03  0.3196E-03  0.1813E-02
  0.9424E+02  0.5301E+03  0.6449E-03  0.1772E-02
  0.2331E+03  0.4632E+03  0.9658E-03  0.1673E-02
  0.3070E+03  0.4108E+03  0.1255E-02  0.1496E-02
  0.3971E+03  0.3206E+03  0.1501E-02  0.1260E-02
  0.4578E+03  0.2354E+03  0.1684E-02  0.9724E-03
  0.4840E+03  0.1799E+03  0.1820E-02  0.6624E-03
  0.5019E+03  0.1105E+03  0.1918E-02  0.3383E-03
  0.5177E+03 -0.4026E+02  0.1932E-02  0.4930E-07
  0.5080E+03 -0.1416E+03  0.1876E-02 -0.3308E-03
  0.4769E+03 -0.2585E+03  0.1751E-02 -0.6374E-03
  0.4464E+03 -0.3258E+03  0.1576E-02 -0.9098E-03
  0.4200E+03 -0.3638E+03  0.1379E-02 -0.1157E-02
  0.3825E+03 -0.4008E+03  0.1163E-02 -0.1386E-02
  0.2622E+03 -0.4845E+03  0.9079E-03 -0.1572E-02
  0.1946E+03 -0.5157E+03  0.6206E-03 -0.1705E-02
  0.1036E+03 -0.5399E+03  0.3159E-03 -0.1792E-02
  0.1103E+02 -0.5486E+03  0.2066E-07 -0.1823E-02
          S1          S2          D1          D2
  0.8902E+01 -0.5734E+03  0.9609E-09 -0.1744E-02
 -0.4445E+02 -0.5690E+03 -0.3056E-03 -0.1734E-02
 -0.9251E+02 -0.5560E+03 -0.6173E-03 -0.1696E-02
 -0.2362E+03 -0.4847E+03 -0.9296E-03 -0.1610E-02
 -0.3083E+03 -0.4339E+03 -0.1211E-02 -0.1444E-02
 -0.3992E+03 -0.3428E+03 -0.1456E-02 -0.1222E-02
 -0.4627E+03 -0.2534E+03 -0.1642E-02 -0.9481E-03
 -0.4910E+03 -0.1933E+03 -0.1781E-02 -0.6484E-03
 -0.5095E+03 -0.1217E+03 -0.1883E-02 -0.3321E-03
 -0.5263E+03  0.3995E+02 -0.1900E-02 -0.3950E-07
 -0.5155E+03  0.1492E+03 -0.1846E-02  0.3254E-03
 -0.4821E+03  0.2766E+03 -0.1716E-02  0.6245E-03
 -0.4516E+03  0.3437E+03 -0.1538E-02  0.8881E-03
 -0.4246E+03  0.3824E+03 -0.1341E-02  0.1125E-02
 -0.3858E+03  0.4207E+03 -0.1127E-02  0.1343E-02
 -0.2588E+03  0.5091E+03 -0.8767E-03  0.1518E-02
 -0.1905E+03  0.5405E+03 -0.5969E-03  0.1640E-02
 -0.1007E+03  0.5647E+03 -0.3028E-03  0.1717E-02
 -0.9470E+01  0.5733E+03 -0.3208E-07  0.1744E-02
  0.4424E+02  0.5689E+03  0.3057E-03  0.1734E-02
  0.9260E+02  0.5557E+03  0.6175E-03  0.1697E-02
  0.2365E+03  0.4844E+03  0.9297E-03  0.1610E-02
  0.3085E+03  0.4337E+03  0.1211E-02  0.1444E-02
  0.3995E+03  0.3425E+03  0.1456E-02  0.1222E-02
  0.4631E+03  0.2529E+03  0.1642E-02  0.9478E-03
  0.4913E+03  0.1933E+03  0.1781E-02  0.6481E-03
  0.5096E+03  0.1224E+03  0.1883E-02  0.3320E-03
  0.5264E+03 -0.3959E+02  0.1900E-02  0.3994E-07
  0.5156E+03 -0.1490E+03  0.1846E-02 -0.3254E-03
  0.4822E+03 -0.2759E+03  0.1716E-02 -0.6246E-03
  0.4517E+03 -0.3432E+03  0.1539E-02 -0.8884E-03
  0.4244E+03 -0.3823E+03  0.1342E-02 -0.1126E-02
  0.3853E+03 -0.4209E+03  0.1128E-02 -0.1344E-02
  0.2585E+03 -0.5093E+03  0.8768E-03 -0.1519E-02
  0.1903E+03 -0.5405E+03  0.5969E-03 -0.1640E-02
  0.1004E+03 -0.5647E+03  0.3028E-03 -0.1717E-02
  0.8902E+01 -0.5734E+03  0.9609E-09 -0.1744E-02
          S1          S2          D1          D2
  0.6802E+01 -0.5881E+03  0.4179E-08 -0.1700E-02
 -0.4427E+02 -0.5839E+03 -0.2979E-03 -0.1690E-02
 -0.8951E+02 -0.5717E+03 -0.6023E-03 -0.1655E-02
 -0.2296E+03 -0.5005E+03 -0.9119E-03 -0.1580E-02
 -0.3080E+03 -0.4465E+03 -0.1190E-02 -0.1419E-02
 -0.3956E+03 -0.3583E+03 -0.1436E-02 -0.1205E-02
 -0.4607E+03 -0.2666E+03 -0.1627E-02 -0.9394E-03
 -0.4904E+03 -0.2038E+03 -0.1771E-02 -0.6447E-03
 -0.5089E+03 -0.1321E+03 -0.1879E-02 -0.3313E-03
 -0.5264E+03  0.3897E+02 -0.1900E-02 -0.4410E-07
 -0.5147E+03  0.1541E+03 -0.1846E-02  0.3254E-03
 -0.4796E+03  0.2893E+03 -0.1710E-02  0.6222E-03
 -0.4498E+03  0.3548E+03 -0.1528E-02  0.8819E-03
 -0.4226E+03  0.3939E+03 -0.1328E-02  0.1114E-02
 -0.3832E+03  0.4327E+03 -0.1112E-02  0.1326E-02
 -0.2509E+03  0.5247E+03 -0.8624E-03  0.1494E-02
 -0.1808E+03  0.5566E+03 -0.5847E-03  0.1607E-02
 -0.9735E+02  0.5795E+03 -0.2955E-03  0.1676E-02
 -0.7196E+01  0.5881E+03 -0.3171E-07  0.1701E-02
  0.4410E+02  0.5838E+03  0.2980E-03  0.1690E-02
  0.8955E+02  0.5715E+03  0.6024E-03  0.1655E-02
  0.2302E+03  0.5001E+03  0.9120E-03  0.1580E-02
  0.3081E+03  0.4464E+03  0.1190E-02  0.1419E-02
  0.3958E+03  0.3581E+03  0.1436E-02  0.1205E-02
  0.4610E+03  0.2662E+03  0.1627E-02  0.9392E-03
  0.4905E+03  0.2038E+03  0.1771E-02  0.6446E-03
  0.5090E+03  0.1325E+03  0.1878E-02  0.3313E-03
  0.5264E+03 -0.3878E+02  0.1900E-02  0.4499E-07
  0.5147E+03 -0.1540E+03  0.1846E-02 -0.3254E-03
  0.4797E+03 -0.2887E+03  0.1710E-02 -0.6223E-03
  0.4499E+03 -0.3545E+03  0.1528E-02 -0.8821E-03
  0.4225E+03 -0.3938E+03  0.1328E-02 -0.1114E-02
  0.3828E+03 -0.4329E+03  0.1113E-02 -0.1326E-02
  0.2506E+03 -0.5248E+03  0.8624E-03 -0.1494E-02
  0.1807E+03 -0.5567E+03  0.5848E-03 -0.1607E-02
  0.9726E+02 -0.5795E+03  0.2955E-03 -0.1676E-02
  0.6802E+01 -0.5881E+03  0.4179E-08 -0.1700E-02
