          S1          S2          D1          D2
  0.3080E+02 -0.2383E+03 -0.2085E-10 -0.4197E-02
 -0.1466E+02 -0.2347E+03 -0.7432E-03 -0.4215E-02
 -0.6378E+02 -0.2212E+03 -0.1489E-02 -0.4092E-02
 -0.1018E+03 -0.2035E+03 -0.2201E-02 -0.3813E-02
 -0.1492E+03 -0.1703E+03 -0.2840E-02 -0.3385E-02
 -0.1883E+03 -0.1312E+03 -0.3352E-02 -0.2813E-02
 -0.2136E+03 -0.9531E+02 -0.3723E-02 -0.2149E-02
 -0.2286E+03 -0.6314E+02 -0.3975E-02 -0.1447E-02
 -0.2389E+03 -0.2420E+02 -0.4112E-02 -0.7251E-03
 -0.2445E+03  0.4118E+02 -0.4089E-02 -0.6884E-07
 -0.2413E+03  0.7866E+02 -0.3919E-02  0.6911E-03
 -0.2326E+03  0.1122E+03 -0.3657E-02  0.1331E-02
 -0.2206E+03  0.1379E+03 -0.3331E-02  0.1923E-02
 -0.2059E+03  0.1589E+03 -0.2947E-02  0.2473E-02
 -0.1755E+03  0.1883E+03 -0.2501E-02  0.2981E-02
 -0.1498E+03  0.2064E+03 -0.1971E-02  0.3414E-02
 -0.1038E+03  0.2282E+03 -0.1368E-02  0.3760E-02
 -0.7876E+02  0.2349E+03 -0.7088E-03  0.4019E-02
 -0.3080E+02  0.2383E+03 -0.8389E-07  0.4197E-02
  0.1466E+02  0.2347E+03  0.7432E-03  0.4215E-02
  0.6378E+02  0.2212E+03  0.1489E-02  0.4092E-02
  0.1018E+03  0.2035E+03  0.2201E-02  0.3813E-02
  0.1492E+03  0.1703E+03  0.2840E-02  0.3385E-02
  0.1883E+03  0.1312E+03  0.3352E-02  0.2813E-02
  0.2136E+03  0.9531E+02  0.3723E-02  0.2149E-02
  0.2286E+03  0.6314E+02  0.3975E-02  0.1447E-02
  0.2389E+03  0.2420E+02  0.4112E-02  0.7251E-03
  0.2445E+03 -0.4118E+02  0.4089E-02  0.6884E-07
  0.2413E+03 -0.7866E+02  0.3919E-02 -0.6911E-03
  0.2326E+03 -0.1122E+03  0.3657E-02 -0.1331E-02
  0.2206E+03 -0.1379E+03  0.3331E-02 -0.1923E-02
  0.2059E+03 -0.1589E+03  0.2947E-02 -0.2473E-02
  0.1755E+03 -0.1883E+03  0.2501E-02 -0.2981E-02
  0.1498E+03 -0.2064E+03  0.1971E-02 -0.3414E-02
  0.1038E+03 -0.2282E+03  0.1368E-02 -0.3760E-02
  0.7876E+02 -0.2349E+03  0.7088E-03 -0.4019E-02
  0.3080E+02 -0.2383E+03 -0.2085E-10 -0.4197E-02
          S1          S2          D1          D2
  0.4155E+02 -0.4116E+03 -0.6695E-12 -0.2430E-02
 -0.1668E+02 -0.4068E+03 -0.4304E-03 -0.2441E-02
 -0.9257E+02 -0.3854E+03 -0.8686E-03 -0.2386E-02
 -0.1470E+03 -0.3603E+03 -0.1297E-02 -0.2246E-02
 -0.2377E+03 -0.2960E+03 -0.1694E-02 -0.2018E-02
 -0.3121E+03 -0.2205E+03 -0.2011E-02 -0.1688E-02
 -0.3503E+03 -0.1665E+03 -0.2240E-02 -0.1293E-02
 -0.3741E+03 -0.1154E+03 -0.2403E-02 -0.8747E-03
 -0.3897E+03 -0.5660E+02 -0.2502E-02 -0.4412E-03
 -0.4006E+03  0.8063E+02 -0.2496E-02 -0.2892E-07
 -0.3930E+03  0.1651E+03 -0.2369E-02  0.4177E-03
 -0.3811E+03  0.2105E+03 -0.2185E-02  0.7951E-03
 -0.3650E+03  0.2452E+03 -0.1974E-02  0.1140E-02
 -0.3439E+03  0.2753E+03 -0.1739E-02  0.1460E-02
 -0.3058E+03  0.3122E+03 -0.1475E-02  0.1758E-02
 -0.2477E+03  0.3540E+03 -0.1162E-02  0.2012E-02
 -0.1650E+03  0.3953E+03 -0.7993E-03  0.2196E-02
 -0.1264E+03  0.4056E+03 -0.4121E-03  0.2337E-02
 -0.4155E+02  0.4116E+03 -0.1348E-07  0.2430E-02
  0.1668E+02  0.4068E+03  0.4304E-03  0.2441E-02
  0.9259E+02  0.3853E+03  0.8686E-03  0.2386E-02
  0.1470E+03  0.3603E+03  0.1297E-02  0.2246E-02
  0.2377E+03  0.2960E+03  0.1694E-02  0.2018E-02
  0.3121E+03  0.2205E+03  0.2011E-02  0.1688E-02
  0.3503E+03  0.1665E+03  0.2240E-02  0.1293E-02
  0.3741E+03  0.1154E+03  0.2403E-02  0.8747E-03
  0.3897E+03  0.5660E+02  0.2502E-02  0.4412E-03
  0.4006E+03 -0.8063E+02  0.2496E-02  0.2889E-07
  0.3930E+03 -0.1651E+03  0.2369E-02 -0.4177E-03
  0.3811E+03 -0.2105E+03  0.2185E-02 -0.7951E-03
  0.3650E+03 -0.2452E+03  0.1974E-02 -0.1140E-02
  0.3439E+03 -0.2753E+03  0.1739E-02 -0.1460E-02
  0.3058E+03 -0.3122E+03  0.1475E-02 -0.1758E-02
  0.2477E+03 -0.3540E+03  0.1162E-02 -0.2012E-02
  0.1650E+03 -0.3953E+03  0.7993E-03 -0.2196E-02
  0.1264E+03 -0.4056E+03  0.4121E-03 -0.2337E-02
  0.4155E+02 -0.4116E+03 -0.6695E-12 -0.2430E-02
          S1          S2          D1          D2
  0.5056E+02 -0.4976E+03  0.3126E-09 -0.2009E-02
 -0.9447E+01 -0.4925E+03 -0.3568E-03 -0.2024E-02
