1.000000000000000000e+01 -2.559207139371735096e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004987562112088995e+01 -2.589402717064744408e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02
1.019803902718556898e+01 -2.680109588381971619e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02
1.044030650891055068e+01 -2.831671255193070635e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-02
1.077032961426900748e+01 -3.044609102463197559e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02
1.118033988749894903e+01 -3.319561376800534447e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02
nan nan nan nan nan nan nan
1.000000000000000000e+01 4.206265962901147049e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004987562112088995e+01 4.244676348778774155e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02
1.019803902718556898e+01 4.359786604624301276e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02
1.044030650891055068e+01 4.551251150778337973e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-02
1.077032961426900748e+01 4.818545744813387444e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02
1.118033988749894903e+01 5.161029122976831474e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02
nan nan nan nan nan nan nan
1.000000000000000000e+01 0.000000000000000000e+00 -5.045268253204708486e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004987562112088995e+01 0.000000000000000000e+00 -5.100555983729791620e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02
1.019803902718556898e+01 0.000000000000000000e+00 -5.266486770555691521e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02
1.044030650891055068e+01 0.000000000000000000e+00 -5.543254660301160186e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-02
1.077032961426900748e+01 0.000000000000000000e+00 -5.931156360061942223e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02
1.118033988749894903e+01 0.000000000000000000e+00 -6.430558576907411350e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02
nan nan nan nan nan nan nan
1.000000000000000000e+01 0.000000000000000000e+00 6.045268253204708486e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004987562112088995e+01 0.000000000000000000e+00 6.105543545841881325e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02
1.019803902718556898e+01 0.000000000000000000e+00 6.286290673274248775e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02
1.044030650891055068e+01 0.000000000000000000e+00 6.587285311192214010e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-02
1.077032961426900748e+01 0.000000000000000000e+00 7.008189321488842438e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02
1.118033988749894903e+01 0.000000000000000000e+00 7.548592565657305897e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02
nan nan nan nan nan nan nan
1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.782781617427244925e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004987562112088995e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.832830433607185228e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02
1.019803902718556898e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.982971001320379401e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02
1.044030650891055068e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.233187365267949076e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-02
1.077032961426900748e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.583457710057471957e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02
1.118033988749894903e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.033759193073601068e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02
nan nan nan nan nan nan nan
1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.782781617427244925e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004987562112088995e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.832830433607185228e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02
1.019803902718556898e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.982971001320379401e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02
1.044030650891055068e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.233187365267949076e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-02
1.077032961426900748e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.583457710057471957e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-02
1.118033988749894903e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.033759193073601068e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02
nan nan nan nan nan nan nan
1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.782781617427244925e+01 0.000000000000000000e+00 0.000000000000000000e+00
