          S1          S2          D1          D2
  0.1142E+03 -0.2518E+03  0.1709E-08 -0.3972E-02
  0.1126E+03 -0.2516E+03 -0.7608E-03 -0.4315E-02
  0.1103E+03 -0.2510E+03 -0.1726E-02 -0.4743E-02
  0.1057E+03 -0.2488E+03 -0.3075E-02 -0.5326E-02
 -0.4092E+02 -0.1381E+03 -0.4867E-02 -0.5800E-02
 -0.7255E+02 -0.1085E+03 -0.6114E-02 -0.5131E-02
 -0.8070E+02 -0.9687E+02 -0.7319E-02 -0.4226E-02
 -0.8913E+02 -0.7811E+02 -0.8507E-02 -0.3095E-02
 -0.1613E+03  0.2028E+03 -0.7962E-02 -0.1404E-02
 -0.1628E+03  0.2162E+03 -0.6142E-02  0.2230E-07
 -0.1624E+03  0.2209E+03 -0.4966E-02  0.8755E-03
 -0.1618E+03  0.2235E+03 -0.4114E-02  0.1497E-02
 -0.1609E+03  0.2252E+03 -0.3437E-02  0.1984E-02
 -0.1599E+03  0.2267E+03 -0.2856E-02  0.2396E-02
 -0.1583E+03  0.2283E+03 -0.2324E-02  0.2769E-02
 -0.1474E+03  0.2353E+03 -0.1802E-02  0.3121E-02
 -0.1174E+03  0.2512E+03 -0.1238E-02  0.3403E-02
 -0.1157E+03  0.2516E+03 -0.6482E-03  0.3676E-02
 -0.1142E+03  0.2518E+03 -0.7725E-08  0.3972E-02
 -0.1126E+03  0.2516E+03  0.7608E-03  0.4315E-02
 -0.1103E+03  0.2510E+03  0.1726E-02  0.4743E-02
 -0.1057E+03  0.2488E+03  0.3075E-02  0.5326E-02
 -0.3405E+02  0.1964E+03  0.4999E-02  0.5957E-02
 -0.1444E+02  0.1766E+03  0.7479E-02  0.6275E-02
  0.5703E+02  0.7190E+02  0.1015E-01  0.5859E-02
  0.1295E+03 -0.7193E+02  0.9682E-02  0.3524E-02
  0.1613E+03 -0.2028E+03  0.7967E-02  0.1406E-02
  0.1628E+03 -0.2162E+03  0.6142E-02 -0.2233E-07
  0.1624E+03 -0.2209E+03  0.4966E-02 -0.8755E-03
  0.1618E+03 -0.2235E+03  0.4114E-02 -0.1497E-02
  0.1609E+03 -0.2252E+03  0.3437E-02 -0.1984E-02
  0.1599E+03 -0.2267E+03  0.2856E-02 -0.2396E-02
  0.1583E+03 -0.2283E+03  0.2324E-02 -0.2769E-02
  0.1474E+03 -0.2353E+03  0.1802E-02 -0.3121E-02
  0.1174E+03 -0.2512E+03  0.1238E-02 -0.3403E-02
  0.1157E+03 -0.2516E+03  0.6482E-03 -0.3676E-02
  0.1142E+03 -0.2518E+03  0.1709E-08 -0.3972E-02
          S1          S2          D1          D2
  0.1759E+03 -0.4172E+03  0.3611E-08 -0.2397E-02
  0.1729E+03 -0.4169E+03 -0.4563E-03 -0.2588E-02
  0.1688E+03 -0.4158E+03 -0.1027E-02 -0.2822E-02
  0.1603E+03 -0.4116E+03 -0.1809E-02 -0.3134E-02
 -0.7866E+02 -0.2347E+03 -0.2791E-02 -0.3326E-02
 -0.1210E+03 -0.1943E+03 -0.3521E-02 -0.2955E-02
 -0.1344E+03 -0.1752E+03 -0.4247E-02 -0.2449E-02
 -0.1490E+03 -0.1425E+03 -0.4979E-02 -0.1812E-02
 -0.2758E+03  0.3256E+03 -0.4580E-02 -0.8076E-03
 -0.2779E+03  0.3457E+03 -0.3599E-02 -0.2051E-07
 -0.2773E+03  0.3535E+03 -0.2945E-02  0.5192E-03
 -0.2761E+03  0.3581E+03 -0.2461E-02  0.8956E-03
 -0.2745E+03  0.3614E+03 -0.2070E-02  0.1195E-02
 -0.2725E+03  0.3643E+03 -0.1730E-02  0.1451E-02
 -0.2686E+03  0.3681E+03 -0.1414E-02  0.1685E-02
 -0.2441E+03  0.3841E+03 -0.1100E-02  0.1905E-02
 -0.1825E+03  0.4159E+03 -0.7547E-03  0.2073E-02
 -0.1787E+03  0.4170E+03 -0.3930E-03  0.2230E-02
 -0.1759E+03  0.4172E+03 -0.3272E-08  0.2397E-02
 -0.1729E+03  0.4169E+03  0.4563E-03  0.2588E-02
 -0.1688E+03  0.4158E+03  0.1027E-02  0.2822E-02
 -0.1603E+03  0.4116E+03  0.1809E-02  0.3134E-02
 -0.1219E+03  0.3848E+03  0.2971E-02  0.3540E-02
 -0.8804E+02  0.3491E+03  0.4881E-02  0.4096E-02
  0.7718E+02  0.1076E+03  0.7178E-02  0.4144E-02
  0.2546E+03 -0.2431E+03  0.6020E-02  0.2191E-02
  0.2758E+03 -0.3256E+03  0.4580E-02  0.8076E-03
  0.2779E+03 -0.3457E+03  0.3599E-02  0.2051E-07
  0.2773E+03 -0.3535E+03  0.2945E-02 -0.5192E-03
  0.2761E+03 -0.3581E+03  0.2461E-02 -0.8956E-03
  0.2745E+03 -0.3614E+03  0.2070E-02 -0.1195E-02
  0.2725E+03 -0.3643E+03  0.1730E-02 -0.1451E-02
  0.2686E+03 -0.3681E+03  0.1414E-02 -0.1685E-02
  0.2441E+03 -0.3841E+03  0.1100E-02 -0.1905E-02
  0.1825E+03 -0.4159E+03  0.7547E-03 -0.2073E-02
  0.1787E+03 -0.4170E+03  0.3930E-03 -0.2230E-02
  0.1759E+03 -0.4172E+03  0.3611E-08 -0.2397E-02
          S1          S2          D1          D2
  0.2020E+03 -0.4830E+03 -0.2569E-08 -0.2070E-02
  0.1984E+03 -0.4827E+03 -0.3939E-03 -0.2234E-02
  0.1931E+03 -0.4812E+03 -0.8857E-03 -0.2433E-02
  0.1805E+03 -0.4750E+03 -0.1557E-02 -0.2697E-02
 -0.8453E+02 -0.2879E+03 -0.2338E-02 -0.2787E-02
 -0.1290E+03 -0.2449E+03 -0.2989E-02 -0.2509E-02
 -0.1482E+03 -0.2175E+03 -0.3652E-02 -0.2109E-02
