          S1          S2          D1          D2
 -0.2119E+02 -0.1339E+03  0.1612E-11 -0.7466E-02
 -0.8819E+02 -0.1278E+03 -0.1230E-02 -0.6976E-02
 -0.1545E+03 -0.1098E+03 -0.2193E-02 -0.6024E-02
 -0.2246E+03 -0.7915E+02 -0.2765E-02 -0.4789E-02
 -0.2379E+03 -0.6999E+02 -0.3112E-02 -0.3708E-02
 -0.2467E+03 -0.6126E+02 -0.3355E-02 -0.2815E-02
 -0.2518E+03 -0.5403E+02 -0.3534E-02 -0.2040E-02
 -0.2552E+03 -0.4676E+02 -0.3674E-02 -0.1337E-02
 -0.2580E+03 -0.3577E+02 -0.3783E-02 -0.6671E-03
 -0.2597E+03  0.8559E+00 -0.3851E-02 -0.2414E-07
 -0.2586E+03  0.1497E+02 -0.3828E-02  0.6749E-03
 -0.2557E+03  0.2585E+02 -0.3772E-02  0.1373E-02
 -0.2509E+03  0.3616E+02 -0.3680E-02  0.2125E-02
 -0.2430E+03  0.4729E+02 -0.3537E-02  0.2968E-02
 -0.2301E+03  0.6010E+02 -0.3315E-02  0.3950E-02
 -0.2119E+03  0.7262E+02 -0.2962E-02  0.5130E-02
 -0.1521E+03  0.9978E+02 -0.2346E-02  0.6446E-02
 -0.5221E+02  0.1268E+03 -0.1297E-02  0.7353E-02
  0.2119E+02  0.1339E+03 -0.1141E-06  0.7466E-02
  0.8819E+02  0.1278E+03  0.1230E-02  0.6976E-02
  0.1545E+03  0.1098E+03  0.2193E-02  0.6024E-02
  0.2246E+03  0.7915E+02  0.2765E-02  0.4789E-02
  0.2379E+03  0.6999E+02  0.3112E-02  0.3708E-02
  0.2467E+03  0.6126E+02  0.3355E-02  0.2815E-02
  0.2518E+03  0.5403E+02  0.3534E-02  0.2040E-02
  0.2552E+03  0.4676E+02  0.3674E-02  0.1337E-02
  0.2580E+03  0.3577E+02  0.3783E-02  0.6671E-03
  0.2597E+03 -0.8559E+00  0.3851E-02  0.2414E-07
  0.2586E+03 -0.1497E+02  0.3828E-02 -0.6749E-03
  0.2557E+03 -0.2585E+02  0.3772E-02 -0.1373E-02
  0.2509E+03 -0.3616E+02  0.3680E-02 -0.2125E-02
  0.2430E+03 -0.4729E+02  0.3537E-02 -0.2968E-02
  0.2301E+03 -0.6010E+02  0.3315E-02 -0.3950E-02
  0.2119E+03 -0.7262E+02  0.2962E-02 -0.5130E-02
  0.1521E+03 -0.9978E+02  0.2346E-02 -0.6446E-02
  0.5221E+02 -0.1268E+03  0.1297E-02 -0.7353E-02
 -0.2119E+02 -0.1339E+03  0.1612E-11 -0.7466E-02
          S1          S2          D1          D2
 -0.3198E+02 -0.2316E+03  0.5413E-10 -0.4318E-02
 -0.1233E+03 -0.2233E+03 -0.7196E-03 -0.4081E-02
 -0.2253E+03 -0.1953E+03 -0.1312E-02 -0.3606E-02
 -0.3543E+03 -0.1386E+03 -0.1682E-02 -0.2914E-02
 -0.3772E+03 -0.1230E+03 -0.1909E-02 -0.2275E-02
 -0.3896E+03 -0.1106E+03 -0.2073E-02 -0.1739E-02
 -0.4007E+03 -0.9476E+02 -0.2196E-02 -0.1268E-02
 -0.4066E+03 -0.8215E+02 -0.2291E-02 -0.8338E-03
 -0.4108E+03 -0.6608E+02 -0.2367E-02 -0.4174E-03
 -0.4135E+03  0.6268E+01 -0.2418E-02  0.1895E-06
 -0.4116E+03  0.3429E+02 -0.2394E-02  0.4222E-03
 -0.4070E+03  0.5153E+02 -0.2349E-02  0.8549E-03
 -0.3997E+03  0.6721E+02 -0.2281E-02  0.1317E-02
 -0.3866E+03  0.8546E+02 -0.2182E-02  0.1831E-02
 -0.3645E+03  0.1079E+03 -0.2028E-02  0.2417E-02
 -0.3342E+03  0.1286E+03 -0.1796E-02  0.3110E-02
 -0.2289E+03  0.1776E+03 -0.1395E-02  0.3832E-02
 -0.6695E+02  0.2221E+03 -0.7537E-03  0.4274E-02
  0.3197E+02  0.2316E+03 -0.6882E-07  0.4318E-02
  0.1233E+03  0.2233E+03  0.7196E-03  0.4081E-02
  0.2253E+03  0.1953E+03  0.1312E-02  0.3606E-02
  0.3543E+03  0.1386E+03  0.1682E-02  0.2914E-02
  0.3772E+03  0.1230E+03  0.1909E-02  0.2275E-02
  0.3896E+03  0.1106E+03  0.2073E-02  0.1739E-02
  0.4007E+03  0.9476E+02  0.2196E-02  0.1268E-02
  0.4066E+03  0.8215E+02  0.2291E-02  0.8338E-03
  0.4108E+03  0.6608E+02  0.2367E-02  0.4174E-03
  0.4135E+03 -0.6268E+01  0.2418E-02 -0.1894E-06
  0.4116E+03 -0.3428E+02  0.2394E-02 -0.4222E-03
  0.4070E+03 -0.5153E+02  0.2349E-02 -0.8549E-03
  0.3997E+03 -0.6721E+02  0.2281E-02 -0.1317E-02
  0.3866E+03 -0.8545E+02  0.2182E-02 -0.1831E-02
  0.3645E+03 -0.1079E+03  0.2028E-02 -0.2417E-02
  0.3342E+03 -0.1286E+03  0.1796E-02 -0.3110E-02
  0.2289E+03 -0.1776E+03  0.1395E-02 -0.3833E-02
  0.6692E+02 -0.2222E+03  0.7537E-03 -0.4274E-02
 -0.3198E+02 -0.2316E+03  0.5413E-10 -0.4318E-02
          S1          S2          D1          D2
 -0.4077E+02 -0.2857E+03  0.2451E-10 -0.3500E-02
 -0.1480E+03 -0.2759E+03 -0.5839E-03 -0.3312E-02
 -0.2634E+03 -0.2446E+03 -0.1069E-02 -0.2937E-02
 -0.4172E+03 -0.1757E+03 -0.1386E-02 -0.2400E-02
 -0.4479E+03 -0.1548E+03 -0.1581E-02 -0.1884E-02
 -0.4629E+03 -0.1399E+03 -0.1723E-02 -0.1446E-02
 -0.4747E+03 -0.1229E+03 -0.1832E-02 -0.1058E-02
 -0.4847E+03 -0.1019E+03 -0.1917E-02 -0.6976E-03
 -0.4905E+03 -0.7950E+02 -0.1982E-02 -0.3495E-03
 -0.4940E+03  0.3000E+01 -0.2024E-02 -0.1346E-07
 -0.4915E+03  0.3680E+02 -0.2008E-02  0.3540E-03
 -0.4855E+03  0.5932E+02 -0.1972E-02  0.7178E-03
 -0.4752E+03  0.8137E+02 -0.1915E-02  0.1106E-02
 -0.4540E+03  0.1111E+03 -0.1827E-02  0.1533E-02
 -0.4300E+03  0.1352E+03 -0.1692E-02  0.2016E-02
 -0.3899E+03  0.1625E+03 -0.1490E-02  0.2580E-02
 -0.2579E+03  0.2241E+03 -0.1145E-02  0.3145E-02
 -0.7389E+02  0.2746E+03 -0.6130E-03  0.3476E-02
  0.4076E+02  0.2856E+03 -0.5246E-07  0.3501E-02
  0.1484E+03  0.2758E+03  0.5840E-03  0.3312E-02
  0.2635E+03  0.2445E+03  0.1069E-02  0.2937E-02
  0.4173E+03  0.1757E+03  0.1386E-02  0.2400E-02
  0.4479E+03  0.1548E+03  0.1581E-02  0.1884E-02
  0.4629E+03  0.1399E+03  0.1723E-02  0.1446E-02
  0.4747E+03  0.1230E+03  0.1832E-02  0.1058E-02
  0.4847E+03  0.1019E+03  0.1917E-02  0.6976E-03
  0.4905E+03  0.7949E+02  0.1982E-02  0.3495E-03
  0.4940E+03 -0.3003E+01  0.2024E-02  0.1334E-07
  0.4915E+03 -0.3680E+02  0.2008E-02 -0.3540E-03
  0.4855E+03 -0.5932E+02  0.1972E-02 -0.7178E-03
  0.4752E+03 -0.8136E+02  0.1915E-02 -0.1106E-02
  0.4540E+03 -0.1110E+03  0.1827E-02 -0.1533E-02
  0.4300E+03 -0.1351E+03  0.1692E-02 -0.2016E-02
  0.3898E+03 -0.1625E+03  0.1490E-02 -0.2580E-02
  0.2578E+03 -0.2241E+03  0.1145E-02 -0.3145E-02
  0.7342E+02 -0.2748E+03  0.6129E-03 -0.3476E-02
 -0.4077E+02 -0.2857E+03  0.2451E-10 -0.3500E-02
          S1          S2          D1          D2
 -0.4582E+02 -0.3244E+03 -0.5340E-10 -0.3083E-02
 -0.1553E+03 -0.3144E+03 -0.5159E-03 -0.2926E-02
 -0.2751E+03 -0.2820E+03 -0.9526E-03 -0.2617E-02
 -0.4456E+03 -0.2047E+03 -0.1250E-02 -0.2165E-02
 -0.4835E+03 -0.1789E+03 -0.1435E-02 -0.1710E-02
 -0.5006E+03 -0.1620E+03 -0.1571E-02 -0.1318E-02
 -0.5128E+03 -0.1445E+03 -0.1677E-02 -0.9683E-03
 -0.5243E+03 -0.1196E+03 -0.1761E-02 -0.6410E-03
 -0.5319E+03 -0.9085E+02 -0.1825E-02 -0.3218E-03
 -0.5359E+03  0.1045E+01 -0.1866E-02 -0.2292E-07
 -0.5330E+03  0.4047E+02 -0.1851E-02  0.3264E-03
 -0.5260E+03  0.6673E+02 -0.1817E-02  0.6614E-03
 -0.5129E+03  0.9458E+02 -0.1762E-02  0.1017E-02
 -0.4877E+03  0.1307E+03 -0.1674E-02  0.1405E-02
 -0.4621E+03  0.1562E+03 -0.1543E-02  0.1838E-02
 -0.4127E+03  0.1896E+03 -0.1349E-02  0.2337E-02
 -0.2622E+03  0.2602E+03 -0.1023E-02  0.2812E-02
 -0.7062E+02  0.3131E+03 -0.5417E-03  0.3072E-02
  0.4581E+02  0.3242E+03 -0.5674E-07  0.3085E-02
  0.1564E+03  0.3140E+03  0.5161E-03  0.2927E-02
  0.2753E+03  0.2819E+03  0.9526E-03  0.2617E-02
  0.4458E+03  0.2046E+03  0.1250E-02  0.2165E-02
  0.4836E+03  0.1789E+03  0.1435E-02  0.1710E-02
  0.5006E+03  0.1621E+03  0.1571E-02  0.1318E-02
  0.5128E+03  0.1446E+03  0.1677E-02  0.9682E-03
  0.5242E+03  0.1197E+03  0.1761E-02  0.6410E-03
  0.5320E+03  0.9084E+02  0.1825E-02  0.3218E-03
