
*******   STEP   1      *** NEFF=10 CALCULATION                
    1   0.285E-05   0.144E-03   0.141E-04

*******   STEP   2      *** NEFF=10 CALCULATION                
    1   0.651E-02   0.475E+00   0.322E-01
    2   0.392E-02   0.371E+00   0.152E-01
    3   0.310E-02   0.302E+00   0.113E-01
    4   0.253E-02   0.246E+00   0.896E-02
    5   0.206E-02   0.200E+00   0.713E-02
    6   0.167E-02   0.162E+00   0.568E-02
    7   0.135E-02   0.131E+00   0.453E-02
    8   0.109E-02   0.106E+00   0.361E-02
    9   0.874E-03   0.854E-01   0.288E-02
   10   0.702E-03   0.688E-01   0.230E-02
   11   0.564E-03   0.554E-01   0.184E-02
   12   0.453E-03   0.446E-01   0.147E-02
   13   0.363E-03   0.358E-01   0.117E-02
   14   0.291E-03   0.288E-01   0.940E-03
   15   0.234E-03   0.231E-01   0.752E-03
   16   0.187E-03   0.185E-01   0.601E-03
   17   0.150E-03   0.149E-01   0.481E-03
   18   0.120E-03   0.119E-01   0.385E-03
   19   0.119E-03   0.953E-02   0.290E-03
   20   0.952E-04   0.718E-02   0.214E-03
   21   0.717E-04   0.531E-02   0.157E-03
   22   0.530E-04   0.390E-02   0.115E-03
   23   0.389E-04   0.286E-02   0.843E-04
   24   0.285E-04   0.209E-02   0.616E-04
   25   0.208E-04   0.153E-02   0.450E-04
   26   0.152E-04   0.112E-02   0.329E-04
   27   0.112E-04   0.818E-03   0.241E-04

*******   STEP   3      *** NEFF=10 CALCULATION                
    1   0.101E-01   0.527E+00   0.442E-01
    2   0.143E-01   0.602E+00   0.281E-01
    3   0.140E-01   0.124E+01   0.214E-01
    4   0.110E-01   0.147E+01   0.168E-01
    5   0.931E-02   0.147E+01   0.132E-01
    6   0.832E-02   0.115E+01   0.910E-02
    7   0.625E-02   0.556E+00   0.625E-02
    8   0.421E-02   0.349E+00   0.459E-02
    9   0.299E-02   0.243E+00   0.344E-02
   10   0.217E-02   0.174E+00   0.258E-02
   11   0.160E-02   0.127E+00   0.193E-02
   12   0.118E-02   0.932E-01   0.145E-02
   13   0.874E-03   0.687E-01   0.108E-02
   14   0.648E-03   0.508E-01   0.806E-03
   15   0.482E-03   0.376E-01   0.602E-03
   16   0.358E-03   0.279E-01   0.449E-03
   17   0.353E-03   0.206E-01   0.297E-03
   18   0.262E-03   0.136E-01   0.185E-03
   19   0.172E-03   0.841E-02   0.111E-03
   20   0.107E-03   0.501E-02   0.643E-04
   21   0.637E-04   0.291E-02   0.367E-04
   22   0.370E-04   0.166E-02   0.207E-04
   23   0.212E-04   0.938E-03   0.115E-04

*******   STEP   4      *** NEFF=10 CALCULATION                
    1   0.102E-01   0.165E+01   0.470E-01
    2   0.709E-02   0.670E+00   0.250E-01
    3   0.469E-02   0.429E+00   0.178E-01
    4   0.350E-02   0.318E+00   0.136E-01
    5   0.269E-02   0.241E+00   0.105E-01
    6   0.208E-02   0.184E+00   0.813E-02
    7   0.160E-02   0.141E+00   0.627E-02
    8   0.123E-02   0.108E+00   0.484E-02
    9   0.951E-03   0.829E-01   0.373E-02
   10   0.732E-03   0.637E-01   0.288E-02
   11   0.564E-03   0.490E-01   0.222E-02
   12   0.435E-03   0.377E-01   0.171E-02
   13   0.335E-03   0.290E-01   0.132E-02
   14   0.258E-03   0.223E-01   0.102E-02
   15   0.255E-03   0.172E-01   0.720E-03
   16   0.196E-03   0.121E-01   0.490E-03
   17   0.138E-03   0.821E-02   0.328E-03
   18   0.939E-04   0.549E-02   0.217E-03
   19   0.628E-04   0.364E-02   0.144E-03
   20   0.416E-04   0.240E-02   0.947E-04
   21   0.275E-04   0.159E-02   0.624E-04
   22   0.181E-04   0.104E-02   0.411E-04
   23   0.119E-04   0.688E-03   0.271E-04

*******   STEP   5      *** NEFF=10 CALCULATION                
    1   0.595E-02   0.406E+00   0.272E-01
