          S1          S2          D1          D2
 -0.1105E+03 -0.2440E+03  0.2867E-08 -0.4098E-02
 -0.1129E+03 -0.2438E+03 -0.6687E-03 -0.3792E-02
 -0.1418E+03 -0.2343E+03 -0.1273E-02 -0.3498E-02
 -0.1518E+03 -0.2300E+03 -0.1818E-02 -0.3148E-02
 -0.1535E+03 -0.2288E+03 -0.2346E-02 -0.2796E-02
 -0.1544E+03 -0.2279E+03 -0.2893E-02 -0.2428E-02
 -0.1551E+03 -0.2270E+03 -0.3495E-02 -0.2018E-02
 -0.1556E+03 -0.2257E+03 -0.4205E-02 -0.1531E-02
 -0.1561E+03 -0.2238E+03 -0.5112E-02 -0.9015E-03
 -0.1564E+03 -0.2203E+03 -0.6394E-02 -0.1732E-07
 -0.1551E+03 -0.2088E+03 -0.8453E-02  0.1491E-02
 -0.1164E+03 -0.4704E+02 -0.1007E-01  0.3664E-02
 -0.7737E+02  0.3058E+02 -0.1052E-01  0.6076E-02
  0.1511E+02  0.1794E+03 -0.7382E-02  0.6195E-02
  0.2842E+02  0.1928E+03 -0.4965E-02  0.5918E-02
  0.9707E+02  0.2391E+03 -0.3154E-02  0.5462E-02
  0.1047E+03  0.2428E+03 -0.1778E-02  0.4884E-02
  0.1081E+03  0.2438E+03 -0.7847E-03  0.4450E-02
  0.1105E+03  0.2440E+03 -0.8033E-08  0.4098E-02
  0.1129E+03  0.2438E+03  0.6687E-03  0.3792E-02
  0.1418E+03  0.2343E+03  0.1273E-02  0.3498E-02
  0.1518E+03  0.2300E+03  0.1818E-02  0.3148E-02
  0.1535E+03  0.2288E+03  0.2346E-02  0.2796E-02
  0.1544E+03  0.2279E+03  0.2893E-02  0.2428E-02
  0.1551E+03  0.2270E+03  0.3495E-02  0.2018E-02
  0.1556E+03  0.2257E+03  0.4205E-02  0.1531E-02
  0.1561E+03  0.2238E+03  0.5112E-02  0.9015E-03
  0.1564E+03  0.2203E+03  0.6394E-02  0.1732E-07
  0.1551E+03  0.2088E+03  0.8453E-02 -0.1491E-02
  0.8556E+02 -0.8332E+02  0.8629E-02 -0.3141E-02
  0.7450E+02 -0.1076E+03  0.7319E-02 -0.4225E-02
  0.6389E+02 -0.1228E+03  0.5990E-02 -0.5026E-02
  0.4718E+02 -0.1392E+03  0.4693E-02 -0.5593E-02
 -0.9707E+02 -0.2391E+03  0.3154E-02 -0.5462E-02
 -0.1047E+03 -0.2428E+03  0.1778E-02 -0.4884E-02
 -0.1081E+03 -0.2438E+03  0.7847E-03 -0.4450E-02
 -0.1105E+03 -0.2440E+03  0.2867E-08 -0.4098E-02
          S1          S2          D1          D2
 -0.1649E+03 -0.3945E+03 -0.8796E-08 -0.2535E-02
 -0.1693E+03 -0.3941E+03 -0.4159E-03 -0.2359E-02
 -0.2372E+03 -0.3725E+03 -0.7932E-03 -0.2179E-02
 -0.2522E+03 -0.3661E+03 -0.1128E-02 -0.1954E-02
 -0.2550E+03 -0.3641E+03 -0.1451E-02 -0.1730E-02
 -0.2566E+03 -0.3626E+03 -0.1783E-02 -0.1496E-02
 -0.2577E+03 -0.3609E+03 -0.2145E-02 -0.1239E-02
 -0.2587E+03 -0.3589E+03 -0.2569E-02 -0.9347E-03
 -0.2595E+03 -0.3559E+03 -0.3103E-02 -0.5472E-03
 -0.2599E+03 -0.3504E+03 -0.3848E-02 -0.3073E-08
 -0.2579E+03 -0.3326E+03 -0.5018E-02  0.8849E-03
 -0.2244E+03 -0.1938E+03 -0.6498E-02  0.2365E-02
 -0.1580E+03 -0.6331E+02 -0.8234E-02  0.4754E-02
  0.9275E+02  0.3492E+03 -0.4995E-02  0.4190E-02
  0.1067E+03  0.3633E+03 -0.3066E-02  0.3653E-02
  0.1392E+03  0.3848E+03 -0.1897E-02  0.3285E-02
  0.1549E+03  0.3926E+03 -0.1083E-02  0.2975E-02
  0.1607E+03  0.3942E+03 -0.4820E-03  0.2734E-02
  0.1649E+03  0.3945E+03 -0.6008E-08  0.2535E-02
  0.1693E+03  0.3941E+03  0.4159E-03  0.2359E-02
  0.2373E+03  0.3725E+03  0.7932E-03  0.2179E-02
  0.2522E+03  0.3661E+03  0.1128E-02  0.1954E-02
  0.2550E+03  0.3641E+03  0.1451E-02  0.1730E-02
  0.2566E+03  0.3626E+03  0.1783E-02  0.1496E-02
  0.2577E+03  0.3609E+03  0.2145E-02  0.1239E-02
  0.2587E+03  0.3589E+03  0.2569E-02  0.9347E-03
  0.2595E+03  0.3559E+03  0.3103E-02  0.5472E-03
  0.2599E+03  0.3504E+03  0.3848E-02  0.3074E-08
  0.2579E+03  0.3326E+03  0.5018E-02 -0.8849E-03
  0.1447E+03 -0.1409E+03  0.5101E-02 -0.1857E-02
  0.1235E+03 -0.1872E+03  0.4317E-02 -0.2492E-02
  0.1037E+03 -0.2159E+03  0.3511E-02 -0.2947E-02
  0.7944E+02 -0.2398E+03  0.2738E-02 -0.3263E-02
 -0.1390E+03 -0.3847E+03  0.1897E-02 -0.3285E-02
 -0.1549E+03 -0.3926E+03  0.1083E-02 -0.2975E-02
 -0.1607E+03 -0.3942E+03  0.4820E-03 -0.2734E-02
 -0.1649E+03 -0.3945E+03 -0.8796E-08 -0.2535E-02
          S1          S2          D1          D2
 -0.1913E+03 -0.4566E+03  0.2812E-12 -0.2190E-02
 -0.1964E+03 -0.4561E+03 -0.3593E-03 -0.2038E-02
 -0.2743E+03 -0.4321E+03 -0.6843E-03 -0.1880E-02
 -0.2913E+03 -0.4247E+03 -0.9738E-03 -0.1687E-02
 -0.2945E+03 -0.4225E+03 -0.1253E-02 -0.1493E-02
 -0.2963E+03 -0.4208E+03 -0.1540E-02 -0.1292E-02
 -0.2976E+03 -0.4189E+03 -0.1854E-02 -0.1070E-02
 -0.2987E+03 -0.4165E+03 -0.2221E-02 -0.8081E-03
 -0.2996E+03 -0.4131E+03 -0.2685E-02 -0.4732E-03
 -0.3001E+03 -0.4069E+03 -0.3333E-02 -0.2671E-07
 -0.2978E+03 -0.3867E+03 -0.4355E-02  0.7679E-03
 -0.2649E+03 -0.2502E+03 -0.5754E-02  0.2094E-02
 -0.1928E+03 -0.1113E+03 -0.7779E-02  0.4491E-02
