          S1          S2          D1          D2
 -0.5487E+02 -0.1492E+03 -0.2531E-09 -0.6703E-02
 -0.6944E+02 -0.1479E+03 -0.1101E-02 -0.6245E-02
 -0.8343E+02 -0.1442E+03 -0.2085E-02 -0.5730E-02
 -0.1114E+03 -0.1315E+03 -0.2949E-02 -0.5107E-02
 -0.1351E+03 -0.1142E+03 -0.3688E-02 -0.4395E-02
 -0.1497E+03 -0.1002E+03 -0.4278E-02 -0.3589E-02
 -0.1529E+03 -0.9568E+02 -0.4804E-02 -0.2774E-02
 -0.1547E+03 -0.9196E+02 -0.5316E-02 -0.1935E-02
 -0.1558E+03 -0.8747E+02 -0.5839E-02 -0.1030E-02
 -0.1564E+03 -0.8024E+02 -0.6394E-02  0.2317E-07
 -0.1542E+03 -0.5883E+02 -0.6951E-02  0.1226E-02
 -0.1444E+03 -0.2114E+02 -0.7317E-02  0.2663E-02
 -0.1212E+03  0.2964E+02 -0.7232E-02  0.4175E-02
 -0.9124E+02  0.7156E+02 -0.6610E-02  0.5546E-02
 -0.7195E+02  0.9102E+02 -0.5542E-02  0.6605E-02
 -0.3489E+02  0.1162E+03 -0.4235E-02  0.7336E-02
  0.1875E+02  0.1417E+03 -0.2698E-02  0.7413E-02
  0.4080E+02  0.1479E+03 -0.1253E-02  0.7105E-02
  0.5487E+02  0.1492E+03 -0.6955E-07  0.6703E-02
  0.6944E+02  0.1479E+03  0.1101E-02  0.6245E-02
  0.8343E+02  0.1442E+03  0.2085E-02  0.5730E-02
  0.1114E+03  0.1315E+03  0.2949E-02  0.5107E-02
  0.1401E+03  0.1102E+03  0.3684E-02  0.4390E-02
  0.1520E+03  0.9873E+02  0.4258E-02  0.3573E-02
  0.1568E+03  0.9200E+02  0.4765E-02  0.2751E-02
  0.1600E+03  0.8513E+02  0.5237E-02  0.1906E-02
  0.1618E+03  0.7826E+02  0.5695E-02  0.1004E-02
  0.1623E+03  0.7228E+02  0.6160E-02 -0.1395E-07
  0.1618E+03  0.6664E+02  0.6663E-02 -0.1175E-02
  0.1588E+03  0.5619E+02  0.7227E-02 -0.2631E-02
  0.1212E+03 -0.2965E+02  0.7232E-02 -0.4175E-02
  0.9124E+02 -0.7156E+02  0.6610E-02 -0.5546E-02
  0.7195E+02 -0.9102E+02  0.5542E-02 -0.6605E-02
  0.3489E+02 -0.1162E+03  0.4235E-02 -0.7336E-02
 -0.1875E+02 -0.1417E+03  0.2698E-02 -0.7413E-02
 -0.4080E+02 -0.1479E+03  0.1253E-02 -0.7105E-02
 -0.5487E+02 -0.1492E+03 -0.2531E-09 -0.6703E-02
          S1          S2          D1          D2
 -0.8571E+02 -0.2585E+03 -0.3179E-13 -0.3869E-02
 -0.1063E+03 -0.2567E+03 -0.6402E-03 -0.3631E-02
 -0.1263E+03 -0.2513E+03 -0.1224E-02 -0.3364E-02
 -0.1807E+03 -0.2257E+03 -0.1750E-02 -0.3030E-02
 -0.2073E+03 -0.2058E+03 -0.2210E-02 -0.2633E-02
 -0.2393E+03 -0.1763E+03 -0.2582E-02 -0.2167E-02
 -0.2449E+03 -0.1685E+03 -0.2923E-02 -0.1687E-02
 -0.2481E+03 -0.1616E+03 -0.3258E-02 -0.1186E-02
 -0.2502E+03 -0.1535E+03 -0.3606E-02 -0.6359E-03
 -0.2512E+03 -0.1408E+03 -0.3981E-02  0.2225E-07
 -0.2454E+03 -0.8961E+02 -0.4356E-02  0.7680E-03
 -0.2219E+03  0.6758E+01 -0.4458E-02  0.1623E-02
 -0.1955E+03  0.6368E+02 -0.4306E-02  0.2486E-02
 -0.1474E+03  0.1303E+03 -0.3896E-02  0.3269E-02
 -0.1142E+03  0.1645E+03 -0.3223E-02  0.3841E-02
 -0.5233E+02  0.2059E+03 -0.2446E-02  0.4236E-02
  0.3440E+02  0.2481E+03 -0.1545E-02  0.4245E-02
  0.6490E+02  0.2566E+03 -0.7192E-03  0.4079E-02
  0.8570E+02  0.2585E+03 -0.2735E-07  0.3869E-02
  0.1063E+03  0.2567E+03  0.6402E-03  0.3631E-02
  0.1263E+03  0.2513E+03  0.1224E-02  0.3364E-02
  0.1807E+03  0.2257E+03  0.1750E-02  0.3030E-02
  0.2072E+03  0.2059E+03  0.2210E-02  0.2633E-02
  0.2396E+03  0.1760E+03  0.2582E-02  0.2167E-02
  0.2493E+03  0.1622E+03  0.2916E-02  0.1684E-02
  0.2553E+03  0.1492E+03  0.3230E-02  0.1175E-02
  0.2595E+03  0.1334E+03  0.3533E-02  0.6230E-03
  0.2614E+03  0.1113E+03  0.3825E-02 -0.4476E-08
  0.2602E+03  0.9685E+02  0.4113E-02 -0.7251E-03
  0.2519E+03  0.6935E+02  0.4412E-02 -0.1606E-02
  0.1955E+03 -0.6366E+02  0.4306E-02 -0.2486E-02
  0.1473E+03 -0.1303E+03  0.3896E-02 -0.3269E-02
  0.1142E+03 -0.1645E+03  0.3223E-02 -0.3841E-02
  0.5233E+02 -0.2059E+03  0.2446E-02 -0.4236E-02
 -0.3442E+02 -0.2481E+03  0.1545E-02 -0.4245E-02
 -0.6491E+02 -0.2566E+03  0.7192E-03 -0.4079E-02
 -0.8571E+02 -0.2585E+03 -0.3179E-13 -0.3869E-02
          S1          S2          D1          D2
 -0.1088E+03 -0.3190E+03  0.2231E-13 -0.3134E-02
 -0.1331E+03 -0.3169E+03 -0.5180E-03 -0.2938E-02
 -0.1570E+03 -0.3105E+03 -0.9900E-03 -0.2720E-02
 -0.2198E+03 -0.2808E+03 -0.1416E-02 -0.2452E-02
 -0.2507E+03 -0.2578E+03 -0.1792E-02 -0.2136E-02
 -0.2877E+03 -0.2237E+03 -0.2103E-02 -0.1765E-02
 -0.2944E+03 -0.2142E+03 -0.2392E-02 -0.1381E-02
 -0.2987E+03 -0.2052E+03 -0.2678E-02 -0.9749E-03
 -0.3015E+03 -0.1946E+03 -0.2978E-02 -0.5251E-03
 -0.3028E+03 -0.1785E+03 -0.3303E-02  0.2195E-07
 -0.2957E+03 -0.1191E+03 -0.3640E-02  0.6418E-03
 -0.2642E+03  0.1132E+02 -0.3726E-02  0.1356E-02
 -0.2336E+03  0.7696E+02 -0.3597E-02  0.2077E-02
 -0.1743E+03  0.1592E+03 -0.3248E-02  0.2726E-02
 -0.1311E+03  0.2038E+03 -0.2674E-02  0.3186E-02
 -0.4800E+02  0.2595E+03 -0.2010E-02  0.3481E-02
  0.4966E+02  0.3070E+03 -0.1260E-02  0.3461E-02
  0.8452E+02  0.3168E+03 -0.5841E-03  0.3313E-02
  0.1088E+03  0.3189E+03 -0.2447E-07  0.3135E-02
  0.1332E+03  0.3168E+03  0.5181E-03  0.2939E-02
  0.1571E+03  0.3104E+03  0.9902E-03  0.2721E-02
  0.2200E+03  0.2808E+03  0.1416E-02  0.2453E-02
  0.2507E+03  0.2578E+03  0.1792E-02  0.2136E-02
  0.2878E+03  0.2236E+03  0.2103E-02  0.1765E-02
  0.2949E+03  0.2136E+03  0.2391E-02  0.1380E-02
  0.3020E+03  0.1979E+03  0.2674E-02  0.9731E-03
  0.3082E+03  0.1748E+03  0.2950E-02  0.5202E-03
  0.3106E+03  0.1455E+03  0.3220E-02  0.9659E-09
  0.3084E+03  0.1190E+03  0.3479E-02 -0.6135E-03
  0.2824E+03  0.3611E+02  0.3714E-02 -0.1352E-02
  0.2337E+03 -0.7671E+02  0.3598E-02 -0.2077E-02
  0.1738E+03 -0.1597E+03  0.3249E-02 -0.2726E-02
  0.1310E+03 -0.2039E+03  0.2674E-02 -0.3187E-02
  0.4793E+02 -0.2596E+03  0.2010E-02 -0.3481E-02
 -0.4990E+02 -0.3072E+03  0.1259E-02 -0.3460E-02
 -0.8463E+02 -0.3169E+03  0.5840E-03 -0.3312E-02
 -0.1088E+03 -0.3190E+03  0.2231E-13 -0.3134E-02
          S1          S2          D1          D2
 -0.1222E+03 -0.3612E+03  0.1751E-08 -0.2769E-02
 -0.1474E+03 -0.3589E+03 -0.4581E-03 -0.2598E-02
 -0.1725E+03 -0.3522E+03 -0.8771E-03 -0.2410E-02
 -0.2429E+03 -0.3185E+03 -0.1258E-02 -0.2180E-02
 -0.2807E+03 -0.2901E+03 -0.1596E-02 -0.1902E-02
 -0.3174E+03 -0.2562E+03 -0.1878E-02 -0.1576E-02
 -0.3247E+03 -0.2459E+03 -0.2143E-02 -0.1237E-02
 -0.3294E+03 -0.2359E+03 -0.2408E-02 -0.8766E-03
 -0.3325E+03 -0.2240E+03 -0.2688E-02 -0.4740E-03
 -0.3339E+03 -0.2064E+03 -0.2995E-02  0.1221E-07
 -0.3272E+03 -0.1490E+03 -0.3323E-02  0.5860E-03
 -0.2874E+03  0.1834E+02 -0.3400E-02  0.1238E-02
 -0.2536E+03  0.9042E+02 -0.3270E-02  0.1888E-02
