          S1          S2          D1          D2
 -0.1452E+02 -0.1036E+03 -0.3826E-11 -0.9655E-02
 -0.1288E+03 -0.9641E+02 -0.1480E-02 -0.8394E-02
 -0.2089E+03 -0.7776E+02 -0.2366E-02 -0.6502E-02
 -0.2486E+03 -0.5914E+02 -0.2849E-02 -0.4934E-02
 -0.2752E+03 -0.4106E+02 -0.3085E-02 -0.3677E-02
 -0.2827E+03 -0.3374E+02 -0.3215E-02 -0.2698E-02
 -0.2858E+03 -0.2945E+02 -0.3303E-02 -0.1907E-02
 -0.2874E+03 -0.2606E+02 -0.3369E-02 -0.1226E-02
 -0.2883E+03 -0.2268E+02 -0.3422E-02 -0.6034E-03
 -0.2887E+03 -0.1566E+02 -0.3464E-02  0.4673E-07
 -0.2880E+03  0.1719E+02 -0.3436E-02  0.6058E-03
 -0.2869E+03  0.2134E+02 -0.3393E-02  0.1235E-02
 -0.2843E+03  0.2690E+02 -0.3336E-02  0.1926E-02
 -0.2761E+03  0.3835E+02 -0.3244E-02  0.2722E-02
 -0.2674E+03  0.4706E+02 -0.3091E-02  0.3684E-02
 -0.2468E+03  0.6085E+02 -0.2839E-02  0.4917E-02
 -0.2204E+03  0.7329E+02 -0.2371E-02  0.6514E-02
 -0.9066E+02  0.1006E+03 -0.1524E-02  0.8554E-02
  0.8767E+01  0.1139E+03 -0.8585E-07  0.8780E-02
  0.8464E+02  0.1047E+03  0.1473E-02  0.8362E-02
  0.2089E+03  0.7776E+02  0.2367E-02  0.6502E-02
  0.2486E+03  0.5914E+02  0.2849E-02  0.4934E-02
  0.2752E+03  0.4106E+02  0.3085E-02  0.3677E-02
  0.2827E+03  0.3374E+02  0.3215E-02  0.2698E-02
  0.2858E+03  0.2945E+02  0.3303E-02  0.1907E-02
  0.2874E+03  0.2606E+02  0.3369E-02  0.1226E-02
  0.2883E+03  0.2268E+02  0.3422E-02  0.6034E-03
  0.2887E+03  0.1566E+02  0.3464E-02 -0.4673E-07
  0.2880E+03 -0.1719E+02  0.3436E-02 -0.6058E-03
  0.2869E+03 -0.2134E+02  0.3393E-02 -0.1235E-02
  0.2843E+03 -0.2690E+02  0.3336E-02 -0.1926E-02
  0.2761E+03 -0.3835E+02  0.3244E-02 -0.2722E-02
  0.2674E+03 -0.4706E+02  0.3091E-02 -0.3684E-02
  0.2468E+03 -0.6085E+02  0.2839E-02 -0.4917E-02
  0.2204E+03 -0.7329E+02  0.2371E-02 -0.6514E-02
  0.1339E+03 -0.9251E+02  0.1519E-02 -0.8612E-02
 -0.1452E+02 -0.1036E+03 -0.3826E-11 -0.9655E-02
          S1          S2          D1          D2
 -0.1405E+02 -0.1609E+03 -0.1663E-11 -0.6214E-02
 -0.2605E+03 -0.1464E+03 -0.9166E-03 -0.5199E-02
 -0.3088E+03 -0.1340E+03 -0.1477E-02 -0.4059E-02
 -0.3606E+03 -0.1092E+03 -0.1819E-02 -0.3151E-02
 -0.4085E+03 -0.7659E+02 -0.2001E-02 -0.2385E-02
 -0.4223E+03 -0.6315E+02 -0.2104E-02 -0.1765E-02
 -0.4277E+03 -0.5560E+02 -0.2175E-02 -0.1256E-02
 -0.4305E+03 -0.4973E+02 -0.2229E-02 -0.8114E-03
 -0.4320E+03 -0.4388E+02 -0.2274E-02 -0.4010E-03
 -0.4328E+03 -0.2809E+02 -0.2311E-02 -0.1525E-07
 -0.4316E+03  0.3548E+02 -0.2284E-02  0.4027E-03
 -0.4297E+03  0.4260E+02 -0.2246E-02  0.8176E-03
 -0.4251E+03  0.5216E+02 -0.2197E-02  0.1268E-02
 -0.4100E+03  0.7346E+02 -0.2120E-02  0.1779E-02
 -0.3967E+03  0.8683E+02 -0.1999E-02  0.2383E-02
 -0.3651E+03  0.1079E+03 -0.1812E-02  0.3138E-02
 -0.3293E+03  0.1251E+03 -0.1486E-02  0.4083E-02
 -0.2778E+03  0.1378E+03 -0.9440E-03  0.5353E-02
  0.1611E+02  0.1774E+03 -0.9741E-07  0.5638E-02
  0.2593E+03  0.1467E+03  0.9165E-03  0.5198E-02
  0.3088E+03  0.1340E+03  0.1477E-02  0.4059E-02
  0.3606E+03  0.1092E+03  0.1819E-02  0.3151E-02
  0.4085E+03  0.7659E+02  0.2001E-02  0.2385E-02
  0.4223E+03  0.6315E+02  0.2104E-02  0.1765E-02
  0.4277E+03  0.5560E+02  0.2175E-02  0.1256E-02
  0.4305E+03  0.4973E+02  0.2229E-02  0.8114E-03
  0.4320E+03  0.4388E+02  0.2274E-02  0.4010E-03
  0.4328E+03  0.2819E+02  0.2311E-02  0.1406E-07
  0.4316E+03 -0.3548E+02  0.2284E-02 -0.4027E-03
  0.4297E+03 -0.4260E+02  0.2246E-02 -0.8176E-03
  0.4251E+03 -0.5217E+02  0.2197E-02 -0.1268E-02
  0.4100E+03 -0.7346E+02  0.2120E-02 -0.1779E-02
  0.3967E+03 -0.8683E+02  0.1999E-02 -0.2383E-02
  0.3651E+03 -0.1079E+03  0.1812E-02 -0.3138E-02
  0.3293E+03 -0.1251E+03  0.1486E-02 -0.4083E-02
  0.2794E+03 -0.1375E+03  0.9441E-03 -0.5354E-02
 -0.1405E+02 -0.1609E+03 -0.1663E-11 -0.6214E-02
          S1          S2          D1          D2
 -0.1235E+02 -0.1965E+03 -0.6729E-12 -0.5088E-02
 -0.3128E+03 -0.1786E+03 -0.7543E-03 -0.4278E-02
 -0.3669E+03 -0.1645E+03 -0.1221E-02 -0.3356E-02
 -0.4229E+03 -0.1378E+03 -0.1511E-02 -0.2618E-02
 -0.4824E+03 -0.9683E+02 -0.1673E-02 -0.1994E-02
 -0.5036E+03 -0.7628E+02 -0.1762E-02 -0.1478E-02
 -0.5112E+03 -0.6563E+02 -0.1821E-02 -0.1052E-02
 -0.5149E+03 -0.5773E+02 -0.1866E-02 -0.6792E-03
 -0.5169E+03 -0.5007E+02 -0.1902E-02 -0.3354E-03
 -0.5179E+03 -0.2963E+02 -0.1931E-02 -0.8686E-08
 -0.5165E+03  0.4002E+02 -0.1910E-02  0.3368E-03
 -0.5140E+03  0.4932E+02 -0.1880E-02  0.6842E-03
 -0.5077E+03  0.6258E+02 -0.1839E-02  0.1062E-02
 -0.4889E+03  0.8946E+02 -0.1773E-02  0.1488E-02
 -0.4724E+03  0.1059E+03 -0.1671E-02  0.1991E-02
 -0.4288E+03  0.1351E+03 -0.1509E-02  0.2613E-02
 -0.3887E+03  0.1541E+03 -0.1231E-02  0.3383E-02
 -0.3314E+03  0.1686E+03 -0.7767E-03  0.4404E-02
  0.2011E+02  0.2085E+03  0.1925E-07  0.4796E-02
  0.3118E+03  0.1788E+03  0.7542E-03  0.4277E-02
  0.3669E+03  0.1645E+03  0.1221E-02  0.3356E-02
