          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.30202E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00   -0.66765E+02 -0.51067E+02  0.11783E+03 -0.24606E+02  0.22388E+02  0.13720E+03      298.00
  0.29261E-03  0.30572E+03   -0.25000E-03 -0.25000E-03  0.50000E-03  0.00000E+00  0.00000E+00  0.00000E+00   -0.68380E+02 -0.52084E+02  0.12046E+03 -0.25301E+02  0.22838E+02  0.13800E+03      298.00
  0.58813E-03  0.30936E+03   -0.50000E-03 -0.50000E-03  0.10000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.70020E+02 -0.52904E+02  0.12292E+03 -0.25974E+02  0.23361E+02  0.13883E+03      298.00
  0.88615E-03  0.31291E+03   -0.75000E-03 -0.75000E-03  0.15000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.71462E+02 -0.53805E+02  0.12527E+03 -0.26557E+02  0.23792E+02  0.13971E+03      298.00
  0.11864E-02  0.31645E+03   -0.10000E-02 -0.10000E-02  0.20000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.72854E+02 -0.54659E+02  0.12751E+03 -0.27095E+02  0.24195E+02  0.14065E+03      298.00
  0.14886E-02  0.31998E+03   -0.12500E-02 -0.12500E-02  0.25000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.74199E+02 -0.55471E+02  0.12967E+03 -0.27604E+02  0.24585E+02  0.14165E+03      298.00
  0.17925E-02  0.32351E+03   -0.15000E-02 -0.15000E-02  0.30000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.75491E+02 -0.56250E+02  0.13174E+03 -0.28088E+02  0.24963E+02  0.14270E+03      298.00
  0.20980E-02  0.32701E+03   -0.17500E-02 -0.17500E-02  0.35000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.76733E+02 -0.57004E+02  0.13374E+03 -0.28549E+02  0.25328E+02  0.14380E+03      298.00
  0.24047E-02  0.33050E+03   -0.20000E-02 -0.20000E-02  0.40000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.77928E+02 -0.57736E+02  0.13566E+03 -0.28988E+02  0.25682E+02  0.14493E+03      298.00
  0.27125E-02  0.33414E+03   -0.22500E-02 -0.22500E-02  0.45000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.79090E+02 -0.58524E+02  0.13761E+03 -0.29338E+02  0.25940E+02  0.14620E+03      298.00
