          S1          S2          D1          D2
  0.4867E+02 -0.1254E+03  0.4869E-09 -0.7972E-02
  0.4295E+02 -0.1250E+03 -0.1502E-02 -0.8519E-02
  0.3721E+02 -0.1234E+03 -0.3313E-02 -0.9102E-02
  0.2945E+02 -0.1197E+03 -0.5621E-02 -0.9736E-02
  0.1378E+02 -0.1083E+03 -0.8678E-02 -0.1034E-01
 -0.1704E+03  0.5905E+02 -0.8278E-02 -0.6946E-02
 -0.1742E+03  0.6440E+02 -0.7297E-02 -0.4213E-02
 -0.1755E+03  0.6712E+02 -0.6619E-02 -0.2408E-02
 -0.1761E+03  0.6917E+02 -0.6103E-02 -0.1075E-02
 -0.1763E+03  0.7145E+02 -0.5674E-02  0.2697E-06
 -0.1759E+03  0.7495E+02 -0.5287E-02  0.9323E-03
 -0.1746E+03  0.7978E+02 -0.4911E-02  0.1788E-02
 -0.1709E+03  0.8770E+02 -0.4513E-02  0.2606E-02
 -0.1661E+03  0.9454E+02 -0.4075E-02  0.3418E-02
 -0.1573E+03  0.1032E+03 -0.3569E-02  0.4252E-02
 -0.1523E+03  0.1069E+03 -0.2963E-02  0.5133E-02
 -0.1494E+03  0.1082E+03 -0.2238E-02  0.6150E-02
 -0.1233E+03  0.1139E+03 -0.1300E-02  0.7375E-02
 -0.4867E+02  0.1254E+03 -0.1028E-06  0.7971E-02
 -0.4295E+02  0.1250E+03  0.1502E-02  0.8519E-02
 -0.3721E+02  0.1234E+03  0.3313E-02  0.9102E-02
 -0.2945E+02  0.1197E+03  0.5621E-02  0.9736E-02
 -0.1378E+02  0.1083E+03  0.8678E-02  0.1034E-01
  0.8080E+02  0.2122E+02  0.1014E-01  0.8510E-02
  0.1167E+03 -0.2808E+02  0.9953E-02  0.5746E-02
  0.1289E+03 -0.5444E+02  0.9166E-02  0.3336E-02
  0.1356E+03 -0.7756E+02  0.8203E-02  0.1446E-02
  0.1362E+03 -0.8336E+02  0.7343E-02 -0.1119E-07
  0.1360E+03 -0.8613E+02  0.6616E-02 -0.1167E-02
  0.1354E+03 -0.8809E+02  0.5970E-02 -0.2173E-02
  0.1345E+03 -0.9003E+02  0.5362E-02 -0.3096E-02
  0.1304E+03 -0.9560E+02  0.4747E-02 -0.3983E-02
  0.1137E+03 -0.1117E+03  0.4052E-02 -0.4828E-02
  0.1107E+03 -0.1139E+03  0.3248E-02 -0.5626E-02
  0.1070E+03 -0.1156E+03  0.2356E-02 -0.6473E-02
  0.9243E+02 -0.1190E+03  0.1303E-02 -0.7390E-02
  0.4867E+02 -0.1254E+03  0.4869E-09 -0.7972E-02
          S1          S2          D1          D2
