          S1          S2          D1          D2
 -0.6722E+02 -0.2282E+03  0.6444E-08 -0.4381E-02
 -0.7384E+02 -0.2277E+03 -0.7326E-03 -0.4155E-02
 -0.8285E+02 -0.2251E+03 -0.1426E-02 -0.3917E-02
 -0.1032E+03 -0.2155E+03 -0.2098E-02 -0.3634E-02
 -0.1281E+03 -0.2000E+03 -0.2729E-02 -0.3252E-02
 -0.1347E+03 -0.1934E+03 -0.3367E-02 -0.2826E-02
 -0.1419E+03 -0.1829E+03 -0.4040E-02 -0.2332E-02
 -0.1487E+03 -0.1685E+03 -0.4762E-02 -0.1733E-02
 -0.1524E+03 -0.1548E+03 -0.5566E-02 -0.9814E-03
 -0.1539E+03 -0.1347E+03 -0.6498E-02 -0.5834E-07
 -0.1473E+03 -0.6805E+02 -0.7388E-02  0.1303E-02
 -0.1227E+03  0.2526E+02 -0.7582E-02  0.2759E-02
 -0.9650E+02  0.8252E+02 -0.6938E-02  0.4005E-02
 -0.6177E+02  0.1321E+03 -0.5793E-02  0.4861E-02
 -0.1600E+02  0.1770E+03 -0.4407E-02  0.5252E-02
  0.4134E+02  0.2200E+03 -0.2943E-02  0.5098E-02
  0.5294E+02  0.2256E+03 -0.1764E-02  0.4847E-02
  0.6059E+02  0.2277E+03 -0.8127E-03  0.4609E-02
  0.6722E+02  0.2282E+03 -0.3150E-07  0.4381E-02
  0.7384E+02  0.2277E+03  0.7326E-03  0.4155E-02
  0.8285E+02  0.2251E+03  0.1426E-02  0.3917E-02
  0.1032E+03  0.2155E+03  0.2098E-02  0.3634E-02
  0.1281E+03  0.2000E+03  0.2729E-02  0.3252E-02
  0.1347E+03  0.1934E+03  0.3367E-02  0.2826E-02
  0.1419E+03  0.1829E+03  0.4040E-02  0.2332E-02
  0.1487E+03  0.1685E+03  0.4762E-02  0.1733E-02
  0.1524E+03  0.1548E+03  0.5566E-02  0.9814E-03
  0.1539E+03  0.1347E+03  0.6498E-02  0.5834E-07
  0.1473E+03  0.6805E+02  0.7388E-02 -0.1303E-02
