          S1          S2          D1          D2
  0.4029E+02 -0.9011E+02  0.1673E-09 -0.1110E-01
 -0.1064E+03 -0.7793E+02 -0.1824E-02 -0.1034E-01
 -0.2428E+03 -0.4038E+02 -0.2827E-02 -0.7772E-02
 -0.2550E+03 -0.3489E+02 -0.3170E-02 -0.5490E-02
 -0.2598E+03 -0.3166E+02 -0.3362E-02 -0.4006E-02
 -0.2621E+03 -0.2932E+02 -0.3488E-02 -0.2927E-02
 -0.2635E+03 -0.2737E+02 -0.3580E-02 -0.2067E-02
 -0.2644E+03 -0.2551E+02 -0.3654E-02 -0.1330E-02
 -0.2649E+03 -0.2341E+02 -0.3717E-02 -0.6554E-03
 -0.2653E+03 -0.1438E+02 -0.3770E-02 -0.1759E-07
 -0.2644E+03  0.2654E+02 -0.3716E-02  0.6553E-03
 -0.2639E+03  0.2854E+02 -0.3646E-02  0.1327E-02
 -0.2631E+03  0.3025E+02 -0.3564E-02  0.2058E-02
 -0.2618E+03  0.3205E+02 -0.3463E-02  0.2906E-02
 -0.2595E+03  0.3431E+02 -0.3328E-02  0.3967E-02
 -0.2532E+03  0.3855E+02 -0.3125E-02  0.5413E-02
 -0.9750E+02  0.1106E+03 -0.2491E-02  0.6843E-02
 -0.7453E+02  0.1173E+03 -0.1350E-02  0.7663E-02
 -0.6233E+02  0.1184E+03 -0.1161E-06  0.8445E-02
 -0.4200E+02  0.1163E+03  0.1619E-02  0.9184E-02
  0.2428E+03  0.4037E+02  0.2827E-02  0.7767E-02
  0.2550E+03  0.3489E+02  0.3170E-02  0.5490E-02
  0.2598E+03  0.3166E+02  0.3362E-02  0.4006E-02
  0.2621E+03  0.2932E+02  0.3488E-02  0.2927E-02
  0.2635E+03  0.2737E+02  0.3580E-02  0.2067E-02
  0.2644E+03  0.2551E+02  0.3654E-02  0.1330E-02
  0.2649E+03  0.2341E+02  0.3717E-02  0.6554E-03
  0.2653E+03  0.1438E+02  0.3770E-02  0.1759E-07
  0.2644E+03 -0.2654E+02  0.3716E-02 -0.6553E-03
  0.2639E+03 -0.2854E+02  0.3646E-02 -0.1327E-02
  0.2631E+03 -0.3025E+02  0.3564E-02 -0.2058E-02
  0.2618E+03 -0.3205E+02  0.3463E-02 -0.2906E-02
  0.2595E+03 -0.3431E+02  0.3328E-02 -0.3967E-02
  0.2532E+03 -0.3855E+02  0.3125E-02 -0.5413E-02
  0.1845E+03 -0.7212E+02  0.2613E-02 -0.7180E-02
  0.1555E+03 -0.7934E+02  0.1652E-02 -0.9367E-02
  0.4029E+02 -0.9011E+02  0.1673E-09 -0.1110E-01
          S1          S2          D1          D2
  0.4427E+02 -0.1279E+03 -0.7911E-09 -0.7818E-02
 -0.2741E+03 -0.9993E+02 -0.1189E-02 -0.6745E-02
 -0.3713E+03 -0.7406E+02 -0.1740E-02 -0.4780E-02
 -0.3873E+03 -0.6689E+02 -0.1988E-02 -0.3443E-02
 -0.3939E+03 -0.6236E+02 -0.2136E-02 -0.2546E-02
 -0.3975E+03 -0.5878E+02 -0.2238E-02 -0.1878E-02
 -0.3997E+03 -0.5561E+02 -0.2316E-02 -0.1337E-02
 -0.4012E+03 -0.5241E+02 -0.2379E-02 -0.8660E-03
 -0.4022E+03 -0.4847E+02 -0.2434E-02 -0.4293E-03
 -0.4031E+03 -0.2242E+02 -0.2481E-02 -0.2462E-07
 -0.4011E+03  0.5109E+02 -0.2439E-02  0.4300E-03
 -0.4001E+03  0.5476E+02 -0.2381E-02  0.8665E-03
 -0.3989E+03  0.5746E+02 -0.2315E-02  0.1336E-02
 -0.3970E+03  0.6013E+02 -0.2235E-02  0.1875E-02
 -0.3937E+03  0.6336E+02 -0.2131E-02  0.2540E-02
 -0.3852E+03  0.6908E+02 -0.1981E-02  0.3431E-02
 -0.1493E+03  0.1736E+03 -0.1597E-02  0.4388E-02
 -0.1089E+03  0.1856E+03 -0.8611E-03  0.4884E-02
 -0.9002E+02  0.1872E+03 -0.1086E-06  0.5341E-02
 -0.5850E+02  0.1839E+03  0.1016E-02  0.5760E-02
  0.3713E+03  0.7406E+02  0.1740E-02  0.4780E-02
  0.3873E+03  0.6689E+02  0.1988E-02  0.3443E-02
  0.3939E+03  0.6236E+02  0.2136E-02  0.2546E-02
  0.3975E+03  0.5878E+02  0.2238E-02  0.1878E-02
  0.3997E+03  0.5561E+02  0.2316E-02  0.1337E-02
  0.4012E+03  0.5241E+02  0.2379E-02  0.8660E-03
  0.4022E+03  0.4847E+02  0.2434E-02  0.4293E-03
  0.4031E+03  0.2242E+02  0.2481E-02  0.2462E-07
  0.4011E+03 -0.5109E+02  0.2439E-02 -0.4300E-03
  0.4001E+03 -0.5476E+02  0.2381E-02 -0.8665E-03
  0.3989E+03 -0.5746E+02  0.2315E-02 -0.1336E-02
  0.3970E+03 -0.6013E+02  0.2235E-02 -0.1875E-02
  0.3937E+03 -0.6336E+02  0.2131E-02 -0.2540E-02
  0.3852E+03 -0.6908E+02  0.1981E-02 -0.3431E-02
  0.3422E+03 -0.8954E+02  0.1700E-02 -0.4671E-02
  0.2876E+03 -0.1025E+03  0.1151E-02 -0.6527E-02
  0.4427E+02 -0.1279E+03 -0.7911E-09 -0.7818E-02
          S1          S2          D1          D2
  0.5073E+02 -0.1486E+03  0.7443E-10 -0.6731E-02
 -0.3497E+03 -0.1118E+03 -0.1016E-02 -0.5764E-02
 -0.4432E+03 -0.8732E+02 -0.1464E-02 -0.4022E-02
 -0.4637E+03 -0.7811E+02 -0.1669E-02 -0.2891E-02
 -0.4725E+03 -0.7206E+02 -0.1791E-02 -0.2134E-02
 -0.4773E+03 -0.6733E+02 -0.1873E-02 -0.1572E-02
 -0.4802E+03 -0.6321E+02 -0.1935E-02 -0.1117E-02
 -0.4821E+03 -0.5915E+02 -0.1986E-02 -0.7227E-03
 -0.4834E+03 -0.5431E+02 -0.2029E-02 -0.3577E-03
 -0.4843E+03 -0.2714E+02 -0.2065E-02 -0.2011E-07
 -0.4819E+03  0.5803E+02 -0.2032E-02  0.3583E-03
 -0.4808E+03  0.6243E+02 -0.1986E-02  0.7229E-03
 -0.4792E+03  0.6580E+02 -0.1934E-02  0.1116E-02
 -0.4768E+03  0.6916E+02 -0.1870E-02  0.1569E-02
 -0.4727E+03  0.7320E+02 -0.1786E-02  0.2128E-02
 -0.4625E+03  0.8012E+02 -0.1663E-02  0.2881E-02
 -0.1869E+03  0.2031E+03 -0.1342E-02  0.3688E-02
 -0.1338E+03  0.2187E+03 -0.7270E-03  0.4126E-02
 -0.1081E+03  0.2210E+03 -0.5839E-08  0.4525E-02
 -0.6388E+02  0.2163E+03  0.8598E-03  0.4876E-02
  0.4432E+03  0.8732E+02  0.1464E-02  0.4022E-02
  0.4637E+03  0.7811E+02  0.1669E-02  0.2891E-02
  0.4725E+03  0.7206E+02  0.1791E-02  0.2134E-02
  0.4773E+03  0.6733E+02  0.1873E-02  0.1572E-02
  0.4802E+03  0.6321E+02  0.1935E-02  0.1117E-02
  0.4821E+03  0.5915E+02  0.1986E-02  0.7227E-03
  0.4834E+03  0.5431E+02  0.2029E-02  0.3577E-03
  0.4843E+03  0.2711E+02  0.2065E-02  0.2009E-07
  0.4819E+03 -0.5803E+02  0.2032E-02 -0.3583E-03
  0.4808E+03 -0.6244E+02  0.1986E-02 -0.7229E-03
  0.4792E+03 -0.6580E+02  0.1933E-02 -0.1116E-02
  0.4768E+03 -0.6917E+02  0.1870E-02 -0.1569E-02
  0.4727E+03 -0.7320E+02  0.1786E-02 -0.2128E-02
  0.4626E+03 -0.8009E+02  0.1663E-02 -0.2881E-02
  0.4245E+03 -0.9795E+02  0.1442E-02 -0.3961E-02
  0.3294E+03 -0.1196E+03  0.9921E-03 -0.5626E-02
  0.5073E+02 -0.1486E+03  0.7443E-10 -0.6731E-02
          S1          S2          D1          D2
  0.5793E+02 -0.1691E+03 -0.2932E-09 -0.5913E-02
 -0.3838E+03 -0.1261E+03 -0.9101E-03 -0.5162E-02
 -0.4877E+03 -0.9925E+02 -0.1315E-02 -0.3613E-02
 -0.5108E+03 -0.8885E+02 -0.1504E-02 -0.2606E-02
 -0.5212E+03 -0.8174E+02 -0.1617E-02 -0.1927E-02
 -0.5268E+03 -0.7611E+02 -0.1693E-02 -0.1421E-02
 -0.5303E+03 -0.7118E+02 -0.1750E-02 -0.1010E-02
 -0.5326E+03 -0.6634E+02 -0.1796E-02 -0.6538E-03
 -0.5341E+03 -0.6060E+02 -0.1836E-02 -0.3237E-03
 -0.5352E+03 -0.2998E+02 -0.1868E-02 -0.1814E-07
