
*******   STEP   1      *** NEFF=10 CALCULATION                
    1   0.421E-07   0.103E-05   0.279E-06

*******   STEP   2      *** NEFF=10 CALCULATION                
    1   0.447E-02   0.243E+00   0.327E-01
    2   0.205E-02   0.164E+00   0.126E-01
    3   0.139E-02   0.124E+00   0.838E-02
    4   0.107E-02   0.963E-01   0.642E-02
    5   0.831E-03   0.750E-01   0.500E-02
    6   0.649E-03   0.585E-01   0.390E-02
    7   0.506E-03   0.457E-01   0.305E-02
    8   0.395E-03   0.356E-01   0.238E-02
    9   0.309E-03   0.278E-01   0.186E-02
   10   0.305E-03   0.216E-01   0.134E-02
   11   0.237E-03   0.156E-01   0.937E-03
   12   0.171E-03   0.109E-01   0.648E-03
   13   0.120E-03   0.754E-02   0.445E-03
   14   0.828E-04   0.518E-02   0.305E-03
   15   0.569E-04   0.355E-02   0.209E-03
   16   0.390E-04   0.243E-02   0.143E-03
   17   0.267E-04   0.167E-02   0.979E-04
   18   0.183E-04   0.114E-02   0.671E-04
   19   0.125E-04   0.780E-03   0.459E-04

*******   STEP   3      *** NEFF=10 CALCULATION                
    1   0.417E-02   0.201E+00   0.286E-01
    2   0.191E-02   0.136E+00   0.987E-02
    3   0.132E-02   0.993E-01   0.663E-02
    4   0.972E-03   0.731E-01   0.486E-02
    5   0.717E-03   0.539E-01   0.358E-02
    6   0.529E-03   0.397E-01   0.264E-02
    7   0.390E-03   0.293E-01   0.195E-02
    8   0.288E-03   0.216E-01   0.144E-02
    9   0.284E-03   0.159E-01   0.932E-03
   10   0.208E-03   0.103E-01   0.562E-03
   11   0.135E-03   0.618E-02   0.322E-03
   12   0.811E-04   0.354E-02   0.178E-03
   13   0.464E-04   0.195E-02   0.950E-04
   14   0.256E-04   0.104E-02   0.495E-04
   15   0.137E-04   0.543E-03   0.251E-04

*******   STEP   4      *** NEFF=10 CALCULATION                
    1   0.796E-02   0.195E+00   0.440E-01
    2   0.927E-02   0.205E+00   0.264E-01
    3   0.897E-02   0.116E+01   0.242E-01
    4   0.287E-02   0.191E+01   0.230E-01
    5   0.249E-02   0.192E+01   0.219E-01
    6   0.234E-02   0.192E+01   0.208E-01
    7   0.239E-02   0.190E+01   0.197E-01
    8   0.278E-02   0.185E+01   0.185E-01
    9   0.288E-02   0.176E+01   0.162E-01
   10   0.454E-02   0.582E+00   0.933E-02
   11   0.167E-02   0.742E-01   0.402E-02
   12   0.574E-03   0.200E-01   0.158E-02
   13   0.212E-03   0.671E-02   0.580E-03
   14   0.751E-04   0.236E-02   0.215E-03
   15   0.278E-04   0.889E-03   0.805E-04

*******   STEP   5      *** NEFF=10 CALCULATION                
    1   0.733E-02   0.584E+00   0.234E-01
    2   0.148E-02   0.107E+00   0.749E-02
