          S1          S2          D1          D2
 -0.3889E+02 -0.2334E+03 -0.1827E-07 -0.4284E-02
 -0.7586E+02 -0.2301E+03 -0.7242E-03 -0.4108E-02
 -0.1225E+03 -0.2178E+03 -0.1387E-02 -0.3811E-02
 -0.1501E+03 -0.2047E+03 -0.1981E-02 -0.3432E-02
 -0.1919E+03 -0.1756E+03 -0.2492E-02 -0.2970E-02
 -0.2094E+03 -0.1582E+03 -0.2923E-02 -0.2453E-02
 -0.2224E+03 -0.1396E+03 -0.3300E-02 -0.1905E-02
 -0.2318E+03 -0.1195E+03 -0.3633E-02 -0.1322E-02
 -0.2397E+03 -0.8773E+02 -0.3918E-02 -0.6909E-03
 -0.2434E+03 -0.5253E+02 -0.4108E-02 -0.8319E-07
 -0.2394E+03 -0.6785E+01 -0.4198E-02  0.7402E-03
 -0.2270E+03  0.3653E+02 -0.4162E-02  0.1515E-02
 -0.2045E+03  0.8601E+02 -0.3935E-02  0.2272E-02
 -0.1810E+03  0.1195E+03 -0.3555E-02  0.2983E-02
 -0.1463E+03  0.1540E+03 -0.3031E-02  0.3612E-02
 -0.8525E+02  0.1956E+03 -0.2359E-02  0.4085E-02
 -0.3517E+02  0.2195E+03 -0.1567E-02  0.4305E-02
  0.5072E+01  0.2304E+03 -0.7684E-03  0.4357E-02
  0.3888E+02  0.2334E+03 -0.1251E-06  0.4284E-02
  0.7586E+02  0.2301E+03  0.7242E-03  0.4108E-02
  0.1225E+03  0.2178E+03  0.1387E-02  0.3811E-02
  0.1501E+03  0.2047E+03  0.1981E-02  0.3432E-02
  0.1919E+03  0.1756E+03  0.2492E-02  0.2970E-02
  0.2094E+03  0.1582E+03  0.2923E-02  0.2453E-02
  0.2224E+03  0.1396E+03  0.3300E-02  0.1905E-02
  0.2318E+03  0.1195E+03  0.3633E-02  0.1322E-02
  0.2397E+03  0.8773E+02  0.3918E-02  0.6909E-03
  0.2434E+03  0.5253E+02  0.4108E-02  0.8319E-07
  0.2394E+03  0.6785E+01  0.4198E-02 -0.7402E-03
  0.2270E+03 -0.3653E+02  0.4162E-02 -0.1515E-02
  0.2045E+03 -0.8601E+02  0.3935E-02 -0.2272E-02
  0.1810E+03 -0.1195E+03  0.3555E-02 -0.2983E-02
  0.1463E+03 -0.1540E+03  0.3031E-02 -0.3612E-02
  0.8525E+02 -0.1956E+03  0.2359E-02 -0.4085E-02
  0.3517E+02 -0.2195E+03  0.1567E-02 -0.4305E-02
 -0.5072E+01 -0.2304E+03  0.7684E-03 -0.4357E-02
 -0.3889E+02 -0.2334E+03 -0.1827E-07 -0.4284E-02
          S1          S2          D1          D2
 -0.6286E+02 -0.4100E+03 -0.2862E-11 -0.2439E-02
 -0.1104E+03 -0.4057E+03 -0.4147E-03 -0.2352E-02
 -0.1945E+03 -0.3828E+03 -0.8025E-03 -0.2205E-02
 -0.2354E+03 -0.3636E+03 -0.1156E-02 -0.2002E-02
 -0.3294E+03 -0.2988E+03 -0.1459E-02 -0.1739E-02
 -0.3555E+03 -0.2729E+03 -0.1711E-02 -0.1436E-02
 -0.3742E+03 -0.2461E+03 -0.1937E-02 -0.1118E-02
 -0.3884E+03 -0.2157E+03 -0.2142E-02 -0.7796E-03
 -0.3998E+03 -0.1705E+03 -0.2326E-02 -0.4102E-03
 -0.4071E+03 -0.1035E+03 -0.2456E-02 -0.5865E-07
 -0.3983E+03 -0.9500E+01 -0.2521E-02  0.4446E-03
 -0.3733E+03  0.7625E+02 -0.2493E-02  0.9075E-03
 -0.3364E+03  0.1586E+03 -0.2336E-02  0.1349E-02
 -0.2994E+03  0.2116E+03 -0.2097E-02  0.1759E-02
