          S1          S2          D1          D2
  0.1520E+01 -0.2207E+03  0.2331E-11 -0.4532E-02
 -0.1032E+02 -0.2196E+03 -0.7964E-03 -0.4517E-02
 -0.4445E+02 -0.2094E+03 -0.1613E-02 -0.4432E-02
 -0.6134E+02 -0.2018E+03 -0.2434E-02 -0.4217E-02
 -0.7835E+02 -0.1894E+03 -0.3289E-02 -0.3920E-02
 -0.1089E+03 -0.1604E+03 -0.4107E-02 -0.3446E-02
 -0.1207E+03 -0.1435E+03 -0.4912E-02 -0.2836E-02
 -0.1334E+03 -0.1156E+03 -0.5700E-02 -0.2075E-02
 -0.1497E+03 -0.5358E+02 -0.6284E-02 -0.1108E-02
 -0.1555E+03  0.7191E+01 -0.6429E-02 -0.1055E-06
 -0.1519E+03  0.4775E+02 -0.6238E-02  0.1100E-02
 -0.1383E+03  0.9918E+02 -0.5735E-02  0.2087E-02
 -0.1219E+03  0.1349E+03 -0.5005E-02  0.2890E-02
 -0.1065E+03  0.1570E+03 -0.4198E-02  0.3522E-02
 -0.8223E+02  0.1809E+03 -0.3358E-02  0.4002E-02
 -0.4955E+02  0.2044E+03 -0.2478E-02  0.4292E-02
 -0.2321E+02  0.2167E+03 -0.1617E-02  0.4442E-02
 -0.1188E+02  0.2198E+03 -0.7948E-03  0.4508E-02
 -0.1523E+01  0.2207E+03 -0.3909E-07  0.4532E-02
  0.1032E+02  0.2196E+03  0.7964E-03  0.4517E-02
  0.4445E+02  0.2094E+03  0.1613E-02  0.4432E-02
  0.6134E+02  0.2018E+03  0.2434E-02  0.4217E-02
  0.7835E+02  0.1894E+03  0.3289E-02  0.3920E-02
  0.1089E+03  0.1604E+03  0.4107E-02  0.3446E-02
  0.1207E+03  0.1435E+03  0.4912E-02  0.2836E-02
  0.1334E+03  0.1156E+03  0.5700E-02  0.2075E-02
  0.1497E+03  0.5358E+02  0.6284E-02  0.1108E-02
  0.1555E+03 -0.7191E+01  0.6429E-02  0.1055E-06
