          S1          S2          D1          D2
 -0.8308E+02 -0.1960E+03 -0.7558E-11 -0.5102E-02
 -0.8948E+02 -0.1953E+03 -0.8355E-03 -0.4738E-02
 -0.1226E+03 -0.1877E+03 -0.1566E-02 -0.4304E-02
 -0.1251E+03 -0.1866E+03 -0.2230E-02 -0.3863E-02
 -0.1261E+03 -0.1859E+03 -0.2876E-02 -0.3428E-02
 -0.1268E+03 -0.1852E+03 -0.3543E-02 -0.2973E-02
 -0.1274E+03 -0.1843E+03 -0.4276E-02 -0.2469E-02
 -0.1279E+03 -0.1832E+03 -0.5138E-02 -0.1870E-02
 -0.1284E+03 -0.1816E+03 -0.6234E-02 -0.1100E-02
 -0.1286E+03 -0.1785E+03 -0.7776E-02  0.5665E-07
 -0.1274E+03 -0.1675E+03 -0.1022E-01  0.1803E-02
 -0.9055E+02 -0.7662E+01 -0.1139E-01  0.4147E-02
 -0.5255E+02  0.6423E+02 -0.1115E-01  0.6435E-02
  0.1393E+02  0.1751E+03 -0.7519E-02  0.6309E-02
  0.1883E+02  0.1801E+03 -0.5107E-02  0.6086E-02
  0.2270E+02  0.1828E+03 -0.3402E-02  0.5892E-02
  0.2832E+02  0.1854E+03 -0.2079E-02  0.5712E-02
  0.7233E+02  0.1947E+03 -0.9692E-03  0.5497E-02
  0.8308E+02  0.1960E+03 -0.4168E-08  0.5102E-02
  0.8948E+02  0.1953E+03  0.8355E-03  0.4738E-02
  0.1226E+03  0.1877E+03  0.1566E-02  0.4304E-02
  0.1251E+03  0.1866E+03  0.2230E-02  0.3863E-02
  0.1261E+03  0.1859E+03  0.2876E-02  0.3428E-02
  0.1268E+03  0.1852E+03  0.3543E-02  0.2973E-02
  0.1274E+03  0.1843E+03  0.4276E-02  0.2469E-02
  0.1279E+03  0.1832E+03  0.5138E-02  0.1870E-02
  0.1284E+03  0.1816E+03  0.6234E-02  0.1100E-02
  0.1286E+03  0.1785E+03  0.7776E-02 -0.5665E-07
  0.1274E+03  0.1675E+03  0.1022E-01 -0.1803E-02
  0.5747E+02 -0.1350E+03  0.9381E-02 -0.3415E-02
  0.4928E+02 -0.1531E+03  0.7262E-02 -0.4193E-02
  0.4353E+02 -0.1615E+03  0.5586E-02 -0.4687E-02
  0.3848E+02 -0.1666E+03  0.4220E-02 -0.5029E-02
  0.3303E+02 -0.1704E+03  0.3048E-02 -0.5279E-02
  0.2496E+02 -0.1741E+03  0.1987E-02 -0.5460E-02
 -0.7233E+02 -0.1947E+03  0.9693E-03 -0.5497E-02
 -0.8308E+02 -0.1960E+03 -0.7558E-11 -0.5102E-02
          S1          S2          D1          D2
 -0.1083E+03 -0.2926E+03 -0.1001E-08 -0.3417E-02
 -0.1208E+03 -0.2912E+03 -0.5642E-03 -0.3200E-02
 -0.1913E+03 -0.2757E+03 -0.1054E-02 -0.2896E-02
 -0.1954E+03 -0.2739E+03 -0.1493E-02 -0.2586E-02
 -0.1972E+03 -0.2726E+03 -0.1915E-02 -0.2283E-02
 -0.1985E+03 -0.2713E+03 -0.2346E-02 -0.1969E-02
 -0.1995E+03 -0.2698E+03 -0.2814E-02 -0.1625E-02
 -0.2004E+03 -0.2679E+03 -0.3359E-02 -0.1221E-02
 -0.2012E+03 -0.2652E+03 -0.4034E-02 -0.7109E-03
 -0.2015E+03 -0.2600E+03 -0.4962E-02 -0.3419E-07
 -0.1995E+03 -0.2423E+03 -0.6378E-02  0.1125E-02
 -0.1688E+03 -0.1090E+03 -0.7741E-02  0.2817E-02
 -0.1262E+03 -0.2786E+02 -0.9079E-02  0.5241E-02
  0.5064E+02  0.2728E+03 -0.5608E-02  0.4706E-02
  0.5687E+02  0.2792E+03 -0.3625E-02  0.4320E-02
  0.6193E+02  0.2827E+03 -0.2338E-02  0.4049E-02
  0.7099E+02  0.2869E+03 -0.1394E-02  0.3830E-02
  0.8309E+02  0.2901E+03 -0.6402E-03  0.3631E-02
  0.1083E+03  0.2926E+03 -0.9397E-08  0.3418E-02
  0.1208E+03  0.2912E+03  0.5642E-03  0.3200E-02
  0.1914E+03  0.2757E+03  0.1054E-02  0.2896E-02
  0.1954E+03  0.2739E+03  0.1493E-02  0.2586E-02
  0.1972E+03  0.2726E+03  0.1915E-02  0.2283E-02
  0.1985E+03  0.2713E+03  0.2346E-02  0.1969E-02
  0.1995E+03  0.2699E+03  0.2814E-02  0.1625E-02
  0.2004E+03  0.2679E+03  0.3359E-02  0.1221E-02
  0.2012E+03  0.2652E+03  0.4034E-02  0.7109E-03
  0.2015E+03  0.2600E+03  0.4962E-02  0.3419E-07
  0.1995E+03  0.2423E+03  0.6378E-02 -0.1125E-02
  0.9696E+02 -0.2050E+03  0.5828E-02 -0.2121E-02
  0.8205E+02 -0.2379E+03  0.4557E-02 -0.2631E-02
  0.7164E+02 -0.2531E+03  0.3521E-02 -0.2955E-02
  0.6364E+02 -0.2611E+03  0.2668E-02 -0.3179E-02
  0.5604E+02 -0.2665E+03  0.1932E-02 -0.3347E-02
  0.4670E+02 -0.2708E+03  0.1265E-02 -0.3475E-02
  0.2536E+02 -0.2760E+03  0.6286E-03 -0.3565E-02
 -0.1083E+03 -0.2926E+03 -0.1001E-08 -0.3417E-02
          S1          S2          D1          D2
 -0.1169E+03 -0.3373E+03  0.7124E-07 -0.2965E-02
 -0.1480E+03 -0.3337E+03 -0.4901E-03 -0.2779E-02
 -0.2175E+03 -0.3178E+03 -0.9168E-03 -0.2519E-02
 -0.2225E+03 -0.3156E+03 -0.1300E-02 -0.2252E-02
 -0.2248E+03 -0.3140E+03 -0.1669E-02 -0.1990E-02
 -0.2264E+03 -0.3124E+03 -0.2047E-02 -0.1718E-02
 -0.2276E+03 -0.3106E+03 -0.2457E-02 -0.1419E-02
 -0.2287E+03 -0.3083E+03 -0.2934E-02 -0.1067E-02
 -0.2296E+03 -0.3048E+03 -0.3529E-02 -0.6225E-03
 -0.2301E+03 -0.2986E+03 -0.4346E-02  0.1116E-07
 -0.2275E+03 -0.2764E+03 -0.5593E-02  0.9861E-03
 -0.1982E+03 -0.1480E+03 -0.6928E-02  0.2522E-02
 -0.1431E+03 -0.4440E+02 -0.8511E-02  0.4912E-02
  0.6971E+02  0.3181E+03 -0.5070E-02  0.4255E-02
  0.7647E+02  0.3250E+03 -0.3217E-02  0.3833E-02
  0.8153E+02  0.3286E+03 -0.2051E-02  0.3552E-02
  0.9054E+02  0.3327E+03 -0.1214E-02  0.3336E-02
  0.1027E+03  0.3359E+03 -0.5549E-03  0.3147E-02
  0.1192E+03  0.3372E+03  0.5813E-08  0.2966E-02
  0.1484E+03  0.3336E+03  0.4901E-03  0.2779E-02
  0.2175E+03  0.3179E+03  0.9167E-03  0.2519E-02
  0.2225E+03  0.3157E+03  0.1300E-02  0.2252E-02
  0.2248E+03  0.3141E+03  0.1669E-02  0.1989E-02
  0.2264E+03  0.3125E+03  0.2047E-02  0.1717E-02
  0.2276E+03  0.3107E+03  0.2457E-02  0.1419E-02
  0.2287E+03  0.3083E+03  0.2934E-02  0.1067E-02
  0.2296E+03  0.3049E+03  0.3529E-02  0.6224E-03
  0.2301E+03  0.2986E+03  0.4346E-02 -0.1117E-07
  0.2276E+03  0.2765E+03  0.5592E-02 -0.9861E-03
  0.1072E+03 -0.2538E+03  0.5009E-02 -0.1823E-02
  0.9078E+02 -0.2902E+03  0.3870E-02 -0.2235E-02
  0.7963E+02 -0.3065E+03  0.2969E-02 -0.2492E-02
  0.7099E+02 -0.3152E+03  0.2239E-02 -0.2669E-02
  0.6294E+02 -0.3208E+03  0.1616E-02 -0.2800E-02
  0.5381E+02 -0.3251E+03  0.1056E-02 -0.2902E-02
  0.3946E+02 -0.3288E+03  0.5252E-03 -0.2979E-02
 -0.1169E+03 -0.3373E+03  0.7124E-07 -0.2965E-02
          S1          S2          D1          D2
  0.7434E+01 -0.3631E+03  0.7813E-11 -0.2754E-02
 -0.1561E+03 -0.3528E+03 -0.4636E-03 -0.2629E-02
 -0.2307E+03 -0.3354E+03 -0.8678E-03 -0.2384E-02
 -0.2367E+03 -0.3328E+03 -0.1230E-02 -0.2130E-02
 -0.2394E+03 -0.3308E+03 -0.1578E-02 -0.1881E-02
 -0.2413E+03 -0.3290E+03 -0.1933E-02 -0.1622E-02
 -0.2428E+03 -0.3268E+03 -0.2317E-02 -0.1338E-02
 -0.2441E+03 -0.3241E+03 -0.2762E-02 -0.1005E-02
 -0.2451E+03 -0.3202E+03 -0.3316E-02 -0.5847E-03
 -0.2456E+03 -0.3131E+03 -0.4071E-02 -0.2802E-08
 -0.2427E+03 -0.2873E+03 -0.5208E-02  0.9183E-03
 -0.2144E+03 -0.1626E+03 -0.6444E-02  0.2345E-02
 -0.1425E+03 -0.2963E+02 -0.7972E-02  0.4601E-02
  0.7358E+02  0.3388E+03 -0.4746E-02  0.3982E-02
  0.8058E+02  0.3460E+03 -0.3015E-02  0.3593E-02
  0.8567E+02  0.3496E+03 -0.1924E-02  0.3332E-02
  0.9412E+02  0.3534E+03 -0.1141E-02  0.3134E-02
  0.1059E+03  0.3565E+03 -0.5219E-03  0.2960E-02
  0.1190E+03  0.3577E+03  0.2356E-08  0.2796E-02
  0.1569E+03  0.3526E+03  0.4637E-03  0.2630E-02
  0.2308E+03  0.3356E+03  0.8674E-03  0.2383E-02
  0.2367E+03  0.3330E+03  0.1229E-02  0.2129E-02
  0.2395E+03  0.3311E+03  0.1577E-02  0.1880E-02
  0.2414E+03  0.3292E+03  0.1932E-02  0.1621E-02
  0.2428E+03  0.3271E+03  0.2316E-02  0.1338E-02
  0.2441E+03  0.3244E+03  0.2761E-02  0.1005E-02
  0.2451E+03  0.3204E+03  0.3315E-02  0.5846E-03
  0.2457E+03  0.3133E+03  0.4070E-02  0.2863E-08
  0.2427E+03  0.2875E+03  0.5208E-02 -0.9183E-03
  0.1149E+03 -0.2804E+03  0.4609E-02 -0.1677E-02
  0.9669E+02 -0.3208E+03  0.3547E-02 -0.2048E-02
  0.8458E+02 -0.3384E+03  0.2713E-02 -0.2277E-02
  0.7529E+02 -0.3478E+03  0.2042E-02 -0.2433E-02
  0.6689E+02 -0.3537E+03  0.1472E-02 -0.2549E-02
  0.5792E+02 -0.3579E+03  0.9604E-03 -0.2639E-02
  0.4598E+02 -0.3610E+03  0.4777E-03 -0.2709E-02
  0.7434E+01 -0.3631E+03  0.7813E-11 -0.2754E-02
          S1          S2          D1          D2
  0.3738E+02 -0.3833E+03  0.5938E-10 -0.2609E-02
 -0.1432E+03 -0.3623E+03 -0.4549E-03 -0.2580E-02
 -0.2387E+03 -0.3407E+03 -0.8513E-03 -0.2339E-02
 -0.2458E+03 -0.3375E+03 -0.1204E-02 -0.2086E-02
 -0.2491E+03 -0.3352E+03 -0.1542E-02 -0.1837E-02
 -0.2513E+03 -0.3331E+03 -0.1884E-02 -0.1581E-02
 -0.2530E+03 -0.3306E+03 -0.2253E-02 -0.1301E-02
 -0.2544E+03 -0.3276E+03 -0.2677E-02 -0.9743E-03
 -0.2555E+03 -0.3232E+03 -0.3200E-02 -0.5641E-03
 -0.2561E+03 -0.3152E+03 -0.3904E-02  0.6802E-08
 -0.2527E+03 -0.2860E+03 -0.4943E-02  0.8716E-03
 -0.2255E+03 -0.1654E+03 -0.6047E-02  0.2201E-02
 -0.1544E+03 -0.3344E+02 -0.7396E-02  0.4266E-02
  0.6822E+02  0.3469E+03 -0.4487E-02  0.3765E-02
  0.7541E+02  0.3543E+03 -0.2884E-02  0.3436E-02
  0.8063E+02  0.3579E+03 -0.1854E-02  0.3211E-02
  0.8885E+02  0.3617E+03 -0.1105E-02  0.3036E-02
  0.1003E+03  0.3647E+03 -0.5081E-03  0.2881E-02
  0.1130E+03  0.3658E+03 -0.1743E-08  0.2734E-02
  0.1473E+03  0.3612E+03  0.4554E-03  0.2583E-02
  0.2388E+03  0.3410E+03  0.8506E-03  0.2337E-02
  0.2458E+03  0.3378E+03  0.1203E-02  0.2084E-02
  0.2491E+03  0.3356E+03  0.1541E-02  0.1836E-02
  0.2513E+03  0.3334E+03  0.1883E-02  0.1580E-02
  0.2530E+03  0.3309E+03  0.2252E-02  0.1300E-02
  0.2544E+03  0.3279E+03  0.2676E-02  0.9739E-03
  0.2556E+03  0.3235E+03  0.3199E-02  0.5639E-03
  0.2562E+03  0.3155E+03  0.3903E-02 -0.6816E-08
  0.2528E+03  0.2862E+03  0.4943E-02 -0.8715E-03
  0.1227E+03 -0.2990E+03  0.4320E-02 -0.1572E-02
  0.1033E+03 -0.3418E+03  0.3326E-02 -0.1920E-02
  0.9067E+02 -0.3602E+03  0.2545E-02 -0.2135E-02
  0.8129E+02 -0.3697E+03  0.1916E-02 -0.2284E-02
  0.7314E+02 -0.3755E+03  0.1382E-02 -0.2394E-02
  0.6488E+02 -0.3793E+03  0.9033E-03 -0.2482E-02
  0.5489E+02 -0.3820E+03  0.4502E-03 -0.2553E-02
  0.3738E+02 -0.3833E+03  0.5938E-10 -0.2609E-02
          S1          S2          D1          D2
  0.5183E+02 -0.3976E+03  0.6365E-08 -0.2515E-02
 -0.1534E+02 -0.3902E+03 -0.4488E-03 -0.2545E-02
 -0.2438E+03 -0.3397E+03 -0.8496E-03 -0.2334E-02
 -0.2528E+03 -0.3357E+03 -0.1199E-02 -0.2076E-02
 -0.2567E+03 -0.3330E+03 -0.1530E-02 -0.1824E-02
 -0.2592E+03 -0.3304E+03 -0.1864E-02 -0.1565E-02
 -0.2612E+03 -0.3277E+03 -0.2220E-02 -0.1282E-02
 -0.2627E+03 -0.3243E+03 -0.2626E-02 -0.9560E-03
 -0.2640E+03 -0.3194E+03 -0.3122E-02 -0.5503E-03
 -0.2647E+03 -0.3107E+03 -0.3778E-02  0.3975E-09
 -0.2608E+03 -0.2775E+03 -0.4720E-02  0.8323E-03
 -0.2350E+03 -0.1627E+03 -0.5688E-02  0.2070E-02
 -0.1485E+03 -0.3901E+01 -0.6829E-02  0.3938E-02
  0.5724E+02  0.3479E+03 -0.4262E-02  0.3576E-02
  0.6469E+02  0.3555E+03 -0.2786E-02  0.3320E-02
  0.7016E+02  0.3593E+03 -0.1811E-02  0.3137E-02
  0.7880E+02  0.3632E+03 -0.1088E-02  0.2989E-02
  0.9028E+02  0.3664E+03 -0.5032E-03  0.2854E-02
  0.1014E+03  0.3673E+03  0.1812E-09  0.2723E-02
  0.1305E+03  0.3636E+03  0.4560E-03  0.2586E-02
  0.2439E+03  0.3399E+03  0.8491E-03  0.2333E-02
  0.2528E+03  0.3359E+03  0.1198E-02  0.2075E-02
  0.2567E+03  0.3332E+03  0.1530E-02  0.1823E-02
  0.2592E+03  0.3307E+03  0.1863E-02  0.1564E-02
  0.2612E+03  0.3279E+03  0.2220E-02  0.1282E-02
  0.2628E+03  0.3245E+03  0.2626E-02  0.9557E-03
  0.2640E+03  0.3196E+03  0.3121E-02  0.5502E-03
  0.2647E+03  0.3109E+03  0.3778E-02 -0.4367E-09
  0.2608E+03  0.2777E+03  0.4720E-02 -0.8323E-03
  0.1314E+03 -0.3126E+03  0.4078E-02 -0.1484E-02
  0.1113E+03 -0.3571E+03  0.3150E-02 -0.1819E-02
  0.9820E+02 -0.3762E+03  0.2416E-02 -0.2028E-02
  0.8907E+02 -0.3854E+03  0.1823E-02 -0.2173E-02
  0.8146E+02 -0.3908E+03  0.1319E-02 -0.2284E-02
  0.7403E+02 -0.3942E+03  0.8641E-03 -0.2374E-02
  0.6545E+02 -0.3965E+03  0.4321E-03 -0.2451E-02
  0.5183E+02 -0.3976E+03  0.6365E-08 -0.2515E-02
