          S1          S2          D1          D2
 -0.8523E+02 -0.8773E+02  0.7698E-08 -0.1140E-01
 -0.9024E+02 -0.8731E+02 -0.1708E-02 -0.9688E-02
 -0.9520E+02 -0.8597E+02 -0.3018E-02 -0.8291E-02
 -0.1018E+03 -0.8281E+02 -0.4078E-02 -0.7063E-02
 -0.1065E+03 -0.7953E+02 -0.4969E-02 -0.5922E-02
 -0.1125E+03 -0.7354E+02 -0.5739E-02 -0.4816E-02
 -0.1163E+03 -0.6814E+02 -0.6425E-02 -0.3709E-02
 -0.1200E+03 -0.6013E+02 -0.7050E-02 -0.2566E-02
 -0.1219E+03 -0.5347E+02 -0.7615E-02 -0.1343E-02
 -0.1222E+03 -0.5011E+02 -0.8184E-02  0.1248E-08
 -0.1217E+03 -0.4501E+02 -0.8791E-02  0.1550E-02
 -0.1198E+03 -0.3794E+02 -0.9435E-02  0.3434E-02
 -0.1173E+03 -0.3249E+02 -0.1015E-01  0.5861E-02
 -0.1137E+03 -0.2737E+02 -0.1103E-01  0.9252E-02
 -0.1048E+03 -0.1879E+02 -0.1214E-01  0.1446E-01
 -0.4284E+01  0.5422E+02 -0.1018E-01  0.1764E-01
  0.1442E+03  0.1143E+03 -0.5883E-02  0.1616E-01
  0.1558E+03  0.1179E+03 -0.1950E-02  0.1106E-01
  0.1581E+03  0.1181E+03  0.4786E-06  0.8464E-02
  0.1593E+03  0.1180E+03  0.1208E-02  0.6841E-02
  0.1603E+03  0.1178E+03  0.2066E-02  0.5678E-02
  0.1615E+03  0.1172E+03  0.2744E-02  0.4751E-02
  0.1641E+03  0.1154E+03  0.3317E-02  0.3952E-02
  0.1715E+03  0.1079E+03  0.3816E-02  0.3203E-02
  0.1763E+03  0.1010E+03  0.4262E-02  0.2460E-02
  0.1799E+03  0.9340E+02  0.4676E-02  0.1702E-02
  0.1826E+03  0.8331E+02  0.5069E-02  0.8941E-03
  0.1829E+03  0.8047E+02  0.5468E-02 -0.4049E-06
  0.1828E+03  0.7930E+02  0.5925E-02 -0.1045E-02
  0.1825E+03  0.7833E+02  0.6492E-02 -0.2362E-02
  0.1820E+03  0.7722E+02  0.7278E-02 -0.4204E-02
  0.1808E+03  0.7553E+02  0.8518E-02 -0.7148E-02
  0.1754E+03  0.7046E+02  0.1093E-01 -0.1303E-01
  0.4283E+01 -0.5422E+02  0.1018E-01 -0.1764E-01
 -0.6651E+02 -0.8365E+02  0.6123E-02 -0.1682E-01
 -0.7846E+02 -0.8711E+02  0.2406E-02 -0.1365E-01
 -0.8523E+02 -0.8773E+02  0.7698E-08 -0.1140E-01
          S1          S2          D1          D2
 -0.6431E+02 -0.1207E+03  0.6362E-11 -0.8286E-02
 -0.7214E+02 -0.1200E+03 -0.1328E-02 -0.7534E-02
 -0.8258E+02 -0.1171E+03 -0.2474E-02 -0.6797E-02
 -0.1094E+03 -0.1045E+03 -0.3443E-02 -0.5963E-02
 -0.1253E+03 -0.9318E+02 -0.4232E-02 -0.5043E-02
 -0.1320E+03 -0.8652E+02 -0.4886E-02 -0.4100E-02
 -0.1361E+03 -0.8070E+02 -0.5473E-02 -0.3160E-02
 -0.1403E+03 -0.7159E+02 -0.6013E-02 -0.2188E-02
 -0.1441E+03 -0.5815E+02 -0.6480E-02 -0.1143E-02
 -0.1447E+03 -0.5083E+02 -0.6911E-02 -0.7680E-08
 -0.1433E+03 -0.3759E+02 -0.7317E-02  0.1290E-02
 -0.1370E+03 -0.1266E+02 -0.7554E-02  0.2749E-02
 -0.1317E+03 -0.1103E+01 -0.7632E-02  0.4406E-02
 -0.1247E+03  0.8818E+01 -0.7571E-02  0.6353E-02
 -0.1095E+03  0.2358E+02 -0.7269E-02  0.8663E-02
 -0.1021E+02  0.9609E+02 -0.5661E-02  0.9806E-02
  0.1981E+03  0.1782E+03 -0.3429E-02  0.9420E-02
  0.2235E+03  0.1862E+03 -0.1201E-02  0.6813E-02
  0.2280E+03  0.1866E+03  0.1391E-06  0.5358E-02
  0.2307E+03  0.1864E+03  0.7767E-03  0.4403E-02
  0.2330E+03  0.1858E+03  0.1345E-02  0.3696E-02
  0.2360E+03  0.1844E+03  0.1801E-02  0.3119E-02
  0.2469E+03  0.1763E+03  0.2188E-02  0.2608E-02
  0.2600E+03  0.1634E+03  0.2518E-02  0.2114E-02
  0.2673E+03  0.1529E+03  0.2812E-02  0.1623E-02
  0.2727E+03  0.1413E+03  0.3085E-02  0.1123E-02
  0.2773E+03  0.1236E+03  0.3343E-02  0.5901E-03
  0.2788E+03  0.1106E+03  0.3587E-02 -0.1639E-06
  0.2786E+03  0.1075E+03  0.3852E-02 -0.6797E-03
  0.2780E+03  0.1054E+03  0.4173E-02 -0.1520E-02
  0.2769E+03  0.1031E+03  0.4600E-02 -0.2657E-02
  0.2746E+03  0.9991E+02  0.5241E-02 -0.4398E-02
  0.2652E+03  0.9095E+02  0.6376E-02 -0.7598E-02
  0.1021E+02 -0.9609E+02  0.5661E-02 -0.9806E-02
 -0.3175E+02 -0.1141E+03  0.3548E-02 -0.9750E-02
 -0.4968E+02 -0.1192E+03  0.1597E-02 -0.9056E-02
 -0.6431E+02 -0.1207E+03  0.6362E-11 -0.8286E-02
          S1          S2          D1          D2
 -0.6576E+02 -0.1396E+03 -0.6954E-10 -0.7164E-02
 -0.7433E+02 -0.1389E+03 -0.1160E-02 -0.6581E-02
 -0.8478E+02 -0.1359E+03 -0.2182E-02 -0.5995E-02
 -0.1198E+03 -0.1190E+03 -0.3068E-02 -0.5314E-02
 -0.1408E+03 -0.1045E+03 -0.3769E-02 -0.4492E-02
 -0.1475E+03 -0.9785E+02 -0.4354E-02 -0.3654E-02
 -0.1518E+03 -0.9174E+02 -0.4883E-02 -0.2819E-02
 -0.1563E+03 -0.8193E+02 -0.5374E-02 -0.1956E-02
 -0.1593E+03 -0.7120E+02 -0.5819E-02 -0.1026E-02
 -0.1599E+03 -0.6384E+02 -0.6252E-02  0.4086E-08
 -0.1583E+03 -0.4866E+02 -0.6680E-02  0.1178E-02
 -0.1487E+03 -0.9876E+01 -0.6893E-02  0.2509E-02
 -0.1412E+03  0.6284E+01 -0.6905E-02  0.3986E-02
 -0.1311E+03  0.2060E+02 -0.6738E-02  0.5654E-02
 -0.1084E+03  0.4266E+02 -0.6282E-02  0.7486E-02
 -0.9221E+01  0.1157E+03 -0.4770E-02  0.8261E-02
  0.2116E+03  0.2009E+03 -0.2937E-02  0.8069E-02
  0.2698E+03  0.2202E+03 -0.1021E-02  0.5794E-02
  0.2753E+03  0.2207E+03 -0.2329E-06  0.4531E-02
  0.2783E+03  0.2205E+03  0.6543E-03  0.3710E-02
  0.2807E+03  0.2198E+03  0.1131E-02  0.3106E-02
  0.2837E+03  0.2184E+03  0.1511E-02  0.2616E-02
  0.2928E+03  0.2116E+03  0.1835E-02  0.2187E-02
  0.3097E+03  0.1950E+03  0.2112E-02  0.1773E-02
  0.3189E+03  0.1819E+03  0.2359E-02  0.1361E-02
  0.3255E+03  0.1678E+03  0.2587E-02  0.9412E-03
  0.3309E+03  0.1467E+03  0.2802E-02  0.4946E-03
  0.3323E+03  0.1347E+03  0.3009E-02  0.5167E-07
  0.3321E+03  0.1314E+03  0.3237E-02 -0.5712E-03
  0.3314E+03  0.1290E+03  0.3515E-02 -0.1279E-02
  0.3302E+03  0.1263E+03  0.3887E-02 -0.2244E-02
  0.3273E+03  0.1224E+03  0.4451E-02 -0.3735E-02
  0.3145E+03  0.1102E+03  0.5460E-02 -0.6506E-02
  0.9204E+01 -0.1157E+03  0.4769E-02 -0.8261E-02
 -0.2602E+02 -0.1313E+03  0.2988E-02 -0.8209E-02
 -0.4936E+02 -0.1378E+03  0.1365E-02 -0.7741E-02
 -0.6576E+02 -0.1396E+03 -0.6954E-10 -0.7164E-02
          S1          S2          D1          D2
 -0.7148E+02 -0.1579E+03 -0.4758E-11 -0.6332E-02
 -0.8037E+02 -0.1572E+03 -0.1029E-02 -0.5836E-02
 -0.9052E+02 -0.1544E+03 -0.1943E-02 -0.5339E-02
 -0.1302E+03 -0.1344E+03 -0.2754E-02 -0.4771E-02
 -0.1563E+03 -0.1168E+03 -0.3383E-02 -0.4032E-02
 -0.1632E+03 -0.1100E+03 -0.3913E-02 -0.3284E-02
 -0.1679E+03 -0.1034E+03 -0.4395E-02 -0.2537E-02
 -0.1728E+03 -0.9248E+02 -0.4843E-02 -0.1763E-02
 -0.1759E+03 -0.8140E+02 -0.5255E-02 -0.9266E-03
 -0.1766E+03 -0.7366E+02 -0.5662E-02 -0.4229E-08
 -0.1750E+03 -0.5895E+02 -0.6073E-02  0.1071E-02
 -0.1628E+03 -0.1055E+02 -0.6291E-02  0.2290E-02
 -0.1535E+03  0.9717E+01 -0.6287E-02  0.3630E-02
 -0.1409E+03  0.2758E+02 -0.6097E-02  0.5116E-02
 -0.1081E+03  0.5891E+02 -0.5607E-02  0.6681E-02
 -0.9657E+01  0.1321E+03 -0.4193E-02  0.7262E-02
  0.7667E+02  0.1666E+03 -0.2624E-02  0.7210E-02
  0.2923E+03  0.2410E+03 -0.9308E-03  0.5279E-02
  0.2988E+03  0.2416E+03 -0.5875E-08  0.4139E-02
  0.3023E+03  0.2414E+03  0.5983E-03  0.3394E-02
  0.3049E+03  0.2406E+03  0.1035E-02  0.2844E-02
  0.3079E+03  0.2392E+03  0.1384E-02  0.2398E-02
  0.3157E+03  0.2334E+03  0.1684E-02  0.2007E-02
  0.3367E+03  0.2128E+03  0.1941E-02  0.1629E-02
  0.3477E+03  0.1972E+03  0.2167E-02  0.1251E-02
  0.3552E+03  0.1811E+03  0.2375E-02  0.8640E-03
  0.3611E+03  0.1582E+03  0.2570E-02  0.4536E-03
  0.3626E+03  0.1454E+03  0.2758E-02  0.3393E-07
  0.3623E+03  0.1417E+03  0.2965E-02 -0.5230E-03
  0.3616E+03  0.1389E+03  0.3216E-02 -0.1171E-02
  0.3601E+03  0.1357E+03  0.3550E-02 -0.2050E-02
  0.3565E+03  0.1307E+03  0.4052E-02 -0.3400E-02
  0.3387E+03  0.1140E+03  0.4928E-02 -0.5873E-02
  0.9623E+01 -0.1321E+03  0.4193E-02 -0.7262E-02
 -0.2490E+02 -0.1476E+03  0.2627E-02 -0.7219E-02
 -0.5577E+02 -0.1562E+03  0.1204E-02 -0.6825E-02
 -0.7148E+02 -0.1579E+03 -0.4758E-11 -0.6332E-02
          S1          S2          D1          D2
 -0.7893E+02 -0.1754E+03 -0.3805E-10 -0.5700E-02
 -0.8796E+02 -0.1747E+03 -0.9271E-03 -0.5258E-02
 -0.9776E+02 -0.1720E+03 -0.1753E-02 -0.4818E-02
 -0.1393E+03 -0.1504E+03 -0.2502E-02 -0.4333E-02
 -0.1712E+03 -0.1295E+03 -0.3073E-02 -0.3662E-02
 -0.1784E+03 -0.1223E+03 -0.3558E-02 -0.2986E-02
 -0.1835E+03 -0.1150E+03 -0.4001E-02 -0.2310E-02
 -0.1893E+03 -0.1023E+03 -0.4415E-02 -0.1607E-02
 -0.1929E+03 -0.8941E+02 -0.4792E-02 -0.8449E-03
 -0.1936E+03 -0.8119E+02 -0.5164E-02 -0.1051E-08
 -0.1922E+03 -0.6720E+02 -0.5545E-02  0.9776E-03
 -0.1780E+03 -0.1285E+02 -0.5771E-02  0.2101E-02
 -0.1669E+03  0.1119E+02 -0.5769E-02  0.3331E-02
 -0.1522E+03  0.3199E+02 -0.5584E-02  0.4686E-02
 -0.9998E+02  0.8105E+02 -0.5091E-02  0.6063E-02
 -0.1305E+02  0.1456E+03 -0.3770E-02  0.6530E-02
  0.2420E+02  0.1625E+03 -0.2369E-02  0.6508E-02
  0.3033E+03  0.2554E+03 -0.8732E-03  0.4952E-02
  0.3110E+03  0.2562E+03 -0.1814E-07  0.3903E-02
  0.3150E+03  0.2559E+03  0.5661E-03  0.3211E-02
  0.3180E+03  0.2551E+03  0.9816E-03  0.2697E-02
  0.3212E+03  0.2535E+03  0.1315E-02  0.2278E-02
  0.3302E+03  0.2469E+03  0.1602E-02  0.1908E-02
  0.3544E+03  0.2231E+03  0.1846E-02  0.1550E-02
  0.3664E+03  0.2061E+03  0.2060E-02  0.1189E-02
  0.3744E+03  0.1889E+03  0.2257E-02  0.8210E-03
  0.3807E+03  0.1646E+03  0.2440E-02  0.4306E-03
  0.3825E+03  0.1497E+03  0.2615E-02 -0.2261E-06
  0.3821E+03  0.1455E+03  0.2805E-02 -0.4949E-03
  0.3812E+03  0.1423E+03  0.3035E-02 -0.1105E-02
  0.3795E+03  0.1386E+03  0.3339E-02 -0.1928E-02
  0.3753E+03  0.1328E+03  0.3789E-02 -0.3179E-02
  0.3532E+03  0.1119E+03  0.4550E-02 -0.5423E-02
  0.1302E+02 -0.1456E+03  0.3770E-02 -0.6530E-02
 -0.2277E+02 -0.1620E+03  0.2369E-02 -0.6507E-02
 -0.6448E+02 -0.1740E+03  0.1084E-02 -0.6148E-02
 -0.7893E+02 -0.1754E+03 -0.3805E-10 -0.5700E-02
          S1          S2          D1          D2
  0.1267E+02 -0.5208E+03 -0.3225E-08 -0.1920E-02
 -0.1467E+02 -0.5182E+03 -0.3385E-03 -0.1920E-02
 -0.6571E+02 -0.5038E+03 -0.6896E-03 -0.1895E-02
 -0.1437E+03 -0.4676E+03 -0.1049E-02 -0.1816E-02
 -0.2414E+03 -0.3987E+03 -0.1396E-02 -0.1663E-02
 -0.2878E+03 -0.3522E+03 -0.1714E-02 -0.1438E-02
 -0.3220E+03 -0.3038E+03 -0.2011E-02 -0.1161E-02
 -0.3456E+03 -0.2527E+03 -0.2285E-02 -0.8318E-03
 -0.3705E+03 -0.1551E+03 -0.2514E-02 -0.4433E-03
 -0.3869E+03  0.3404E+02 -0.2584E-02 -0.3518E-07
 -0.3727E+03  0.1755E+03 -0.2477E-02  0.4368E-03
 -0.3550E+03  0.2448E+03 -0.2252E-02  0.8196E-03
 -0.3291E+03  0.2998E+03 -0.1991E-02  0.1150E-02
 -0.2875E+03  0.3593E+03 -0.1698E-02  0.1425E-02
 -0.2397E+03  0.4070E+03 -0.1380E-02  0.1644E-02
 -0.1445E+03  0.4700E+03 -0.1043E-02  0.1807E-02
 -0.6331E+02  0.5111E+03 -0.6814E-03  0.1872E-02
 -0.3566E+02  0.5187E+03 -0.3359E-03  0.1905E-02
 -0.1263E+02  0.5207E+03 -0.2524E-07  0.1920E-02
  0.1480E+02  0.5182E+03  0.3386E-03  0.1920E-02
  0.6584E+02  0.5038E+03  0.6897E-03  0.1895E-02
  0.1439E+03  0.4675E+03  0.1049E-02  0.1816E-02
  0.2418E+03  0.3984E+03  0.1395E-02  0.1663E-02
