
*******   STEP   1      *** NEFF=10 CALCULATION                
    1   0.125E-10   0.563E-08   0.769E-11

*******   STEP   2      *** NEFF=10 CALCULATION                
    1   0.281E-02   0.197E+01   0.834E-01
    2   0.600E-02   0.185E+01   0.582E-01
    3   0.804E-02   0.164E+01   0.358E-01
    4   0.760E-02   0.148E+01   0.232E-01
    5   0.670E-02   0.136E+01   0.159E-01
    6   0.596E-02   0.124E+01   0.115E-01
    7   0.543E-02   0.112E+01   0.882E-02
    8   0.503E-02   0.101E+01   0.704E-02
    9   0.550E-02   0.896E+00   0.545E-02
   10   0.512E-02   0.777E+00   0.444E-02
   11   0.461E-02   0.667E+00   0.368E-02
   12   0.410E-02   0.567E+00   0.307E-02
   13   0.305E-02   0.480E+00   0.265E-02
   14   0.310E-02   0.415E+00   0.224E-02
   15   0.273E-02   0.350E+00   0.189E-02
   16   0.233E-02   0.293E+00   0.159E-02
   17   0.198E-02   0.245E+00   0.132E-02
   18   0.167E-02   0.205E+00   0.110E-02
   19   0.140E-02   0.171E+00   0.914E-03
   20   0.118E-02   0.143E+00   0.766E-03
   21   0.986E-03   0.119E+00   0.648E-03
   22   0.826E-03   0.992E-01   0.539E-03
   23   0.690E-03   0.827E-01   0.441E-03
   24   0.576E-03   0.689E-01   0.368E-03
   25   0.481E-03   0.574E-01   0.309E-03
   26   0.401E-03   0.479E-01   0.260E-03
   27   0.334E-03   0.399E-01   0.228E-03
   28   0.279E-03   0.332E-01   0.188E-03
   29   0.233E-03   0.277E-01   0.146E-03
   30   0.194E-03   0.231E-01   0.129E-03
   31   0.162E-03   0.192E-01   0.108E-03
   32   0.134E-03   0.160E-01   0.900E-04
   33   0.112E-03   0.133E-01   0.919E-04
   34   0.934E-04   0.111E-01   0.729E-04
   35   0.779E-04   0.925E-02   0.486E-04
   36   0.650E-04   0.770E-02   0.563E-04
   37   0.541E-04   0.641E-02   0.447E-04
   38   0.449E-04   0.534E-02   0.345E-04
   39   0.374E-04   0.445E-02   0.500E-04
   40   0.312E-04   0.371E-02   0.360E-04
   41   0.261E-04   0.309E-02   0.189E-04
   42   0.218E-04   0.257E-02   0.373E-04
   43   0.181E-04   0.214E-02   0.258E-04
   44   0.150E-04   0.178E-02   0.178E-04
   45   0.125E-04   0.149E-02   0.357E-04
   46   0.104E-04   0.124E-02   0.229E-04
   47   0.873E-05   0.103E-02   0.125E-04
   48   0.733E-05   0.860E-03   0.300E-04

*******   STEP   3      *** NEFF=10 CALCULATION                
    1   0.164E-01   0.144E+01   0.508E-01
    2   0.115E-01   0.139E+01   0.325E-01
    3   0.968E-02   0.121E+01   0.207E-01
    4   0.834E-02   0.103E+01   0.139E-01
    5   0.724E-02   0.872E+00   0.972E-02
    6   0.625E-02   0.726E+00   0.701E-02
    7   0.535E-02   0.597E+00   0.517E-02
    8   0.452E-02   0.486E+00   0.387E-02
    9   0.376E-02   0.393E+00   0.294E-02
   10   0.309E-02   0.316E+00   0.225E-02
   11   0.252E-02   0.253E+00   0.173E-02
   12   0.204E-02   0.203E+00   0.135E-02
   13   0.205E-02   0.161E+00   0.964E-03
   14   0.164E-02   0.121E+00   0.678E-03
   15   0.123E-02   0.883E-01   0.478E-03
   16   0.902E-03   0.640E-01   0.340E-03
   17   0.656E-03   0.462E-01   0.245E-03
   18   0.474E-03   0.333E-01   0.176E-03
   19   0.342E-03   0.239E-01   0.125E-03
   20   0.246E-03   0.172E-01   0.907E-04
   21   0.177E-03   0.123E-01   0.654E-04
   22   0.127E-03   0.881E-02   0.465E-04
   23   0.908E-04   0.632E-02   0.370E-04
   24   0.650E-04   0.453E-02   0.273E-04
   25   0.466E-04   0.325E-02   0.171E-04
   26   0.334E-04   0.233E-02   0.164E-04
   27   0.240E-04   0.167E-02   0.130E-04
   28   0.173E-04   0.120E-02   0.656E-05
   29   0.124E-04   0.858E-03   0.105E-04

*******   STEP   4      *** NEFF=10 CALCULATION                
    1   0.210E-01   0.168E+01   0.125E+00
    2   0.120E-02   0.199E+01   0.140E+00
    3   0.265E-04   0.200E+01   0.114E+00
    4   0.120E-01   0.115E+01   0.449E-01
    5   0.685E-02   0.426E+00   0.178E-01
    6   0.330E-02   0.270E+00   0.775E-02
    7   0.191E-02   0.208E+00   0.393E-02
    8   0.139E-02   0.172E+00   0.250E-02
    9   0.139E-02   0.144E+00   0.179E-02
   10   0.113E-02   0.117E+00   0.176E-02
   11   0.916E-03   0.957E-01   0.138E-02
   12   0.767E-03   0.780E-01   0.948E-03
   13   0.618E-03   0.634E-01   0.830E-03
   14   0.489E-03   0.517E-01   0.740E-03
   15   0.399E-03   0.420E-01   0.551E-03
   16   0.328E-03   0.341E-01   0.408E-03
   17   0.264E-03   0.277E-01   0.349E-03
   18   0.214E-03   0.226E-01   0.289E-03
   19   0.175E-03   0.184E-01   0.223E-03
   20   0.143E-03   0.149E-01   0.181E-03
   21   0.115E-03   0.121E-01   0.154E-03
   22   0.931E-04   0.985E-02   0.123E-03
   23   0.760E-04   0.801E-02   0.965E-04
   24   0.617E-04   0.651E-02   0.786E-04
   25   0.500E-04   0.529E-02   0.651E-04
   26   0.408E-04   0.430E-02   0.523E-04
   27   0.332E-04   0.350E-02   0.417E-04
   28   0.269E-04   0.284E-02   0.346E-04
   29   0.218E-04   0.231E-02   0.290E-04
   30   0.178E-04   0.188E-02   0.233E-04
   31   0.144E-04   0.153E-02   0.186E-04
   32   0.117E-04   0.124E-02   0.157E-04
   33   0.954E-05   0.101E-02   0.125E-04
   34   0.777E-05   0.820E-03   0.972E-05

*******   STEP   5      *** NEFF=10 CALCULATION                
    1   0.147E-01   0.598E+00   0.304E-01
    2   0.348E-02   0.227E+00   0.545E-02
    3   0.146E-02   0.177E+00   0.297E-02
    4   0.116E-02   0.149E+00   0.245E-02
    5   0.982E-03   0.126E+00   0.207E-02
    6   0.976E-03   0.107E+00   0.170E-02
    7   0.824E-03   0.879E-01   0.139E-02
    8   0.676E-03   0.717E-01   0.113E-02
    9   0.551E-03   0.584E-01   0.917E-03
   10   0.449E-03   0.476E-01   0.746E-03
   11   0.365E-03   0.387E-01   0.605E-03
   12   0.297E-03   0.315E-01   0.492E-03
   13   0.242E-03   0.257E-01   0.402E-03
   14   0.197E-03   0.209E-01   0.326E-03
   15   0.160E-03   0.170E-01   0.265E-03
   16   0.130E-03   0.139E-01   0.218E-03
   17   0.106E-03   0.113E-01   0.177E-03
   18   0.863E-04   0.918E-02   0.143E-03
   19   0.702E-04   0.747E-02   0.119E-03
   20   0.571E-04   0.608E-02   0.955E-04
   21   0.465E-04   0.495E-02   0.767E-04
   22   0.379E-04   0.403E-02   0.647E-04
   23   0.308E-04   0.328E-02   0.525E-04
   24   0.251E-04   0.267E-02   0.423E-04
   25   0.204E-04   0.217E-02   0.370E-04
   26   0.166E-04   0.177E-02   0.292E-04
   27   0.136E-04   0.144E-02   0.222E-04
   28   0.110E-04   0.117E-02   0.210E-04
   29   0.897E-05   0.955E-03   0.169E-04

*******   STEP   6      *** NEFF=10 CALCULATION                
    1   0.199E-01   0.554E+00   0.289E-01
    2   0.112E-01   0.465E+00   0.186E-01
    3   0.724E-02   0.369E+00   0.136E-01
    4   0.498E-02   0.287E+00   0.962E-02
    5   0.351E-02   0.221E+00   0.687E-02
    6   0.250E-02   0.168E+00   0.495E-02
    7   0.181E-02   0.128E+00   0.360E-02
    8   0.177E-02   0.973E-01   0.228E-02
