          S1          S2          D1          D2
  0.1076E+03 -0.2608E+03 -0.1816E-06 -0.3835E-02
  0.1009E+03 -0.2602E+03 -0.7274E-03 -0.4126E-02
  0.9205E+02 -0.2578E+03 -0.1623E-02 -0.4459E-02
  0.8078E+02 -0.2524E+03 -0.2805E-02 -0.4859E-02
  0.6423E+02 -0.2406E+03 -0.4495E-02 -0.5357E-02
 -0.3696E+02 -0.1333E+03 -0.6719E-02 -0.5638E-02
 -0.1060E+03 -0.4474E+02 -0.7588E-02 -0.4381E-02
 -0.1331E+03  0.1996E+02 -0.7951E-02 -0.2895E-02
 -0.1716E+03  0.1579E+03 -0.6954E-02 -0.1226E-02
 -0.1763E+03  0.1981E+03 -0.5671E-02 -0.2492E-07
 -0.1755E+03  0.2093E+03 -0.4709E-02  0.8303E-03
 -0.1735E+03  0.2167E+03 -0.3962E-02  0.1442E-02
 -0.1705E+03  0.2231E+03 -0.3341E-02  0.1929E-02
 -0.1668E+03  0.2284E+03 -0.2790E-02  0.2341E-02
 -0.1615E+03  0.2337E+03 -0.2273E-02  0.2709E-02
 -0.1329E+03  0.2518E+03 -0.1757E-02  0.3044E-02
 -0.1185E+03  0.2588E+03 -0.1205E-02  0.3312E-02
 -0.1131E+03  0.2603E+03 -0.6292E-03  0.3568E-02
 -0.1076E+03  0.2608E+03 -0.3773E-07  0.3835E-02
 -0.1009E+03  0.2602E+03  0.7274E-03  0.4126E-02
 -0.9205E+02  0.2578E+03  0.1623E-02  0.4459E-02
 -0.8078E+02  0.2524E+03  0.2805E-02  0.4859E-02
 -0.6423E+02  0.2406E+03  0.4495E-02  0.5357E-02
  0.3696E+02  0.1333E+03  0.6719E-02  0.5638E-02
  0.1052E+03  0.4214E+02  0.7718E-02  0.4456E-02
  0.1342E+03 -0.2308E+02  0.7948E-02  0.2893E-02
  0.1716E+03 -0.1579E+03  0.6954E-02  0.1226E-02
  0.1763E+03 -0.1981E+03  0.5671E-02  0.2492E-07
  0.1755E+03 -0.2093E+03  0.4709E-02 -0.8303E-03
  0.1735E+03 -0.2167E+03  0.3962E-02 -0.1442E-02
  0.1705E+03 -0.2231E+03  0.3341E-02 -0.1929E-02
  0.1668E+03 -0.2284E+03  0.2790E-02 -0.2341E-02
  0.1615E+03 -0.2337E+03  0.2273E-02 -0.2709E-02
  0.1329E+03 -0.2518E+03  0.1757E-02 -0.3044E-02
  0.1185E+03 -0.2588E+03  0.1205E-02 -0.3312E-02
  0.1131E+03 -0.2603E+03  0.6292E-03 -0.3568E-02
  0.1076E+03 -0.2608E+03 -0.1816E-06 -0.3835E-02
          S1          S2          D1          D2
  0.1759E+03 -0.4560E+03  0.8412E-09 -0.2193E-02
  0.1664E+03 -0.4551E+03 -0.4141E-03 -0.2349E-02
  0.1548E+03 -0.4520E+03 -0.9200E-03 -0.2528E-02
  0.1396E+03 -0.4447E+03 -0.1585E-02 -0.2746E-02
  0.1150E+03 -0.4271E+03 -0.2538E-02 -0.3025E-02
 -0.1390E+03 -0.1495E+03 -0.3779E-02 -0.3172E-02
 -0.1807E+03 -0.9277E+02 -0.4269E-02 -0.2465E-02
 -0.2384E+03  0.4659E+02 -0.4516E-02 -0.1644E-02
 -0.3008E+03  0.2799E+03 -0.3977E-02 -0.7013E-03
 -0.3080E+03  0.3417E+03 -0.3247E-02  0.1844E-08
 -0.3065E+03  0.3602E+03 -0.2703E-02  0.4765E-03
 -0.3032E+03  0.3725E+03 -0.2279E-02  0.8294E-03
 -0.2983E+03  0.3831E+03 -0.1925E-02  0.1111E-02
 -0.2922E+03  0.3918E+03 -0.1610E-02  0.1351E-02
 -0.2843E+03  0.3997E+03 -0.1315E-02  0.1567E-02
 -0.2229E+03  0.4382E+03 -0.1018E-02  0.1764E-02
 -0.1937E+03  0.4526E+03 -0.6957E-03  0.1911E-02
 -0.1843E+03  0.4552E+03 -0.3615E-03  0.2050E-02
