
*******   STEP   1      *** NEFF=10 CALCULATION                
    1   0.534E-06   0.222E-04   0.135E-05

*******   STEP   2      *** NEFF=10 CALCULATION                
    1   0.790E-02   0.174E+01   0.105E+00
    2   0.775E-02   0.168E+01   0.842E-01
    3   0.796E-02   0.155E+01   0.681E-01
    4   0.794E-02   0.141E+01   0.552E-01
    5   0.772E-02   0.126E+01   0.449E-01
    6   0.734E-02   0.111E+01   0.365E-01
    7   0.685E-02   0.967E+00   0.298E-01
    8   0.628E-02   0.835E+00   0.244E-01
    9   0.565E-02   0.715E+00   0.200E-01
   10   0.500E-02   0.607E+00   0.163E-01
   11   0.436E-02   0.513E+00   0.134E-01
   12   0.375E-02   0.431E+00   0.110E-01
   13   0.319E-02   0.360E+00   0.897E-02
   14   0.269E-02   0.300E+00   0.735E-02
   15   0.225E-02   0.249E+00   0.602E-02
   16   0.188E-02   0.206E+00   0.493E-02
   17   0.156E-02   0.170E+00   0.403E-02
   18   0.129E-02   0.140E+00   0.330E-02
   19   0.106E-02   0.116E+00   0.270E-02
   20   0.875E-03   0.952E-01   0.221E-02
   21   0.719E-03   0.782E-01   0.181E-02
   22   0.713E-03   0.641E-01   0.141E-02
   23   0.585E-03   0.502E-01   0.109E-02
   24   0.457E-03   0.387E-01   0.835E-03
   25   0.353E-03   0.298E-01   0.639E-03
   26   0.271E-03   0.228E-01   0.488E-03
   27   0.208E-03   0.175E-01   0.373E-03
   28   0.160E-03   0.134E-01   0.286E-03
   29   0.122E-03   0.103E-01   0.221E-03
   30   0.936E-04   0.786E-02   0.169E-03
   31   0.716E-04   0.601E-02   0.128E-03
   32   0.548E-04   0.460E-02   0.989E-04
   33   0.419E-04   0.352E-02   0.755E-04
   34   0.321E-04   0.269E-02   0.576E-04
   35   0.245E-04   0.206E-02   0.477E-04
   36   0.187E-04   0.157E-02   0.362E-04
   37   0.143E-04   0.120E-02   0.259E-04
   38   0.109E-04   0.919E-03   0.246E-04

*******   STEP   3      *** NEFF=10 CALCULATION                
    1   0.939E-02   0.180E+01   0.101E+00
    2   0.867E-02   0.183E+01   0.820E-01
    3   0.896E-02   0.187E+01   0.690E-01
    4   0.842E-02   0.192E+01   0.586E-01
