          S1          S2          D1          D2
  0.5882E+01 -0.2298E+03  0.1671E-06 -0.4351E-02
 -0.7708E+01 -0.2286E+03 -0.7667E-03 -0.4349E-02
 -0.4409E+02 -0.2180E+03 -0.1555E-02 -0.4273E-02
 -0.6025E+02 -0.2106E+03 -0.2353E-02 -0.4076E-02
 -0.7561E+02 -0.1996E+03 -0.3190E-02 -0.3802E-02
 -0.1093E+03 -0.1676E+03 -0.4000E-02 -0.3357E-02
 -0.1221E+03 -0.1492E+03 -0.4801E-02 -0.2772E-02
 -0.1401E+03 -0.1092E+03 -0.5560E-02 -0.2024E-02
 -0.1577E+03 -0.4298E+02 -0.6050E-02 -0.1067E-02
 -0.1628E+03  0.1006E+02 -0.6141E-02 -0.1006E-06
 -0.1576E+03  0.6364E+02 -0.5922E-02  0.1044E-02
 -0.1454E+03  0.1102E+03 -0.5389E-02  0.1961E-02
 -0.1310E+03  0.1417E+03 -0.4699E-02  0.2713E-02
 -0.1148E+03  0.1648E+03 -0.3952E-02  0.3316E-02
 -0.8404E+02  0.1948E+03 -0.3162E-02  0.3769E-02
 -0.6020E+02  0.2120E+03 -0.2340E-02  0.4053E-02
 -0.3091E+02  0.2252E+03 -0.1539E-02  0.4229E-02
 -0.1783E+02  0.2288E+03 -0.7603E-03  0.4312E-02
 -0.5887E+01  0.2298E+03 -0.5103E-07  0.4351E-02
  0.7708E+01  0.2286E+03  0.7667E-03  0.4349E-02
  0.4409E+02  0.2180E+03  0.1555E-02  0.4273E-02
  0.6025E+02  0.2106E+03  0.2353E-02  0.4076E-02
  0.7561E+02  0.1996E+03  0.3190E-02  0.3802E-02
  0.1093E+03  0.1676E+03  0.4000E-02  0.3357E-02
  0.1221E+03  0.1492E+03  0.4801E-02  0.2772E-02
  0.1401E+03  0.1092E+03  0.5560E-02  0.2024E-02
  0.1577E+03  0.4298E+02  0.6050E-02  0.1067E-02
  0.1628E+03 -0.1006E+02  0.6141E-02  0.1006E-06
  0.1576E+03 -0.6364E+02  0.5922E-02 -0.1044E-02
  0.1454E+03 -0.1102E+03  0.5389E-02 -0.1961E-02
  0.1310E+03 -0.1417E+03  0.4699E-02 -0.2713E-02
  0.1148E+03 -0.1648E+03  0.3952E-02 -0.3316E-02
  0.8404E+02 -0.1948E+03  0.3162E-02 -0.3769E-02
  0.6020E+02 -0.2120E+03  0.2340E-02 -0.4053E-02
  0.3091E+02 -0.2252E+03  0.1539E-02 -0.4229E-02
  0.1783E+02 -0.2288E+03  0.7603E-03 -0.4312E-02
  0.5882E+01 -0.2298E+03  0.1671E-06 -0.4351E-02
          S1          S2          D1          D2
  0.7557E+01 -0.3682E+03 -0.2982E-11 -0.2716E-02
 -0.9628E+01 -0.3667E+03 -0.4787E-03 -0.2715E-02
 -0.7128E+02 -0.3481E+03 -0.9731E-03 -0.2674E-02
 -0.9675E+02 -0.3366E+03 -0.1471E-02 -0.2548E-02
 -0.1278E+03 -0.3135E+03 -0.1994E-02 -0.2377E-02
 -0.1791E+03 -0.2650E+03 -0.2491E-02 -0.2090E-02
 -0.1990E+03 -0.2364E+03 -0.2981E-02 -0.1721E-02
 -0.2245E+03 -0.1798E+03 -0.3449E-02 -0.1255E-02
 -0.2551E+03 -0.6246E+02 -0.3757E-02 -0.6625E-03
 -0.2625E+03  0.1064E+02 -0.3810E-02 -0.6482E-07
 -0.2512E+03  0.1154E+03 -0.3682E-02  0.6491E-03
 -0.2344E+03  0.1813E+03 -0.3329E-02  0.1212E-02
 -0.2155E+03  0.2221E+03 -0.2909E-02  0.1679E-02
 -0.1921E+03  0.2554E+03 -0.2460E-02  0.2064E-02
 -0.1332E+03  0.3122E+03 -0.1979E-02  0.2358E-02
 -0.9969E+02  0.3359E+03 -0.1467E-02  0.2541E-02
 -0.4843E+02  0.3593E+03 -0.9656E-03  0.2653E-02
 -0.2289E+02  0.3669E+03 -0.4754E-03  0.2696E-02
 -0.7562E+01  0.3682E+03 -0.2808E-07  0.2716E-02
  0.9628E+01  0.3667E+03  0.4787E-03  0.2715E-02
  0.7129E+02  0.3481E+03  0.9731E-03  0.2674E-02
  0.9676E+02  0.3366E+03  0.1471E-02  0.2548E-02
  0.1279E+03  0.3135E+03  0.1994E-02  0.2377E-02
  0.1791E+03  0.2650E+03  0.2491E-02  0.2090E-02
  0.1990E+03  0.2364E+03  0.2981E-02  0.1721E-02
  0.2245E+03  0.1799E+03  0.3449E-02  0.1255E-02
  0.2551E+03  0.6247E+02  0.3757E-02  0.6625E-03
  0.2625E+03 -0.1063E+02  0.3810E-02  0.6493E-07
  0.2512E+03 -0.1154E+03  0.3682E-02 -0.6491E-03
  0.2344E+03 -0.1813E+03  0.3329E-02 -0.1212E-02
  0.2155E+03 -0.2221E+03  0.2909E-02 -0.1679E-02
  0.1921E+03 -0.2554E+03  0.2460E-02 -0.2064E-02
  0.1333E+03 -0.3122E+03  0.1979E-02 -0.2358E-02
  0.9968E+02 -0.3359E+03  0.1467E-02 -0.2542E-02
  0.4838E+02 -0.3593E+03  0.9656E-03 -0.2653E-02
  0.2289E+02 -0.3669E+03  0.4754E-03 -0.2696E-02
  0.7557E+01 -0.3682E+03 -0.2982E-11 -0.2716E-02
          S1          S2          D1          D2
  0.1293E+02 -0.4229E+03 -0.2710E-10 -0.2365E-02
 -0.6429E+01 -0.4211E+03 -0.4176E-03 -0.2368E-02
 -0.7935E+02 -0.3991E+03 -0.8505E-03 -0.2337E-02
 -0.1073E+03 -0.3864E+03 -0.1288E-02 -0.2230E-02
 -0.1356E+03 -0.3658E+03 -0.1750E-02 -0.2085E-02
 -0.2003E+03 -0.3045E+03 -0.2194E-02 -0.1841E-02
 -0.2239E+03 -0.2706E+03 -0.2631E-02 -0.1519E-02
 -0.2538E+03 -0.2044E+03 -0.3047E-02 -0.1109E-02
 -0.2894E+03 -0.6769E+02 -0.3318E-02 -0.5851E-03
 -0.2982E+03  0.1959E+02 -0.3354E-02 -0.4694E-07
 -0.2859E+03  0.1379E+03 -0.3224E-02  0.5684E-03
 -0.2671E+03  0.2106E+03 -0.2909E-02  0.1059E-02
 -0.2453E+03  0.2578E+03 -0.2537E-02  0.1465E-02
 -0.2179E+03  0.2969E+03 -0.2141E-02  0.1797E-02
 -0.1504E+03  0.3627E+03 -0.1716E-02  0.2045E-02
 -0.1111E+03  0.3900E+03 -0.1271E-02  0.2202E-02
 -0.7473E+02  0.4076E+03 -0.8372E-03  0.2300E-02
 -0.3017E+02  0.4214E+03 -0.4133E-03  0.2344E-02
 -0.1295E+02  0.4229E+03 -0.1208E-07  0.2365E-02
  0.6417E+01  0.4211E+03  0.4176E-03  0.2368E-02
  0.7949E+02  0.3990E+03  0.8505E-03  0.2337E-02
  0.1074E+03  0.3864E+03  0.1288E-02  0.2230E-02
  0.1361E+03  0.3654E+03  0.1749E-02  0.2085E-02
  0.2004E+03  0.3045E+03  0.2193E-02  0.1840E-02
  0.2239E+03  0.2708E+03  0.2630E-02  0.1518E-02
  0.2537E+03  0.2048E+03  0.3047E-02  0.1109E-02
  0.2894E+03  0.6780E+02  0.3318E-02  0.5852E-03
  0.2982E+03 -0.1955E+02  0.3354E-02  0.4803E-07
  0.2859E+03 -0.1380E+03  0.3224E-02 -0.5684E-03
  0.2671E+03 -0.2106E+03  0.2909E-02 -0.1059E-02
  0.2453E+03 -0.2578E+03  0.2537E-02 -0.1465E-02
  0.2179E+03 -0.2969E+03  0.2141E-02 -0.1797E-02
  0.1507E+03 -0.3624E+03  0.1716E-02 -0.2046E-02
  0.1108E+03 -0.3901E+03  0.1271E-02 -0.2202E-02
  0.7405E+02 -0.4078E+03  0.8373E-03 -0.2300E-02
  0.3016E+02 -0.4214E+03  0.4133E-03 -0.2344E-02
  0.1293E+02 -0.4229E+03 -0.2710E-10 -0.2365E-02
          S1          S2          D1          D2
  0.1589E+02 -0.4418E+03  0.3204E-09 -0.2263E-02
 -0.2920E+01 -0.4401E+03 -0.4002E-03 -0.2270E-02
 -0.8128E+02 -0.4162E+03 -0.8165E-03 -0.2243E-02
 -0.1099E+03 -0.4033E+03 -0.1237E-02 -0.2142E-02
 -0.1382E+03 -0.3827E+03 -0.1683E-02 -0.2005E-02
 -0.2075E+03 -0.3167E+03 -0.2113E-02 -0.1773E-02
 -0.2326E+03 -0.2808E+03 -0.2533E-02 -0.1463E-02
 -0.2632E+03 -0.2131E+03 -0.2935E-02 -0.1068E-02
 -0.3014E+03 -0.6558E+02 -0.3195E-02 -0.5634E-03
 -0.3105E+03  0.2430E+02 -0.3220E-02 -0.3756E-07
 -0.2974E+03  0.1518E+03 -0.3085E-02  0.5440E-03
 -0.2792E+03  0.2221E+03 -0.2778E-02  0.1011E-02
 -0.2575E+03  0.2690E+03 -0.2422E-02  0.1399E-02
 -0.2291E+03  0.3093E+03 -0.2047E-02  0.1717E-02
 -0.1569E+03  0.3805E+03 -0.1638E-02  0.1952E-02
 -0.1122E+03  0.4111E+03 -0.1213E-02  0.2101E-02
 -0.8332E+02  0.4249E+03 -0.7995E-03  0.2197E-02
 -0.3277E+02  0.4403E+03 -0.3953E-03  0.2242E-02
 -0.1593E+02  0.4418E+03 -0.1454E-07  0.2263E-02
  0.2901E+01  0.4401E+03  0.4002E-03  0.2270E-02
  0.8149E+02  0.4162E+03  0.8164E-03  0.2243E-02
  0.1102E+03  0.4032E+03  0.1237E-02  0.2142E-02
  0.1396E+03  0.3817E+03  0.1682E-02  0.2005E-02
  0.2078E+03  0.3169E+03  0.2111E-02  0.1771E-02
  0.2325E+03  0.2814E+03  0.2532E-02  0.1462E-02
  0.2629E+03  0.2141E+03  0.2934E-02  0.1068E-02
  0.3014E+03  0.6585E+02  0.3195E-02  0.5634E-03
  0.3105E+03 -0.2422E+02  0.3221E-02  0.3955E-07
  0.2973E+03 -0.1519E+03  0.3085E-02 -0.5440E-03
  0.2792E+03 -0.2221E+03  0.2778E-02 -0.1011E-02
  0.2575E+03 -0.2690E+03  0.2422E-02 -0.1399E-02
  0.2291E+03 -0.3093E+03  0.2047E-02 -0.1717E-02
  0.1575E+03 -0.3799E+03  0.1639E-02 -0.1953E-02
  0.1117E+03 -0.4113E+03  0.1214E-02 -0.2102E-02
  0.8266E+02 -0.4250E+03  0.7997E-03 -0.2197E-02
  0.3273E+02 -0.4403E+03  0.3953E-03 -0.2242E-02
  0.1589E+02 -0.4418E+03  0.3204E-09 -0.2263E-02
          S1          S2          D1          D2
  0.1736E+02 -0.4440E+03  0.6054E-11 -0.2252E-02
 -0.7010E-01 -0.4424E+03 -0.3985E-03 -0.2260E-02
 -0.8112E+02 -0.4176E+03 -0.8141E-03 -0.2237E-02
 -0.1096E+03 -0.4048E+03 -0.1234E-02 -0.2136E-02
 -0.1394E+03 -0.3829E+03 -0.1679E-02 -0.2001E-02
 -0.2091E+03 -0.3166E+03 -0.2106E-02 -0.1767E-02
 -0.2344E+03 -0.2804E+03 -0.2524E-02 -0.1457E-02
 -0.2640E+03 -0.2149E+03 -0.2922E-02 -0.1064E-02
 -0.3035E+03 -0.6105E+02 -0.3182E-02 -0.5611E-03
 -0.3125E+03  0.2640E+02 -0.3200E-02 -0.4015E-07
 -0.2987E+03  0.1596E+03 -0.3059E-02  0.5394E-03
 -0.2821E+03  0.2240E+03 -0.2750E-02  0.1001E-02
 -0.2617E+03  0.2679E+03 -0.2402E-02  0.1386E-02
 -0.2334E+03  0.3080E+03 -0.2033E-02  0.1706E-02
 -0.1585E+03  0.3829E+03 -0.1627E-02  0.1938E-02
 -0.1125E+03  0.4145E+03 -0.1204E-02  0.2086E-02
 -0.8790E+02  0.4261E+03 -0.7945E-03  0.2183E-02
 -0.3315E+02  0.4426E+03 -0.3932E-03  0.2230E-02
 -0.1738E+02  0.4440E+03 -0.9569E-09  0.2252E-02
  0.7559E-01  0.4424E+03  0.3985E-03  0.2260E-02
  0.8078E+02  0.4177E+03  0.8141E-03  0.2237E-02
  0.1098E+03  0.4046E+03  0.1234E-02  0.2137E-02
  0.1420E+03  0.3809E+03  0.1678E-02  0.2000E-02
  0.2094E+03  0.3167E+03  0.2104E-02  0.1766E-02
  0.2343E+03  0.2811E+03  0.2522E-02  0.1456E-02
  0.2636E+03  0.2161E+03  0.2921E-02  0.1063E-02
  0.3034E+03  0.6134E+02  0.3182E-02  0.5611E-03
  0.3124E+03 -0.2633E+02  0.3201E-02  0.3449E-07
  0.2987E+03 -0.1597E+03  0.3059E-02 -0.5394E-03
  0.2821E+03 -0.2240E+03  0.2750E-02 -0.1001E-02
  0.2617E+03 -0.2679E+03  0.2402E-02 -0.1386E-02
  0.2334E+03 -0.3080E+03  0.2033E-02 -0.1706E-02
  0.1591E+03 -0.3822E+03  0.1627E-02 -0.1939E-02
  0.1118E+03 -0.4148E+03  0.1205E-02 -0.2086E-02
  0.8741E+02 -0.4262E+03  0.7946E-03 -0.2183E-02
  0.3310E+02 -0.4426E+03  0.3932E-03 -0.2230E-02
  0.1736E+02 -0.4440E+03  0.6054E-11 -0.2252E-02
          S1          S2          D1          D2
  0.1787E+02 -0.4386E+03  0.3777E-09 -0.2280E-02
  0.1779E+01 -0.4371E+03 -0.4038E-03 -0.2290E-02
 -0.8009E+02 -0.4119E+03 -0.8254E-03 -0.2267E-02
 -0.1083E+03 -0.3992E+03 -0.1250E-02 -0.2166E-02
 -0.1418E+03 -0.3744E+03 -0.1701E-02 -0.2027E-02
 -0.2087E+03 -0.3107E+03 -0.2130E-02 -0.1788E-02
 -0.2334E+03 -0.2754E+03 -0.2549E-02 -0.1472E-02
 -0.2612E+03 -0.2139E+03 -0.2949E-02 -0.1073E-02
 -0.3013E+03 -0.5630E+02 -0.3213E-02 -0.5665E-03
 -0.3099E+03  0.2686E+02 -0.3227E-02 -0.3174E-07
 -0.2959E+03  0.1630E+03 -0.3080E-02  0.5431E-03
 -0.2811E+03  0.2203E+03 -0.2768E-02  0.1007E-02
 -0.2624E+03  0.2605E+03 -0.2422E-02  0.1398E-02
 -0.2342E+03  0.3004E+03 -0.2056E-02  0.1726E-02
 -0.1576E+03  0.3781E+03 -0.1644E-02  0.1959E-02
 -0.1131E+03  0.4092E+03 -0.1217E-02  0.2107E-02
 -0.9103E+02  0.4195E+03 -0.8041E-03  0.2209E-02
 -0.3249E+02  0.4372E+03 -0.3981E-03  0.2258E-02
 -0.1791E+02  0.4385E+03  0.1072E-07  0.2281E-02
 -0.1756E+01  0.4370E+03  0.4038E-03  0.2290E-02
  0.7819E+02  0.4123E+03  0.8258E-03  0.2269E-02
  0.1086E+03  0.3988E+03  0.1251E-02  0.2167E-02
  0.1453E+03  0.3716E+03  0.1700E-02  0.2026E-02
  0.2089E+03  0.3109E+03  0.2128E-02  0.1786E-02
  0.2333E+03  0.2760E+03  0.2547E-02  0.1470E-02
  0.2609E+03  0.2149E+03  0.2948E-02  0.1073E-02
  0.3013E+03  0.5652E+02  0.3213E-02  0.5665E-03
  0.3099E+03 -0.2681E+02  0.3227E-02  0.3232E-07
  0.2959E+03 -0.1631E+03  0.3080E-02 -0.5431E-03
  0.2811E+03 -0.2203E+03  0.2768E-02 -0.1007E-02
  0.2624E+03 -0.2605E+03  0.2422E-02 -0.1398E-02
