          S1          S2          D1          D2
  0.1020E+03 -0.2229E+03  0.2744E-08 -0.4487E-02
  0.9673E+02 -0.2224E+03 -0.8587E-03 -0.4870E-02
  0.9126E+02 -0.2209E+03 -0.1939E-02 -0.5327E-02
  0.8473E+02 -0.2178E+03 -0.3418E-02 -0.5920E-02
  0.7114E+02 -0.2079E+03 -0.5661E-02 -0.6746E-02
 -0.1303E+03 -0.2106E+01 -0.7570E-02 -0.6352E-02
 -0.1427E+03  0.1489E+02 -0.7457E-02 -0.4306E-02
 -0.1474E+03  0.2498E+02 -0.7229E-02 -0.2631E-02
 -0.1517E+03  0.4218E+02 -0.6932E-02 -0.1222E-02
 -0.1591E+03  0.1437E+03 -0.6287E-02 -0.7888E-08
 -0.1578E+03  0.1813E+03 -0.5270E-02  0.9292E-03
 -0.1563E+03  0.1871E+03 -0.4457E-02  0.1622E-02
 -0.1546E+03  0.1908E+03 -0.3778E-02  0.2181E-02
 -0.1525E+03  0.1937E+03 -0.3174E-02  0.2663E-02
 -0.1476E+03  0.1984E+03 -0.2604E-02  0.3103E-02
 -0.1301E+03  0.2109E+03 -0.2019E-02  0.3496E-02
 -0.1102E+03  0.2215E+03 -0.1391E-02  0.3823E-02
 -0.1064E+03  0.2225E+03 -0.7309E-03  0.4145E-02
 -0.1020E+03  0.2229E+03 -0.1047E-07  0.4487E-02
 -0.9673E+02  0.2224E+03  0.8587E-03  0.4870E-02
 -0.9126E+02  0.2209E+03  0.1939E-02  0.5327E-02
 -0.8473E+02  0.2178E+03  0.3418E-02  0.5920E-02
 -0.7114E+02  0.2079E+03  0.5661E-02  0.6746E-02
  0.6322E+02  0.7171E+02  0.8105E-02  0.6801E-02
  0.1034E+03  0.1562E+02  0.8897E-02  0.5137E-02
  0.1488E+03 -0.8604E+02  0.8514E-02  0.3099E-02
  0.1574E+03 -0.1155E+03  0.7296E-02  0.1287E-02
  0.1591E+03 -0.1446E+03  0.6287E-02  0.1706E-07
  0.1578E+03 -0.1813E+03  0.5270E-02 -0.9292E-03
  0.1563E+03 -0.1871E+03  0.4457E-02 -0.1622E-02
  0.1546E+03 -0.1908E+03  0.3778E-02 -0.2181E-02
  0.1525E+03 -0.1937E+03  0.3174E-02 -0.2663E-02
  0.1476E+03 -0.1984E+03  0.2604E-02 -0.3103E-02
  0.1301E+03 -0.2109E+03  0.2019E-02 -0.3496E-02
  0.1102E+03 -0.2215E+03  0.1391E-02 -0.3823E-02
  0.1064E+03 -0.2225E+03  0.7309E-03 -0.4145E-02
  0.1020E+03 -0.2229E+03  0.2744E-08 -0.4487E-02
          S1          S2          D1          D2
  0.1663E+03 -0.3856E+03 -0.1244E-10 -0.2594E-02
  0.1581E+03 -0.3849E+03 -0.4939E-03 -0.2801E-02
  0.1494E+03 -0.3825E+03 -0.1109E-02 -0.3048E-02
