
*******   STEP   1      *** NEFF=10 CALCULATION                
    1   0.623E-06   0.246E-04   0.246E-05

*******   STEP   2      *** NEFF=10 CALCULATION                
    1   0.881E-02   0.996E+00   0.469E-01
    2   0.762E-02   0.859E+00   0.231E-01
    3   0.624E-02   0.718E+00   0.146E-01
    4   0.508E-02   0.582E+00   0.108E-01
    5   0.415E-02   0.458E+00   0.846E-02
    6   0.336E-02   0.355E+00   0.674E-02
    7   0.268E-02   0.275E+00   0.536E-02
    8   0.213E-02   0.213E+00   0.426E-02
    9   0.212E-02   0.165E+00   0.314E-02
   10   0.123E-02   0.120E+00   0.249E-02
   11   0.122E-02   0.934E-01   0.184E-02
   12   0.960E-03   0.680E-01   0.132E-02
   13   0.704E-03   0.484E-01   0.935E-03
   14   0.503E-03   0.342E-01   0.663E-03
   15   0.357E-03   0.241E-01   0.470E-03
   16   0.252E-03   0.170E-01   0.335E-03
   17   0.178E-03   0.120E-01   0.240E-03
   18   0.126E-03   0.851E-02   0.168E-03
   19   0.890E-04   0.602E-02   0.118E-03
   20   0.630E-04   0.426E-02   0.856E-04
   21   0.446E-04   0.302E-02   0.598E-04
   22   0.316E-04   0.214E-02   0.451E-04
   23   0.224E-04   0.151E-02   0.382E-04
   24   0.158E-04   0.107E-02   0.234E-04
   25   0.112E-04   0.760E-03   0.185E-04

*******   STEP   3      *** NEFF=10 CALCULATION                
    1   0.120E-01   0.963E+00   0.477E-01
    2   0.781E-02   0.764E+00   0.207E-01
    3   0.557E-02   0.626E+00   0.119E-01
    4   0.440E-02   0.498E+00   0.857E-02
    5   0.355E-02   0.389E+00   0.673E-02
    6   0.362E-02   0.301E+00   0.514E-02
    7   0.288E-02   0.217E+00   0.392E-02
    8   0.212E-02   0.152E+00   0.278E-02
    9   0.152E-02   0.106E+00   0.186E-02
   10   0.108E-02   0.734E-01   0.132E-02
   11   0.762E-03   0.512E-01   0.959E-03
   12   0.541E-03   0.358E-01   0.650E-03
   13   0.383E-03   0.250E-01   0.471E-03
   14   0.266E-03   0.174E-01   0.378E-03
   15   0.184E-03   0.121E-01   0.262E-03
   16   0.129E-03   0.849E-02   0.162E-03
   17   0.903E-04   0.595E-02   0.121E-03
   18   0.633E-04   0.419E-02   0.928E-04
   19   0.454E-04   0.295E-02   0.743E-04
   20   0.326E-04   0.205E-02   0.594E-04
   21   0.223E-04   0.143E-02   0.423E-04
   22   0.151E-04   0.997E-03   0.435E-04

*******   STEP   4      *** NEFF=10 CALCULATION                
    1   0.145E-01   0.101E+01   0.506E-01
    2   0.848E-02   0.873E+00   0.214E-01
    3   0.628E-02   0.733E+00   0.125E-01
    4   0.511E-02   0.582E+00   0.917E-02
    5   0.418E-02   0.450E+00   0.718E-02
    6   0.337E-02   0.345E+00   0.568E-02
    7   0.342E-02   0.263E+00   0.418E-02
    8   0.269E-02   0.185E+00   0.297E-02
