          S1          S2          D1          D2
  0.7419E+02 -0.2021E+03 -0.4417E-09 -0.4948E-02
  0.6660E+02 -0.2012E+03 -0.9306E-03 -0.5277E-02
  0.4229E+01 -0.1851E+03 -0.1982E-02 -0.5446E-02
 -0.3107E+02 -0.1692E+03 -0.3086E-02 -0.5345E-02
 -0.3977E+02 -0.1632E+03 -0.4268E-02 -0.5086E-02
 -0.4429E+02 -0.1587E+03 -0.5634E-02 -0.4728E-02
 -0.4837E+02 -0.1528E+03 -0.7319E-02 -0.4226E-02
 -0.5422E+02 -0.1398E+03 -0.9515E-02 -0.3463E-02
 -0.1280E+03  0.1500E+03 -0.9843E-02 -0.1736E-02
 -0.1292E+03  0.1611E+03 -0.7739E-02 -0.1287E-07
 -0.1288E+03  0.1662E+03 -0.6325E-02  0.1115E-02
 -0.1279E+03  0.1695E+03 -0.5274E-02  0.1920E-02
 -0.1268E+03  0.1720E+03 -0.4424E-02  0.2554E-02
 -0.1245E+03  0.1751E+03 -0.3684E-02  0.3091E-02
 -0.1197E+03  0.1801E+03 -0.2992E-02  0.3565E-02
 -0.1045E+03  0.1893E+03 -0.2312E-02  0.4005E-02
 -0.8092E+02  0.2008E+03 -0.1581E-02  0.4343E-02
 -0.7736E+02  0.2018E+03 -0.8184E-03  0.4641E-02
 -0.7419E+02  0.2021E+03  0.1564E-08  0.4948E-02
 -0.6660E+02  0.2012E+03  0.9306E-03  0.5277E-02
 -0.3031E+02  0.1928E+03  0.2002E-02  0.5501E-02
 -0.2446E+02  0.1901E+03  0.3280E-02  0.5681E-02
 -0.1905E+02  0.1863E+03  0.4927E-02  0.5871E-02
 -0.8595E+01  0.1754E+03  0.7214E-02  0.6054E-02
  0.4936E+02  0.9198E+02  0.9760E-02  0.5635E-02
  0.8674E+02  0.8701E+01  0.1112E-01  0.4048E-02
  0.1280E+03 -0.1500E+03  0.9843E-02  0.1736E-02
  0.1292E+03 -0.1611E+03  0.7739E-02  0.1287E-07
  0.1288E+03 -0.1662E+03  0.6325E-02 -0.1115E-02
  0.1279E+03 -0.1695E+03  0.5274E-02 -0.1920E-02
  0.1268E+03 -0.1720E+03  0.4424E-02 -0.2554E-02
  0.1245E+03 -0.1751E+03  0.3684E-02 -0.3091E-02
  0.1197E+03 -0.1801E+03  0.2992E-02 -0.3565E-02
  0.1045E+03 -0.1893E+03  0.2312E-02 -0.4005E-02
  0.8092E+02 -0.2008E+03  0.1581E-02 -0.4343E-02
  0.7736E+02 -0.2018E+03  0.8184E-03 -0.4641E-02
  0.7419E+02 -0.2021E+03 -0.4417E-09 -0.4948E-02
          S1          S2          D1          D2
  0.9948E+02 -0.3202E+03 -0.1263E-08 -0.3123E-02
  0.5622E+02 -0.3148E+03 -0.5784E-03 -0.3280E-02
 -0.8701E+01 -0.2974E+03 -0.1211E-02 -0.3327E-02
 -0.5999E+02 -0.2747E+03 -0.1866E-02 -0.3233E-02
 -0.7088E+02 -0.2672E+03 -0.2568E-02 -0.3061E-02
 -0.7752E+02 -0.2606E+03 -0.3376E-02 -0.2833E-02
 -0.8376E+02 -0.2516E+03 -0.4366E-02 -0.2521E-02
 -0.9275E+02 -0.2315E+03 -0.5650E-02 -0.2056E-02
 -0.2090E+03  0.2261E+03 -0.5913E-02 -0.1043E-02
 -0.2108E+03  0.2435E+03 -0.4743E-02 -0.8871E-08
 -0.2103E+03  0.2507E+03 -0.3930E-02  0.6929E-03
 -0.2090E+03  0.2555E+03 -0.3311E-02  0.1205E-02
 -0.2072E+03  0.2593E+03 -0.2801E-02  0.1617E-02
 -0.2030E+03  0.2652E+03 -0.2350E-02  0.1972E-02
 -0.1937E+03  0.2747E+03 -0.1919E-02  0.2287E-02
 -0.1749E+03  0.2865E+03 -0.1490E-02  0.2581E-02
 -0.1127E+03  0.3177E+03 -0.1015E-02  0.2788E-02
 -0.1057E+03  0.3196E+03 -0.5212E-03  0.2956E-02
 -0.9950E+02  0.3202E+03  0.4093E-08  0.3124E-02
 -0.8412E+02  0.3187E+03  0.5803E-03  0.3291E-02
 -0.7693E+02  0.3168E+03  0.1260E-02  0.3462E-02
 -0.7169E+02  0.3144E+03  0.2115E-02  0.3663E-02
 -0.6518E+02  0.3097E+03  0.3290E-02  0.3921E-02
 -0.5059E+02  0.2945E+03  0.5088E-02  0.4269E-02
  0.9001E+02  0.9246E+02  0.6974E-02  0.4027E-02
  0.1748E+03 -0.9998E+02  0.7226E-02  0.2630E-02
  0.2090E+03 -0.2261E+03  0.5913E-02  0.1043E-02
  0.2108E+03 -0.2435E+03  0.4743E-02  0.8882E-08
  0.2103E+03 -0.2507E+03  0.3930E-02 -0.6929E-03
  0.2090E+03 -0.2555E+03  0.3311E-02 -0.1205E-02
  0.2072E+03 -0.2593E+03  0.2801E-02 -0.1617E-02
  0.2030E+03 -0.2652E+03  0.2350E-02 -0.1972E-02
  0.1937E+03 -0.2747E+03  0.1919E-02 -0.2287E-02
  0.1749E+03 -0.2865E+03  0.1490E-02 -0.2581E-02
  0.1127E+03 -0.3177E+03  0.1015E-02 -0.2788E-02
  0.1057E+03 -0.3196E+03  0.5212E-03 -0.2956E-02
  0.9948E+02 -0.3202E+03 -0.1263E-08 -0.3123E-02
          S1          S2          D1          D2
  0.9865E+02 -0.3655E+03 -0.3213E-08 -0.2736E-02
