          S1          S2          D1          D2
  0.9394E+02 -0.2244E+03  0.1463E-09 -0.4456E-02
  0.8899E+02 -0.2240E+03 -0.8466E-03 -0.4801E-02
  0.8204E+02 -0.2220E+03 -0.1894E-02 -0.5204E-02
 -0.8439E+01 -0.1753E+03 -0.3204E-02 -0.5550E-02
 -0.4107E+02 -0.1537E+03 -0.4460E-02 -0.5315E-02
 -0.5116E+02 -0.1437E+03 -0.5824E-02 -0.4887E-02
 -0.6010E+02 -0.1307E+03 -0.7377E-02 -0.4257E-02
 -0.7300E+02 -0.1018E+03 -0.9086E-02 -0.3307E-02
 -0.1427E+03  0.1412E+03 -0.8487E-02 -0.1497E-02
 -0.1472E+03  0.1871E+03 -0.6794E-02 -0.1626E-07
 -0.1462E+03  0.2014E+03 -0.5503E-02  0.9703E-03
 -0.1449E+03  0.2064E+03 -0.4545E-02  0.1654E-02
 -0.1437E+03  0.2090E+03 -0.3782E-02  0.2184E-02
 -0.1425E+03  0.2108E+03 -0.3131E-02  0.2627E-02
 -0.1411E+03  0.2121E+03 -0.2538E-02  0.3025E-02
 -0.1394E+03  0.2133E+03 -0.1965E-02  0.3403E-02
 -0.1359E+03  0.2149E+03 -0.1377E-02  0.3782E-02
 -0.9962E+02  0.2239E+03 -0.7303E-03  0.4142E-02
 -0.9394E+02  0.2244E+03  0.1182E-07  0.4456E-02
 -0.8899E+02  0.2240E+03  0.8466E-03  0.4801E-02
 -0.8204E+02  0.2220E+03  0.1894E-02  0.5204E-02
 -0.2222E+02  0.1918E+03  0.3226E-02  0.5588E-02
 -0.9368E+01  0.1829E+03  0.4793E-02  0.5712E-02
  0.2014E+01  0.1714E+03  0.6858E-02  0.5754E-02
  0.5516E+02  0.8879E+02  0.9396E-02  0.5425E-02
  0.1085E+03 -0.1666E+02  0.9765E-02  0.3554E-02
  0.1427E+03 -0.1412E+03  0.8487E-02  0.1497E-02
  0.1472E+03 -0.1871E+03  0.6794E-02  0.1626E-07
