          S1          S2          D1          D2
 -0.3953E+02 -0.2139E+03  0.1117E-12 -0.4676E-02
 -0.4786E+02 -0.2131E+03 -0.7958E-03 -0.4513E-02
 -0.6763E+02 -0.2072E+03 -0.1570E-02 -0.4314E-02
 -0.8685E+02 -0.1989E+03 -0.2319E-02 -0.4016E-02
 -0.1129E+03 -0.1808E+03 -0.3045E-02 -0.3629E-02
 -0.1235E+03 -0.1702E+03 -0.3756E-02 -0.3151E-02
 -0.1318E+03 -0.1584E+03 -0.4480E-02 -0.2587E-02
 -0.1373E+03 -0.1466E+03 -0.5246E-02 -0.1909E-02
 -0.1416E+03 -0.1298E+03 -0.6079E-02 -0.1072E-02
 -0.1452E+03 -0.7894E+02 -0.6889E-02 -0.5190E-07
 -0.1397E+03 -0.1063E+02 -0.7254E-02  0.1279E-02
 -0.1239E+03  0.4459E+02 -0.7137E-02  0.2597E-02
 -0.1034E+03  0.8861E+02 -0.6472E-02  0.3737E-02
 -0.7489E+02  0.1298E+03 -0.5441E-02  0.4566E-02
 -0.2779E+02  0.1751E+03 -0.4228E-02  0.5039E-02
  0.1310E+02  0.2059E+03 -0.2911E-02  0.5041E-02
  0.2382E+02  0.2110E+03 -0.1799E-02  0.4942E-02
  0.3184E+02  0.2132E+03 -0.8495E-03  0.4817E-02
  0.3952E+02  0.2139E+03 -0.3487E-07  0.4676E-02
  0.4786E+02  0.2131E+03  0.7958E-03  0.4513E-02
  0.6763E+02  0.2072E+03  0.1570E-02  0.4314E-02
  0.8685E+02  0.1989E+03  0.2319E-02  0.4016E-02
  0.1129E+03  0.1808E+03  0.3045E-02  0.3629E-02
  0.1235E+03  0.1702E+03  0.3756E-02  0.3151E-02
  0.1318E+03  0.1584E+03  0.4480E-02  0.2587E-02
  0.1373E+03  0.1466E+03  0.5246E-02  0.1909E-02
  0.1416E+03  0.1298E+03  0.6079E-02  0.1072E-02
  0.1452E+03  0.7894E+02  0.6889E-02  0.5190E-07
