          S1          S2          D1          D2
 -0.6784E+02 -0.9401E+02 -0.9103E-09 -0.1064E-01
 -0.1218E+03 -0.8856E+02 -0.1602E-02 -0.9088E-02
 -0.1441E+03 -0.8335E+02 -0.2681E-02 -0.7365E-02
 -0.1490E+03 -0.8109E+02 -0.3454E-02 -0.5983E-02
 -0.1516E+03 -0.7929E+02 -0.4063E-02 -0.4842E-02
 -0.1534E+03 -0.7756E+02 -0.4578E-02 -0.3841E-02
 -0.1548E+03 -0.7556E+02 -0.5040E-02 -0.2910E-02
 -0.1565E+03 -0.7159E+02 -0.5477E-02 -0.1993E-02
 -0.1616E+03 -0.5189E+02 -0.5858E-02 -0.1033E-02
 -0.1632E+03 -0.2939E+02 -0.6129E-02  0.1011E-06
 -0.1592E+03  0.6098E+01 -0.6240E-02  0.1100E-02
 -0.1570E+03  0.1448E+02 -0.6162E-02  0.2243E-02
 -0.1544E+03  0.2014E+02 -0.6023E-02  0.3477E-02
 -0.1509E+03  0.2508E+02 -0.5815E-02  0.4879E-02
 -0.1459E+03  0.3010E+02 -0.5502E-02  0.6558E-02
 -0.1345E+03  0.3782E+02 -0.5000E-02  0.8661E-02
 -0.7805E+02  0.6319E+02 -0.3973E-02  0.1092E-01
  0.1186E+03  0.1140E+03 -0.1894E-02  0.1074E-01
  0.1353E+03  0.1158E+03 -0.3024E-06  0.8636E-02
  0.1414E+03  0.1153E+03  0.1257E-02  0.7130E-02
  0.1447E+03  0.1144E+03  0.2179E-02  0.5984E-02
  0.1470E+03  0.1134E+03  0.2912E-02  0.5044E-02
  0.1490E+03  0.1120E+03  0.3540E-02  0.4219E-02
  0.1518E+03  0.1091E+03  0.4110E-02  0.3448E-02
  0.1575E+03  0.1010E+03  0.4634E-02  0.2675E-02
  0.1614E+03  0.9261E+02  0.5126E-02  0.1866E-02
  0.1642E+03  0.8227E+02  0.5597E-02  0.9870E-03
  0.1655E+03  0.6317E+02  0.6042E-02 -0.2438E-08
  0.1592E+03 -0.6098E+01  0.6240E-02 -0.1100E-02
  0.1570E+03 -0.1448E+02  0.6162E-02 -0.2243E-02
  0.1544E+03 -0.2014E+02  0.6023E-02 -0.3477E-02
  0.1509E+03 -0.2508E+02  0.5815E-02 -0.4879E-02
  0.1459E+03 -0.3010E+02  0.5502E-02 -0.6558E-02
  0.1345E+03 -0.3782E+02  0.5000E-02 -0.8661E-02
  0.7805E+02 -0.6319E+02  0.3973E-02 -0.1092E-01
 -0.2474E+02 -0.9087E+02  0.2038E-02 -0.1156E-01
 -0.6784E+02 -0.9401E+02 -0.9103E-09 -0.1064E-01
          S1          S2          D1          D2
 -0.4640E+02 -0.1367E+03 -0.5763E-08 -0.7318E-02
 -0.1504E+03 -0.1249E+03 -0.1164E-02 -0.6603E-02
 -0.2127E+03 -0.1115E+03 -0.1927E-02 -0.5294E-02
 -0.2208E+03 -0.1078E+03 -0.2454E-02 -0.4250E-02
 -0.2250E+03 -0.1049E+03 -0.2857E-02 -0.3405E-02
 -0.2278E+03 -0.1021E+03 -0.3190E-02 -0.2677E-02
 -0.2300E+03 -0.9895E+02 -0.3483E-02 -0.2011E-02
 -0.2324E+03 -0.9361E+02 -0.3753E-02 -0.1366E-02
 -0.2430E+03 -0.4846E+02 -0.3975E-02 -0.7008E-03
 -0.2457E+03 -0.9955E+01 -0.4070E-02  0.1637E-07
 -0.2429E+03  0.2178E+02 -0.4053E-02  0.7147E-03
 -0.2399E+03  0.3345E+02 -0.3968E-02  0.1444E-02
 -0.2360E+03  0.4174E+02 -0.3845E-02  0.2220E-02
 -0.2308E+03  0.4917E+02 -0.3676E-02  0.3084E-02
 -0.2228E+03  0.5704E+02 -0.3439E-02  0.4098E-02
 -0.2034E+03  0.7018E+02 -0.3078E-02  0.5330E-02
 -0.1109E+03  0.1125E+03 -0.2381E-02  0.6541E-02
  0.1574E+03  0.1768E+03 -0.1183E-02  0.6709E-02
  0.1902E+03  0.1803E+03 -0.7273E-07  0.5545E-02
  0.2026E+03  0.1794E+03  0.8198E-03  0.4649E-02
  0.2092E+03  0.1777E+03  0.1434E-02  0.3940E-02
  0.2136E+03  0.1756E+03  0.1931E-02  0.3345E-02
  0.2175E+03  0.1728E+03  0.2361E-02  0.2814E-02
  0.2268E+03  0.1632E+03  0.2749E-02  0.2307E-02
  0.2359E+03  0.1504E+03  0.3099E-02  0.1789E-02
  0.2419E+03  0.1374E+03  0.3426E-02  0.1247E-02
  0.2468E+03  0.1186E+03  0.3735E-02  0.6586E-03
  0.2500E+03  0.6878E+02  0.4000E-02 -0.8872E-09
  0.2429E+03 -0.2178E+02  0.4053E-02 -0.7147E-03
  0.2399E+03 -0.3345E+02  0.3968E-02 -0.1444E-02
  0.2360E+03 -0.4174E+02  0.3845E-02 -0.2220E-02
  0.2308E+03 -0.4917E+02  0.3676E-02 -0.3084E-02
  0.2228E+03 -0.5704E+02  0.3439E-02 -0.4098E-02
  0.2034E+03 -0.7018E+02  0.3078E-02 -0.5331E-02
  0.1109E+03 -0.1125E+03  0.2381E-02 -0.6541E-02
  0.4295E+02 -0.1306E+03  0.1276E-02 -0.7239E-02
 -0.4640E+02 -0.1367E+03 -0.5763E-08 -0.7318E-02
          S1          S2          D1          D2
 -0.4688E+02 -0.1616E+03 -0.6538E-10 -0.6187E-02
 -0.1663E+03 -0.1489E+03 -0.9896E-03 -0.5612E-02
 -0.2521E+03 -0.1295E+03 -0.1645E-02 -0.4520E-02
 -0.2637E+03 -0.1242E+03 -0.2088E-02 -0.3617E-02
 -0.2696E+03 -0.1202E+03 -0.2423E-02 -0.2887E-02
 -0.2734E+03 -0.1163E+03 -0.2695E-02 -0.2262E-02
 -0.2764E+03 -0.1121E+03 -0.2932E-02 -0.1693E-02
 -0.2793E+03 -0.1058E+03 -0.3147E-02 -0.1145E-02
 -0.2922E+03 -0.5125E+02 -0.3319E-02 -0.5852E-03
 -0.2944E+03 -0.1665E+02 -0.3397E-02 -0.8927E-08
 -0.2916E+03  0.2185E+02 -0.3385E-02  0.5969E-03
 -0.2878E+03  0.3652E+02 -0.3322E-02  0.1209E-02
 -0.2827E+03  0.4732E+02 -0.3225E-02  0.1862E-02
 -0.2759E+03  0.5701E+02 -0.3089E-02  0.2592E-02
 -0.2652E+03  0.6759E+02 -0.2892E-02  0.3447E-02
 -0.2354E+03  0.8758E+02 -0.2583E-02  0.4474E-02
 -0.1285E+03  0.1377E+03 -0.1973E-02  0.5422E-02
  0.1814E+03  0.2077E+03 -0.1003E-02  0.5691E-02
  0.2292E+03  0.2132E+03  0.2555E-07  0.4691E-02
  0.2440E+03  0.2120E+03  0.6912E-03  0.3921E-02
  0.2520E+03  0.2099E+03  0.1206E-02  0.3315E-02
  0.2575E+03  0.2074E+03  0.1621E-02  0.2808E-02
  0.2621E+03  0.2041E+03  0.1979E-02  0.2358E-02
  0.2709E+03  0.1950E+03  0.2302E-02  0.1931E-02
  0.2826E+03  0.1785E+03  0.2593E-02  0.1497E-02
  0.2901E+03  0.1623E+03  0.2864E-02  0.1042E-02
  0.2954E+03  0.1426E+03  0.3120E-02  0.5501E-03
  0.2992E+03  0.8040E+02  0.3342E-02  0.1296E-09
  0.2915E+03 -0.2186E+02  0.3385E-02 -0.5970E-03
  0.2877E+03 -0.3651E+02  0.3322E-02 -0.1209E-02
  0.2827E+03 -0.4732E+02  0.3226E-02 -0.1862E-02
  0.2759E+03 -0.5703E+02  0.3089E-02 -0.2592E-02
  0.2652E+03 -0.6762E+02  0.2892E-02 -0.3447E-02
  0.2354E+03 -0.8762E+02  0.2583E-02 -0.4474E-02
