          S1          S2          D1          D2
 -0.6262E+01 -0.1975E+03  0.2522E-08 -0.5064E-02
 -0.1604E+02 -0.1966E+03 -0.8843E-03 -0.5014E-02
 -0.2300E+02 -0.1949E+03 -0.1790E-02 -0.4919E-02
 -0.2455E+02 -0.1942E+03 -0.2771E-02 -0.4799E-02
 -0.2572E+02 -0.1934E+03 -0.3903E-02 -0.4652E-02
 -0.2694E+02 -0.1922E+03 -0.5314E-02 -0.4459E-02
 -0.2849E+02 -0.1899E+03 -0.7240E-02 -0.4180E-02
 -0.3099E+02 -0.1843E+03 -0.1020E-01 -0.3711E-02
 -0.3849E+02 -0.1518E+03 -0.1532E-01 -0.2702E-02
 -0.7382E+02  0.8387E+02 -0.1355E-01  0.6529E-08
 -0.7333E+02  0.9000E+02 -0.1121E-01  0.1977E-02
 -0.7192E+02  0.9519E+02 -0.9386E-02  0.3415E-02
 -0.5150E+02  0.1372E+03 -0.7650E-02  0.4416E-02
 -0.4868E+02  0.1414E+03 -0.5975E-02  0.5014E-02
 -0.4719E+02  0.1429E+03 -0.4597E-02  0.5478E-02
 -0.4590E+02  0.1439E+03 -0.3389E-02  0.5870E-02
 -0.4430E+02  0.1446E+03 -0.2265E-02  0.6222E-02
 -0.2494E+02  0.1488E+03 -0.1151E-02  0.6526E-02
 -0.1033E+02  0.1504E+03 -0.8451E-08  0.6651E-02
 -0.2620E+01  0.1497E+03  0.1181E-02  0.6699E-02
  0.1590E+00  0.1490E+03  0.2441E-02  0.6707E-02
  0.1575E+01  0.1484E+03  0.3867E-02  0.6698E-02
  0.2968E+01  0.1474E+03  0.5598E-02  0.6671E-02
  0.4992E+01  0.1453E+03  0.7878E-02  0.6610E-02
  0.2485E+02  0.1128E+03  0.1111E-01  0.6417E-02
  0.4998E+02  0.6602E+02  0.1351E-01  0.4918E-02
  0.5501E+02  0.4550E+02  0.1587E-01  0.2797E-02
  0.7382E+02 -0.8387E+02  0.1355E-01 -0.8519E-09
  0.7333E+02 -0.9000E+02  0.1121E-01 -0.1977E-02
  0.7192E+02 -0.9519E+02  0.9386E-02 -0.3415E-02
  0.3511E+02 -0.1683E+03  0.7560E-02 -0.4365E-02
  0.2204E+02 -0.1888E+03  0.5542E-02 -0.4650E-02
  0.2015E+02 -0.1907E+03  0.4042E-02 -0.4817E-02
  0.1859E+02 -0.1918E+03  0.2850E-02 -0.4937E-02
