          S1          S2          D1          D2
  0.5228E+02 -0.2620E+03 -0.1021E-10 -0.3817E-02
  0.3239E+02 -0.2602E+03 -0.6928E-03 -0.3930E-02
  0.7962E+01 -0.2535E+03 -0.1452E-02 -0.3991E-02
 -0.2850E+02 -0.2372E+03 -0.2276E-02 -0.3943E-02
 -0.5923E+02 -0.2151E+03 -0.3169E-02 -0.3777E-02
 -0.1182E+03 -0.1559E+03 -0.4015E-02 -0.3369E-02
 -0.1555E+03 -0.1033E+03 -0.4648E-02 -0.2684E-02
 -0.1837E+03 -0.4186E+02 -0.5027E-02 -0.1830E-02
 -0.2063E+03  0.4191E+02 -0.5026E-02 -0.8864E-03
 -0.2102E+03  0.8205E+02 -0.4757E-02 -0.1409E-06
 -0.2064E+03  0.1209E+03 -0.4391E-02  0.7742E-03
 -0.1974E+03  0.1566E+03 -0.3931E-02  0.1431E-02
 -0.1857E+03  0.1815E+03 -0.3443E-02  0.1988E-02
 -0.1648E+03  0.2120E+03 -0.2918E-02  0.2449E-02
 -0.1533E+03  0.2237E+03 -0.2382E-02  0.2839E-02
 -0.1399E+03  0.2329E+03 -0.1841E-02  0.3188E-02
 -0.9176E+02  0.2548E+03 -0.1263E-02  0.3469E-02
 -0.7173E+02  0.2603E+03 -0.6462E-03  0.3664E-02
 -0.5229E+02  0.2620E+03 -0.7863E-07  0.3817E-02
 -0.3239E+02  0.2602E+03  0.6928E-03  0.3930E-02
 -0.7962E+01  0.2535E+03  0.1452E-02  0.3991E-02
  0.2850E+02  0.2372E+03  0.2276E-02  0.3943E-02
  0.5923E+02  0.2151E+03  0.3169E-02  0.3777E-02
  0.1182E+03  0.1559E+03  0.4015E-02  0.3369E-02
  0.1555E+03  0.1033E+03  0.4648E-02  0.2684E-02
  0.1837E+03  0.4186E+02  0.5027E-02  0.1830E-02
  0.2063E+03 -0.4191E+02  0.5026E-02  0.8864E-03
  0.2102E+03 -0.8205E+02  0.4757E-02  0.1409E-06
  0.2064E+03 -0.1209E+03  0.4391E-02 -0.7742E-03
  0.1974E+03 -0.1566E+03  0.3931E-02 -0.1431E-02
  0.1857E+03 -0.1815E+03  0.3443E-02 -0.1988E-02
  0.1648E+03 -0.2120E+03  0.2918E-02 -0.2449E-02
  0.1533E+03 -0.2237E+03  0.2382E-02 -0.2839E-02
  0.1399E+03 -0.2329E+03  0.1841E-02 -0.3188E-02
  0.9176E+02 -0.2548E+03  0.1263E-02 -0.3469E-02
  0.7173E+02 -0.2603E+03  0.6462E-03 -0.3664E-02
  0.5228E+02 -0.2620E+03 -0.1021E-10 -0.3817E-02
          S1          S2          D1          D2
  0.8424E+02 -0.4536E+03  0.7245E-11 -0.2205E-02
  0.5667E+02 -0.4511E+03 -0.3997E-03 -0.2267E-02
  0.2339E+02 -0.4420E+03 -0.8396E-03 -0.2307E-02
 -0.3794E+02 -0.4144E+03 -0.1323E-02 -0.2292E-02
 -0.8019E+02 -0.3840E+03 -0.1859E-02 -0.2216E-02
 -0.2014E+03 -0.2621E+03 -0.2373E-02 -0.1992E-02
 -0.2605E+03 -0.1786E+03 -0.2750E-02 -0.1588E-02
 -0.3037E+03 -0.8487E+02 -0.2989E-02 -0.1088E-02
 -0.3508E+03  0.9054E+02 -0.2987E-02 -0.5267E-03
 -0.3565E+03  0.1494E+03 -0.2805E-02 -0.7596E-07
 -0.3499E+03  0.2141E+03 -0.2580E-02  0.4550E-03
 -0.3357E+03  0.2693E+03 -0.2306E-02  0.8391E-03
 -0.3080E+03  0.3265E+03 -0.2014E-02  0.1163E-02
 -0.2822E+03  0.3646E+03 -0.1700E-02  0.1427E-02
 -0.2649E+03  0.3820E+03 -0.1389E-02  0.1655E-02
 -0.2430E+03  0.3972E+03 -0.1074E-02  0.1861E-02
 -0.1388E+03  0.4434E+03 -0.7369E-03  0.2024E-02
 -0.1100E+03  0.4513E+03 -0.3746E-03  0.2124E-02
 -0.8426E+02  0.4536E+03 -0.6645E-07  0.2205E-02
 -0.5667E+02  0.4511E+03  0.3997E-03  0.2267E-02
 -0.2338E+02  0.4420E+03  0.8396E-03  0.2307E-02
  0.3795E+02  0.4144E+03  0.1323E-02  0.2292E-02
  0.8017E+02  0.3840E+03  0.1859E-02  0.2216E-02
  0.2014E+03  0.2621E+03  0.2373E-02  0.1992E-02
  0.2605E+03  0.1786E+03  0.2750E-02  0.1588E-02
  0.3037E+03  0.8486E+02  0.2989E-02  0.1088E-02
  0.3508E+03 -0.9055E+02  0.2987E-02  0.5267E-03
  0.3565E+03 -0.1494E+03  0.2805E-02  0.7595E-07
  0.3499E+03 -0.2141E+03  0.2580E-02 -0.4550E-03
  0.3357E+03 -0.2693E+03  0.2306E-02 -0.8391E-03
  0.3080E+03 -0.3264E+03  0.2014E-02 -0.1163E-02
  0.2822E+03 -0.3646E+03  0.1700E-02 -0.1427E-02
  0.2649E+03 -0.3820E+03  0.1389E-02 -0.1655E-02
  0.2430E+03 -0.3972E+03  0.1074E-02 -0.1861E-02
  0.1388E+03 -0.4434E+03  0.7369E-03 -0.2024E-02
  0.1100E+03 -0.4513E+03  0.3746E-03 -0.2124E-02
  0.8424E+02 -0.4536E+03  0.7245E-11 -0.2205E-02
          S1          S2          D1          D2
  0.1010E+03 -0.5312E+03  0.7918E-11 -0.1883E-02
  0.7084E+02 -0.5285E+03 -0.3417E-03 -0.1938E-02
  0.3365E+02 -0.5183E+03 -0.7193E-03 -0.1976E-02
 -0.3633E+02 -0.4869E+03 -0.1137E-02 -0.1969E-02
 -0.7940E+02 -0.4561E+03 -0.1605E-02 -0.1913E-02
 -0.2176E+03 -0.3147E+03 -0.2076E-02 -0.1742E-02
 -0.2926E+03 -0.2090E+03 -0.2420E-02 -0.1397E-02
 -0.3453E+03 -0.9446E+02 -0.2633E-02 -0.9586E-03
 -0.4018E+03  0.1127E+03 -0.2618E-02 -0.4617E-03
 -0.4082E+03  0.1793E+03 -0.2450E-02 -0.6788E-07
 -0.4007E+03  0.2537E+03 -0.2245E-02  0.3959E-03
 -0.3830E+03  0.3222E+03 -0.1999E-02  0.7275E-03
 -0.3477E+03  0.3978E+03 -0.1732E-02  0.1000E-02
 -0.3246E+03  0.4315E+03 -0.1456E-02  0.1222E-02
 -0.3062E+03  0.4500E+03 -0.1187E-02  0.1415E-02
 -0.2812E+03  0.4672E+03 -0.9171E-03  0.1588E-02
 -0.1631E+03  0.5192E+03 -0.6291E-03  0.1728E-02
 -0.1289E+03  0.5288E+03 -0.3198E-03  0.1813E-02
 -0.1010E+03  0.5312E+03 -0.3558E-07  0.1883E-02
 -0.7083E+02  0.5285E+03  0.3417E-03  0.1938E-02
 -0.3356E+02  0.5182E+03  0.7193E-03  0.1976E-02
  0.3649E+02  0.4869E+03  0.1137E-02  0.1969E-02
  0.7932E+02  0.4563E+03  0.1605E-02  0.1913E-02
  0.2175E+03  0.3148E+03  0.2076E-02  0.1742E-02
  0.2926E+03  0.2090E+03  0.2420E-02  0.1397E-02
  0.3454E+03  0.9442E+02  0.2633E-02  0.9586E-03
  0.4019E+03 -0.1129E+03  0.2618E-02  0.4617E-03
  0.4082E+03 -0.1791E+03  0.2450E-02  0.6772E-07
  0.4008E+03 -0.2535E+03  0.2245E-02 -0.3959E-03
  0.3830E+03 -0.3221E+03  0.1999E-02 -0.7275E-03
  0.3479E+03 -0.3973E+03  0.1732E-02 -0.1000E-02
  0.3247E+03 -0.4312E+03  0.1457E-02 -0.1222E-02
  0.3061E+03 -0.4498E+03  0.1187E-02 -0.1415E-02
  0.2810E+03 -0.4671E+03  0.9174E-03 -0.1589E-02
  0.1629E+03 -0.5192E+03  0.6291E-03 -0.1729E-02
  0.1289E+03 -0.5287E+03  0.3198E-03 -0.1813E-02
  0.1010E+03 -0.5312E+03  0.7918E-11 -0.1883E-02
          S1          S2          D1          D2
  0.1051E+03 -0.5628E+03 -0.6661E-09 -0.1777E-02
  0.7731E+02 -0.5603E+03 -0.3225E-03 -0.1829E-02
  0.4229E+02 -0.5507E+03 -0.6800E-03 -0.1868E-02
 -0.3149E+02 -0.5175E+03 -0.1078E-02 -0.1867E-02
 -0.7041E+02 -0.4898E+03 -0.1529E-02 -0.1822E-02
 -0.2167E+03 -0.3373E+03 -0.2001E-02 -0.1679E-02
 -0.3004E+03 -0.2200E+03 -0.2340E-02 -0.1351E-02
 -0.3552E+03 -0.1009E+03 -0.2552E-02 -0.9287E-03
 -0.4189E+03  0.1296E+03 -0.2525E-02 -0.4452E-03
 -0.4251E+03  0.1946E+03 -0.2353E-02 -0.5295E-07
 -0.4174E+03  0.2718E+03 -0.2149E-02  0.3790E-03
 -0.3961E+03  0.3519E+03 -0.1908E-02  0.6943E-03
 -0.3620E+03  0.4277E+03 -0.1642E-02  0.9481E-03
 -0.3412E+03  0.4580E+03 -0.1378E-02  0.1157E-02
 -0.3233E+03  0.4759E+03 -0.1123E-02  0.1338E-02
 -0.2978E+03  0.4935E+03 -0.8677E-03  0.1503E-02
 -0.1745E+03  0.5477E+03 -0.5955E-03  0.1636E-02
 -0.1311E+03  0.5606E+03 -0.3021E-03  0.1713E-02
 -0.1052E+03  0.5628E+03 -0.4384E-07  0.1777E-02
 -0.7729E+02  0.5603E+03  0.3225E-03  0.1829E-02
 -0.4218E+02  0.5506E+03  0.6800E-03  0.1868E-02
  0.3172E+02  0.5175E+03  0.1077E-02  0.1866E-02
  0.7045E+02  0.4899E+03  0.1528E-02  0.1822E-02
  0.2166E+03  0.3374E+03  0.2001E-02  0.1679E-02
  0.3004E+03  0.2200E+03  0.2340E-02  0.1351E-02
  0.3552E+03  0.1009E+03  0.2552E-02  0.9287E-03
