          S1          S2          D1          D2
  0.5226E+02 -0.1496E+03 -0.4452E-12 -0.6685E-02
  0.1119E+02 -0.1455E+03 -0.1229E-02 -0.6969E-02
 -0.6191E+02 -0.1256E+03 -0.2457E-02 -0.6751E-02
 -0.1138E+03 -0.1022E+03 -0.3438E-02 -0.5955E-02
 -0.1498E+03 -0.7683E+02 -0.4142E-02 -0.4937E-02
 -0.1731E+03 -0.5381E+02 -0.4583E-02 -0.3845E-02
 -0.1874E+03 -0.3366E+02 -0.4836E-02 -0.2792E-02
 -0.1948E+03 -0.1775E+02 -0.4968E-02 -0.1808E-02
 -0.1998E+03  0.1195E+01 -0.5010E-02 -0.8835E-03
 -0.2029E+03  0.3642E+02 -0.4928E-02 -0.1301E-07
 -0.1999E+03  0.6316E+02 -0.4739E-02  0.8354E-03
 -0.1973E+03  0.7304E+02 -0.4466E-02  0.1626E-02
 -0.1929E+03  0.8236E+02 -0.4159E-02  0.2401E-02
 -0.1864E+03  0.9163E+02 -0.3798E-02  0.3187E-02
 -0.1677E+03  0.1094E+03 -0.3354E-02  0.3997E-02
 -0.1445E+03  0.1262E+03 -0.2755E-02  0.4772E-02
 -0.1273E+03  0.1342E+03 -0.2017E-02  0.5541E-02
 -0.8029E+02  0.1471E+03 -0.1094E-02  0.6201E-02
 -0.5226E+02  0.1496E+03 -0.1423E-06  0.6685E-02
 -0.1119E+02  0.1455E+03  0.1229E-02  0.6969E-02
  0.6191E+02  0.1256E+03  0.2457E-02  0.6751E-02
  0.1138E+03  0.1022E+03  0.3438E-02  0.5955E-02
  0.1498E+03  0.7683E+02  0.4142E-02  0.4937E-02
  0.1731E+03  0.5381E+02  0.4583E-02  0.3845E-02
  0.1874E+03  0.3366E+02  0.4836E-02  0.2792E-02
  0.1948E+03  0.1775E+02  0.4968E-02  0.1808E-02
  0.1998E+03 -0.1195E+01  0.5010E-02  0.8835E-03
  0.2029E+03 -0.3642E+02  0.4928E-02  0.1301E-07
  0.1999E+03 -0.6316E+02  0.4739E-02 -0.8354E-03
  0.1973E+03 -0.7304E+02  0.4466E-02 -0.1626E-02
  0.1929E+03 -0.8236E+02  0.4159E-02 -0.2401E-02
  0.1864E+03 -0.9163E+02  0.3798E-02 -0.3187E-02
  0.1677E+03 -0.1094E+03  0.3354E-02 -0.3997E-02
  0.1445E+03 -0.1262E+03  0.2755E-02 -0.4772E-02
  0.1273E+03 -0.1342E+03  0.2017E-02 -0.5541E-02
  0.8029E+02 -0.1471E+03  0.1094E-02 -0.6201E-02
  0.5226E+02 -0.1496E+03 -0.4452E-12 -0.6685E-02
          S1          S2          D1          D2
  0.8360E+02 -0.2606E+03 -0.1656E-12 -0.3838E-02
  0.2725E+02 -0.2550E+03 -0.7046E-03 -0.3996E-02
 -0.9110E+02 -0.2221E+03 -0.1426E-02 -0.3918E-02
 -0.1695E+03 -0.1873E+03 -0.2025E-02 -0.3507E-02
