          S1          S2          D1          D2
  0.7633E+00 -0.1809E+03 -0.1296E-10 -0.5528E-02
 -0.1090E+02 -0.1801E+03 -0.9685E-03 -0.5493E-02
 -0.1820E+02 -0.1782E+03 -0.1970E-02 -0.5412E-02
 -0.2712E+02 -0.1740E+03 -0.3044E-02 -0.5273E-02
 -0.3131E+02 -0.1711E+03 -0.4251E-02 -0.5066E-02
 -0.3475E+02 -0.1676E+03 -0.5701E-02 -0.4784E-02
 -0.3993E+02 -0.1600E+03 -0.7559E-02 -0.4364E-02
 -0.9158E+02 -0.4116E+02 -0.9385E-02 -0.3415E-02
 -0.1146E+03  0.4641E+02 -0.9401E-02 -0.1658E-02
 -0.1191E+03  0.9028E+02 -0.8397E-02 -0.2185E-07
 -0.1175E+03  0.1114E+03 -0.7293E-02  0.1286E-02
 -0.1137E+03  0.1257E+03 -0.6273E-02  0.2283E-02
 -0.1087E+03  0.1366E+03 -0.5333E-02  0.3079E-02
 -0.1038E+03  0.1436E+03 -0.4459E-02  0.3741E-02
 -0.9815E+02  0.1492E+03 -0.3624E-02  0.4318E-02
 -0.8091E+02  0.1603E+03 -0.2789E-02  0.4831E-02
 -0.4921E+02  0.1767E+03 -0.1870E-02  0.5138E-02
 -0.4340E+02  0.1783E+03 -0.9483E-03  0.5378E-02
 -0.2109E+02  0.1801E+03 -0.2077E-07  0.5552E-02
 -0.1512E+02  0.1796E+03  0.9963E-03  0.5651E-02
 -0.9255E+01  0.1780E+03  0.2084E-02  0.5725E-02
  0.1186E+01  0.1730E+03  0.3324E-02  0.5757E-02
  0.2879E+02  0.1532E+03  0.4732E-02  0.5639E-02
  0.4645E+02  0.1358E+03  0.6236E-02  0.5233E-02
  0.5879E+02  0.1181E+03  0.7877E-02  0.4548E-02
  0.9158E+02  0.4116E+02  0.9382E-02  0.3416E-02
  0.1146E+03 -0.4641E+02  0.9401E-02  0.1658E-02
  0.1191E+03 -0.9028E+02  0.8397E-02  0.2185E-07
  0.1175E+03 -0.1114E+03  0.7293E-02 -0.1286E-02
