          S1          S2          D1          D2
  0.1240E+03 -0.2561E+03  0.8556E-14 -0.3905E-02
  0.1204E+03 -0.2558E+03 -0.7518E-03 -0.4263E-02
  0.1181E+03 -0.2552E+03 -0.1715E-02 -0.4712E-02
  0.1151E+03 -0.2538E+03 -0.3082E-02 -0.5339E-02
  0.1045E+03 -0.2458E+03 -0.5306E-02 -0.6324E-02
 -0.1034E+03 -0.5260E+02 -0.6778E-02 -0.5688E-02
 -0.1165E+03 -0.3433E+02 -0.7335E-02 -0.4234E-02
 -0.1240E+03 -0.1812E+02 -0.7659E-02 -0.2788E-02
 -0.1430E+03  0.6889E+02 -0.7644E-02 -0.1348E-02
 -0.1643E+03  0.2235E+03 -0.6087E-02  0.2108E-06
 -0.1640E+03  0.2279E+03 -0.4899E-02  0.8637E-03
 -0.1634E+03  0.2300E+03 -0.4047E-02  0.1473E-02
 -0.1628E+03  0.2313E+03 -0.3374E-02  0.1948E-02
 -0.1620E+03  0.2325E+03 -0.2801E-02  0.2350E-02
 -0.1604E+03  0.2340E+03 -0.2276E-02  0.2713E-02
 -0.1310E+03  0.2540E+03 -0.1752E-02  0.3034E-02
 -0.1279E+03  0.2555E+03 -0.1205E-02  0.3311E-02
 -0.1264E+03  0.2559E+03 -0.6338E-03  0.3594E-02
 -0.1240E+03  0.2561E+03 -0.1949E-07  0.3905E-02
 -0.1204E+03  0.2558E+03  0.7518E-03  0.4263E-02
 -0.1181E+03  0.2552E+03  0.1715E-02  0.4712E-02
 -0.1151E+03  0.2538E+03  0.3082E-02  0.5339E-02
 -0.1045E+03  0.2458E+03  0.5306E-02  0.6324E-02
 -0.5674E+01  0.1548E+03  0.8048E-02  0.6753E-02
  0.7631E+02  0.2353E+02  0.1112E-01  0.6422E-02
  0.1463E+03 -0.1063E+03  0.9295E-02  0.3383E-02
  0.1525E+03 -0.1304E+03  0.7721E-02  0.1361E-02
  0.1643E+03 -0.2235E+03  0.6087E-02 -0.1381E-06
  0.1640E+03 -0.2279E+03  0.4899E-02 -0.8637E-03
  0.1634E+03 -0.2300E+03  0.4047E-02 -0.1473E-02
  0.1628E+03 -0.2313E+03  0.3374E-02 -0.1948E-02
  0.1620E+03 -0.2325E+03  0.2801E-02 -0.2350E-02
  0.1604E+03 -0.2340E+03  0.2276E-02 -0.2713E-02
  0.1310E+03 -0.2540E+03  0.1752E-02 -0.3034E-02
