          S1          S2          D1          D2
 -0.7690E+02 -0.8928E+02 -0.1479E-08 -0.1120E-01
 -0.1366E+03 -0.8492E+02 -0.1617E-02 -0.9174E-02
 -0.1558E+03 -0.7996E+02 -0.2663E-02 -0.7317E-02
 -0.1646E+03 -0.7595E+02 -0.3376E-02 -0.5848E-02
 -0.1701E+03 -0.7213E+02 -0.3905E-02 -0.4654E-02
 -0.1796E+03 -0.6204E+02 -0.4317E-02 -0.3622E-02
 -0.2056E+03 -0.2969E+02 -0.4489E-02 -0.2592E-02
 -0.2075E+03 -0.2572E+02 -0.4612E-02 -0.1679E-02
 -0.2169E+03  0.4034E+01 -0.4626E-02 -0.8156E-03
 -0.2172E+03  0.6810E+01 -0.4605E-02 -0.5249E-08
 -0.2170E+03  0.9090E+01 -0.4575E-02  0.8068E-03
 -0.2163E+03  0.1159E+02 -0.4535E-02  0.1651E-02
 -0.2147E+03  0.1488E+02 -0.4478E-02  0.2585E-02
 -0.2098E+03  0.2161E+02 -0.4388E-02  0.3682E-02
 -0.2010E+03  0.3073E+02 -0.4207E-02  0.5014E-02
 -0.1936E+03  0.3590E+02 -0.3910E-02  0.6772E-02
 -0.1767E+03  0.4348E+02 -0.3376E-02  0.9276E-02
  0.9456E+02  0.1148E+03 -0.1797E-02  0.1019E-01
  0.1123E+03  0.1166E+03 -0.2393E-06  0.8573E-02
  0.1211E+03  0.1159E+03  0.1284E-02  0.7284E-02
  0.1280E+03  0.1141E+03  0.2265E-02  0.6223E-02
  0.1336E+03  0.1115E+03  0.3061E-02  0.5302E-02
  0.1399E+03  0.1070E+03  0.3739E-02  0.4456E-02
  0.1647E+03  0.7995E+02  0.4314E-02  0.3620E-02
  0.2056E+03  0.2969E+02  0.4489E-02  0.2591E-02
  0.2075E+03  0.2572E+02  0.4612E-02  0.1679E-02
  0.2169E+03 -0.4034E+01  0.4626E-02  0.8156E-03
  0.2172E+03 -0.6810E+01  0.4605E-02  0.5249E-08
  0.2170E+03 -0.9090E+01  0.4575E-02 -0.8068E-03
  0.2163E+03 -0.1159E+02  0.4535E-02 -0.1651E-02
  0.2147E+03 -0.1488E+02  0.4478E-02 -0.2585E-02
  0.2098E+03 -0.2161E+02  0.4388E-02 -0.3682E-02
  0.2010E+03 -0.3073E+02  0.4207E-02 -0.5014E-02
  0.1936E+03 -0.3590E+02  0.3910E-02 -0.6772E-02
  0.1767E+03 -0.4348E+02  0.3376E-02 -0.9276E-02
  0.4479E+02 -0.7940E+02  0.2020E-02 -0.1145E-01
 -0.7690E+02 -0.8928E+02 -0.1479E-08 -0.1120E-01
          S1          S2          D1          D2
 -0.9151E+02 -0.1248E+03  0.6699E-12 -0.8011E-02
 -0.2063E+03 -0.1163E+03 -0.1155E-02 -0.6549E-02
 -0.2504E+03 -0.1046E+03 -0.1859E-02 -0.5108E-02
 -0.2649E+03 -0.9813E+02 -0.2299E-02 -0.3983E-02
 -0.2723E+03 -0.9297E+02 -0.2610E-02 -0.3111E-02
 -0.2842E+03 -0.8028E+02 -0.2844E-02 -0.2387E-02
 -0.3031E+03 -0.5611E+02 -0.2981E-02 -0.1721E-02
 -0.3090E+03 -0.4244E+02 -0.3082E-02 -0.1122E-02
 -0.3284E+03  0.1467E+02 -0.3069E-02 -0.5412E-03
 -0.3288E+03  0.1875E+02 -0.3041E-02 -0.6871E-09
 -0.3285E+03  0.2227E+02 -0.3008E-02  0.5304E-03
 -0.3275E+03  0.2609E+02 -0.2968E-02  0.1080E-02
 -0.3251E+03  0.3103E+02 -0.2915E-02  0.1683E-02
 -0.3191E+03  0.3941E+02 -0.2840E-02  0.2383E-02
 -0.2990E+03  0.6007E+02 -0.2698E-02  0.3216E-02
 -0.2871E+03  0.6833E+02 -0.2466E-02  0.4272E-02
 -0.2652E+03  0.7826E+02 -0.2082E-02  0.5721E-02
  0.1299E+03  0.1779E+03 -0.1137E-02  0.6450E-02
  0.1632E+03  0.1815E+03  0.1264E-06  0.5509E-02
  0.1791E+03  0.1802E+03  0.8326E-03  0.4722E-02
  0.1906E+03  0.1772E+03  0.1477E-02  0.4056E-02
  0.1996E+03  0.1730E+03  0.2003E-02  0.3470E-02
  0.2092E+03  0.1661E+03  0.2456E-02  0.2927E-02
  0.2525E+03  0.1183E+03  0.2843E-02  0.2386E-02
  0.3031E+03  0.5611E+02  0.2981E-02  0.1721E-02
  0.3090E+03  0.4245E+02  0.3082E-02  0.1122E-02
  0.3284E+03 -0.1467E+02  0.3069E-02  0.5412E-03
  0.3288E+03 -0.1875E+02  0.3041E-02  0.6875E-09
  0.3285E+03 -0.2227E+02  0.3008E-02 -0.5304E-03
  0.3275E+03 -0.2609E+02  0.2968E-02 -0.1080E-02
  0.3251E+03 -0.3103E+02  0.2915E-02 -0.1683E-02
  0.3191E+03 -0.3941E+02  0.2840E-02 -0.2383E-02
  0.2990E+03 -0.6007E+02  0.2698E-02 -0.3216E-02
  0.2871E+03 -0.6833E+02  0.2466E-02 -0.4272E-02
  0.2652E+03 -0.7826E+02  0.2082E-02 -0.5721E-02
  0.1722E+03 -0.1029E+03  0.1323E-02 -0.7502E-02
 -0.9151E+02 -0.1248E+03  0.6699E-12 -0.8011E-02
          S1          S2          D1          D2
 -0.1042E+03 -0.1444E+03 -0.3931E-13 -0.6925E-02
 -0.2494E+03 -0.1346E+03 -0.9875E-03 -0.5600E-02
 -0.3016E+03 -0.1203E+03 -0.1582E-02 -0.4347E-02
 -0.3245E+03 -0.1101E+03 -0.1941E-02 -0.3361E-02
 -0.3336E+03 -0.1038E+03 -0.2186E-02 -0.2606E-02
 -0.3520E+03 -0.8378E+02 -0.2368E-02 -0.1987E-02
 -0.3645E+03 -0.6706E+02 -0.2480E-02 -0.1432E-02
 -0.3781E+03 -0.3248E+02 -0.2565E-02 -0.9334E-03
 -0.3944E+03  0.1499E+02 -0.2553E-02 -0.4501E-03
 -0.3948E+03  0.1962E+02 -0.2533E-02 -0.7901E-09
 -0.3944E+03  0.2384E+02 -0.2508E-02  0.4423E-03
 -0.3932E+03  0.2850E+02 -0.2478E-02  0.9019E-03
