          S1          S2          D1          D2
 -0.8658E+02 -0.1834E+03  0.2792E-07 -0.5454E-02
 -0.9194E+02 -0.1829E+03 -0.8855E-03 -0.5022E-02
 -0.9622E+02 -0.1818E+03 -0.1679E-02 -0.4613E-02
 -0.1017E+03 -0.1791E+03 -0.2428E-02 -0.4205E-02
 -0.1192E+03 -0.1671E+03 -0.3140E-02 -0.3742E-02
 -0.1348E+03 -0.1500E+03 -0.3837E-02 -0.3219E-02
 -0.1410E+03 -0.1415E+03 -0.4491E-02 -0.2593E-02
 -0.1500E+03 -0.1202E+03 -0.5162E-02 -0.1879E-02
 -0.1551E+03 -0.1015E+03 -0.5779E-02 -0.1019E-02
 -0.1568E+03 -0.8598E+02 -0.6376E-02 -0.4795E-08
 -0.1561E+03 -0.7805E+02 -0.7024E-02  0.1239E-02
 -0.1528E+03 -0.6618E+02 -0.7769E-02  0.2828E-02
 -0.1276E+03 -0.1562E+02 -0.8434E-02  0.4870E-02
 -0.3385E+02  0.1098E+03 -0.7944E-02  0.6666E-02
 -0.2181E+01  0.1431E+03 -0.5789E-02  0.6899E-02
  0.2376E+02  0.1611E+03 -0.3919E-02  0.6787E-02
  0.5686E+02  0.1767E+03 -0.2333E-02  0.6411E-02
  0.7744E+02  0.1825E+03 -0.1045E-02  0.5924E-02
  0.8657E+02  0.1834E+03 -0.1728E-07  0.5454E-02
  0.9194E+02  0.1829E+03  0.8855E-03  0.5022E-02
  0.9622E+02  0.1818E+03  0.1679E-02  0.4613E-02
  0.1017E+03  0.1791E+03  0.2428E-02  0.4205E-02
  0.1192E+03  0.1671E+03  0.3140E-02  0.3742E-02
  0.1348E+03  0.1500E+03  0.3837E-02  0.3219E-02
  0.1410E+03  0.1415E+03  0.4491E-02  0.2593E-02
  0.1502E+03  0.1197E+03  0.5162E-02  0.1879E-02
  0.1630E+03  0.7416E+02  0.5680E-02  0.1002E-02
  0.1639E+03  0.6528E+02  0.6103E-02  0.1428E-07
  0.1634E+03  0.5949E+02  0.6542E-02 -0.1153E-02
  0.1617E+03  0.5345E+02  0.7029E-02 -0.2558E-02
  0.1573E+03  0.4431E+02  0.7590E-02 -0.4382E-02
  0.4737E+02 -0.9357E+02  0.7991E-02 -0.6699E-02
  0.2181E+01 -0.1431E+03  0.5789E-02 -0.6899E-02
 -0.2376E+02 -0.1611E+03  0.3919E-02 -0.6787E-02
 -0.5686E+02 -0.1767E+03  0.2333E-02 -0.6411E-02
 -0.7744E+02 -0.1825E+03  0.1045E-02 -0.5924E-02
 -0.8658E+02 -0.1834E+03  0.2792E-07 -0.5454E-02
          S1          S2          D1          D2
 -0.1426E+03 -0.3212E+03 -0.4523E-13 -0.3113E-02
 -0.1507E+03 -0.3206E+03 -0.5079E-03 -0.2881E-02
 -0.1571E+03 -0.3189E+03 -0.9679E-03 -0.2659E-02
 -0.1641E+03 -0.3155E+03 -0.1407E-02 -0.2437E-02
 -0.1928E+03 -0.2942E+03 -0.1840E-02 -0.2193E-02
 -0.2337E+03 -0.2511E+03 -0.2250E-02 -0.1888E-02
