
*******   STEP   1      *** NEFF=10 CALCULATION                
    1   0.367E-05   0.921E-04   0.248E-04

*******   STEP   2      *** NEFF=10 CALCULATION                
    1   0.736E-02   0.100E+01   0.465E-01
    2   0.632E-02   0.779E+00   0.335E-01
    3   0.547E-02   0.623E+00   0.268E-01
    4   0.462E-02   0.498E+00   0.214E-01
    5   0.383E-02   0.397E+00   0.170E-01
    6   0.313E-02   0.315E+00   0.135E-01
    7   0.253E-02   0.250E+00   0.107E-01
    8   0.203E-02   0.198E+00   0.849E-02
    9   0.162E-02   0.156E+00   0.673E-02
   10   0.129E-02   0.124E+00   0.533E-02
   11   0.102E-02   0.979E-01   0.422E-02
   12   0.813E-03   0.774E-01   0.334E-02
   13   0.644E-03   0.612E-01   0.264E-02
   14   0.510E-03   0.483E-01   0.209E-02
   15   0.403E-03   0.382E-01   0.165E-02
   16   0.319E-03   0.302E-01   0.131E-02
   17   0.316E-03   0.238E-01   0.964E-03
   18   0.249E-03   0.175E-01   0.694E-03
   19   0.184E-03   0.126E-01   0.495E-03
   20   0.132E-03   0.900E-02   0.352E-03
   21   0.942E-04   0.639E-02   0.250E-03
   22   0.670E-04   0.454E-02   0.177E-03
   23   0.475E-04   0.321E-02   0.125E-03
   24   0.337E-04   0.228E-02   0.887E-04
   25   0.239E-04   0.161E-02   0.629E-04
   26   0.169E-04   0.114E-02   0.447E-04
   27   0.120E-04   0.811E-03   0.319E-04

*******   STEP   3      *** NEFF=10 CALCULATION                
    1   0.772E-02   0.816E+00   0.417E-01
    2   0.638E-02   0.636E+00   0.297E-01
    3   0.529E-02   0.501E+00   0.230E-01
    4   0.430E-02   0.393E+00   0.177E-01
    5   0.343E-02   0.306E+00   0.137E-01
    6   0.271E-02   0.237E+00   0.105E-01
    7   0.212E-02   0.184E+00   0.812E-02
    8   0.165E-02   0.142E+00   0.625E-02
    9   0.127E-02   0.110E+00   0.481E-02
   10   0.985E-03   0.844E-01   0.370E-02
   11   0.759E-03   0.650E-01   0.284E-02
   12   0.585E-03   0.500E-01   0.219E-02
   13   0.450E-03   0.385E-01   0.168E-02
   14   0.347E-03   0.296E-01   0.129E-02
   15   0.267E-03   0.228E-01   0.993E-03
   16   0.205E-03   0.175E-01   0.763E-03
   17   0.203E-03   0.134E-01   0.536E-03
