          S1          S2          D1          D2
  0.2737E+02 -0.9211E+02 -0.8556E-10 -0.1086E-01
 -0.9435E+02 -0.8588E+02 -0.1720E-02 -0.9754E-02
 -0.2199E+03 -0.5190E+02 -0.2759E-02 -0.7579E-02
 -0.2624E+03 -0.3293E+02 -0.3130E-02 -0.5422E-02
 -0.2715E+03 -0.2681E+02 -0.3296E-02 -0.3928E-02
 -0.2746E+03 -0.2375E+02 -0.3395E-02 -0.2849E-02
 -0.2761E+03 -0.2161E+02 -0.3465E-02 -0.2001E-02
 -0.2769E+03 -0.1983E+02 -0.3519E-02 -0.1281E-02
 -0.2774E+03 -0.1809E+02 -0.3564E-02 -0.6284E-03
 -0.2776E+03 -0.1599E+02 -0.3602E-02 -0.1056E-07
 -0.2770E+03 -0.1094E+02 -0.3635E-02  0.6410E-03
 -0.2700E+03  0.2284E+02 -0.3593E-02  0.1308E-02
 -0.2686E+03  0.2583E+02 -0.3528E-02  0.2037E-02
 -0.2657E+03  0.2980E+02 -0.3440E-02  0.2886E-02
 -0.2594E+03  0.3610E+02 -0.3307E-02  0.3941E-02
 -0.2463E+03  0.4488E+02 -0.3086E-02  0.5345E-02
 -0.1097E+03  0.1054E+03 -0.2505E-02  0.6881E-02
 -0.7457E+02  0.1156E+03 -0.1369E-02  0.7766E-02
 -0.5345E+02  0.1174E+03 -0.2221E-06  0.8515E-02
 -0.2015E+02  0.1141E+03  0.1595E-02  0.9047E-02
  0.2199E+03  0.5190E+02  0.2759E-02  0.7579E-02
  0.2624E+03  0.3293E+02  0.3130E-02  0.5422E-02
  0.2715E+03  0.2681E+02  0.3296E-02  0.3928E-02
  0.2746E+03  0.2375E+02  0.3395E-02  0.2849E-02
  0.2761E+03  0.2161E+02  0.3465E-02  0.2001E-02
  0.2769E+03  0.1983E+02  0.3519E-02  0.1281E-02
  0.2774E+03  0.1809E+02  0.3564E-02  0.6284E-03
  0.2776E+03  0.1599E+02  0.3602E-02  0.1056E-07
  0.2770E+03  0.1094E+02  0.3635E-02 -0.6410E-03
  0.2700E+03 -0.2284E+02  0.3593E-02 -0.1308E-02
  0.2686E+03 -0.2583E+02  0.3528E-02 -0.2037E-02
  0.2657E+03 -0.2980E+02  0.3440E-02 -0.2886E-02
  0.2594E+03 -0.3610E+02  0.3307E-02 -0.3941E-02
  0.2463E+03 -0.4488E+02  0.3086E-02 -0.5345E-02
  0.1691E+03 -0.8063E+02  0.2560E-02 -0.7033E-02
  0.1478E+03 -0.8630E+02  0.1569E-02 -0.8900E-02
  0.2737E+02 -0.9211E+02 -0.8556E-10 -0.1086E-01
          S1          S2          D1          D2
  0.2140E+02 -0.1323E+03  0.9565E-11 -0.7558E-02
 -0.2346E+03 -0.1204E+03 -0.1090E-02 -0.6181E-02
 -0.3212E+03 -0.9707E+02 -0.1701E-02 -0.4674E-02
 -0.3962E+03 -0.6326E+02 -0.1977E-02 -0.3424E-02
 -0.4124E+03 -0.5240E+02 -0.2106E-02 -0.2510E-02
 -0.4177E+03 -0.4714E+02 -0.2187E-02 -0.1835E-02
 -0.4203E+03 -0.4350E+02 -0.2245E-02 -0.1296E-02
 -0.4217E+03 -0.4044E+02 -0.2291E-02 -0.8340E-03
