          S1          S2          D1          D2
 -0.7604E+01 -0.2394E+03  0.2475E-13 -0.4178E-02
 -0.5609E+02 -0.2356E+03 -0.7182E-03 -0.4073E-02
 -0.9959E+02 -0.2238E+03 -0.1399E-02 -0.3845E-02
 -0.1356E+03 -0.2071E+03 -0.2023E-02 -0.3505E-02
 -0.1817E+03 -0.1759E+03 -0.2555E-02 -0.3045E-02
 -0.1987E+03 -0.1590E+03 -0.3011E-02 -0.2527E-02
 -0.2191E+03 -0.1289E+03 -0.3407E-02 -0.1967E-02
 -0.2375E+03 -0.9025E+02 -0.3699E-02 -0.1346E-02
 -0.2481E+03 -0.5028E+02 -0.3891E-02 -0.6862E-03
 -0.2512E+03 -0.1583E+02 -0.3980E-02 -0.1151E-06
 -0.2457E+03  0.4283E+02 -0.3948E-02  0.6961E-03
 -0.2389E+03  0.6893E+02 -0.3788E-02  0.1379E-02
 -0.2259E+03  0.9615E+02 -0.3553E-02  0.2051E-02
 -0.1934E+03  0.1423E+03 -0.3197E-02  0.2682E-02
 -0.1580E+03  0.1778E+03 -0.2704E-02  0.3222E-02
 -0.1233E+03  0.2023E+03 -0.2111E-02  0.3657E-02
 -0.6753E+02  0.2279E+03 -0.1441E-02  0.3960E-02
 -0.3777E+02  0.2360E+03 -0.7266E-03  0.4120E-02
  0.7597E+01  0.2394E+03 -0.3547E-07  0.4178E-02
  0.5609E+02  0.2356E+03  0.7182E-03  0.4073E-02
  0.9959E+02  0.2238E+03  0.1399E-02  0.3845E-02
  0.1356E+03  0.2071E+03  0.2023E-02  0.3505E-02
  0.1817E+03  0.1759E+03  0.2555E-02  0.3045E-02
  0.1987E+03  0.1590E+03  0.3011E-02  0.2527E-02
  0.2191E+03  0.1289E+03  0.3407E-02  0.1967E-02
  0.2375E+03  0.9025E+02  0.3699E-02  0.1346E-02
  0.2481E+03  0.5028E+02  0.3891E-02  0.6862E-03
  0.2512E+03  0.1583E+02  0.3980E-02  0.1151E-06
  0.2457E+03 -0.4283E+02  0.3948E-02 -0.6961E-03
  0.2389E+03 -0.6893E+02  0.3788E-02 -0.1379E-02
  0.2259E+03 -0.9615E+02  0.3553E-02 -0.2051E-02
  0.1934E+03 -0.1423E+03  0.3197E-02 -0.2682E-02
  0.1580E+03 -0.1778E+03  0.2704E-02 -0.3222E-02
  0.1233E+03 -0.2023E+03  0.2111E-02 -0.3657E-02
  0.6753E+02 -0.2279E+03  0.1441E-02 -0.3960E-02
  0.3777E+02 -0.2360E+03  0.7266E-03 -0.4120E-02
 -0.7604E+01 -0.2394E+03  0.2475E-13 -0.4178E-02
          S1          S2          D1          D2
 -0.2106E+02 -0.4132E+03 -0.1218E-11 -0.2420E-02
 -0.8402E+02 -0.4082E+03 -0.4169E-03 -0.2364E-02
 -0.1561E+03 -0.3881E+03 -0.8180E-03 -0.2247E-02
 -0.2090E+03 -0.3636E+03 -0.1192E-02 -0.2065E-02
 -0.2992E+03 -0.3030E+03 -0.1514E-02 -0.1805E-02
 -0.3275E+03 -0.2748E+03 -0.1792E-02 -0.1504E-02
 -0.3581E+03 -0.2301E+03 -0.2037E-02 -0.1176E-02
 -0.3926E+03 -0.1580E+03 -0.2222E-02 -0.8086E-03
 -0.4114E+03 -0.8602E+02 -0.2344E-02 -0.4134E-03
 -0.4165E+03 -0.3088E+02 -0.2401E-02 -0.6715E-07
 -0.4065E+03  0.8061E+02 -0.2377E-02  0.4190E-03
 -0.3948E+03  0.1252E+03 -0.2271E-02  0.8265E-03
 -0.3711E+03  0.1749E+03 -0.2118E-02  0.1223E-02
 -0.3165E+03  0.2528E+03 -0.1892E-02  0.1587E-02
 -0.2579E+03  0.3112E+03 -0.1590E-02  0.1895E-02
 -0.2082E+03  0.3462E+03 -0.1238E-02  0.2144E-02
 -0.1052E+03  0.3952E+03 -0.8397E-03  0.2307E-02
 -0.5960E+02  0.4075E+03 -0.4219E-03  0.2392E-02
  0.2107E+02  0.4132E+03 -0.2233E-07  0.2420E-02
  0.8402E+02  0.4082E+03  0.4169E-03  0.2364E-02
  0.1561E+03  0.3881E+03  0.8180E-03  0.2247E-02
  0.2090E+03  0.3636E+03  0.1192E-02  0.2065E-02
  0.2992E+03  0.3030E+03  0.1514E-02  0.1805E-02
  0.3275E+03  0.2748E+03  0.1792E-02  0.1504E-02
  0.3581E+03  0.2301E+03  0.2037E-02  0.1176E-02
  0.3926E+03  0.1580E+03  0.2222E-02  0.8086E-03
  0.4114E+03  0.8604E+02  0.2344E-02  0.4134E-03
  0.4165E+03  0.3090E+02  0.2401E-02  0.6718E-07
  0.4065E+03 -0.8060E+02  0.2377E-02 -0.4190E-03
  0.3948E+03 -0.1252E+03  0.2271E-02 -0.8265E-03
  0.3711E+03 -0.1749E+03  0.2118E-02 -0.1223E-02
