          S1          S2          D1          D2
  0.5116E+02 -0.1867E+03 -0.4322E-11 -0.5355E-02
  0.2375E+00 -0.1831E+03 -0.9634E-03 -0.5463E-02
 -0.2492E+02 -0.1769E+03 -0.1957E-02 -0.5376E-02
 -0.3238E+02 -0.1735E+03 -0.3004E-02 -0.5203E-02
 -0.3708E+02 -0.1703E+03 -0.4167E-02 -0.4965E-02
 -0.4039E+02 -0.1669E+03 -0.5541E-02 -0.4650E-02
 -0.4371E+02 -0.1621E+03 -0.7282E-02 -0.4204E-02
 -0.4862E+02 -0.1512E+03 -0.9648E-02 -0.3512E-02
 -0.1180E+03  0.1388E+03 -0.1070E-01 -0.1886E-02
 -0.1194E+03  0.1510E+03 -0.8378E-02 -0.1828E-08
 -0.1191E+03  0.1547E+03 -0.6833E-02  0.1205E-02
 -0.1185E+03  0.1570E+03 -0.5695E-02  0.2073E-02
 -0.1174E+03  0.1592E+03 -0.4777E-02  0.2758E-02
 -0.1124E+03  0.1666E+03 -0.3966E-02  0.3328E-02
 -0.1107E+03  0.1683E+03 -0.3213E-02  0.3829E-02
 -0.1071E+03  0.1707E+03 -0.2483E-02  0.4301E-02
 -0.8615E+02  0.1813E+03 -0.1712E-02  0.4703E-02
 -0.7058E+02  0.1860E+03 -0.8884E-03  0.5038E-02
 -0.5136E+02  0.1867E+03 -0.3357E-07  0.5355E-02
 -0.2954E+02  0.1858E+03  0.9764E-03  0.5538E-02
 -0.2549E+02  0.1847E+03  0.2075E-02  0.5700E-02
 -0.2239E+02  0.1833E+03  0.3389E-02  0.5870E-02
 -0.1908E+02  0.1809E+03  0.5087E-02  0.6063E-02
 -0.1413E+02  0.1759E+03  0.7493E-02  0.6288E-02
  0.3471E+02  0.9724E+02  0.1101E-01  0.6355E-02
  0.8577E+02  0.6744E-01  0.1166E-01  0.4242E-02
  0.1180E+03 -0.1388E+03  0.1070E-01  0.1886E-02
  0.1194E+03 -0.1510E+03  0.8378E-02  0.1827E-08
  0.1191E+03 -0.1547E+03  0.6833E-02 -0.1205E-02
  0.1185E+03 -0.1570E+03  0.5695E-02 -0.2073E-02
  0.1174E+03 -0.1592E+03  0.4777E-02 -0.2758E-02
  0.1124E+03 -0.1666E+03  0.3966E-02 -0.3328E-02
  0.1107E+03 -0.1683E+03  0.3213E-02 -0.3829E-02
  0.1071E+03 -0.1707E+03  0.2483E-02 -0.4301E-02
  0.8615E+02 -0.1813E+03  0.1712E-02 -0.4703E-02
  0.7058E+02 -0.1860E+03  0.8884E-03 -0.5038E-02
  0.5116E+02 -0.1867E+03 -0.4322E-11 -0.5355E-02
          S1          S2          D1          D2
  0.3724E+02 -0.2911E+03 -0.1130E-10 -0.3435E-02
 -0.2962E+02 -0.2851E+03 -0.6073E-03 -0.3444E-02
 -0.4615E+02 -0.2809E+03 -0.1222E-02 -0.3359E-02
 -0.5698E+02 -0.2759E+03 -0.1870E-02 -0.3238E-02
 -0.6571E+02 -0.2698E+03 -0.2582E-02 -0.3077E-02
 -0.7120E+02 -0.2644E+03 -0.3413E-02 -0.2862E-02
 -0.7629E+02 -0.2570E+03 -0.4452E-02 -0.2568E-02
 -0.8364E+02 -0.2406E+03 -0.5841E-02 -0.2126E-02
 -0.1902E+03  0.1972E+03 -0.6432E-02 -0.1134E-02
