          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.46681E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00   -0.21143E+03 -0.70917E+02  0.28234E+03  0.14029E+01  0.17743E+02 -0.87155E+02      298.00
  0.45363E-03  0.47771E+03   -0.25000E-03 -0.25000E-03  0.50000E-03  0.00000E+00  0.00000E+00  0.00000E+00   -0.21586E+03 -0.74184E+02  0.29004E+03  0.77791E+00  0.18893E+02 -0.87188E+02      298.00
  0.90899E-03  0.48839E+03   -0.50000E-03 -0.50000E-03  0.10000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.22022E+03 -0.77180E+02  0.29740E+03  0.33877E+00  0.19979E+02 -0.87522E+02      298.00
  0.13657E-02  0.49872E+03   -0.75000E-03 -0.75000E-03  0.15000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.22447E+03 -0.79917E+02  0.30438E+03  0.32617E-01  0.21000E+02 -0.88060E+02      298.00
  0.18234E-02  0.50904E+03   -0.10000E-02 -0.10000E-02  0.20000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.22884E+03 -0.82377E+02  0.31122E+03 -0.24723E+00  0.22053E+02 -0.88789E+02      298.00
  0.22820E-02  0.51901E+03   -0.12500E-02 -0.12500E-02  0.25000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.23304E+03 -0.84699E+02  0.31774E+03 -0.39578E+00  0.23016E+02 -0.89669E+02      298.00
  0.27411E-02  0.52876E+03   -0.15000E-02 -0.15000E-02  0.30000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.23719E+03 -0.86856E+02  0.32404E+03 -0.47849E+00  0.23949E+02 -0.90670E+02      298.00
  0.32007E-02  0.53852E+03   -0.17500E-02 -0.17500E-02  0.35000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.24140E+03 -0.88851E+02  0.33025E+03 -0.52757E+00  0.24904E+02 -0.91803E+02      298.00
  0.36607E-02  0.54796E+03   -0.20000E-02 -0.20000E-02  0.40000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.24550E+03 -0.90719E+02  0.33622E+03 -0.53524E+00  0.25820E+02 -0.92988E+02      298.00
  0.41209E-02  0.55697E+03   -0.22500E-02 -0.22500E-02  0.45000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.24939E+03 -0.92497E+02  0.34189E+03 -0.48865E+00  0.26664E+02 -0.94189E+02      298.00
  0.45813E-02  0.56559E+03   -0.25000E-02 -0.25000E-02  0.50000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.25309E+03 -0.94204E+02  0.34730E+03 -0.37831E+00  0.27446E+02 -0.95415E+02      298.00
  0.50418E-02  0.57444E+03   -0.27500E-02 -0.27500E-02  0.55000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.25702E+03 -0.95745E+02  0.35277E+03 -0.32221E+00  0.28333E+02 -0.96716E+02      298.00
  0.55024E-02  0.58343E+03   -0.30000E-02 -0.30000E-02  0.60000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.26099E+03 -0.97283E+02  0.35827E+03 -0.14784E+00  0.29226E+02 -0.98182E+02      298.00
