          S1          S2          D1          D2
 -0.7521E+02 -0.2618E+03  0.1682E-06 -0.3820E-02
 -0.8782E+02 -0.2607E+03 -0.6384E-03 -0.3621E-02
 -0.1071E+03 -0.2551E+03 -0.1238E-02 -0.3400E-02
 -0.1300E+03 -0.2449E+03 -0.1804E-02 -0.3125E-02
 -0.1633E+03 -0.2225E+03 -0.2334E-02 -0.2781E-02
 -0.1723E+03 -0.2136E+03 -0.2845E-02 -0.2387E-02
 -0.1783E+03 -0.2051E+03 -0.3371E-02 -0.1946E-02
 -0.1835E+03 -0.1938E+03 -0.3937E-02 -0.1433E-02
 -0.1893E+03 -0.1707E+03 -0.4558E-02 -0.8038E-03
 -0.1943E+03 -0.1103E+03 -0.5148E-02 -0.5984E-07
 -0.1898E+03 -0.5593E+02 -0.5556E-02  0.9796E-03
 -0.1695E+03  0.1349E+02 -0.5734E-02  0.2087E-02
 -0.1422E+03  0.7165E+02 -0.5449E-02  0.3146E-02
 -0.9119E+02  0.1448E+03 -0.4701E-02  0.3944E-02
 -0.2614E+02  0.2099E+03 -0.3619E-02  0.4313E-02
  0.2392E+02  0.2465E+03 -0.2481E-02  0.4297E-02
  0.4384E+02  0.2559E+03 -0.1517E-02  0.4167E-02
  0.6049E+02  0.2604E+03 -0.7060E-03  0.4004E-02
  0.7521E+02  0.2618E+03 -0.7155E-07  0.3820E-02
  0.8782E+02  0.2607E+03  0.6384E-03  0.3621E-02
  0.1071E+03  0.2551E+03  0.1238E-02  0.3400E-02
  0.1300E+03  0.2449E+03  0.1804E-02  0.3125E-02
  0.1633E+03  0.2225E+03  0.2334E-02  0.2781E-02
  0.1723E+03  0.2136E+03  0.2845E-02  0.2387E-02
  0.1783E+03  0.2051E+03  0.3371E-02  0.1946E-02
  0.1835E+03  0.1938E+03  0.3937E-02  0.1433E-02
  0.1893E+03  0.1707E+03  0.4558E-02  0.8038E-03
  0.1943E+03  0.1103E+03  0.5148E-02  0.5984E-07
  0.1898E+03  0.5593E+02  0.5556E-02 -0.9796E-03
  0.1695E+03 -0.1349E+02  0.5734E-02 -0.2087E-02
  0.1422E+03 -0.7165E+02  0.5449E-02 -0.3146E-02
  0.9119E+02 -0.1448E+03  0.4701E-02 -0.3944E-02
  0.2614E+02 -0.2099E+03  0.3619E-02 -0.4313E-02
 -0.2392E+02 -0.2465E+03  0.2481E-02 -0.4297E-02
 -0.4384E+02 -0.2559E+03  0.1517E-02 -0.4167E-02
