
*******   STEP   1      *** NEFF=10 CALCULATION                
    1   0.191E-06   0.515E-05   0.126E-06

*******   STEP   2      *** NEFF=10 CALCULATION                
    1   0.135E-01   0.196E+01   0.107E+00
    2   0.144E-01   0.196E+01   0.839E-01
    3   0.710E-02   0.197E+01   0.636E-01
    4   0.645E-02   0.191E+01   0.514E-01
    5   0.792E-02   0.181E+01   0.405E-01
    6   0.962E-02   0.160E+01   0.305E-01
    7   0.104E-01   0.130E+01   0.220E-01
    8   0.100E-01   0.975E+00   0.154E-01
    9   0.863E-02   0.689E+00   0.106E-01
   10   0.673E-02   0.469E+00   0.709E-02
   11   0.490E-02   0.313E+00   0.472E-02
   12   0.340E-02   0.206E+00   0.311E-02
   13   0.230E-02   0.135E+00   0.204E-02
   14   0.153E-02   0.883E-01   0.134E-02
   15   0.101E-02   0.575E-01   0.872E-03
   16   0.660E-03   0.375E-01   0.568E-03
   17   0.650E-03   0.242E-01   0.269E-03
   18   0.421E-03   0.113E-01   0.774E-04
   19   0.198E-03   0.314E-02   0.196E-04
   20   0.548E-04   0.799E-03   0.398E-04

*******   STEP   3      *** NEFF=10 CALCULATION                
    1   0.212E-01   0.163E+01   0.115E+00
    2   0.120E-01   0.183E+01   0.100E+00
    3   0.191E-02   0.197E+01   0.623E-01
    4   0.116E-01   0.680E+00   0.229E-01
    5   0.582E-02   0.244E+00   0.827E-02
    6   0.269E-02   0.130E+00   0.325E-02
    7   0.150E-02   0.840E-01   0.163E-02
    8   0.960E-03   0.568E-01   0.100E-02
    9   0.951E-03   0.384E-01   0.619E-03
   10   0.634E-03   0.206E-01   0.522E-03
   11   0.340E-03   0.887E-02   0.263E-03
   12   0.170E-03   0.253E-02   0.674E-04
   13   0.646E-04   0.772E-03   0.228E-03

*******   STEP   4      *** NEFF=10 CALCULATION                
    1   0.170E-01   0.153E+01   0.659E-01
    2   0.125E-01   0.168E+01   0.386E-01
    3   0.124E-01   0.126E+01   0.263E-01
    4   0.100E-01   0.867E+00   0.185E-01
    5   0.740E-02   0.619E+00   0.135E-01
    6   0.556E-02   0.460E+00   0.100E-01
    7   0.421E-02   0.345E+00   0.751E-02
    8   0.319E-02   0.261E+00   0.565E-02
    9   0.320E-02   0.196E+00   0.382E-02
   10   0.240E-02   0.132E+00   0.247E-02
   11   0.161E-02   0.851E-01   0.155E-02
   12   0.103E-02   0.535E-01   0.956E-03
   13   0.646E-03   0.332E-01   0.593E-03
   14   0.401E-03   0.206E-01   0.368E-03
   15   0.249E-03   0.127E-01   0.223E-03
   16   0.154E-03   0.780E-02   0.152E-03
   17   0.943E-04   0.479E-02   0.103E-03
   18   0.577E-04   0.295E-02   0.609E-04
   19   0.355E-04   0.182E-02   0.591E-04
   20   0.219E-04   0.112E-02   0.438E-04
   21   0.137E-04   0.700E-03   0.258E-04

*******   STEP   5      *** NEFF=10 CALCULATION                
    1   0.114E-01   0.138E+01   0.539E-01
    2   0.100E-01   0.113E+01   0.349E-01
    3   0.926E-02   0.938E+00   0.261E-01
    4   0.820E-02   0.770E+00   0.197E-01
    5   0.699E-02   0.623E+00   0.149E-01
    6   0.577E-02   0.498E+00   0.113E-01
    7   0.466E-02   0.395E+00   0.857E-02
    8   0.370E-02   0.312E+00   0.653E-02
    9   0.374E-02   0.244E+00   0.456E-02
   10   0.292E-02   0.175E+00   0.309E-02
   11   0.207E-02   0.120E+00   0.206E-02
