          S1          S2          D1          D2
  0.7609E+02 -0.9364E+02  0.2330E-09 -0.1068E-01
 -0.6370E+02 -0.8252E+02 -0.1881E-02 -0.1067E-01
 -0.1869E+03 -0.5197E+02 -0.3033E-02 -0.8337E-02
 -0.2121E+03 -0.4078E+02 -0.3537E-02 -0.6127E-02
 -0.2226E+03 -0.3344E+02 -0.3810E-02 -0.4540E-02
 -0.2341E+03 -0.2209E+02 -0.3958E-02 -0.3321E-02
 -0.2383E+03 -0.1628E+02 -0.4038E-02 -0.2331E-02
 -0.2400E+03 -0.1268E+02 -0.4089E-02 -0.1488E-02
 -0.2407E+03 -0.9997E+01 -0.4124E-02 -0.7272E-03
 -0.2409E+03 -0.7639E+01 -0.4151E-02 -0.1774E-07
 -0.2407E+03 -0.5085E+01 -0.4170E-02  0.7354E-03
 -0.2306E+03  0.2863E+02 -0.4148E-02  0.1510E-02
 -0.2291E+03  0.3194E+02 -0.4039E-02  0.2332E-02
 -0.2268E+03  0.3527E+02 -0.3901E-02  0.3273E-02
 -0.2208E+03  0.4102E+02 -0.3708E-02  0.4419E-02
 -0.1310E+03  0.1064E+03 -0.3172E-02  0.5493E-02
 -0.1188E+03  0.1122E+03 -0.2341E-02  0.6432E-02
 -0.1090E+03  0.1149E+03 -0.1315E-02  0.7458E-02
 -0.9673E+02  0.1159E+03 -0.6799E-06  0.8631E-02
 -0.6793E+02  0.1127E+03  0.1750E-02  0.9924E-02
  0.1870E+03  0.5196E+02  0.3033E-02  0.8329E-02
  0.2121E+03  0.4078E+02  0.3537E-02  0.6127E-02
  0.2226E+03  0.3344E+02  0.3810E-02  0.4540E-02
  0.2341E+03  0.2209E+02  0.3958E-02  0.3321E-02
  0.2383E+03  0.1628E+02  0.4038E-02  0.2331E-02
  0.2400E+03  0.1268E+02  0.4089E-02  0.1488E-02
  0.2407E+03  0.9997E+01  0.4124E-02  0.7272E-03
  0.2409E+03  0.7639E+01  0.4151E-02  0.1774E-07
  0.2407E+03  0.5085E+01  0.4170E-02 -0.7354E-03
  0.2306E+03 -0.2863E+02  0.4148E-02 -0.1510E-02
  0.2291E+03 -0.3194E+02  0.4039E-02 -0.2332E-02
  0.2268E+03 -0.3527E+02  0.3901E-02 -0.3273E-02
  0.2208E+03 -0.4102E+02  0.3708E-02 -0.4419E-02
  0.1700E+03 -0.7840E+02  0.3270E-02 -0.5664E-02
  0.1555E+03 -0.8511E+02  0.2569E-02 -0.7057E-02
  0.1369E+03 -0.9001E+02  0.1545E-02 -0.8760E-02
  0.7609E+02 -0.9364E+02  0.2330E-09 -0.1068E-01
          S1          S2          D1          D2
  0.9780E+02 -0.1357E+03 -0.3352E-09 -0.7367E-02
 -0.1981E+03 -0.1120E+03 -0.1200E-02 -0.6808E-02
 -0.2781E+03 -0.9207E+02 -0.1883E-02 -0.5173E-02
 -0.3139E+03 -0.7592E+02 -0.2245E-02 -0.3888E-02
 -0.3322E+03 -0.6307E+02 -0.2455E-02 -0.2925E-02
 -0.3533E+03 -0.4251E+02 -0.2571E-02 -0.2157E-02
 -0.3596E+03 -0.3374E+02 -0.2638E-02 -0.1523E-02
 -0.3622E+03 -0.2825E+02 -0.2685E-02 -0.9772E-03
 -0.3633E+03 -0.2405E+02 -0.2721E-02 -0.4797E-03
 -0.3637E+03 -0.2022E+02 -0.2750E-02 -0.5663E-08
 -0.3633E+03 -0.1582E+02 -0.2774E-02  0.4891E-03
 -0.3428E+03  0.5253E+02 -0.2763E-02  0.1006E-02
 -0.3400E+03  0.5867E+02 -0.2675E-02  0.1544E-02
 -0.3359E+03  0.6448E+02 -0.2564E-02  0.2152E-02
 -0.3257E+03  0.7433E+02 -0.2414E-02  0.2876E-02
 -0.2004E+03  0.1645E+03 -0.2061E-02  0.3569E-02
 -0.1799E+03  0.1743E+03 -0.1518E-02  0.4170E-02
 -0.1637E+03  0.1787E+03 -0.8497E-03  0.4819E-02
 -0.1412E+03  0.1804E+03  0.1408E-05  0.5542E-02
 -0.8431E+02  0.1743E+03  0.1106E-02  0.6274E-02
