          S1          S2          D1          D2
 -0.4930E+02 -0.2615E+03  0.2157E-10 -0.3823E-02
 -0.6884E+02 -0.2599E+03 -0.6482E-03 -0.3677E-02
 -0.9955E+02 -0.2511E+03 -0.1267E-02 -0.3481E-02
 -0.1233E+03 -0.2403E+03 -0.1854E-02 -0.3211E-02
 -0.1635E+03 -0.2126E+03 -0.2399E-02 -0.2859E-02
 -0.1756E+03 -0.2006E+03 -0.2907E-02 -0.2440E-02
 -0.1847E+03 -0.1876E+03 -0.3413E-02 -0.1971E-02
 -0.1954E+03 -0.1640E+03 -0.3921E-02 -0.1427E-02
 -0.2092E+03 -0.1115E+03 -0.4369E-02 -0.7704E-03
 -0.2139E+03 -0.5962E+02 -0.4675E-02 -0.1168E-06
 -0.2104E+03 -0.1840E+02 -0.4828E-02  0.8513E-03
 -0.1933E+03  0.4768E+02 -0.4747E-02  0.1728E-02
 -0.1701E+03  0.9613E+02 -0.4433E-02  0.2559E-02
 -0.1288E+03  0.1558E+03 -0.3854E-02  0.3233E-02
 -0.8477E+02  0.1998E+03 -0.3098E-02  0.3692E-02
 -0.3256E+02  0.2360E+03 -0.2266E-02  0.3924E-02
  0.3224E+01  0.2531E+03 -0.1445E-02  0.3970E-02
  0.2724E+02  0.2596E+03 -0.6922E-03  0.3925E-02
  0.4930E+02  0.2615E+03 -0.7681E-07  0.3823E-02
  0.6884E+02  0.2599E+03  0.6482E-03  0.3677E-02
  0.9955E+02  0.2511E+03  0.1267E-02  0.3481E-02
  0.1233E+03  0.2403E+03  0.1854E-02  0.3211E-02
  0.1635E+03  0.2126E+03  0.2399E-02  0.2859E-02
  0.1756E+03  0.2006E+03  0.2907E-02  0.2440E-02
  0.1847E+03  0.1876E+03  0.3413E-02  0.1971E-02
  0.1954E+03  0.1640E+03  0.3921E-02  0.1427E-02
  0.2092E+03  0.1115E+03  0.4369E-02  0.7704E-03
  0.2139E+03  0.5962E+02  0.4675E-02  0.1168E-06
  0.2104E+03  0.1840E+02  0.4828E-02 -0.8513E-03
  0.1933E+03 -0.4768E+02  0.4747E-02 -0.1728E-02
  0.1701E+03 -0.9613E+02  0.4433E-02 -0.2559E-02
  0.1288E+03 -0.1558E+03  0.3854E-02 -0.3233E-02
  0.8477E+02 -0.1998E+03  0.3098E-02 -0.3692E-02
  0.3256E+02 -0.2360E+03  0.2266E-02 -0.3924E-02
 -0.3224E+01 -0.2531E+03  0.1445E-02 -0.3970E-02
 -0.2724E+02 -0.2596E+03  0.6922E-03 -0.3925E-02
 -0.4930E+02 -0.2615E+03  0.2157E-10 -0.3823E-02
          S1          S2          D1          D2
 -0.8042E+02 -0.4516E+03  0.3433E-08 -0.2214E-02
 -0.1078E+03 -0.4492E+03 -0.3766E-03 -0.2136E-02
 -0.1552E+03 -0.4356E+03 -0.7397E-03 -0.2032E-02
 -0.2031E+03 -0.4142E+03 -0.1086E-02 -0.1882E-02
 -0.2789E+03 -0.3629E+03 -0.1406E-02 -0.1675E-02
 -0.2993E+03 -0.3427E+03 -0.1704E-02 -0.1430E-02
 -0.3144E+03 -0.3211E+03 -0.2001E-02 -0.1155E-02
 -0.3311E+03 -0.2843E+03 -0.2301E-02 -0.8376E-03
 -0.3536E+03 -0.1971E+03 -0.2575E-02 -0.4540E-03
 -0.3630E+03 -0.9790E+02 -0.2755E-02 -0.7842E-07
 -0.3577E+03 -0.3701E+02 -0.2847E-02  0.5020E-03
 -0.3262E+03  0.8640E+02 -0.2796E-02  0.1018E-02
 -0.2871E+03  0.1682E+03 -0.2603E-02  0.1503E-02
 -0.2180E+03  0.2684E+03 -0.2256E-02  0.1893E-02
 -0.1480E+03  0.3380E+03 -0.1815E-02  0.2163E-02
 -0.4403E+02  0.4097E+03 -0.1327E-02  0.2298E-02
  0.1923E+02  0.4401E+03 -0.8404E-03  0.2309E-02
  0.5217E+02  0.4491E+03 -0.4009E-03  0.2273E-02
  0.8041E+02  0.4516E+03 -0.4423E-07  0.2214E-02
  0.1078E+03  0.4492E+03  0.3766E-03  0.2136E-02
  0.1552E+03  0.4356E+03  0.7397E-03  0.2032E-02
  0.2031E+03  0.4142E+03  0.1086E-02  0.1882E-02
  0.2789E+03  0.3629E+03  0.1406E-02  0.1675E-02
  0.2993E+03  0.3427E+03  0.1704E-02  0.1430E-02
  0.3144E+03  0.3211E+03  0.2001E-02  0.1155E-02
  0.3311E+03  0.2844E+03  0.2301E-02  0.8376E-03
  0.3536E+03  0.1971E+03  0.2575E-02  0.4540E-03
  0.3630E+03  0.9793E+02  0.2755E-02  0.7836E-07
  0.3577E+03  0.3703E+02  0.2847E-02 -0.5020E-03
  0.3261E+03 -0.8640E+02  0.2796E-02 -0.1018E-02
  0.2871E+03 -0.1682E+03  0.2603E-02 -0.1503E-02
  0.2180E+03 -0.2684E+03  0.2256E-02 -0.1893E-02
  0.1480E+03 -0.3380E+03  0.1815E-02 -0.2163E-02
  0.4404E+02 -0.4097E+03  0.1327E-02 -0.2298E-02
 -0.1923E+02 -0.4401E+03  0.8404E-03 -0.2309E-02
 -0.5217E+02 -0.4491E+03  0.4009E-03 -0.2273E-02
 -0.8042E+02 -0.4516E+03  0.3433E-08 -0.2214E-02
          S1          S2          D1          D2
 -0.9067E+02 -0.5296E+03  0.6591E-09 -0.1888E-02
 -0.1212E+03 -0.5269E+03 -0.3215E-03 -0.1824E-02
 -0.1781E+03 -0.5105E+03 -0.6326E-03 -0.1738E-02
 -0.2310E+03 -0.4870E+03 -0.9306E-03 -0.1612E-02
 -0.3183E+03 -0.4274E+03 -0.1208E-02 -0.1440E-02
 -0.3425E+03 -0.4034E+03 -0.1468E-02 -0.1232E-02
 -0.3601E+03 -0.3781E+03 -0.1729E-02 -0.9982E-03
 -0.3793E+03 -0.3360E+03 -0.1994E-02 -0.7257E-03
 -0.4054E+03 -0.2347E+03 -0.2238E-02 -0.3947E-03
 -0.4168E+03 -0.1133E+03 -0.2399E-02 -0.6913E-07
 -0.4106E+03 -0.4093E+02 -0.2479E-02  0.4370E-03
 -0.3732E+03  0.1030E+03 -0.2435E-02  0.8862E-03
 -0.3242E+03  0.2054E+03 -0.2258E-02  0.1304E-02
 -0.2477E+03  0.3179E+03 -0.1944E-02  0.1631E-02
 -0.1660E+03  0.3983E+03 -0.1561E-02  0.1860E-02
 -0.4002E+02  0.4859E+03 -0.1134E-02  0.1964E-02
  0.2445E+02  0.5173E+03 -0.7159E-03  0.1967E-02
  0.5963E+02  0.5269E+03 -0.3415E-03  0.1937E-02
  0.9064E+02  0.5296E+03 -0.4954E-07  0.1888E-02
  0.1212E+03  0.5269E+03  0.3215E-03  0.1824E-02
  0.1784E+03  0.5104E+03  0.6326E-03  0.1738E-02
  0.2313E+03  0.4869E+03  0.9305E-03  0.1612E-02
  0.3185E+03  0.4273E+03  0.1208E-02  0.1440E-02
  0.3426E+03  0.4035E+03  0.1468E-02  0.1232E-02
  0.3602E+03  0.3784E+03  0.1728E-02  0.9979E-03
  0.3792E+03  0.3365E+03  0.1993E-02  0.7256E-03
  0.4053E+03  0.2349E+03  0.2238E-02  0.3947E-03
  0.4168E+03  0.1136E+03  0.2399E-02  0.6863E-07
  0.4106E+03  0.4113E+02  0.2479E-02 -0.4371E-03
  0.3730E+03 -0.1031E+03  0.2436E-02 -0.8865E-03
  0.3239E+03 -0.2060E+03  0.2259E-02 -0.1304E-02
  0.2477E+03 -0.3179E+03  0.1944E-02 -0.1631E-02
  0.1659E+03 -0.3985E+03  0.1561E-02 -0.1860E-02
  0.4028E+02 -0.4858E+03  0.1134E-02 -0.1964E-02
 -0.2443E+02 -0.5173E+03  0.7160E-03 -0.1967E-02
 -0.5965E+02 -0.5269E+03  0.3415E-03 -0.1937E-02
 -0.9067E+02 -0.5296E+03  0.6591E-09 -0.1888E-02
          S1          S2          D1          D2
 -0.9176E+02 -0.5619E+03 -0.1733E-08 -0.1780E-02
 -0.1207E+03 -0.5594E+03 -0.3037E-03 -0.1722E-02
 -0.1795E+03 -0.5423E+03 -0.5990E-03 -0.1646E-02
 -0.2381E+03 -0.5163E+03 -0.8830E-03 -0.1529E-02
 -0.3321E+03 -0.4522E+03 -0.1148E-02 -0.1368E-02
 -0.3576E+03 -0.4269E+03 -0.1397E-02 -0.1172E-02
 -0.3761E+03 -0.4005E+03 -0.1647E-02 -0.9507E-03
 -0.3955E+03 -0.3578E+03 -0.1902E-02 -0.6923E-03
 -0.4221E+03 -0.2541E+03 -0.2142E-02 -0.3777E-03
 -0.4352E+03 -0.1171E+03 -0.2298E-02 -0.5148E-07
 -0.4289E+03 -0.4341E+02 -0.2374E-02  0.4186E-03
 -0.3880E+03  0.1120E+03 -0.2332E-02  0.8488E-03
 -0.3318E+03  0.2288E+03 -0.2156E-02  0.1245E-02
 -0.2588E+03  0.3372E+03 -0.1846E-02  0.1549E-02
 -0.1788E+03  0.4155E+03 -0.1484E-02  0.1768E-02
 -0.2489E+02  0.5236E+03 -0.1073E-02  0.1859E-02
  0.3084E+02  0.5506E+03 -0.6748E-03  0.1854E-02
  0.6323E+02  0.5594E+03 -0.3216E-03  0.1824E-02
  0.9173E+02  0.5619E+03 -0.3426E-07  0.1780E-02
  0.1207E+03  0.5594E+03  0.3037E-03  0.1722E-02
  0.1800E+03  0.5421E+03  0.5990E-03  0.1646E-02
  0.2386E+03  0.5162E+03  0.8828E-03  0.1529E-02
  0.3325E+03  0.4522E+03  0.1148E-02  0.1368E-02
  0.3579E+03  0.4271E+03  0.1396E-02  0.1172E-02
  0.3761E+03  0.4009E+03  0.1646E-02  0.9502E-03
  0.3954E+03  0.3586E+03  0.1901E-02  0.6921E-03
  0.4220E+03  0.2545E+03  0.2142E-02  0.3777E-03
  0.4351E+03  0.1175E+03  0.2298E-02  0.6262E-07
  0.4288E+03  0.4373E+02  0.2375E-02 -0.4187E-03
  0.3878E+03 -0.1122E+03  0.2333E-02 -0.8492E-03
  0.3309E+03 -0.2303E+03  0.2156E-02 -0.1245E-02
  0.2588E+03 -0.3372E+03  0.1846E-02 -0.1549E-02
  0.1783E+03 -0.4159E+03  0.1484E-02 -0.1768E-02
  0.2509E+02 -0.5235E+03  0.1073E-02 -0.1859E-02
 -0.3083E+02 -0.5506E+03  0.6749E-03 -0.1854E-02
 -0.6326E+02 -0.5594E+03  0.3217E-03 -0.1824E-02
 -0.9176E+02 -0.5619E+03 -0.1733E-08 -0.1780E-02
          S1          S2          D1          D2
 -0.8912E+02 -0.5733E+03  0.4152E-10 -0.1744E-02
 -0.1147E+03 -0.5710E+03 -0.2982E-03 -0.1691E-02
 -0.1723E+03 -0.5542E+03 -0.5900E-03 -0.1621E-02
 -0.2379E+03 -0.5252E+03 -0.8713E-03 -0.1509E-02
 -0.3359E+03 -0.4588E+03 -0.1133E-02 -0.1350E-02
 -0.3614E+03 -0.4336E+03 -0.1379E-02 -0.1157E-02
 -0.3797E+03 -0.4073E+03 -0.1626E-02 -0.9390E-03
 -0.3985E+03 -0.3661E+03 -0.1880E-02 -0.6845E-03
 -0.4241E+03 -0.2657E+03 -0.2124E-02 -0.3745E-03
 -0.4385E+03 -0.1165E+03 -0.2280E-02 -0.5460E-07
 -0.4324E+03 -0.4529E+02 -0.2356E-02  0.4154E-03
 -0.3894E+03  0.1167E+03 -0.2315E-02  0.8427E-03
 -0.3207E+03  0.2571E+03 -0.2132E-02  0.1231E-02
 -0.2627E+03  0.3417E+03 -0.1820E-02  0.1527E-02
