          S1          S2          D1          D2
  0.3906E+02 -0.1269E+03 -0.2971E-11 -0.7878E-02
 -0.2419E+02 -0.1207E+03 -0.1411E-02 -0.8004E-02
 -0.6857E+02 -0.1096E+03 -0.2704E-02 -0.7430E-02
 -0.9909E+02 -0.9512E+02 -0.3790E-02 -0.6565E-02
 -0.1455E+03 -0.6259E+02 -0.4544E-02 -0.5415E-02
 -0.1726E+03 -0.3612E+02 -0.4927E-02 -0.4135E-02
 -0.1816E+03 -0.2351E+02 -0.5123E-02 -0.2958E-02
 -0.1863E+03 -0.1344E+02 -0.5229E-02 -0.1903E-02
 -0.1898E+03 -0.1977E+00 -0.5269E-02 -0.9290E-03
 -0.1934E+03  0.3017E+02 -0.5172E-02 -0.3998E-07
 -0.1926E+03  0.3876E+02 -0.5014E-02  0.8842E-03
 -0.1840E+03  0.7120E+02 -0.4763E-02  0.1734E-02
 -0.1802E+03  0.7955E+02 -0.4423E-02  0.2554E-02
 -0.1754E+03  0.8635E+02 -0.4034E-02  0.3385E-02
 -0.1621E+03  0.9879E+02 -0.3574E-02  0.4259E-02
 -0.1544E+03  0.1043E+03 -0.2985E-02  0.5170E-02
 -0.1440E+03  0.1090E+03 -0.2255E-02  0.6195E-02
 -0.8829E+02  0.1221E+03 -0.1281E-02  0.7264E-02
 -0.3907E+02  0.1269E+03 -0.8826E-07  0.7878E-02
  0.2419E+02  0.1207E+03  0.1411E-02  0.8004E-02
  0.6857E+02  0.1096E+03  0.2704E-02  0.7430E-02
  0.9909E+02  0.9512E+02  0.3790E-02  0.6565E-02
  0.1455E+03  0.6259E+02  0.4544E-02  0.5415E-02
  0.1726E+03  0.3612E+02  0.4927E-02  0.4135E-02
  0.1816E+03  0.2351E+02  0.5123E-02  0.2958E-02
  0.1863E+03  0.1344E+02  0.5229E-02  0.1903E-02
  0.1898E+03  0.1977E+00  0.5269E-02  0.9290E-03
  0.1934E+03 -0.3017E+02  0.5172E-02  0.3998E-07
  0.1926E+03 -0.3876E+02  0.5014E-02 -0.8842E-03
  0.1840E+03 -0.7120E+02  0.4763E-02 -0.1734E-02
  0.1802E+03 -0.7955E+02  0.4423E-02 -0.2554E-02
  0.1754E+03 -0.8635E+02  0.4034E-02 -0.3385E-02
  0.1621E+03 -0.9879E+02  0.3574E-02 -0.4259E-02
  0.1544E+03 -0.1043E+03  0.2985E-02 -0.5170E-02
  0.1440E+03 -0.1090E+03  0.2255E-02 -0.6195E-02
  0.8829E+02 -0.1221E+03  0.1281E-02 -0.7264E-02
  0.3906E+02 -0.1269E+03 -0.2971E-11 -0.7878E-02
          S1          S2          D1          D2
  0.5339E+02 -0.2101E+03  0.3911E-11 -0.4761E-02
 -0.1672E+02 -0.2032E+03 -0.8551E-03 -0.4850E-02
 -0.1096E+03 -0.1807E+03 -0.1650E-02 -0.4533E-02
 -0.1459E+03 -0.1636E+03 -0.2329E-02 -0.4035E-02
 -0.2225E+03 -0.1089E+03 -0.2838E-02 -0.3383E-02
 -0.2657E+03 -0.6695E+02 -0.3107E-02 -0.2607E-02
 -0.2803E+03 -0.4634E+02 -0.3256E-02 -0.1880E-02
 -0.2881E+03 -0.2984E+02 -0.3345E-02 -0.1218E-02
 -0.2936E+03 -0.8539E+01 -0.3389E-02 -0.5976E-03
 -0.2996E+03  0.4802E+02 -0.3337E-02 -0.1039E-07
 -0.2982E+03  0.6339E+02 -0.3232E-02  0.5699E-03
 -0.2839E+03  0.1213E+03 -0.3048E-02  0.1109E-02
 -0.2789E+03  0.1322E+03 -0.2815E-02  0.1625E-02
 -0.2730E+03  0.1406E+03 -0.2558E-02  0.2146E-02
 -0.2599E+03  0.1531E+03 -0.2261E-02  0.2694E-02
 -0.2359E+03  0.1712E+03 -0.1878E-02  0.3253E-02
 -0.2196E+03  0.1786E+03 -0.1408E-02  0.3868E-02
 -0.1149E+03  0.2042E+03 -0.7856E-03  0.4455E-02
 -0.5340E+02  0.2101E+03 -0.4752E-07  0.4761E-02
  0.1672E+02  0.2032E+03  0.8551E-03  0.4850E-02
  0.1096E+03  0.1807E+03  0.1650E-02  0.4533E-02
  0.1459E+03  0.1636E+03  0.2329E-02  0.4035E-02
  0.2225E+03  0.1089E+03  0.2838E-02  0.3383E-02
  0.2657E+03  0.6694E+02  0.3107E-02  0.2607E-02
  0.2804E+03  0.4634E+02  0.3256E-02  0.1880E-02
  0.2881E+03  0.2984E+02  0.3345E-02  0.1218E-02
  0.2936E+03  0.8544E+01  0.3389E-02  0.5976E-03
  0.2996E+03 -0.4802E+02  0.3337E-02  0.1050E-07
  0.2982E+03 -0.6339E+02  0.3232E-02 -0.5699E-03
  0.2839E+03 -0.1213E+03  0.3048E-02 -0.1109E-02
  0.2789E+03 -0.1322E+03  0.2815E-02 -0.1625E-02
  0.2730E+03 -0.1406E+03  0.2558E-02 -0.2146E-02
  0.2599E+03 -0.1530E+03  0.2261E-02 -0.2694E-02
  0.2359E+03 -0.1712E+03  0.1878E-02 -0.3253E-02
  0.2196E+03 -0.1786E+03  0.1408E-02 -0.3868E-02
  0.1149E+03 -0.2042E+03  0.7856E-03 -0.4455E-02
  0.5339E+02 -0.2101E+03  0.3911E-11 -0.4761E-02
          S1          S2          D1          D2
  0.7206E+02 -0.2634E+03 -0.1113E-09 -0.3796E-02
 -0.3951E+01 -0.2562E+03 -0.6863E-03 -0.3892E-02
 -0.1180E+03 -0.2270E+03 -0.1348E-02 -0.3704E-02
 -0.1650E+03 -0.2051E+03 -0.1922E-02 -0.3330E-02
 -0.2533E+03 -0.1417E+03 -0.2369E-02 -0.2823E-02
 -0.3137E+03 -0.8268E+02 -0.2610E-02 -0.2190E-02
 -0.3345E+03 -0.5362E+02 -0.2736E-02 -0.1580E-02
 -0.3450E+03 -0.3123E+02 -0.2806E-02 -0.1021E-02
 -0.3530E+03  0.6902E+00 -0.2834E-02 -0.4997E-03
 -0.3606E+03  0.6434E+02 -0.2773E-02 -0.2334E-08
 -0.3589E+03  0.8341E+02 -0.2677E-02  0.4720E-03
 -0.3419E+03  0.1523E+03 -0.2517E-02  0.9160E-03
 -0.3354E+03  0.1664E+03 -0.2317E-02  0.1338E-02
 -0.3276E+03  0.1776E+03 -0.2098E-02  0.1761E-02
 -0.3058E+03  0.1979E+03 -0.1846E-02  0.2200E-02
 -0.2833E+03  0.2147E+03 -0.1526E-02  0.2644E-02
 -0.2585E+03  0.2258E+03 -0.1138E-02  0.3126E-02
 -0.1374E+03  0.2574E+03 -0.6262E-03  0.3551E-02
 -0.7207E+02  0.2634E+03 -0.4283E-07  0.3796E-02
  0.3936E+01  0.2562E+03  0.6863E-03  0.3892E-02
  0.1180E+03  0.2270E+03  0.1348E-02  0.3704E-02
  0.1650E+03  0.2050E+03  0.1922E-02  0.3330E-02
  0.2534E+03  0.1416E+03  0.2369E-02  0.2823E-02
  0.3138E+03  0.8258E+02  0.2610E-02  0.2190E-02
  0.3346E+03  0.5358E+02  0.2736E-02  0.1580E-02
  0.3450E+03  0.3125E+02  0.2806E-02  0.1021E-02
  0.3530E+03 -0.5351E+00  0.2833E-02  0.4996E-03
  0.3606E+03 -0.6428E+02  0.2773E-02  0.3028E-08
  0.3589E+03 -0.8337E+02  0.2677E-02 -0.4720E-03
  0.3419E+03 -0.1523E+03  0.2517E-02 -0.9160E-03
  0.3354E+03 -0.1664E+03  0.2317E-02 -0.1338E-02
  0.3276E+03 -0.1776E+03  0.2098E-02 -0.1760E-02
  0.3058E+03 -0.1979E+03  0.1846E-02 -0.2200E-02
  0.2832E+03 -0.2147E+03  0.1526E-02 -0.2644E-02
  0.2585E+03 -0.2258E+03  0.1138E-02 -0.3126E-02
  0.1374E+03 -0.2574E+03  0.6262E-03 -0.3551E-02
  0.7206E+02 -0.2634E+03 -0.1113E-09 -0.3796E-02
          S1          S2          D1          D2
  0.8448E+02 -0.3047E+03 -0.1486E-11 -0.3282E-02
  0.1114E+02 -0.2978E+03 -0.5960E-03 -0.3380E-02
 -0.1172E+03 -0.2633E+03 -0.1189E-02 -0.3268E-02
 -0.1715E+03 -0.2381E+03 -0.1712E-02 -0.2966E-02
 -0.2652E+03 -0.1704E+03 -0.2135E-02 -0.2545E-02
 -0.3398E+03 -0.9746E+02 -0.2372E-02 -0.1990E-02
 -0.3661E+03 -0.6070E+02 -0.2493E-02 -0.1439E-02
 -0.3790E+03 -0.3316E+02 -0.2557E-02 -0.9307E-03
 -0.3900E+03  0.1137E+02 -0.2578E-02 -0.4545E-03
 -0.3981E+03  0.7743E+02 -0.2512E-02 -0.1326E-07
 -0.3959E+03  0.1005E+03 -0.2418E-02  0.4263E-03
 -0.3775E+03  0.1773E+03 -0.2263E-02  0.8235E-03
 -0.3701E+03  0.1932E+03 -0.2076E-02  0.1199E-02
 -0.3613E+03  0.2058E+03 -0.1873E-02  0.1571E-02
 -0.3364E+03  0.2290E+03 -0.1641E-02  0.1956E-02
 -0.3103E+03  0.2483E+03 -0.1351E-02  0.2339E-02
 -0.2744E+03  0.2642E+03 -0.9996E-03  0.2746E-02
 -0.1482E+03  0.2989E+03 -0.5426E-03  0.3077E-02
 -0.8449E+02  0.3047E+03 -0.4121E-07  0.3282E-02
 -0.1117E+02  0.2978E+03  0.5960E-03  0.3380E-02
  0.1170E+03  0.2633E+03  0.1190E-02  0.3269E-02
  0.1717E+03  0.2380E+03  0.1712E-02  0.2966E-02
  0.2653E+03  0.1703E+03  0.2135E-02  0.2545E-02
  0.3403E+03  0.9702E+02  0.2371E-02  0.1990E-02
  0.3664E+03  0.6053E+02  0.2492E-02  0.1439E-02
  0.3792E+03  0.3324E+02  0.2556E-02  0.9302E-03
  0.3900E+03 -0.1055E+02  0.2577E-02  0.4543E-03
  0.3982E+03 -0.7721E+02  0.2512E-02  0.1647E-07
  0.3960E+03 -0.1004E+03  0.2417E-02 -0.4263E-03
  0.3775E+03 -0.1773E+03  0.2263E-02 -0.8235E-03
  0.3701E+03 -0.1932E+03  0.2076E-02 -0.1199E-02
  0.3613E+03 -0.2058E+03  0.1873E-02 -0.1571E-02
  0.3359E+03 -0.2294E+03  0.1641E-02 -0.1956E-02
  0.3103E+03 -0.2484E+03  0.1350E-02 -0.2339E-02
  0.2748E+03 -0.2642E+03  0.9994E-03 -0.2746E-02
  0.1482E+03 -0.2989E+03  0.5426E-03 -0.3077E-02
  0.8448E+02 -0.3047E+03 -0.1486E-11 -0.3282E-02
          S1          S2          D1          D2
  0.9303E+02 -0.3385E+03 -0.2443E-08 -0.2955E-02
  0.2636E+02 -0.3323E+03 -0.5381E-03 -0.3052E-02
 -0.1089E+03 -0.2941E+03 -0.1091E-02 -0.2997E-02
 -0.1716E+03 -0.2654E+03 -0.1584E-02 -0.2743E-02
 -0.2651E+03 -0.1974E+03 -0.1998E-02 -0.2382E-02
 -0.3530E+03 -0.1114E+03 -0.2239E-02 -0.1879E-02
 -0.3844E+03 -0.6766E+02 -0.2361E-02 -0.1363E-02
 -0.3995E+03 -0.3547E+02 -0.2425E-02 -0.8826E-03
 -0.4134E+03  0.2187E+02 -0.2442E-02 -0.4306E-03
 -0.4216E+03  0.8857E+02 -0.2372E-02 -0.8223E-08
 -0.4189E+03  0.1163E+03 -0.2276E-02  0.4013E-03
 -0.3997E+03  0.1980E+03 -0.2120E-02  0.7716E-03
 -0.3919E+03  0.2148E+03 -0.1938E-02  0.1119E-02
 -0.3826E+03  0.2281E+03 -0.1742E-02  0.1462E-02
 -0.3576E+03  0.2515E+03 -0.1521E-02  0.1813E-02
 -0.3248E+03  0.2758E+03 -0.1246E-02  0.2158E-02
 -0.2691E+03  0.3002E+03 -0.9141E-03  0.2511E-02
 -0.1524E+03  0.3331E+03 -0.4899E-03  0.2778E-02
 -0.9304E+02  0.3385E+03 -0.3933E-07  0.2955E-02
 -0.2638E+02  0.3323E+03  0.5381E-03  0.3052E-02
  0.1085E+03  0.2942E+03  0.1091E-02  0.2997E-02
  0.1718E+03  0.2653E+03  0.1584E-02  0.2744E-02
  0.2653E+03  0.1972E+03  0.1998E-02  0.2382E-02
  0.3538E+03  0.1107E+03  0.2239E-02  0.1878E-02
  0.3849E+03  0.6735E+02  0.2360E-02  0.1362E-02
  0.3997E+03  0.3563E+02  0.2423E-02  0.8819E-03
  0.4133E+03 -0.2038E+02  0.2440E-02  0.4303E-03
  0.4217E+03 -0.8823E+02  0.2372E-02  0.1382E-07
  0.4189E+03 -0.1161E+03  0.2276E-02 -0.4013E-03
  0.3997E+03 -0.1980E+03  0.2120E-02 -0.7715E-03
  0.3919E+03 -0.2148E+03  0.1938E-02 -0.1119E-02
  0.3826E+03 -0.2281E+03  0.1742E-02 -0.1462E-02
  0.3568E+03 -0.2522E+03  0.1521E-02 -0.1813E-02
  0.3247E+03 -0.2760E+03  0.1246E-02 -0.2157E-02
  0.2700E+03 -0.3000E+03  0.9139E-03 -0.2511E-02
  0.1524E+03 -0.3331E+03  0.4899E-03 -0.2778E-02
  0.9303E+02 -0.3385E+03 -0.2443E-08 -0.2955E-02
          S1          S2          D1          D2
  0.9928E+02 -0.3677E+03  0.5215E-09 -0.2719E-02
  0.4069E+02 -0.3624E+03 -0.4964E-03 -0.2815E-02
 -0.8765E+02 -0.3246E+03 -0.1020E-02 -0.2805E-02
 -0.1685E+03 -0.2887E+03 -0.1496E-02 -0.2591E-02
 -0.2569E+03 -0.2241E+03 -0.1908E-02 -0.2274E-02
 -0.3590E+03 -0.1245E+03 -0.2158E-02 -0.1810E-02
 -0.3949E+03 -0.7441E+02 -0.2284E-02 -0.1319E-02
 -0.4119E+03 -0.3804E+02 -0.2349E-02 -0.8548E-03
 -0.4285E+03  0.3056E+02 -0.2363E-02 -0.4168E-03
 -0.4368E+03  0.9855E+02 -0.2289E-02 -0.9634E-08
 -0.4333E+03  0.1327E+03 -0.2190E-02  0.3861E-03
 -0.4141E+03  0.2155E+03 -0.2030E-02  0.7389E-03
 -0.4062E+03  0.2327E+03 -0.1850E-02  0.1068E-02
 -0.3966E+03  0.2464E+03 -0.1657E-02  0.1391E-02
 -0.3728E+03  0.2689E+03 -0.1443E-02  0.1719E-02
 -0.3305E+03  0.3003E+03 -0.1176E-02  0.2036E-02
 -0.2644E+03  0.3307E+03 -0.8525E-03  0.2342E-02
