          S1          S2          D1          D2
 -0.8127E+02 -0.1988E+03  0.2306E-08 -0.5031E-02
 -0.9274E+02 -0.1978E+03 -0.8234E-03 -0.4670E-02
 -0.1015E+03 -0.1955E+03 -0.1566E-02 -0.4303E-02
 -0.1268E+03 -0.1819E+03 -0.2263E-02 -0.3920E-02
 -0.1470E+03 -0.1681E+03 -0.2879E-02 -0.3431E-02
 -0.1524E+03 -0.1629E+03 -0.3460E-02 -0.2903E-02
 -0.1557E+03 -0.1582E+03 -0.4049E-02 -0.2338E-02
 -0.1581E+03 -0.1529E+03 -0.4678E-02 -0.1703E-02
 -0.1599E+03 -0.1461E+03 -0.5386E-02 -0.9497E-03
 -0.1608E+03 -0.1339E+03 -0.6217E-02 -0.6292E-08
 -0.1533E+03 -0.5763E+02 -0.6988E-02  0.1232E-02
 -0.1428E+03 -0.1690E+02 -0.7318E-02  0.2663E-02
 -0.1179E+03  0.3373E+02 -0.7278E-02  0.4201E-02
 -0.8297E+02  0.8307E+02 -0.6550E-02  0.5496E-02
 -0.1607E+02  0.1494E+03 -0.5153E-02  0.6141E-02
  0.3187E+02  0.1838E+03 -0.3490E-02  0.6045E-02
  0.5176E+02  0.1935E+03 -0.2085E-02  0.5727E-02
  0.6667E+02  0.1974E+03 -0.9497E-03  0.5386E-02
  0.8127E+02  0.1988E+03  0.2095E-07  0.5031E-02
  0.9274E+02  0.1978E+03  0.8234E-03  0.4670E-02
  0.1015E+03  0.1955E+03  0.1566E-02  0.4303E-02
  0.1268E+03  0.1819E+03  0.2263E-02  0.3920E-02
  0.1470E+03  0.1681E+03  0.2879E-02  0.3431E-02
  0.1524E+03  0.1629E+03  0.3460E-02  0.2903E-02
  0.1557E+03  0.1582E+03  0.4049E-02  0.2338E-02
  0.1581E+03  0.1529E+03  0.4678E-02  0.1703E-02
  0.1599E+03  0.1461E+03  0.5386E-02  0.9497E-03
  0.1608E+03  0.1339E+03  0.6217E-02  0.6292E-08
  0.1537E+03  0.4963E+02  0.6900E-02 -0.1217E-02
  0.1473E+03  0.2659E+02  0.7269E-02 -0.2646E-02
  0.1179E+03 -0.3372E+02  0.7278E-02 -0.4201E-02
  0.8297E+02 -0.8307E+02  0.6550E-02 -0.5496E-02
  0.1607E+02 -0.1494E+03  0.5153E-02 -0.6141E-02
 -0.3187E+02 -0.1838E+03  0.3490E-02 -0.6045E-02
 -0.5176E+02 -0.1935E+03  0.2085E-02 -0.5727E-02
 -0.6667E+02 -0.1974E+03  0.9497E-03 -0.5386E-02
 -0.8127E+02 -0.1988E+03  0.2306E-08 -0.5031E-02
          S1          S2          D1          D2
 -0.1298E+03 -0.3408E+03  0.3385E-08 -0.2934E-02
 -0.1445E+03 -0.3395E+03 -0.4830E-03 -0.2740E-02
 -0.1587E+03 -0.3357E+03 -0.9250E-03 -0.2541E-02
 -0.1954E+03 -0.3164E+03 -0.1345E-02 -0.2330E-02
 -0.2482E+03 -0.2831E+03 -0.1708E-02 -0.2035E-02
 -0.2569E+03 -0.2746E+03 -0.2052E-02 -0.1722E-02
 -0.2616E+03 -0.2678E+03 -0.2402E-02 -0.1387E-02
 -0.2652E+03 -0.2601E+03 -0.2779E-02 -0.1011E-02
 -0.2679E+03 -0.2496E+03 -0.3206E-02 -0.5652E-03
 -0.2694E+03 -0.2303E+03 -0.3712E-02 -0.7355E-08
 -0.2517E+03 -0.8408E+02 -0.4222E-02  0.7444E-03
 -0.2314E+03 -0.5396E+01 -0.4358E-02  0.1586E-02
 -0.1972E+03  0.6698E+02 -0.4240E-02  0.2448E-02
 -0.1426E+03  0.1441E+03 -0.3795E-02  0.3185E-02
 -0.2238E+02  0.2623E+03 -0.2985E-02  0.3557E-02
  0.5574E+02  0.3172E+03 -0.2026E-02  0.3508E-02
  0.8693E+02  0.3322E+03 -0.1211E-02  0.3327E-02
  0.1128E+03  0.3393E+03 -0.5521E-03  0.3131E-02
  0.1298E+03  0.3408E+03 -0.2624E-08  0.2934E-02
  0.1445E+03  0.3395E+03  0.4830E-03  0.2740E-02
  0.1587E+03  0.3357E+03  0.9250E-03  0.2541E-02
  0.1954E+03  0.3164E+03  0.1345E-02  0.2330E-02
  0.2482E+03  0.2831E+03  0.1708E-02  0.2035E-02
  0.2569E+03  0.2746E+03  0.2052E-02  0.1722E-02
  0.2616E+03  0.2678E+03  0.2402E-02  0.1387E-02
  0.2652E+03  0.2601E+03  0.2779E-02  0.1011E-02
  0.2679E+03  0.2496E+03  0.3206E-02  0.5652E-03
  0.2694E+03  0.2303E+03  0.3712E-02  0.7356E-08
  0.2500E+03  0.7171E+02  0.4212E-02 -0.7414E-03
  0.2344E+03  0.1159E+02  0.4345E-02 -0.1582E-02
  0.1972E+03 -0.6698E+02  0.4240E-02 -0.2448E-02
  0.1425E+03 -0.1441E+03  0.3795E-02 -0.3185E-02
  0.2237E+02 -0.2623E+03  0.2985E-02 -0.3557E-02
 -0.5574E+02 -0.3172E+03  0.2026E-02 -0.3508E-02
 -0.8692E+02 -0.3322E+03  0.1211E-02 -0.3327E-02
 -0.1128E+03 -0.3393E+03  0.5521E-03 -0.3131E-02
 -0.1298E+03 -0.3408E+03  0.3385E-08 -0.2934E-02
          S1          S2          D1          D2
 -0.1628E+03 -0.4215E+03  0.2710E-07 -0.2372E-02
 -0.1794E+03 -0.4201E+03 -0.3903E-03 -0.2214E-02
 -0.1966E+03 -0.4155E+03 -0.7474E-03 -0.2053E-02
 -0.2242E+03 -0.4017E+03 -0.1087E-02 -0.1883E-02
 -0.3008E+03 -0.3541E+03 -0.1384E-02 -0.1649E-02
 -0.3113E+03 -0.3438E+03 -0.1667E-02 -0.1399E-02
 -0.3172E+03 -0.3354E+03 -0.1958E-02 -0.1130E-02
 -0.3217E+03 -0.3257E+03 -0.2272E-02 -0.8268E-03
 -0.3252E+03 -0.3125E+03 -0.2630E-02 -0.4637E-03
 -0.3270E+03 -0.2875E+03 -0.3058E-02  0.5168E-08
 -0.3072E+03 -0.1213E+03 -0.3499E-02  0.6170E-03
 -0.2790E+03 -0.1191E+02 -0.3641E-02  0.1325E-02
 -0.2355E+03  0.8087E+02 -0.3544E-02  0.2046E-02
 -0.1641E+03  0.1813E+03 -0.3162E-02  0.2653E-02
 -0.1589E+02  0.3281E+03 -0.2458E-02  0.2929E-02
  0.7641E+02  0.3932E+03 -0.1654E-02  0.2865E-02
  0.1178E+03  0.4127E+03 -0.9841E-03  0.2704E-02
  0.1433E+03  0.4197E+03 -0.4470E-03  0.2535E-02
  0.1628E+03  0.4215E+03 -0.7798E-08  0.2372E-02
  0.1794E+03  0.4201E+03  0.3903E-03  0.2214E-02
  0.1966E+03  0.4155E+03  0.7474E-03  0.2053E-02
  0.2242E+03  0.4017E+03  0.1087E-02  0.1883E-02
  0.3008E+03  0.3541E+03  0.1384E-02  0.1649E-02
  0.3113E+03  0.3438E+03  0.1667E-02  0.1399E-02
  0.3172E+03  0.3354E+03  0.1958E-02  0.1130E-02
  0.3217E+03  0.3257E+03  0.2272E-02  0.8268E-03
  0.3251E+03  0.3124E+03  0.2630E-02  0.4637E-03
  0.3270E+03  0.2874E+03  0.3058E-02  0.4108E-08
  0.3072E+03  0.1214E+03  0.3499E-02 -0.6170E-03
  0.2791E+03  0.1213E+02  0.3641E-02 -0.1325E-02
  0.2353E+03 -0.8091E+02  0.3545E-02 -0.2047E-02
  0.1637E+03 -0.1818E+03  0.3162E-02 -0.2653E-02
  0.1578E+02 -0.3282E+03  0.2458E-02 -0.2929E-02
 -0.7639E+02 -0.3932E+03  0.1654E-02 -0.2865E-02
 -0.1177E+03 -0.4127E+03  0.9841E-03 -0.2704E-02
 -0.1433E+03 -0.4197E+03  0.4470E-03 -0.2535E-02
 -0.1628E+03 -0.4215E+03  0.2710E-07 -0.2372E-02
          S1          S2          D1          D2
 -0.1808E+03 -0.4735E+03 -0.7295E-09 -0.2112E-02
 -0.1973E+03 -0.4721E+03 -0.3479E-03 -0.1973E-02
 -0.2151E+03 -0.4673E+03 -0.6672E-03 -0.1833E-02
 -0.2446E+03 -0.4527E+03 -0.9721E-03 -0.1684E-02
 -0.3321E+03 -0.3984E+03 -0.1239E-02 -0.1477E-02
 -0.3434E+03 -0.3873E+03 -0.1496E-02 -0.1255E-02
 -0.3498E+03 -0.3782E+03 -0.1760E-02 -0.1016E-02
 -0.3547E+03 -0.3677E+03 -0.2047E-02 -0.7451E-03
 -0.3586E+03 -0.3529E+03 -0.2376E-02 -0.4191E-03
 -0.3611E+03 -0.3182E+03 -0.2770E-02  0.3489E-07
 -0.3394E+03 -0.1437E+03 -0.3184E-02  0.5614E-03
 -0.3056E+03 -0.1198E+02 -0.3320E-02  0.1208E-02
 -0.2569E+03  0.9222E+02 -0.3224E-02  0.1861E-02
