          S1          S2          D1          D2
 -0.5772E+02 -0.1870E+03 -0.7291E-08 -0.5348E-02
 -0.8199E+02 -0.1848E+03 -0.8850E-03 -0.5020E-02
 -0.1064E+03 -0.1783E+03 -0.1677E-02 -0.4607E-02
 -0.1403E+03 -0.1627E+03 -0.2369E-02 -0.4103E-02
 -0.1616E+03 -0.1475E+03 -0.2964E-02 -0.3532E-02
 -0.1784E+03 -0.1313E+03 -0.3466E-02 -0.2908E-02
 -0.1864E+03 -0.1198E+03 -0.3913E-02 -0.2259E-02
 -0.1911E+03 -0.1098E+03 -0.4327E-02 -0.1575E-02
 -0.1940E+03 -0.9874E+02 -0.4729E-02 -0.8339E-03
 -0.1957E+03 -0.7240E+02 -0.5109E-02 -0.2974E-07
 -0.1920E+03 -0.1754E+02 -0.5295E-02  0.9335E-03
 -0.1839E+03  0.1258E+02 -0.5305E-02  0.1931E-02
 -0.1668E+03  0.4872E+02 -0.5129E-02  0.2961E-02
 -0.1475E+03  0.7673E+02 -0.4720E-02  0.3961E-02
 -0.1094E+03  0.1135E+03 -0.4087E-02  0.4871E-02
 -0.6544E+02  0.1437E+03 -0.3182E-02  0.5510E-02
  0.1655E+01  0.1752E+03 -0.2085E-02  0.5729E-02
  0.3680E+02  0.1851E+03 -0.9871E-03  0.5598E-02
  0.5771E+02  0.1870E+03 -0.1356E-06  0.5348E-02
  0.8199E+02  0.1848E+03  0.8850E-03  0.5020E-02
  0.1064E+03  0.1783E+03  0.1677E-02  0.4607E-02
  0.1403E+03  0.1627E+03  0.2369E-02  0.4103E-02
  0.1616E+03  0.1475E+03  0.2964E-02  0.3532E-02
  0.1784E+03  0.1313E+03  0.3466E-02  0.2908E-02
  0.1864E+03  0.1198E+03  0.3913E-02  0.2259E-02
  0.1911E+03  0.1098E+03  0.4327E-02  0.1575E-02
  0.1940E+03  0.9874E+02  0.4729E-02  0.8339E-03
  0.1957E+03  0.7240E+02  0.5109E-02  0.2974E-07
  0.1920E+03  0.1754E+02  0.5295E-02 -0.9335E-03
  0.1839E+03 -0.1258E+02  0.5305E-02 -0.1931E-02
  0.1668E+03 -0.4872E+02  0.5129E-02 -0.2961E-02
  0.1475E+03 -0.7673E+02  0.4720E-02 -0.3961E-02
  0.1094E+03 -0.1135E+03  0.4087E-02 -0.4871E-02
  0.6544E+02 -0.1437E+03  0.3182E-02 -0.5510E-02
 -0.1655E+01 -0.1752E+03  0.2085E-02 -0.5729E-02
 -0.3680E+02 -0.1851E+03  0.9871E-03 -0.5598E-02
 -0.5772E+02 -0.1870E+03 -0.7291E-08 -0.5348E-02
          S1          S2          D1          D2
 -0.9400E+02 -0.3287E+03 -0.4202E-09 -0.3042E-02
 -0.1293E+03 -0.3255E+03 -0.5062E-03 -0.2871E-02
 -0.1661E+03 -0.3157E+03 -0.9675E-03 -0.2658E-02
 -0.2334E+03 -0.2842E+03 -0.1378E-02 -0.2387E-02
 -0.2734E+03 -0.2555E+03 -0.1730E-02 -0.2062E-02
 -0.2978E+03 -0.2319E+03 -0.2031E-02 -0.1704E-02
 -0.3113E+03 -0.2124E+03 -0.2305E-02 -0.1331E-02
 -0.3202E+03 -0.1936E+03 -0.2560E-02 -0.9317E-03
 -0.3252E+03 -0.1747E+03 -0.2809E-02 -0.4953E-03
 -0.3279E+03 -0.1330E+03 -0.3049E-02 -0.1247E-07
 -0.3206E+03 -0.2263E+02 -0.3159E-02  0.5570E-03
 -0.3050E+03  0.3619E+02 -0.3143E-02  0.1144E-02
 -0.2773E+03  0.9528E+02 -0.3010E-02  0.1737E-02
 -0.2462E+03  0.1400E+03 -0.2750E-02  0.2307E-02
 -0.1772E+03  0.2061E+03 -0.2365E-02  0.2819E-02
 -0.1030E+03  0.2567E+03 -0.1826E-02  0.3163E-02
  0.1246E+02  0.3120E+03 -0.1184E-02  0.3253E-02
  0.6183E+02  0.3258E+03 -0.5599E-03  0.3175E-02
  0.9400E+02  0.3287E+03 -0.4890E-07  0.3042E-02
  0.1293E+03  0.3255E+03  0.5062E-03  0.2871E-02
  0.1661E+03  0.3157E+03  0.9675E-03  0.2658E-02
  0.2334E+03  0.2842E+03  0.1378E-02  0.2387E-02
  0.2734E+03  0.2555E+03  0.1730E-02  0.2062E-02
  0.2978E+03  0.2319E+03  0.2031E-02  0.1704E-02
  0.3113E+03  0.2124E+03  0.2305E-02  0.1331E-02
  0.3202E+03  0.1936E+03  0.2560E-02  0.9317E-03
  0.3252E+03  0.1747E+03  0.2809E-02  0.4953E-03
  0.3279E+03  0.1330E+03  0.3049E-02  0.1245E-07
  0.3206E+03  0.2263E+02  0.3159E-02 -0.5570E-03
  0.3050E+03 -0.3617E+02  0.3143E-02 -0.1144E-02
  0.2773E+03 -0.9525E+02  0.3010E-02 -0.1737E-02
  0.2462E+03 -0.1400E+03  0.2750E-02 -0.2307E-02
  0.1772E+03 -0.2061E+03  0.2365E-02 -0.2819E-02
  0.1030E+03 -0.2567E+03  0.1826E-02 -0.3163E-02
 -0.1249E+02 -0.3120E+03  0.1184E-02 -0.3253E-02
 -0.6184E+02 -0.3259E+03  0.5599E-03 -0.3175E-02
 -0.9400E+02 -0.3287E+03 -0.4202E-09 -0.3042E-02
          S1          S2          D1          D2
 -0.1169E+03 -0.4029E+03  0.1752E-12 -0.2482E-02
 -0.1582E+03 -0.3991E+03 -0.4129E-03 -0.2342E-02
 -0.2018E+03 -0.3875E+03 -0.7896E-03 -0.2169E-02
 -0.2802E+03 -0.3506E+03 -0.1127E-02 -0.1952E-02
 -0.3261E+03 -0.3177E+03 -0.1419E-02 -0.1691E-02
 -0.3558E+03 -0.2889E+03 -0.1672E-02 -0.1403E-02
 -0.3711E+03 -0.2669E+03 -0.1904E-02 -0.1099E-02
 -0.3831E+03 -0.2416E+03 -0.2123E-02 -0.7727E-03
 -0.3893E+03 -0.2182E+03 -0.2338E-02 -0.4122E-03
 -0.3926E+03 -0.1695E+03 -0.2547E-02 -0.1525E-07
 -0.3832E+03 -0.3484E+02 -0.2652E-02  0.4676E-03
 -0.3630E+03  0.4131E+02 -0.2645E-02  0.9627E-03
 -0.3274E+03  0.1174E+03 -0.2530E-02  0.1461E-02
 -0.2888E+03  0.1730E+03 -0.2304E-02  0.1934E-02
 -0.2027E+03  0.2559E+03 -0.1970E-02  0.2347E-02
 -0.1070E+03  0.3210E+03 -0.1508E-02  0.2612E-02
  0.2437E+02  0.3840E+03 -0.9704E-03  0.2666E-02
  0.7974E+02  0.3995E+03 -0.4575E-03  0.2595E-02
  0.1170E+03  0.4028E+03 -0.5466E-07  0.2483E-02
  0.1585E+03  0.3990E+03  0.4129E-03  0.2342E-02
  0.2020E+03  0.3874E+03  0.7896E-03  0.2170E-02
  0.2803E+03  0.3505E+03  0.1127E-02  0.1952E-02
  0.3261E+03  0.3177E+03  0.1419E-02  0.1691E-02
  0.3557E+03  0.2889E+03  0.1672E-02  0.1403E-02
  0.3711E+03  0.2668E+03  0.1904E-02  0.1099E-02
  0.3831E+03  0.2416E+03  0.2123E-02  0.7727E-03
  0.3893E+03  0.2182E+03  0.2338E-02  0.4122E-03
  0.3926E+03  0.1695E+03  0.2547E-02  0.1502E-07
  0.3832E+03  0.3491E+02  0.2652E-02 -0.4676E-03
  0.3631E+03 -0.4109E+02  0.2645E-02 -0.9627E-03
  0.3276E+03 -0.1170E+03  0.2531E-02 -0.1461E-02
  0.2887E+03 -0.1730E+03  0.2305E-02 -0.1934E-02
  0.2024E+03 -0.2561E+03  0.1970E-02 -0.2348E-02
  0.1069E+03 -0.3211E+03  0.1508E-02 -0.2612E-02
 -0.2477E+02 -0.3842E+03  0.9703E-03 -0.2666E-02
 -0.7986E+02 -0.3996E+03  0.4574E-03 -0.2594E-02
 -0.1169E+03 -0.4029E+03  0.1752E-12 -0.2482E-02
          S1          S2          D1          D2
 -0.1286E+03 -0.4500E+03  0.2918E-11 -0.2222E-02
 -0.1707E+03 -0.4462E+03 -0.3702E-03 -0.2100E-02
 -0.2160E+03 -0.4341E+03 -0.7099E-03 -0.1950E-02
 -0.3044E+03 -0.3921E+03 -0.1017E-02 -0.1761E-02
 -0.3547E+03 -0.3560E+03 -0.1284E-02 -0.1530E-02
 -0.3853E+03 -0.3262E+03 -0.1517E-02 -0.1273E-02
 -0.4011E+03 -0.3035E+03 -0.1735E-02 -0.1002E-02
 -0.4155E+03 -0.2734E+03 -0.1942E-02 -0.7068E-03
 -0.4224E+03 -0.2471E+03 -0.2146E-02 -0.3784E-03
 -0.4260E+03 -0.1955E+03 -0.2347E-02 -0.1142E-07
 -0.4150E+03 -0.4095E+02 -0.2452E-02  0.4323E-03
 -0.3909E+03  0.5035E+02 -0.2444E-02  0.8894E-03
 -0.3513E+03  0.1353E+03 -0.2329E-02  0.1344E-02
 -0.3088E+03  0.1964E+03 -0.2112E-02  0.1772E-02
 -0.2120E+03  0.2896E+03 -0.1795E-02  0.2139E-02
 -0.9964E+02  0.3659E+03 -0.1364E-02  0.2362E-02
  0.3537E+02  0.4310E+03 -0.8705E-03  0.2392E-02
  0.9031E+02  0.4464E+03 -0.4097E-03  0.2323E-02
  0.1288E+03  0.4498E+03 -0.5375E-07  0.2223E-02
  0.1713E+03  0.4459E+03  0.3703E-03  0.2100E-02
  0.2164E+03  0.4339E+03  0.7100E-03  0.1951E-02
  0.3046E+03  0.3919E+03  0.1017E-02  0.1761E-02
  0.3547E+03  0.3560E+03  0.1284E-02  0.1530E-02
  0.3853E+03  0.3262E+03  0.1517E-02  0.1273E-02
  0.4012E+03  0.3034E+03  0.1735E-02  0.1002E-02
  0.4156E+03  0.2732E+03  0.1942E-02  0.7067E-03
  0.4225E+03  0.2471E+03  0.2146E-02  0.3783E-03
  0.4260E+03  0.1956E+03  0.2347E-02  0.1093E-07
  0.4151E+03  0.4110E+02  0.2452E-02 -0.4323E-03
  0.3911E+03 -0.4982E+02  0.2444E-02 -0.8895E-03
  0.3515E+03 -0.1346E+03  0.2330E-02 -0.1345E-02
  0.3085E+03 -0.1964E+03  0.2113E-02 -0.1773E-02
  0.2114E+03 -0.2900E+03  0.1795E-02 -0.2139E-02
  0.9939E+02 -0.3660E+03  0.1364E-02 -0.2362E-02
 -0.3616E+02 -0.4314E+03  0.8702E-03 -0.2391E-02
 -0.9055E+02 -0.4466E+03  0.4095E-03 -0.2322E-02
 -0.1286E+03 -0.4500E+03  0.2918E-11 -0.2222E-02
          S1          S2          D1          D2
 -0.1347E+03 -0.4834E+03 -0.8511E-09 -0.2069E-02
 -0.1754E+03 -0.4797E+03 -0.3453E-03 -0.1958E-02
 -0.2199E+03 -0.4678E+03 -0.6644E-03 -0.1825E-02
 -0.3178E+03 -0.4205E+03 -0.9558E-03 -0.1656E-02
 -0.3722E+03 -0.3818E+03 -0.1209E-02 -0.1441E-02
 -0.4015E+03 -0.3532E+03 -0.1433E-02 -0.1202E-02
 -0.4172E+03 -0.3307E+03 -0.1644E-02 -0.9494E-03
 -0.4333E+03 -0.2967E+03 -0.1847E-02 -0.6724E-03
 -0.4408E+03 -0.2685E+03 -0.2049E-02 -0.3612E-03
 -0.4445E+03 -0.2159E+03 -0.2250E-02 -0.1079E-07
 -0.4321E+03 -0.4422E+02 -0.2357E-02  0.4156E-03
 -0.4042E+03  0.6174E+02 -0.2344E-02  0.8530E-03
 -0.3628E+03  0.1509E+03 -0.2223E-02  0.1283E-02
 -0.3183E+03  0.2147E+03 -0.2006E-02  0.1683E-02
