          S1          S2          D1          D2
  0.5730E+02 -0.2600E+03 -0.4010E-13 -0.3846E-02
  0.4130E+02 -0.2586E+03 -0.7015E-03 -0.3979E-02
  0.2197E+02 -0.2533E+03 -0.1483E-02 -0.4076E-02
 -0.9511E+01 -0.2389E+03 -0.2362E-02 -0.4092E-02
 -0.3437E+02 -0.2211E+03 -0.3358E-02 -0.4002E-02
 -0.9614E+02 -0.1585E+03 -0.4364E-02 -0.3662E-02
 -0.1355E+03 -0.1029E+03 -0.5129E-02 -0.2962E-02
 -0.1713E+03 -0.2447E+02 -0.5549E-02 -0.2020E-02
 -0.1927E+03  0.5037E+02 -0.5440E-02 -0.9593E-03
 -0.1959E+03  0.8667E+02 -0.5104E-02 -0.1203E-06
 -0.1920E+03  0.1295E+03 -0.4654E-02  0.8205E-03
 -0.1803E+03  0.1734E+03 -0.4109E-02  0.1495E-02
 -0.1671E+03  0.2026E+03 -0.3520E-02  0.2032E-02
 -0.1587E+03  0.2148E+03 -0.2950E-02  0.2476E-02
 -0.1504E+03  0.2231E+03 -0.2402E-02  0.2863E-02
 -0.1347E+03  0.2337E+03 -0.1853E-02  0.3210E-02
 -0.9988E+02  0.2504E+03 -0.1269E-02  0.3487E-02
 -0.7230E+02  0.2587E+03 -0.6496E-03  0.3684E-02
 -0.5731E+02  0.2600E+03 -0.9042E-07  0.3846E-02
 -0.4130E+02  0.2586E+03  0.7015E-03  0.3979E-02
 -0.2197E+02  0.2533E+03  0.1483E-02  0.4076E-02
  0.9511E+01  0.2389E+03  0.2362E-02  0.4092E-02
  0.3437E+02  0.2211E+03  0.3358E-02  0.4002E-02
  0.9614E+02  0.1585E+03  0.4364E-02  0.3662E-02
  0.1355E+03  0.1029E+03  0.5129E-02  0.2962E-02
  0.1713E+03  0.2447E+02  0.5549E-02  0.2020E-02
  0.1927E+03 -0.5037E+02  0.5440E-02  0.9593E-03
  0.1959E+03 -0.8667E+02  0.5104E-02  0.1203E-06
  0.1920E+03 -0.1295E+03  0.4654E-02 -0.8205E-03
  0.1803E+03 -0.1734E+03  0.4109E-02 -0.1495E-02
  0.1671E+03 -0.2026E+03  0.3520E-02 -0.2032E-02
  0.1587E+03 -0.2148E+03  0.2950E-02 -0.2476E-02
  0.1504E+03 -0.2231E+03  0.2402E-02 -0.2863E-02
  0.1347E+03 -0.2337E+03  0.1853E-02 -0.3210E-02
  0.9988E+02 -0.2504E+03  0.1269E-02 -0.3487E-02
  0.7230E+02 -0.2587E+03  0.6496E-03 -0.3684E-02
  0.5730E+02 -0.2600E+03 -0.4010E-13 -0.3846E-02
          S1          S2          D1          D2
  0.9131E+02 -0.4460E+03  0.7183E-08 -0.2242E-02
  0.6917E+02 -0.4440E+03 -0.4083E-03 -0.2316E-02
  0.4353E+02 -0.4370E+03 -0.8641E-03 -0.2374E-02
 -0.1027E+02 -0.4120E+03 -0.1381E-02 -0.2393E-02
 -0.4395E+02 -0.3879E+03 -0.1975E-02 -0.2354E-02
 -0.1651E+03 -0.2642E+03 -0.2585E-02 -0.2170E-02
 -0.2279E+03 -0.1754E+03 -0.3038E-02 -0.1754E-02
 -0.2836E+03 -0.5242E+02 -0.3303E-02 -0.1202E-02
 -0.3281E+03  0.9764E+02 -0.3217E-02 -0.5673E-03
 -0.3327E+03  0.1492E+03 -0.3006E-02 -0.6969E-07
 -0.3255E+03  0.2234E+03 -0.2740E-02  0.4832E-03
 -0.3042E+03  0.3042E+03 -0.2410E-02  0.8771E-03
 -0.2858E+03  0.3450E+03 -0.2062E-02  0.1190E-02
 -0.2729E+03  0.3637E+03 -0.1730E-02  0.1451E-02
 -0.2597E+03  0.3769E+03 -0.1411E-02  0.1681E-02
 -0.2339E+03  0.3944E+03 -0.1091E-02  0.1889E-02
 -0.1573E+03  0.4304E+03 -0.7464E-03  0.2051E-02
 -0.1120E+03  0.4442E+03 -0.3801E-03  0.2156E-02
 -0.9132E+02  0.4460E+03 -0.4862E-07  0.2242E-02
 -0.6917E+02  0.4440E+03  0.4083E-03  0.2316E-02
 -0.4353E+02  0.4370E+03  0.8641E-03  0.2374E-02
  0.1028E+02  0.4120E+03  0.1381E-02  0.2393E-02
  0.4394E+02  0.3879E+03  0.1975E-02  0.2354E-02
  0.1651E+03  0.2642E+03  0.2585E-02  0.2170E-02
  0.2279E+03  0.1754E+03  0.3038E-02  0.1754E-02
  0.2837E+03  0.5240E+02  0.3303E-02  0.1202E-02
  0.3281E+03 -0.9763E+02  0.3217E-02  0.5673E-03
  0.3327E+03 -0.1492E+03  0.3006E-02  0.6969E-07
  0.3255E+03 -0.2234E+03  0.2740E-02 -0.4832E-03
  0.3042E+03 -0.3042E+03  0.2410E-02 -0.8771E-03
  0.2859E+03 -0.3450E+03  0.2062E-02 -0.1190E-02
  0.2729E+03 -0.3637E+03  0.1730E-02 -0.1451E-02
  0.2597E+03 -0.3769E+03  0.1411E-02 -0.1681E-02
  0.2338E+03 -0.3944E+03  0.1091E-02 -0.1889E-02
  0.1572E+03 -0.4304E+03  0.7464E-03 -0.2051E-02
  0.1120E+03 -0.4442E+03  0.3801E-03 -0.2156E-02
  0.9131E+02 -0.4460E+03  0.7183E-08 -0.2242E-02
          S1          S2          D1          D2
  0.1064E+03 -0.5168E+03  0.1916E-08 -0.1935E-02
  0.8213E+02 -0.5146E+03 -0.3525E-03 -0.2000E-02
  0.5364E+02 -0.5068E+03 -0.7469E-03 -0.2052E-02
 -0.7872E+01 -0.4785E+03 -0.1195E-02 -0.2070E-02
 -0.4254E+02 -0.4538E+03 -0.1714E-02 -0.2043E-02
 -0.1769E+03 -0.3140E+03 -0.2271E-02 -0.1905E-02
 -0.2556E+03 -0.2032E+03 -0.2681E-02 -0.1548E-02
 -0.3228E+03 -0.5488E+02 -0.2918E-02 -0.1062E-02
 -0.3736E+03  0.1156E+03 -0.2831E-02 -0.4992E-03
 -0.3790E+03  0.1763E+03 -0.2639E-02 -0.6890E-07
 -0.3701E+03  0.2688E+03 -0.2395E-02  0.4224E-03
 -0.3460E+03  0.3610E+03 -0.2095E-02  0.7624E-03
 -0.3268E+03  0.4035E+03 -0.1787E-02  0.1031E-02
 -0.3128E+03  0.4237E+03 -0.1496E-02  0.1255E-02
 -0.2982E+03  0.4383E+03 -0.1219E-02  0.1452E-02
 -0.2673E+03  0.4591E+03 -0.9412E-03  0.1630E-02
 -0.1919E+03  0.4956E+03 -0.6437E-03  0.1769E-02
 -0.1293E+03  0.5148E+03 -0.3280E-03  0.1860E-02
 -0.1064E+03  0.5168E+03 -0.3310E-07  0.1935E-02
 -0.8212E+02  0.5146E+03  0.3525E-03  0.1999E-02
 -0.5359E+02  0.5068E+03  0.7469E-03  0.2052E-02
  0.8025E+01  0.4785E+03  0.1195E-02  0.2070E-02
  0.4250E+02  0.4539E+03  0.1714E-02  0.2043E-02
  0.1769E+03  0.3141E+03  0.2271E-02  0.1905E-02
  0.2556E+03  0.2032E+03  0.2681E-02  0.1548E-02
  0.3229E+03  0.5462E+02  0.2918E-02  0.1062E-02
  0.3737E+03 -0.1155E+03  0.2830E-02  0.4991E-03
  0.3790E+03 -0.1761E+03  0.2639E-02  0.6881E-07
  0.3701E+03 -0.2687E+03  0.2396E-02 -0.4224E-03
  0.3461E+03 -0.3605E+03  0.2095E-02 -0.7625E-03
