          S1          S2          D1          D2
  0.7590E+02 -0.1083E+03 -0.2896E-09 -0.9233E-02
 -0.9446E+02 -0.8846E+02 -0.1677E-02 -0.9514E-02
 -0.1634E+03 -0.7246E+02 -0.2759E-02 -0.7579E-02
 -0.1915E+03 -0.5957E+02 -0.3394E-02 -0.5879E-02
 -0.2079E+03 -0.4822E+02 -0.3768E-02 -0.4491E-02
 -0.2180E+03 -0.3815E+02 -0.4000E-02 -0.3356E-02
 -0.2313E+03 -0.1913E+02 -0.4127E-02 -0.2383E-02
 -0.2358E+03 -0.9681E+01 -0.4178E-02 -0.1521E-02
 -0.2374E+03 -0.3924E+01 -0.4200E-02 -0.7407E-03
 -0.2378E+03  0.6701E+00 -0.4205E-02 -0.2901E-07
 -0.2373E+03  0.5898E+01 -0.4196E-02  0.7398E-03
 -0.2280E+03  0.3882E+02 -0.4130E-02  0.1503E-02
 -0.2251E+03  0.4506E+02 -0.3982E-02  0.2299E-02
 -0.2194E+03  0.5307E+02 -0.3788E-02  0.3179E-02
 -0.2081E+03  0.6410E+02 -0.3515E-02  0.4189E-02
 -0.1785E+03  0.8510E+02 -0.3068E-02  0.5314E-02
 -0.1366E+03  0.1046E+03 -0.2360E-02  0.6480E-02
 -0.1151E+03  0.1106E+03 -0.1347E-02  0.7640E-02
 -0.9793E+02  0.1120E+03  0.2943E-06  0.8928E-02
  0.9447E+02  0.8845E+02  0.1678E-02  0.9514E-02
  0.1634E+03  0.7246E+02  0.2759E-02  0.7579E-02
  0.1915E+03  0.5957E+02  0.3394E-02  0.5879E-02
  0.2079E+03  0.4822E+02  0.3768E-02  0.4491E-02
  0.2180E+03  0.3815E+02  0.4000E-02  0.3356E-02
  0.2313E+03  0.1913E+02  0.4127E-02  0.2383E-02
  0.2358E+03  0.9681E+01  0.4178E-02  0.1521E-02
  0.2374E+03  0.3924E+01  0.4200E-02  0.7407E-03
  0.2378E+03 -0.6702E+00  0.4205E-02  0.2901E-07
  0.2373E+03 -0.5898E+01  0.4196E-02 -0.7398E-03
  0.2280E+03 -0.3882E+02  0.4130E-02 -0.1503E-02
  0.2251E+03 -0.4506E+02  0.3982E-02 -0.2299E-02
  0.2194E+03 -0.5307E+02  0.3788E-02 -0.3179E-02
  0.2081E+03 -0.6410E+02  0.3515E-02 -0.4189E-02
  0.1785E+03 -0.8510E+02  0.3068E-02 -0.5314E-02
  0.1487E+03 -0.9941E+02  0.2371E-02 -0.6514E-02
  0.1317E+03 -0.1039E+03  0.1387E-02 -0.7869E-02
  0.7590E+02 -0.1083E+03 -0.2896E-09 -0.9233E-02
          S1          S2          D1          D2
  0.9977E+02 -0.1708E+03 -0.3831E-08 -0.5854E-02
 -0.1135E+03 -0.1500E+03 -0.1037E-02 -0.5883E-02
 -0.2441E+03 -0.1203E+03 -0.1740E-02 -0.4781E-02
 -0.2833E+03 -0.1022E+03 -0.2173E-02 -0.3763E-02
 -0.3047E+03 -0.8729E+02 -0.2447E-02 -0.2916E-02
 -0.3210E+03 -0.7085E+02 -0.2628E-02 -0.2205E-02
 -0.3458E+03 -0.3618E+02 -0.2727E-02 -0.1575E-02
 -0.3523E+03 -0.2260E+02 -0.2774E-02 -0.1010E-02
 -0.3546E+03 -0.1387E+02 -0.2800E-02 -0.4938E-03
 -0.3553E+03 -0.6406E+01 -0.2814E-02  0.6147E-08
 -0.3544E+03  0.3095E+01 -0.2817E-02  0.4968E-03
 -0.3350E+03  0.7143E+02 -0.2770E-02  0.1008E-02
 -0.3284E+03  0.8595E+02 -0.2646E-02  0.1527E-02
 -0.3211E+03  0.9625E+02 -0.2488E-02  0.2088E-02
 -0.3043E+03  0.1125E+03 -0.2281E-02  0.2719E-02
 -0.2603E+03  0.1446E+03 -0.1958E-02  0.3391E-02
 -0.2385E+03  0.1548E+03 -0.1507E-02  0.4139E-02
 -0.1836E+03  0.1691E+03 -0.8802E-03  0.4955E-02
 -0.1385E+03  0.1729E+03  0.1314E-08  0.5783E-02
  0.1135E+03  0.1500E+03  0.1037E-02  0.5883E-02
  0.2441E+03  0.1203E+03  0.1740E-02  0.4781E-02
  0.2833E+03  0.1022E+03  0.2173E-02  0.3763E-02
  0.3047E+03  0.8729E+02  0.2447E-02  0.2916E-02
  0.3210E+03  0.7085E+02  0.2628E-02  0.2205E-02
  0.3458E+03  0.3617E+02  0.2727E-02  0.1575E-02
  0.3523E+03  0.2260E+02  0.2774E-02  0.1010E-02
  0.3546E+03  0.1387E+02  0.2800E-02  0.4938E-03
  0.3553E+03  0.6405E+01  0.2814E-02 -0.6141E-08
  0.3544E+03 -0.3093E+01  0.2817E-02 -0.4968E-03
  0.3350E+03 -0.7143E+02  0.2770E-02 -0.1008E-02
  0.3284E+03 -0.8595E+02  0.2646E-02 -0.1527E-02
  0.3211E+03 -0.9625E+02  0.2488E-02 -0.2088E-02
  0.3043E+03 -0.1125E+03  0.2281E-02 -0.2719E-02
  0.2603E+03 -0.1446E+03  0.1958E-02 -0.3391E-02
  0.2389E+03 -0.1546E+03  0.1507E-02 -0.4140E-02
  0.2123E+03 -0.1616E+03  0.8861E-03 -0.5025E-02
  0.9977E+02 -0.1708E+03 -0.3831E-08 -0.5854E-02
          S1          S2          D1          D2
  0.1089E+03 -0.2094E+03  0.5678E-10 -0.4776E-02
 -0.1192E+03 -0.1892E+03 -0.8388E-03 -0.4757E-02
 -0.2799E+03 -0.1514E+03 -0.1437E-02 -0.3949E-02
 -0.3272E+03 -0.1289E+03 -0.1817E-02 -0.3147E-02
 -0.3600E+03 -0.1063E+03 -0.2055E-02 -0.2449E-02
 -0.3838E+03 -0.8226E+02 -0.2208E-02 -0.1853E-02
 -0.4132E+03 -0.4156E+02 -0.2287E-02 -0.1321E-02
 -0.4215E+03 -0.2428E+02 -0.2324E-02 -0.8459E-03
 -0.4245E+03 -0.1303E+02 -0.2343E-02 -0.4131E-03
 -0.4254E+03 -0.3016E+01 -0.2351E-02 -0.1383E-07
 -0.4240E+03  0.1156E+02 -0.2347E-02  0.4139E-03
 -0.4013E+03  0.9435E+02 -0.2295E-02  0.8354E-03
 -0.3953E+03  0.1074E+03 -0.2187E-02  0.1262E-02
 -0.3868E+03  0.1195E+03 -0.2053E-02  0.1723E-02
 -0.3652E+03  0.1402E+03 -0.1879E-02  0.2239E-02
 -0.3136E+03  0.1783E+03 -0.1607E-02  0.2783E-02
 -0.2896E+03  0.1896E+03 -0.1234E-02  0.3390E-02
 -0.2560E+03  0.1982E+03 -0.7246E-03  0.4109E-02
 -0.1088E+03  0.2093E+03  0.1763E-09  0.4777E-02
  0.1192E+03  0.1892E+03  0.8388E-03  0.4757E-02
  0.2799E+03  0.1514E+03  0.1437E-02  0.3949E-02
  0.3272E+03  0.1289E+03  0.1817E-02  0.3147E-02
  0.3600E+03  0.1063E+03  0.2055E-02  0.2449E-02
  0.3838E+03  0.8225E+02  0.2208E-02  0.1853E-02
  0.4133E+03  0.4150E+02  0.2287E-02  0.1321E-02
  0.4215E+03  0.2423E+02  0.2324E-02  0.8458E-03
  0.4246E+03  0.1300E+02  0.2343E-02  0.4131E-03
  0.4254E+03  0.3009E+01  0.2350E-02  0.1393E-07
  0.4240E+03 -0.1151E+02  0.2347E-02 -0.4139E-03
  0.4013E+03 -0.9435E+02  0.2295E-02 -0.8354E-03
  0.3953E+03 -0.1074E+03  0.2187E-02 -0.1262E-02
  0.3868E+03 -0.1195E+03  0.2053E-02 -0.1723E-02
  0.3652E+03 -0.1402E+03  0.1879E-02 -0.2239E-02
  0.3137E+03 -0.1783E+03  0.1607E-02 -0.2783E-02
  0.2900E+03 -0.1894E+03  0.1234E-02 -0.3391E-02
  0.2580E+03 -0.1976E+03  0.7252E-03 -0.4113E-02
  0.1089E+03 -0.2094E+03  0.5678E-10 -0.4776E-02
          S1          S2          D1          D2
  0.1159E+03 -0.2402E+03 -0.2869E-11 -0.4164E-02
 -0.1131E+03 -0.2216E+03 -0.7300E-03 -0.4140E-02
 -0.2960E+03 -0.1770E+03 -0.1278E-02 -0.3512E-02
 -0.3425E+03 -0.1553E+03 -0.1635E-02 -0.2832E-02
 -0.3893E+03 -0.1234E+03 -0.1864E-02 -0.2222E-02
 -0.4207E+03 -0.9147E+02 -0.2010E-02 -0.1687E-02
 -0.4532E+03 -0.4675E+02 -0.2082E-02 -0.1202E-02
 -0.4629E+03 -0.2665E+02 -0.2116E-02 -0.7702E-03
 -0.4665E+03 -0.1328E+02 -0.2133E-02 -0.3761E-03
 -0.4676E+03 -0.6365E+00 -0.2139E-02 -0.3486E-08
 -0.4652E+03  0.2214E+02 -0.2132E-02  0.3758E-03
 -0.4421E+03  0.1123E+03 -0.2071E-02  0.7537E-03
 -0.4353E+03  0.1268E+03 -0.1966E-02  0.1135E-02
 -0.4257E+03  0.1405E+03 -0.1840E-02  0.1544E-02
 -0.4001E+03  0.1649E+03 -0.1676E-02  0.1998E-02
 -0.3456E+03  0.2056E+03 -0.1425E-02  0.2468E-02
 -0.3211E+03  0.2171E+03 -0.1090E-02  0.2995E-02
 -0.2853E+03  0.2263E+03 -0.6375E-03  0.3615E-02
 -0.1150E+03  0.2401E+03  0.1793E-08  0.4165E-02
  0.1131E+03  0.2216E+03  0.7300E-03  0.4140E-02
  0.2960E+03  0.1770E+03  0.1278E-02  0.3512E-02
  0.3428E+03  0.1551E+03  0.1635E-02  0.2833E-02
  0.3893E+03  0.1234E+03  0.1864E-02  0.2222E-02
  0.4208E+03  0.9140E+02  0.2010E-02  0.1687E-02
  0.4535E+03  0.4649E+02  0.2082E-02  0.1202E-02
  0.4630E+03  0.2645E+02  0.2116E-02  0.7701E-03
  0.4667E+03  0.1316E+02  0.2132E-02  0.3760E-03
  0.4677E+03  0.6415E+00  0.2138E-02  0.3498E-08
  0.4654E+03 -0.2184E+02  0.2131E-02 -0.3757E-03
  0.4421E+03 -0.1123E+03  0.2071E-02 -0.7536E-03
  0.4354E+03 -0.1268E+03  0.1966E-02 -0.1135E-02
  0.4257E+03 -0.1405E+03  0.1840E-02 -0.1544E-02
  0.4001E+03 -0.1649E+03  0.1676E-02 -0.1998E-02
  0.3458E+03 -0.2055E+03  0.1425E-02 -0.2468E-02
  0.3213E+03 -0.2169E+03  0.1090E-02 -0.2995E-02
  0.2850E+03 -0.2263E+03  0.6376E-03 -0.3616E-02
  0.1159E+03 -0.2402E+03 -0.2869E-11 -0.4164E-02
          S1          S2          D1          D2
  0.1217E+03 -0.2658E+03  0.7856E-11 -0.3762E-02
 -0.1012E+03 -0.2496E+03 -0.6592E-03 -0.3739E-02
 -0.2999E+03 -0.1994E+03 -0.1179E-02 -0.3241E-02
 -0.3486E+03 -0.1769E+03 -0.1527E-02 -0.2644E-02
 -0.4022E+03 -0.1398E+03 -0.1758E-02 -0.2095E-02
 -0.4430E+03 -0.9815E+02 -0.1903E-02 -0.1597E-02
 -0.4764E+03 -0.5200E+02 -0.1975E-02 -0.1140E-02
 -0.4871E+03 -0.2967E+02 -0.2008E-02 -0.7310E-03
 -0.4913E+03 -0.1435E+02 -0.2025E-02 -0.3571E-03
 -0.4926E+03  0.1331E+01 -0.2030E-02 -0.8987E-08
 -0.4879E+03  0.4288E+02 -0.2019E-02  0.3559E-03
 -0.4662E+03  0.1295E+03 -0.1948E-02  0.7090E-03
 -0.4589E+03  0.1452E+03 -0.1842E-02  0.1064E-02
 -0.4485E+03  0.1600E+03 -0.1716E-02  0.1440E-02
 -0.4194E+03  0.1876E+03 -0.1555E-02  0.1853E-02
 -0.3651E+03  0.2285E+03 -0.1314E-02  0.2276E-02
 -0.3407E+03  0.2398E+03 -0.1000E-02  0.2748E-02
