S1	S2	D1	D2
0.0	543.7867228978655	0	0
57.80098622557213	540.7060624695742	0	0
114.94706418110631	531.4989862983227	0	0
170.79074596895214	516.2698142360919	0	0
224.69930036045037	495.1910988876154	0	0
276.06192189357984	468.50167052041866	0	0
324.296651542908	436.5039310224567	0	0
368.85697054788807	399.5604275678892	0	0
409.23799268879327	358.08974481273145	0	0
444.98218484932966	312.56176216344346	0	0
475.6845510496637	263.49232985550043	0	0
500.99722121270264	211.43742416410169	0	0
520.6333926710694	156.98684797081575	0	0
534.3705797559247	100.7575480612588	0	0
542.0531346484956	43.38662487149425	0	0
543.5940109320563	-14.475886114479875	0	0
538.975749862611	-72.17437952650634	0	0
528.2506781834398	-129.05510837907872	0	0
511.54031524218937	-184.4735912859113	0	0
489.03399612810597	-237.80191469156765	0	0
460.9867264298211	-288.43584738294453	0	0
427.7162929201366	-335.8016866703559	0	0
389.599662904908	-379.3627586682463	0	0
347.06871303284026	-418.6254990247583	0	0
300.60533596048936	-453.1450452030578	0	0
250.7359803159084	-482.53027695163377	0	0
198.0256858253339	-506.448247853032	0	0
143.07168118730897	-524.6279577398034	0	0
86.4966172328889	-536.8634232346874	0	0
28.941512042925606	-543.0160116245829	0	0
-28.94151204292547	-543.0160116245829	0	0
-86.49661723288875	-536.8634232346874	0	0
-143.07168118730885	-524.6279577398035	0	0
-198.02568582533357	-506.4482478530321	0	0
-250.73598031590805	-482.53027695163394	0	0
-300.605335960489	-453.145045203058	0	0
-347.06871303284	-418.62549902475854	0	0
-389.59966290490775	-379.3627586682465	0	0
-427.71629292013654	-335.80168667035605	0	0
-460.98672642982103	-288.43584738294464	0	0
-489.0339961281059	-237.80191469156776	0	0
-511.5403152421893	-184.47359128591154	0	0
-528.2506781834398	-129.05510837907894	0	0
-538.9757498626109	-72.17437952650658	0	0
-543.5940109320563	-14.47588611448013	0	0
-542.0531346484958	43.386624871494	0	0
-534.3705797559248	100.75754806125843	0	0
-520.6333926710695	156.9868479708154	0	0
-500.99722121270275	211.43742416410134	0	0
-475.6845510496639	263.4923298555001	0	0
-444.9821848493299	312.56176216344306	0	0
-409.23799268879355	358.0897448127311	0	0
-368.85697054788835	399.5604275678889	0	0
-324.2966515429084	436.50393102245647	0	0
-276.06192189357984	468.50167052041866	0	0
-224.6993003604504	495.19109888761534	0	0
-170.79074596895225	516.2698142360919	0	0
-114.94706418110638	531.4989862983226	0	0
-57.80098622557224	540.7060624695742	0	0
-1.3318933392313995e-13	543.7867228978655	0	0
S1	S2	D1	D2
0.0	625.4282160248289	0	0
66.47894510349249	621.8850402268307	0	0
132.20465719532376	611.2956584304087	0	0
196.43243769483135	593.7800525626187	0	0
258.4345601848369	569.5366814368236	0	0
317.5085158427376	538.8402321350384	0	0
372.98497314617435	502.03850769353096	0	0
424.23536166663183	459.54848635544664	0	0
470.67899402355675	411.85159704069696	0	0
511.78964530441147	359.48826456392806	0	0
547.1015154032011	303.0517864054276	0	0
576.214506721799	243.181610413604	0	0
598.7987574356043	180.55608960535312	0	0
614.598378959821	115.88479615532079	0	0
