          S1          S2          D1          D2
  0.9273E+02 -0.1132E+03 -0.5475E-11 -0.8838E-02
  0.4826E+02 -0.1109E+03 -0.1722E-02 -0.9766E-02
  0.4308E+02 -0.1095E+03 -0.3879E-02 -0.1066E-01
  0.3654E+02 -0.1064E+03 -0.6769E-02 -0.1172E-01
 -0.1406E+03  0.3527E+02 -0.1014E-01 -0.1209E-01
 -0.1742E+03  0.6605E+02 -0.8416E-02 -0.7062E-02
 -0.1779E+03  0.7107E+02 -0.7307E-02 -0.4219E-02
 -0.1791E+03  0.7357E+02 -0.6567E-02 -0.2391E-02
 -0.1795E+03  0.7527E+02 -0.6015E-02 -0.1060E-02
 -0.1796E+03  0.7669E+02 -0.5567E-02  0.1519E-06
 -0.1795E+03  0.7828E+02 -0.5173E-02  0.9123E-03
 -0.1778E+03  0.8395E+02 -0.4799E-02  0.1746E-02
 -0.1738E+03  0.9260E+02 -0.4400E-02  0.2540E-02
 -0.1686E+03  0.1000E+03 -0.3960E-02  0.3323E-02
 -0.1603E+03  0.1083E+03 -0.3456E-02  0.4118E-02
 -0.1577E+03  0.1102E+03 -0.2869E-02  0.4969E-02
 -0.1556E+03  0.1111E+03 -0.2169E-02  0.5960E-02
 -0.1524E+03  0.1120E+03 -0.1270E-02  0.7202E-02
 -0.1176E+03  0.1137E+03  0.2378E-05  0.8804E-02
 -0.4826E+02  0.1109E+03  0.1722E-02  0.9766E-02
 -0.4308E+02  0.1095E+03  0.3879E-02  0.1066E-01
 -0.3654E+02  0.1064E+03  0.6769E-02  0.1172E-01
  0.6257E+02  0.2836E+02  0.1038E-01  0.1237E-01
  0.7979E+02  0.1189E+02  0.1114E-01  0.9347E-02
  0.1180E+03 -0.4970E+02  0.1120E-01  0.6464E-02
  0.1286E+03 -0.6992E+02  0.9698E-02  0.3530E-02
  0.1296E+03 -0.7357E+02  0.8576E-02  0.1512E-02
  0.1298E+03 -0.7597E+02  0.7704E-02 -0.1848E-08
  0.1296E+03 -0.7790E+02  0.6975E-02 -0.1230E-02
  0.1291E+03 -0.7976E+02  0.6323E-02 -0.2301E-02
  0.1270E+03 -0.8411E+02  0.5697E-02 -0.3289E-02
  0.1196E+03 -0.9436E+02  0.5030E-02 -0.4221E-02
  0.1047E+03 -0.1104E+03  0.4234E-02 -0.5046E-02
  0.1031E+03 -0.1115E+03  0.3376E-02 -0.5848E-02
  0.1016E+03 -0.1122E+03  0.2440E-02 -0.6704E-02
  0.9939E+02 -0.1127E+03  0.1354E-02 -0.7677E-02
  0.9273E+02 -0.1132E+03 -0.5475E-11 -0.8838E-02
          S1          S2          D1          D2
  0.8555E+02 -0.1870E+03  0.3760E-12 -0.5349E-02
  0.7020E+02 -0.1861E+03 -0.1015E-02 -0.5757E-02
  0.6315E+02 -0.1842E+03 -0.2258E-02 -0.6204E-02
  0.5328E+02 -0.1794E+03 -0.3883E-02 -0.6725E-02
 -0.1872E+03  0.1416E+02 -0.5870E-02 -0.6996E-02
 -0.2648E+03  0.8448E+02 -0.5156E-02 -0.4327E-02
 -0.2727E+03  0.9547E+02 -0.4595E-02 -0.2653E-02
 -0.2753E+03  0.1008E+03 -0.4191E-02 -0.1525E-02
 -0.2763E+03  0.1043E+03 -0.3878E-02 -0.6838E-03
 -0.2765E+03  0.1072E+03 -0.3616E-02 -0.1920E-07
 -0.2761E+03  0.1110E+03 -0.3382E-02  0.5966E-03
 -0.2718E+03  0.1264E+03 -0.3147E-02  0.1146E-02
 -0.2655E+03  0.1399E+03 -0.2888E-02  0.1667E-02
 -0.2575E+03  0.1514E+03 -0.2601E-02  0.2182E-02
 -0.2429E+03  0.1657E+03 -0.2271E-02  0.2706E-02
 -0.2321E+03  0.1738E+03 -0.1876E-02  0.3250E-02
 -0.2275E+03  0.1759E+03 -0.1407E-02  0.3866E-02
 -0.2156E+03  0.1788E+03 -0.8134E-03  0.4613E-02
 -0.8563E+02  0.1870E+03  0.4675E-07  0.5349E-02
 -0.7019E+02  0.1861E+03  0.1015E-02  0.5757E-02
 -0.6315E+02  0.1842E+03  0.2258E-02  0.6204E-02
 -0.5328E+02  0.1794E+03  0.3883E-02  0.6725E-02
  0.2532E+02  0.1186E+03  0.6000E-02  0.7151E-02
  0.4971E+02  0.9511E+02  0.7721E-02  0.6479E-02
  0.1297E+03 -0.3431E+02  0.9098E-02  0.5253E-02
  0.1671E+03 -0.1023E+03  0.7702E-02  0.2803E-02
  0.1688E+03 -0.1085E+03  0.6682E-02  0.1178E-02
  0.1692E+03 -0.1127E+03  0.5911E-02  0.1797E-07
  0.1688E+03 -0.1163E+03  0.5281E-02 -0.9312E-03
  0.1678E+03 -0.1201E+03  0.4727E-02 -0.1721E-02
