          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.47259E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00   -0.24157E+03 -0.35643E+02  0.27721E+03 -0.22547E+02  0.50087E+02  0.56531E+02      298.00
  0.43993E-03  0.48352E+03   -0.25000E-03 -0.25000E-03  0.50000E-03  0.00000E+00  0.00000E+00  0.00000E+00   -0.24645E+03 -0.38329E+02  0.28478E+03 -0.23055E+02  0.49873E+02  0.57066E+02      298.00
  0.88166E-03  0.49376E+03   -0.50000E-03 -0.50000E-03  0.10000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.25107E+03 -0.40714E+02  0.29179E+03 -0.23500E+02  0.49747E+02  0.57637E+02      298.00
  0.13249E-02  0.50458E+03   -0.75000E-03 -0.75000E-03  0.15000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.25609E+03 -0.42875E+02  0.29897E+03 -0.23942E+02  0.49799E+02  0.58430E+02      298.00
  0.17693E-02  0.51475E+03   -0.10000E-02 -0.10000E-02  0.20000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.26081E+03 -0.44835E+02  0.30565E+03 -0.24293E+02  0.49919E+02  0.59265E+02      298.00
  0.22146E-02  0.52472E+03   -0.12500E-02 -0.12500E-02  0.25000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.26553E+03 -0.46577E+02  0.31211E+03 -0.24662E+02  0.50100E+02  0.60109E+02      298.00
  0.26607E-02  0.53461E+03   -0.15000E-02 -0.15000E-02  0.30000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.27032E+03 -0.48109E+02  0.31843E+03 -0.25081E+02  0.50331E+02  0.60943E+02      298.00
  0.31074E-02  0.54420E+03   -0.17500E-02 -0.17500E-02  0.35000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.27499E+03 -0.49511E+02  0.32450E+03 -0.25453E+02  0.50604E+02  0.61824E+02      298.00
  0.35546E-02  0.55361E+03   -0.20000E-02 -0.20000E-02  0.40000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.27962E+03 -0.50785E+02  0.33041E+03 -0.25807E+02  0.50918E+02  0.62729E+02      298.00
  0.40023E-02  0.56285E+03   -0.22500E-02 -0.22500E-02  0.45000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.28421E+03 -0.51950E+02  0.33616E+03 -0.26143E+02  0.51261E+02  0.63661E+02      298.00
  0.44502E-02  0.57193E+03   -0.25000E-02 -0.25000E-02  0.50000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.28874E+03 -0.53019E+02  0.34176E+03 -0.26465E+02  0.51626E+02  0.64608E+02      298.00
  0.48984E-02  0.58067E+03   -0.27500E-02 -0.27500E-02  0.55000E-02  0.00000E+00  0.00000E+00  0.00000E+00   -0.29318E+03 -0.53963E+02  0.34714E+03 -0.26823E+02  0.51977E+02  0.65472E+02      298.00
