          S1          S2          D1          D2
 -0.1103E+03 -0.2572E+03  0.2077E-08 -0.3887E-02
 -0.1162E+03 -0.2567E+03 -0.6360E-03 -0.3607E-02
 -0.1215E+03 -0.2553E+03 -0.1215E-02 -0.3338E-02
 -0.1286E+03 -0.2519E+03 -0.1770E-02 -0.3066E-02
 -0.1650E+03 -0.2245E+03 -0.2312E-02 -0.2755E-02
 -0.1729E+03 -0.2167E+03 -0.2819E-02 -0.2365E-02
 -0.1781E+03 -0.2094E+03 -0.3345E-02 -0.1931E-02
 -0.1823E+03 -0.2003E+03 -0.3919E-02 -0.1426E-02
 -0.1855E+03 -0.1879E+03 -0.4573E-02 -0.8065E-03
 -0.1876E+03 -0.1571E+03 -0.5331E-02 -0.1094E-07
 -0.1857E+03 -0.1352E+03 -0.6180E-02  0.1090E-02
 -0.1736E+03 -0.9368E+02 -0.7168E-02  0.2609E-02
 -0.1074E+03  0.5299E+02 -0.7248E-02  0.4184E-02
 -0.2310E+02  0.1784E+03 -0.5788E-02  0.4857E-02
  0.4746E+01  0.2064E+03 -0.4145E-02  0.4939E-02
  0.4061E+02  0.2313E+03 -0.2778E-02  0.4811E-02
  0.8190E+02  0.2508E+03 -0.1647E-02  0.4525E-02
  0.1016E+03  0.2564E+03 -0.7394E-03  0.4193E-02
  0.1103E+03  0.2572E+03 -0.7538E-07  0.3887E-02
  0.1162E+03  0.2567E+03  0.6360E-03  0.3607E-02
  0.1215E+03  0.2553E+03  0.1215E-02  0.3338E-02
  0.1286E+03  0.2519E+03  0.1770E-02  0.3066E-02
  0.1650E+03  0.2245E+03  0.2312E-02  0.2755E-02
  0.1729E+03  0.2167E+03  0.2819E-02  0.2365E-02
  0.1781E+03  0.2094E+03  0.3345E-02  0.1931E-02
  0.1823E+03  0.2003E+03  0.3919E-02  0.1426E-02
  0.1855E+03  0.1879E+03  0.4573E-02  0.8065E-03
  0.1876E+03  0.1571E+03  0.5331E-02  0.1094E-07
  0.1857E+03  0.1352E+03  0.6180E-02 -0.1090E-02
  0.1736E+03  0.9368E+02  0.7168E-02 -0.2609E-02
  0.1074E+03 -0.5299E+02  0.7248E-02 -0.4184E-02
  0.2310E+02 -0.1784E+03  0.5788E-02 -0.4857E-02
 -0.4746E+01 -0.2064E+03  0.4145E-02 -0.4939E-02
 -0.4061E+02 -0.2313E+03  0.2778E-02 -0.4811E-02
 -0.8190E+02 -0.2508E+03  0.1647E-02 -0.4525E-02
 -0.1016E+03 -0.2564E+03  0.7394E-03 -0.4193E-02
 -0.1103E+03 -0.2572E+03  0.2077E-08 -0.3887E-02
          S1          S2          D1          D2
 -0.1840E+03 -0.4492E+03  0.5314E-09 -0.2226E-02
 -0.1935E+03 -0.4484E+03 -0.3654E-03 -0.2073E-02
 -0.2020E+03 -0.4461E+03 -0.7005E-03 -0.1925E-02
 -0.2130E+03 -0.4408E+03 -0.1024E-02 -0.1774E-02
 -0.2852E+03 -0.3867E+03 -0.1340E-02 -0.1598E-02
 -0.3044E+03 -0.3683E+03 -0.1630E-02 -0.1368E-02
 -0.3123E+03 -0.3570E+03 -0.1929E-02 -0.1114E-02
 -0.3185E+03 -0.3437E+03 -0.2254E-02 -0.8205E-03
 -0.3233E+03 -0.3254E+03 -0.2627E-02 -0.4632E-03
 -0.3260E+03 -0.2830E+03 -0.3068E-02 -0.2301E-07
 -0.3229E+03 -0.2397E+03 -0.3563E-02  0.6283E-03
 -0.3057E+03 -0.1800E+03 -0.4164E-02  0.1515E-02
 -0.1797E+03  0.9830E+02 -0.4229E-02  0.2441E-02
 -0.2858E+02  0.3259E+03 -0.3311E-02  0.2778E-02
  0.1047E+02  0.3653E+03 -0.2354E-02  0.2805E-02
  0.6763E+02  0.4045E+03 -0.1580E-02  0.2737E-02
  0.1411E+03  0.4396E+03 -0.9376E-03  0.2576E-02
  0.1702E+03  0.4479E+03 -0.4220E-03  0.2393E-02
  0.1840E+03  0.4492E+03 -0.3500E-07  0.2226E-02
  0.1935E+03  0.4484E+03  0.3654E-03  0.2073E-02
  0.2020E+03  0.4461E+03  0.7005E-03  0.1925E-02
  0.2130E+03  0.4408E+03  0.1024E-02  0.1774E-02
  0.2851E+03  0.3867E+03  0.1340E-02  0.1598E-02
  0.3044E+03  0.3683E+03  0.1630E-02  0.1368E-02
  0.3123E+03  0.3570E+03  0.1929E-02  0.1114E-02
  0.3185E+03  0.3437E+03  0.2254E-02  0.8205E-03
  0.3233E+03  0.3254E+03  0.2627E-02  0.4632E-03
  0.3260E+03  0.2830E+03  0.3068E-02  0.2249E-07
  0.3229E+03  0.2397E+03  0.3563E-02 -0.6283E-03
  0.3057E+03  0.1800E+03  0.4164E-02 -0.1515E-02
  0.1797E+03 -0.9830E+02  0.4229E-02 -0.2441E-02
  0.2859E+02 -0.3258E+03  0.3311E-02 -0.2778E-02
 -0.1048E+02 -0.3653E+03  0.2354E-02 -0.2805E-02
 -0.6764E+02 -0.4045E+03  0.1580E-02 -0.2737E-02
 -0.1411E+03 -0.4396E+03  0.9376E-03 -0.2576E-02
 -0.1703E+03 -0.4479E+03  0.4220E-03 -0.2393E-02
 -0.1840E+03 -0.4492E+03  0.5314E-09 -0.2226E-02
          S1          S2          D1          D2
 -0.2186E+03 -0.5317E+03 -0.1109E-09 -0.1881E-02
 -0.2291E+03 -0.5308E+03 -0.3087E-03 -0.1751E-02
 -0.2385E+03 -0.5283E+03 -0.5917E-03 -0.1626E-02
 -0.2508E+03 -0.5224E+03 -0.8654E-03 -0.1499E-02
 -0.3288E+03 -0.4666E+03 -0.1130E-02 -0.1347E-02
 -0.3546E+03 -0.4408E+03 -0.1380E-02 -0.1158E-02
 -0.3647E+03 -0.4264E+03 -0.1637E-02 -0.9451E-03
 -0.3720E+03 -0.4108E+03 -0.1918E-02 -0.6980E-03
 -0.3775E+03 -0.3897E+03 -0.2241E-02 -0.3952E-03
 -0.3806E+03 -0.3423E+03 -0.2628E-02 -0.1236E-07
 -0.3768E+03 -0.2883E+03 -0.3068E-02  0.5409E-03
 -0.3575E+03 -0.2210E+03 -0.3609E-02  0.1314E-02
 -0.2016E+03  0.1193E+03 -0.3697E-02  0.2135E-02
 -0.2345E+02  0.3897E+03 -0.2853E-02  0.2394E-02
  0.2182E+02  0.4354E+03 -0.2012E-02  0.2397E-02
  0.8938E+02  0.4817E+03 -0.1342E-02  0.2325E-02
  0.1717E+03  0.5212E+03 -0.7935E-03  0.2180E-02
  0.2032E+03  0.5301E+03 -0.3568E-03  0.2023E-02
  0.2184E+03  0.5316E+03 -0.2924E-07  0.1881E-02
  0.2290E+03  0.5307E+03  0.3088E-03  0.1751E-02
  0.2385E+03  0.5281E+03  0.5919E-03  0.1626E-02
  0.2509E+03  0.5221E+03  0.8656E-03  0.1499E-02
  0.3286E+03  0.4668E+03  0.1130E-02  0.1347E-02
  0.3545E+03  0.4408E+03  0.1380E-02  0.1158E-02
  0.3647E+03  0.4264E+03  0.1637E-02  0.9451E-03
  0.3720E+03  0.4108E+03  0.1918E-02  0.6980E-03
  0.3775E+03  0.3897E+03  0.2241E-02  0.3952E-03
  0.3806E+03  0.3427E+03  0.2628E-02  0.9298E-08
  0.3768E+03  0.2882E+03  0.3068E-02 -0.5410E-03
  0.3574E+03  0.2207E+03  0.3609E-02 -0.1314E-02
  0.2016E+03 -0.1193E+03  0.3697E-02 -0.2135E-02
  0.2366E+02 -0.3894E+03  0.2854E-02 -0.2394E-02
 -0.2194E+02 -0.4355E+03  0.2012E-02 -0.2398E-02
 -0.8949E+02 -0.4818E+03  0.1342E-02 -0.2325E-02
 -0.1720E+03 -0.5213E+03  0.7935E-03 -0.2180E-02
 -0.2035E+03 -0.5302E+03  0.3567E-03 -0.2023E-02
 -0.2186E+03 -0.5317E+03 -0.1109E-09 -0.1881E-02
          S1          S2          D1          D2
 -0.2308E+03 -0.5702E+03 -0.8844E-09 -0.1754E-02
 -0.2414E+03 -0.5693E+03 -0.2882E-03 -0.1634E-02
 -0.2510E+03 -0.5667E+03 -0.5531E-03 -0.1520E-02
 -0.2641E+03 -0.5605E+03 -0.8098E-03 -0.1403E-02
 -0.3512E+03 -0.5016E+03 -0.1054E-02 -0.1256E-02
 -0.3707E+03 -0.4813E+03 -0.1291E-02 -0.1083E-02
 -0.3891E+03 -0.4561E+03 -0.1533E-02 -0.8849E-03
 -0.3967E+03 -0.4397E+03 -0.1796E-02 -0.6537E-03
 -0.4023E+03 -0.4186E+03 -0.2100E-02 -0.3704E-03
 -0.4052E+03 -0.3749E+03 -0.2468E-02  0.1186E-07
 -0.4010E+03 -0.3129E+03 -0.2891E-02  0.5098E-03
 -0.3820E+03 -0.2463E+03 -0.3420E-02  0.1245E-02
 -0.2062E+03  0.1339E+03 -0.3527E-02  0.2036E-02
 -0.1527E+02  0.4257E+03 -0.2685E-02  0.2252E-02
  0.2941E+02  0.4708E+03 -0.1881E-02  0.2241E-02
  0.9976E+02  0.5189E+03 -0.1252E-02  0.2168E-02
  0.1850E+03  0.5600E+03 -0.7388E-03  0.2030E-02
  0.2154E+03  0.5686E+03 -0.3323E-03  0.1885E-02
  0.2305E+03  0.5700E+03 -0.1806E-07  0.1754E-02
  0.2412E+03  0.5691E+03  0.2883E-03  0.1635E-02
  0.2509E+03  0.5665E+03  0.5533E-03  0.1520E-02
  0.2644E+03  0.5601E+03  0.8101E-03  0.1403E-02
  0.3510E+03  0.5019E+03  0.1054E-02  0.1256E-02
  0.3704E+03  0.4818E+03  0.1291E-02  0.1083E-02
  0.3891E+03  0.4561E+03  0.1533E-02  0.8850E-03
  0.3967E+03  0.4397E+03  0.1796E-02  0.6537E-03
  0.4023E+03  0.4186E+03  0.2100E-02  0.3704E-03
  0.4052E+03  0.3752E+03  0.2468E-02 -0.1866E-07
  0.4009E+03  0.3126E+03  0.2892E-02 -0.5099E-03
  0.3817E+03  0.2450E+03  0.3419E-02 -0.1244E-02
  0.2042E+03 -0.1446E+03  0.3475E-02 -0.2006E-02
  0.1636E+02 -0.4246E+03  0.2684E-02 -0.2252E-02
 -0.2933E+02 -0.4707E+03  0.1881E-02 -0.2241E-02
 -0.9994E+02 -0.5189E+03  0.1252E-02 -0.2168E-02
 -0.1854E+03 -0.5602E+03  0.7387E-03 -0.2030E-02
 -0.2158E+03 -0.5688E+03  0.3323E-03 -0.1884E-02
 -0.2308E+03 -0.5702E+03 -0.8844E-09 -0.1754E-02
          S1          S2          D1          D2
 -0.2327E+03 -0.5884E+03 -0.3353E-11 -0.1699E-02
 -0.2431E+03 -0.5875E+03 -0.2797E-03 -0.1586E-02
 -0.2526E+03 -0.5850E+03 -0.5377E-03 -0.1477E-02
 -0.2676E+03 -0.5776E+03 -0.7886E-03 -0.1366E-02
 -0.3639E+03 -0.5167E+03 -0.1021E-02 -0.1217E-02
 -0.3758E+03 -0.5047E+03 -0.1251E-02 -0.1050E-02
 -0.3993E+03 -0.4708E+03 -0.1490E-02 -0.8603E-03
 -0.4087E+03 -0.4509E+03 -0.1746E-02 -0.6354E-03
 -0.4141E+03 -0.4304E+03 -0.2041E-02 -0.3598E-03
 -0.4168E+03 -0.3918E+03 -0.2399E-02  0.2820E-07
 -0.4123E+03 -0.3257E+03 -0.2818E-02  0.4970E-03
 -0.3943E+03 -0.2626E+03 -0.3347E-02  0.1218E-02
 -0.2050E+03  0.1437E+03 -0.3473E-02  0.2005E-02
 -0.7644E+01  0.4475E+03 -0.2610E-02  0.2190E-02
  0.3437E+02  0.4899E+03 -0.1820E-02  0.2169E-02
  0.1043E+03  0.5374E+03 -0.1210E-02  0.2096E-02
  0.1897E+03  0.5789E+03 -0.7139E-03  0.1961E-02
  0.2180E+03  0.5869E+03 -0.3215E-03  0.1823E-02
  0.2325E+03  0.5882E+03 -0.2310E-07  0.1700E-02
  0.2429E+03  0.5874E+03  0.2798E-03  0.1587E-02
  0.2526E+03  0.5848E+03  0.5379E-03  0.1478E-02
  0.2685E+03  0.5770E+03  0.7888E-03  0.1366E-02
  0.3638E+03  0.5169E+03  0.1021E-02  0.1216E-02
  0.3755E+03  0.5051E+03  0.1251E-02  0.1050E-02
  0.3993E+03  0.4708E+03  0.1490E-02  0.8603E-03
  0.4087E+03  0.4509E+03  0.1746E-02  0.6354E-03
  0.4141E+03  0.4304E+03  0.2041E-02  0.3598E-03
  0.4168E+03  0.3918E+03  0.2399E-02 -0.3218E-07
  0.4122E+03  0.3248E+03  0.2818E-02 -0.4969E-03
  0.3934E+03  0.2589E+03  0.3343E-02 -0.1217E-02
  0.2096E+03 -0.1582E+03  0.3323E-02 -0.1918E-02
  0.1051E+02 -0.4447E+03  0.2607E-02 -0.2187E-02
 -0.3360E+02 -0.4893E+03  0.1820E-02 -0.2169E-02
 -0.1045E+03 -0.5375E+03  0.1210E-02 -0.2096E-02
 -0.1900E+03 -0.5791E+03  0.7138E-03 -0.1961E-02
 -0.2183E+03 -0.5870E+03  0.3215E-03 -0.1823E-02
 -0.2327E+03 -0.5884E+03 -0.3353E-11 -0.1699E-02
          S1          S2          D1          D2
 -0.2295E+03 -0.5965E+03  0.1173E-09 -0.1677E-02
 -0.2395E+03 -0.5956E+03 -0.2764E-03 -0.1568E-02
 -0.2491E+03 -0.5930E+03 -0.5324E-03 -0.1463E-02
 -0.3245E+03 -0.5517E+03 -0.7812E-03 -0.1353E-02
 -0.3722E+03 -0.5223E+03 -0.1005E-02 -0.1198E-02
 -0.3816E+03 -0.5129E+03 -0.1232E-02 -0.1033E-02
 -0.3978E+03 -0.4885E+03 -0.1471E-02 -0.8492E-03
 -0.4143E+03 -0.4547E+03 -0.1725E-02 -0.6278E-03
 -0.4200E+03 -0.4336E+03 -0.2014E-02 -0.3552E-03
 -0.4225E+03 -0.3993E+03 -0.2367E-02  0.9071E-08
 -0.4176E+03 -0.3324E+03 -0.2786E-02  0.4912E-03
 -0.4008E+03 -0.2730E+03 -0.3318E-02  0.1207E-02
 -0.2015E+03  0.1513E+03 -0.3461E-02  0.1998E-02
 -0.1617E+01  0.4611E+03 -0.2574E-02  0.2160E-02
  0.3756E+02  0.5006E+03 -0.1789E-02  0.2132E-02
  0.1056E+03  0.5466E+03 -0.1189E-02  0.2059E-02
  0.1894E+03  0.5877E+03 -0.7017E-03  0.1928E-02
  0.2155E+03  0.5950E+03 -0.3166E-03  0.1795E-02
  0.2293E+03  0.5963E+03 -0.2426E-07  0.1677E-02
  0.2394E+03  0.5955E+03  0.2765E-03  0.1568E-02
  0.2491E+03  0.5929E+03  0.5325E-03  0.1463E-02
  0.3288E+03  0.5492E+03  0.7812E-03  0.1353E-02
  0.3722E+03  0.5224E+03  0.1005E-02  0.1198E-02
  0.3815E+03  0.5131E+03  0.1232E-02  0.1033E-02
  0.3976E+03  0.4889E+03  0.1471E-02  0.8492E-03
  0.4143E+03  0.4547E+03  0.1725E-02  0.6278E-03
  0.4200E+03  0.4336E+03  0.2014E-02  0.3552E-03
  0.4225E+03  0.3991E+03  0.2367E-02 -0.8560E-08
  0.4175E+03  0.3307E+03  0.2784E-02 -0.4910E-03
  0.3988E+03  0.2652E+03  0.3309E-02 -0.1204E-02
  0.2101E+03 -0.1765E+03  0.3205E-02 -0.1850E-02
  0.7465E+01 -0.4555E+03  0.2566E-02 -0.2153E-02
 -0.3578E+02 -0.4994E+03  0.1788E-02 -0.2131E-02
 -0.1056E+03 -0.5466E+03  0.1189E-02 -0.2059E-02
 -0.1896E+03 -0.5878E+03  0.7016E-03 -0.1928E-02
 -0.2157E+03 -0.5952E+03  0.3165E-03 -0.1795E-02
 -0.2295E+03 -0.5965E+03  0.1173E-09 -0.1677E-02
