          S1          S2          D1          D2
  0.7111E+02 -0.2164E+03  0.1979E-11 -0.4620E-02
  0.4763E+02 -0.2143E+03 -0.8564E-03 -0.4858E-02
  0.1720E+02 -0.2060E+03 -0.1822E-02 -0.5006E-02
 -0.2740E+02 -0.1845E+03 -0.2882E-02 -0.4992E-02
 -0.7738E+02 -0.1497E+03 -0.3910E-02 -0.4660E-02
 -0.1351E+03 -0.9177E+02 -0.4713E-02 -0.3955E-02
 -0.1755E+03 -0.3513E+02 -0.5108E-02 -0.2949E-02
 -0.1904E+03 -0.3480E+01 -0.5217E-02 -0.1899E-02
 -0.2059E+03  0.5314E+02 -0.5088E-02 -0.8973E-03
 -0.2079E+03  0.7576E+02 -0.4810E-02 -0.8283E-07
 -0.2052E+03  0.1039E+03 -0.4473E-02  0.7887E-03
 -0.1966E+03  0.1380E+03 -0.4051E-02  0.1474E-02
 -0.1886E+03  0.1551E+03 -0.3595E-02  0.2076E-02
 -0.1800E+03  0.1677E+03 -0.3118E-02  0.2617E-02
 -0.1718E+03  0.1759E+03 -0.2622E-02  0.3125E-02
 -0.1448E+03  0.1946E+03 -0.2075E-02  0.3595E-02
 -0.1138E+03  0.2084E+03 -0.1457E-02  0.4002E-02
 -0.9085E+02  0.2147E+03 -0.7643E-03  0.4334E-02
 -0.7112E+02  0.2164E+03 -0.8275E-07  0.4620E-02
 -0.4763E+02  0.2143E+03  0.8564E-03  0.4858E-02
 -0.1720E+02  0.2060E+03  0.1822E-02  0.5006E-02
  0.2740E+02  0.1845E+03  0.2882E-02  0.4992E-02
  0.7738E+02  0.1497E+03  0.3910E-02  0.4660E-02
  0.1351E+03  0.9177E+02  0.4713E-02  0.3955E-02
  0.1755E+03  0.3513E+02  0.5108E-02  0.2949E-02
  0.1904E+03  0.3480E+01  0.5217E-02  0.1899E-02
  0.2059E+03 -0.5314E+02  0.5088E-02  0.8973E-03
  0.2079E+03 -0.7576E+02  0.4810E-02  0.8283E-07
  0.2052E+03 -0.1039E+03  0.4473E-02 -0.7887E-03
  0.1966E+03 -0.1380E+03  0.4051E-02 -0.1474E-02
  0.1886E+03 -0.1551E+03  0.3595E-02 -0.2076E-02
  0.1800E+03 -0.1677E+03  0.3118E-02 -0.2617E-02
  0.1718E+03 -0.1759E+03  0.2622E-02 -0.3125E-02
  0.1448E+03 -0.1946E+03  0.2075E-02 -0.3595E-02
  0.1138E+03 -0.2084E+03  0.1457E-02 -0.4002E-02
  0.9085E+02 -0.2147E+03  0.7643E-03 -0.4334E-02
  0.7111E+02 -0.2164E+03  0.1979E-11 -0.4620E-02
          S1          S2          D1          D2
  0.1154E+03 -0.3797E+03 -0.7059E-10 -0.2634E-02
  0.8439E+02 -0.3769E+03 -0.4870E-03 -0.2763E-02
  0.4677E+02 -0.3666E+03 -0.1041E-02 -0.2860E-02
 -0.2239E+02 -0.3327E+03 -0.1670E-02 -0.2893E-02
 -0.1239E+03 -0.2642E+03 -0.2279E-02 -0.2716E-02
 -0.2252E+03 -0.1613E+03 -0.2773E-02 -0.2327E-02
 -0.2927E+03 -0.6677E+02 -0.3019E-02 -0.1743E-02
 -0.3191E+03 -0.1064E+02 -0.3096E-02 -0.1127E-02
 -0.3477E+03  0.9432E+02 -0.3021E-02 -0.5327E-03
 -0.3508E+03  0.1304E+03 -0.2850E-02 -0.5943E-07
 -0.3454E+03  0.1858E+03 -0.2644E-02  0.4662E-03
 -0.3312E+03  0.2415E+03 -0.2386E-02  0.8685E-03
 -0.3164E+03  0.2742E+03 -0.2107E-02  0.1216E-02
 -0.3053E+03  0.2902E+03 -0.1822E-02  0.1529E-02
 -0.2924E+03  0.3030E+03 -0.1530E-02  0.1824E-02
 -0.2355E+03  0.3407E+03 -0.1211E-02  0.2098E-02
 -0.1732E+03  0.3690E+03 -0.8425E-03  0.2315E-02
 -0.1429E+03  0.3773E+03 -0.4382E-03  0.2485E-02
 -0.1154E+03  0.3797E+03 -0.6674E-07  0.2634E-02
 -0.8439E+02  0.3769E+03  0.4870E-03  0.2763E-02
