          S1          S2          D1          D2
 -0.7373E+01 -0.1883E+03  0.7877E-14 -0.5311E-02
 -0.1785E+02 -0.1875E+03 -0.9248E-03 -0.5245E-02
 -0.2004E+02 -0.1870E+03 -0.1874E-02 -0.5148E-02
 -0.2155E+02 -0.1863E+03 -0.2906E-02 -0.5033E-02
 -0.2307E+02 -0.1852E+03 -0.4102E-02 -0.4889E-02
 -0.2490E+02 -0.1833E+03 -0.5595E-02 -0.4695E-02
 -0.2764E+02 -0.1793E+03 -0.7624E-02 -0.4401E-02
 -0.3534E+02 -0.1615E+03 -0.1062E-01 -0.3867E-02
 -0.9397E+02  0.2705E+02 -0.1121E-01 -0.1977E-02
 -0.9601E+02  0.4898E+02 -0.1042E-01 -0.2535E-07
 -0.9403E+02  0.7133E+02 -0.9380E-02  0.1654E-02
 -0.8555E+02  0.1016E+03 -0.8161E-02  0.2970E-02
 -0.7747E+02  0.1193E+03 -0.6833E-02  0.3945E-02
 -0.6865E+02  0.1317E+03 -0.5582E-02  0.4684E-02
 -0.4670E+02  0.1557E+03 -0.4305E-02  0.5131E-02
 -0.3942E+02  0.1608E+03 -0.3145E-02  0.5447E-02
 -0.3507E+02  0.1629E+03 -0.2072E-02  0.5693E-02
 -0.1517E+02  0.1678E+03 -0.1034E-02  0.5866E-02
 -0.9397E+01  0.1684E+03  0.2120E-07  0.5938E-02
 -0.2730E+01  0.1677E+03  0.1055E-02  0.5979E-02
  0.1053E+02  0.1640E+03  0.2168E-02  0.5957E-02
  0.1691E+02  0.1611E+03  0.3378E-02  0.5852E-02
  0.2179E+02  0.1577E+03  0.4768E-02  0.5682E-02
  0.3241E+02  0.1466E+03  0.6433E-02  0.5398E-02
  0.4196E+02  0.1332E+03  0.8415E-02  0.4858E-02
  0.5399E+02  0.1060E+03  0.1080E-01  0.3932E-02
  0.9397E+02 -0.2705E+02  0.1121E-01  0.1977E-02
  0.9601E+02 -0.4898E+02  0.1042E-01  0.2535E-07
  0.9403E+02 -0.7133E+02  0.9380E-02 -0.1654E-02
  0.8555E+02 -0.1016E+03  0.8161E-02 -0.2970E-02
  0.7747E+02 -0.1193E+03  0.6833E-02 -0.3945E-02
  0.6865E+02 -0.1317E+03  0.5582E-02 -0.4684E-02
  0.2272E+02 -0.1800E+03  0.4216E-02 -0.5024E-02
  0.1790E+02 -0.1835E+03  0.2978E-02 -0.5158E-02
  0.1550E+02 -0.1847E+03  0.1913E-02 -0.5255E-02
  0.4945E+01 -0.1872E+03  0.9369E-03 -0.5317E-02
 -0.7373E+01 -0.1883E+03  0.7877E-14 -0.5311E-02
          S1          S2          D1          D2
 -0.9870E+01 -0.2989E+03 -0.1493E-11 -0.3346E-02
 -0.3124E+02 -0.2968E+03 -0.5834E-03 -0.3308E-02
 -0.6963E+02 -0.2870E+03 -0.1165E-02 -0.3201E-02
 -0.7613E+02 -0.2841E+03 -0.1760E-02 -0.3048E-02
 -0.8089E+02 -0.2807E+03 -0.2407E-02 -0.2868E-02
 -0.8566E+02 -0.2759E+03 -0.3153E-02 -0.2645E-02
 -0.9126E+02 -0.2678E+03 -0.4067E-02 -0.2348E-02
 -0.1041E+03 -0.2378E+03 -0.5245E-02 -0.1909E-02
 -0.1910E+03  0.5880E+02 -0.5537E-02 -0.9762E-03
 -0.1929E+03  0.7781E+02 -0.5184E-02 -0.4321E-07
 -0.1915E+03  0.9247E+02 -0.4811E-02  0.8485E-03
 -0.1712E+03  0.1618E+03 -0.4347E-02  0.1582E-02
 -0.1613E+03  0.1837E+03 -0.3740E-02  0.2159E-02
 -0.1493E+03  0.2004E+03 -0.3150E-02  0.2643E-02
 -0.1404E+03  0.2096E+03 -0.2563E-02  0.3054E-02
 -0.1334E+03  0.2145E+03 -0.1980E-02  0.3430E-02
 -0.1196E+03  0.2207E+03 -0.1378E-02  0.3785E-02
 -0.3136E+02  0.2466E+03 -0.6992E-03  0.3966E-02
 -0.1859E+02  0.2478E+03 -0.4046E-06  0.4035E-02
 -0.2456E+01  0.2462E+03  0.7175E-03  0.4068E-02
  0.2572E+02  0.2383E+03  0.1469E-02  0.4037E-02
  0.6873E+02  0.2198E+03  0.2225E-02  0.3854E-02
  0.9782E+02  0.1983E+03  0.2993E-02  0.3567E-02
  0.1148E+03  0.1819E+03  0.3739E-02  0.3137E-02
  0.1233E+03  0.1696E+03  0.4519E-02  0.2609E-02
  0.1367E+03  0.1394E+03  0.5335E-02  0.1942E-02
  0.1910E+03 -0.5878E+02  0.5537E-02  0.9764E-03
  0.1929E+03 -0.7783E+02  0.5185E-02  0.4387E-07
  0.1915E+03 -0.9248E+02  0.4811E-02 -0.8485E-03
  0.1712E+03 -0.1618E+03  0.4347E-02 -0.1582E-02
  0.1613E+03 -0.1837E+03  0.3740E-02 -0.2159E-02
  0.1465E+03 -0.2038E+03  0.3149E-02 -0.2643E-02
  0.8190E+02 -0.2703E+03  0.2475E-02 -0.2950E-02
  0.7539E+02 -0.2749E+03  0.1813E-02 -0.3140E-02
  0.5513E+02 -0.2833E+03  0.1200E-02 -0.3296E-02
  0.8552E+01 -0.2972E+03  0.5905E-03 -0.3348E-02
 -0.9870E+01 -0.2989E+03 -0.1493E-11 -0.3346E-02
          S1          S2          D1          D2
 -0.9107E+02 -0.1390E+03 -0.3565E-12 -0.7196E-02
 -0.2422E+03 -0.1339E+03 -0.9988E-03 -0.5663E-02
 -0.2593E+03 -0.1296E+03 -0.1625E-02 -0.4465E-02
 -0.2659E+03 -0.1266E+03 -0.2061E-02 -0.3570E-02
 -0.2701E+03 -0.1236E+03 -0.2395E-02 -0.2854E-02
 -0.2738E+03 -0.1199E+03 -0.2670E-02 -0.2241E-02
 -0.2788E+03 -0.1126E+03 -0.2908E-02 -0.1679E-02
 -0.2878E+03 -0.9277E+02 -0.3110E-02 -0.1132E-02
 -0.3261E+03  0.3766E+02 -0.3130E-02 -0.5519E-03
 -0.3272E+03  0.4979E+02 -0.3056E-02  0.1357E-07
 -0.3259E+03  0.6688E+02 -0.2962E-02  0.5222E-03
 -0.3241E+03  0.7348E+02 -0.2851E-02  0.1038E-02
 -0.3221E+03  0.7800E+02 -0.2724E-02  0.1573E-02
 -0.3192E+03  0.8210E+02 -0.2577E-02  0.2162E-02
 -0.3144E+03  0.8678E+02 -0.2393E-02  0.2852E-02
 -0.3035E+03  0.9421E+02 -0.2143E-02  0.3711E-02
 -0.2434E+03  0.1213E+03 -0.1734E-02  0.4765E-02
  0.1733E+03  0.2536E+03 -0.7907E-03  0.4484E-02
  0.2181E+03  0.2581E+03 -0.6977E-07  0.3874E-02
  0.2354E+03  0.2568E+03  0.5911E-03  0.3353E-02
  0.2456E+03  0.2541E+03  0.1060E-02  0.2911E-02
  0.2531E+03  0.2506E+03  0.1455E-02  0.2520E-02
  0.2599E+03  0.2459E+03  0.1809E-02  0.2156E-02
