          S1          S2          D1          D2
  0.5728E+02 -0.2613E+03  0.4210E-10 -0.3827E-02
  0.3718E+02 -0.2595E+03 -0.6970E-03 -0.3953E-02
  0.1297E+02 -0.2529E+03 -0.1466E-02 -0.4029E-02
 -0.2400E+02 -0.2360E+03 -0.2310E-02 -0.4002E-02
 -0.5784E+02 -0.2116E+03 -0.3225E-02 -0.3844E-02
 -0.1193E+03 -0.1505E+03 -0.4073E-02 -0.3418E-02
 -0.1561E+03 -0.9835E+02 -0.4697E-02 -0.2712E-02
 -0.1872E+03 -0.3038E+02 -0.5043E-02 -0.1836E-02
 -0.2095E+03  0.4977E+02 -0.4983E-02 -0.8787E-03
 -0.2129E+03  0.8579E+02 -0.4698E-02 -0.1296E-06
 -0.2094E+03  0.1224E+03 -0.4330E-02  0.7635E-03
 -0.2001E+03  0.1590E+03 -0.3877E-02  0.1411E-02
 -0.1883E+03  0.1840E+03 -0.3395E-02  0.1960E-02
 -0.1694E+03  0.2120E+03 -0.2880E-02  0.2417E-02
 -0.1586E+03  0.2229E+03 -0.2358E-02  0.2810E-02
 -0.1455E+03  0.2319E+03 -0.1828E-02  0.3165E-02
 -0.9746E+02  0.2540E+03 -0.1257E-02  0.3454E-02
 -0.7695E+02  0.2596E+03 -0.6456E-03  0.3661E-02
 -0.5729E+02  0.2613E+03 -0.8726E-07  0.3827E-02
 -0.3718E+02  0.2595E+03  0.6970E-03  0.3953E-02
 -0.1297E+02  0.2529E+03  0.1466E-02  0.4029E-02
  0.2400E+02  0.2360E+03  0.2310E-02  0.4002E-02
  0.5784E+02  0.2116E+03  0.3225E-02  0.3844E-02
  0.1193E+03  0.1505E+03  0.4073E-02  0.3418E-02
  0.1561E+03  0.9835E+02  0.4697E-02  0.2712E-02
  0.1872E+03  0.3038E+02  0.5043E-02  0.1836E-02
  0.2095E+03 -0.4977E+02  0.4983E-02  0.8787E-03
  0.2129E+03 -0.8579E+02  0.4698E-02  0.1296E-06
  0.2094E+03 -0.1224E+03  0.4330E-02 -0.7635E-03
  0.2001E+03 -0.1590E+03  0.3877E-02 -0.1411E-02
  0.1883E+03 -0.1840E+03  0.3395E-02 -0.1960E-02
  0.1694E+03 -0.2120E+03  0.2880E-02 -0.2417E-02
  0.1586E+03 -0.2229E+03  0.2358E-02 -0.2810E-02
  0.1455E+03 -0.2319E+03  0.1828E-02 -0.3165E-02
  0.9746E+02 -0.2540E+03  0.1257E-02 -0.3454E-02
  0.7695E+02 -0.2596E+03  0.6456E-03 -0.3661E-02
  0.5728E+02 -0.2613E+03  0.4210E-10 -0.3827E-02
          S1          S2          D1          D2
  0.9276E+02 -0.4543E+03  0.1507E-11 -0.2201E-02
  0.6484E+02 -0.4518E+03 -0.4004E-03 -0.2271E-02
  0.3223E+02 -0.4429E+03 -0.8441E-03 -0.2319E-02
 -0.2895E+02 -0.4146E+03 -0.1339E-02 -0.2318E-02
 -0.7564E+02 -0.3809E+03 -0.1888E-02 -0.2250E-02
 -0.2026E+03 -0.2550E+03 -0.2401E-02 -0.2014E-02
 -0.2611E+03 -0.1721E+03 -0.2774E-02 -0.1602E-02
 -0.3094E+03 -0.6639E+02 -0.2997E-02 -0.1091E-02
 -0.3570E+03  0.1022E+03 -0.2950E-02 -0.5202E-03
 -0.3620E+03  0.1547E+03 -0.2763E-02 -0.7092E-07
 -0.3557E+03  0.2170E+03 -0.2539E-02  0.4477E-03
 -0.3409E+03  0.2748E+03 -0.2268E-02  0.8256E-03
 -0.3124E+03  0.3341E+03 -0.1979E-02  0.1143E-02
 -0.2909E+03  0.3656E+03 -0.1673E-02  0.1404E-02
 -0.2745E+03  0.3820E+03 -0.1370E-02  0.1633E-02
 -0.2530E+03  0.3969E+03 -0.1063E-02  0.1842E-02
 -0.1478E+03  0.4440E+03 -0.7311E-03  0.2009E-02
 -0.1189E+03  0.4520E+03 -0.3729E-03  0.2114E-02
 -0.9277E+02  0.4543E+03 -0.5059E-07  0.2201E-02
 -0.6484E+02  0.4518E+03  0.4004E-03  0.2271E-02
 -0.3222E+02  0.4429E+03  0.8441E-03  0.2319E-02
  0.2897E+02  0.4146E+03  0.1338E-02  0.2318E-02
  0.7562E+02  0.3810E+03  0.1888E-02  0.2250E-02
  0.2026E+03  0.2550E+03  0.2401E-02  0.2014E-02
  0.2611E+03  0.1721E+03  0.2774E-02  0.1602E-02
  0.3094E+03  0.6638E+02  0.2997E-02  0.1091E-02
  0.3570E+03 -0.1022E+03  0.2950E-02  0.5202E-03
  0.3620E+03 -0.1547E+03  0.2763E-02  0.7093E-07
  0.3557E+03 -0.2170E+03  0.2539E-02 -0.4477E-03
  0.3409E+03 -0.2748E+03  0.2268E-02 -0.8255E-03
  0.3124E+03 -0.3340E+03  0.1979E-02 -0.1143E-02
  0.2909E+03 -0.3656E+03  0.1673E-02 -0.1404E-02
  0.2745E+03 -0.3820E+03  0.1370E-02 -0.1633E-02
  0.2530E+03 -0.3969E+03  0.1063E-02 -0.1842E-02
  0.1478E+03 -0.4440E+03  0.7311E-03 -0.2009E-02
  0.1189E+03 -0.4520E+03  0.3729E-03 -0.2114E-02
  0.9276E+02 -0.4543E+03  0.1507E-11 -0.2201E-02
          S1          S2          D1          D2
  0.1113E+03 -0.5339E+03  0.1471E-07 -0.1873E-02
  0.8082E+02 -0.5312E+03 -0.3411E-03 -0.1934E-02
  0.4475E+02 -0.5214E+03 -0.7206E-03 -0.1980E-02
 -0.2522E+02 -0.4892E+03 -0.1146E-02 -0.1985E-02
 -0.7223E+02 -0.4555E+03 -0.1626E-02 -0.1938E-02
 -0.2202E+03 -0.3060E+03 -0.2096E-02 -0.1759E-02
 -0.2936E+03 -0.2023E+03 -0.2437E-02 -0.1407E-02
 -0.3530E+03 -0.7227E+02 -0.2636E-02 -0.9596E-03
